PWSID,PWS Name,Approximate Address,Postal,Primacy Agency,EPA Region,PWS Type,Population Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits,Longitude,Latitude,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax
MO5010550,MOUNTAIN GROVE,"100 E State St, Mountain Grove, Missouri, 65711",65711,Missouri,Region 7,Community water system,4570,MOUNTAIN GROVE,Wright,20,20,16,-92.263177,37.130884,-92.263177,37.130884,-92.273177,-92.253177,37.120884,37.140884
MO1010318,GOWER,"64454, Gower, Missouri",64454,Missouri,Region 7,Community water system,1400,GOWER,Clinton,6,1,7,-94.595702,39.613681,-94.595702,39.613681,-94.717702,-94.473702,39.491681,39.735681
MO5172932,MOUNT VERNON MIGRANT HEAD START,"14965 Lawrence 1160, Aurora, Missouri, 65605",65605,Missouri,Region 7,Transient non-community system,39,,Lawrence,4,5,1,-93.770376,37.059401,-93.773971,37.05942,-93.771376,-93.769376,37.058401,37.060401
MO5031315,JAMES RIVER ESTATES SUBD,"938 Marynell Ln, Nixa, Missouri, 65714",65714,Missouri,Region 7,Community water system,50,,Christian,7,7,4,-93.348417,37.026801,-93.348101,37.02664,-93.349417,-93.347417,37.025801,37.027801
MO6172825,OUR LADY QUEEN OF PEACE,"4696 Notre Dame Ln, House Springs, Missouri, 63051",63051,Missouri,Region 7,Non-Transient non-community system,240,HOUSE SPRINGS,Jefferson,4,3,2,-90.588885,38.406054,-90.588885,38.406054,-90.598885,-90.578885,38.396054,38.416054
MO1024034,BATES CO PWSD 5,"43 E Main St, Adrian, Missouri, 64720",64720,Missouri,Region 7,Community water system,4400,,Bates,14,4,6,-94.352173,38.397403,-94.352191,38.39711,-94.353173,-94.351173,38.396403,38.398403
MO1024275,JACKSON CO PWSD 1,"13015 15th St, Grandview, Missouri, 64030",64030,Missouri,Region 7,Community water system,24475,GRANDVIEW,Jackson,10,0,7,-94.527997,38.888258,-94.527531,38.88824,-94.528997,-94.526997,38.887258,38.889258
MO5036210,MO AMERICAN - RIVERSIDE ESTATES,"64801, Joplin, Missouri",64801,Missouri,Region 7,Community water system,600,,Taney,10,3,12,-94.517015,37.085323,-94.517015,37.085323,-94.660015,-94.374015,36.942323,37.228323
MO5240131,TABLE ROCK LAKE CAMPGROUND,"78 Kimberling Blvd, Kimberling City, Missouri, 65686",65686,Missouri,Region 7,Transient non-community system,75,,Stone,4,29,7,-93.417044,36.643584,-93.417044,36.643584,-93.427044,-93.407044,36.633584,36.653584
MO6122199,ONONDAGA CAVE,"65102, Jefferson City, Missouri",65102,Missouri,Region 7,Transient non-community system,50,,Crawford,6,4,13,-92.173452,38.57748,-92.173452,38.57748,-92.178452,-92.168452,38.57248,38.58248
MO3069003,RIVERVIEW NURSING CENTER,"65069, Rhineland, Missouri",65069,Missouri,Region 7,Community water system,60,,Callaway,5,14,7,-91.518097,38.722254,-91.518097,38.722254,-91.702097,-91.334097,38.538254,38.906254
