PWSID,PWS Name,Approximate Address,Postal,Primacy Agency,EPA Region,PWS Type,Population Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits,Longitude,Latitude,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax
OH7675912,KIDS COUNTRY PWS,"126 Washington St W, Hartville, Ohio, 44632",44632,Ohio,Region 5,Non-Transient non-community system,101,,Stark,4,94,3,-81.335909,40.960957,-81.335909,40.960957,-81.345909,-81.325909,40.950957,40.970957
OH6770112,JOHNSON FARM,"7800 Kirtland Chardon Rd, Kirtland, Ohio, 44094",44094,Ohio,Region 5,Transient non-community system,60,,Portage,5,8,4,-81.359234,41.629849,-81.359234,41.629849,-81.369234,-81.349234,41.619849,41.639849
OH8563312,RABER PROFESSIONAL BLDG PWS,"44636, Kidron, Ohio",44636,Ohio,Region 5,Transient non-community system,56,,Wayne,5,1,2,-81.744951,40.74247,-81.744951,40.74247,-81.749951,-81.739951,40.73747,40.74747
OH7053412,OHIO BIRD SANCTUARY - LOWER BUILDING,"3774 Orweiler Rd, Mansfield, Ohio, 44903",44903,Ohio,Region 5,Transient non-community system,50,,Richland,6,0,3,-82.648391,40.725548,-82.648391,40.72565,-82.649391,-82.647391,40.724548,40.726548
OH5700812,ENGLEWOOD CITY PWS,"142 Harrisburg Dr, Englewood, Ohio, 45322",45322,Ohio,Region 5,Community water system,12500,,Montgomery,14,3,11,-84.282317,39.865943,-84.282901,39.86791,-84.283317,-84.281317,39.864943,39.866943
OH7002112,WATERFALL ESTATES,"1360 Harrisburg Pike, Columbus, Ohio, 43223",43223,Ohio,Region 5,Community water system,40,,Richland,5,189,15,-83.050484,39.930474,-83.050484,39.930474,-83.060484,-83.040484,39.920474,39.940474
OH5002303,YOUNGSTOWN CITY PWS,"44501, Youngstown, Ohio",44501,Ohio,Region 5,Community water system,148000,,Mahoning,23,0,21,-80.647036,41.098891,-80.647036,41.098891,-80.652036,-80.642036,41.093891,41.103891
OH8841412,ODOT REST AREA 1-33 1-34,"1705 N McCullough St, Lima, Ohio, 45801",45801,Ohio,Region 5,Transient non-community system,1000,,Wyandot,10,0,2,-84.094409,40.766591,-84.094409,40.766591,-84.104409,-84.084409,40.756591,40.776591
OH7248512,CASA FIESTA,"2455 Hayes Ave, Fremont, Ohio, 43420",43420,Ohio,Region 5,Transient non-community system,106,,Sandusky,5,20,8,-83.149922,41.342063,-83.149921,41.34191,-83.150922,-83.148922,41.341063,41.343063
OH0439212,PINE LAKES CAMP - PUMP 3 PWS,"3001 Hague Rd, Orwell, Ohio, 44076",44076,Ohio,Region 5,Transient non-community system,50,,Ashtabula,5,0,6,-80.856432,41.549598,-80.856431,41.54971,-80.857432,-80.855432,41.548598,41.550598
OH7937712,TATMANS RESTAURANT PWS,"10586 OH-800, Uhrichsville, Ohio, 44683",44683,Ohio,Region 5,Transient non-community system,100,,Tuscarawas,5,7,7,-81.31117,40.319119,-81.311361,40.31918,-81.31217,-81.31017,40.318119,40.320119
OH2954912,"HOMECROFT, INC. PWS","962 Shady Ln, Dayton, Ohio, 45434",45434,Ohio,Region 5,Non-Transient non-community system,42,,Greene,5,12,6,-84.006796,39.714958,-84.006661,39.71495,-84.007796,-84.005796,39.713958,39.715958
OH3102303,TWIN RIVERS WATER CORPORATION,"45030, Harrison, Ohio",45030,Ohio,Region 5,Community water system,220,,Hamilton,5,17,8,-84.816182,39.255411,-84.816182,39.255411,-84.979182,-84.653182,39.092411,39.418411
OH3830212,HOMESTEAD RESTAURANT,"44617, Charm, Ohio",44617,Ohio,Region 5,Transient non-community system,90,,Holmes,5,7,4,-81.784889,40.506322,-81.784889,40.506322,-81.789889,-81.779889,40.501322,40.511322
OH0247812,ODOT REST AREA 1-31 EB,"1705 N McCullough St, Lima, Ohio, 45801",45801,Ohio,Region 5,Transient non-community system,225,,Allen,7,20,4,-84.094409,40.766591,-84.094409,40.766591,-84.104409,-84.084409,40.756591,40.776591
OH2866412,BAINBRIDGE TWP-SETTLERS,"17800 Haskins Rd, Chagrin Falls, Ohio, 44023",44023,Ohio,Region 5,Transient non-community system,100,,Geauga,5,1,3,-81.323078,41.384651,-81.326561,41.38465,-81.324078,-81.322078,41.383651,41.385651
OH3438612,HILLBILLY HIDEAWAY CAMP,"80207 Blackwell Rd, Freeport, Ohio, 43973",43973,Ohio,Region 5,Transient non-community system,50,,Harrison,13,4,7,-81.183607,40.262391,-81.181431,40.26147,-81.184607,-81.182607,40.261391,40.263391
OH1540812,EAST ROCHESTER UNITED METHODIST CHURCH,"Rochester Rd, Minerva, Ohio, 44625",44625,Ohio,Region 5,Transient non-community system,25,,Columbiana,5,11,4,-81.031294,40.764141,-81.031294,40.764141,-81.049294,-81.013294,40.746141,40.782141
OH2903512,GREENE CO.-NORTHWEST REG WATER,"1122 Beaver Valley Rd, Dayton, Ohio, 45434",45434,Ohio,Region 5,Community water system,36785,,Greene,37,20,17,-84.022729,39.719828,-84.014111,39.71787,-84.023729,-84.021729,39.718828,39.720828
OH0400611,ROAMING SHORES VILLAGE PWS,"2500 Hayford Rd, Roaming Shores, Ohio, 44084",44084,Ohio,Region 5,Community water system,1300,,Ashtabula,5,16,16,-80.839806,41.656975,-80.839981,41.65681,-80.840806,-80.838806,41.655975,41.657975
OH3300212,DUNKIRK VILLAGE PWS,"201 N Main St, Dunkirk, Ohio, 45836",45836,Ohio,Region 5,Community water system,875,,Hardin,9,20,15,-83.643517,40.789583,-83.643821,40.78955,-83.644517,-83.642517,40.788583,40.790583
OH4931112,TOLLES TECHNICAL CENTER,"7877 US-42 S, Plain City, Ohio, 43064",43064,Ohio,Region 5,Non-Transient non-community system,715,,Madison,5,3,18,-83.292908,40.05718,-83.292481,40.05711,-83.293908,-83.291908,40.05618,40.05818
OH8557912,PRAIRIE LANE LAKE PARK-FRONT PWS,"44691, Wooster, Ohio",44691,Ohio,Region 5,Transient non-community system,100,,Wayne,5,3,4,-81.940774,40.802006,-81.940774,40.802006,-82.127774,-81.753774,40.615006,40.989006
OH3244012,ODOT REST AREA 1-26 SB,"1705 N McCullough St, Lima, Ohio, 45801",45801,Ohio,Region 5,Transient non-community system,1070,,Hancock,8,50,11,-84.094409,40.766591,-84.094409,40.766591,-84.104409,-84.084409,40.756591,40.776591
OH7721212,RITE AID - 2456 PWS,"30 Hunter Ln, East Pennsboro Twp, Pennsylvania, 17011",17011,Ohio,Region 5,Transient non-community system,200,,Summit,5,34,4,-76.914477,40.256676,-76.913671,40.25675,-76.915477,-76.913477,40.255676,40.257676
OH7838812,JOSEPH BADGER MEADOWS-CAMP,"7266 Hayes Orangeville Rd NE, Burghill, Ohio, 44404",44404,Ohio,Region 5,Transient non-community system,162,,Trumbull,5,5,4,-80.556273,41.347086,-80.556273,41.347086,-80.566273,-80.546273,41.337086,41.357086
OH0439112,PINE LAKES CAMP - BATH HOUSE PWS,"3001 Hague Rd, Orwell, Ohio, 44076",44076,Ohio,Region 5,Transient non-community system,50,,Ashtabula,5,0,7,-80.856432,41.549598,-80.856431,41.54971,-80.857432,-80.855432,41.548598,41.550598
OH0444712,PYMATUNING VALLEY RESORT 1 PWS,"7652 Pymatuning Lake Rd, Williamsfield, Ohio, 44093",44093,Ohio,Region 5,Transient non-community system,50,,Ashtabula,5,6,7,-80.533492,41.541323,-80.533492,41.541323,-80.543492,-80.523492,41.531323,41.551323
OH7047312,KOREAN UNITED METHODIST CHURCH PWS,"1611 N Lexington Springmill Rd, Mansfield, Ohio, 44906",44906,Ohio,Region 5,Transient non-community system,50,,Richland,5,12,4,-82.590088,40.796821,-82.590221,40.79682,-82.591088,-82.589088,40.795821,40.797821
OH1247412,HERITAGE FELLOWSHIP CHURCH,"45504, Springfield, Ohio",45504,Ohio,Region 5,Transient non-community system,100,,Clark,6,13,6,-83.812817,39.943021,-83.812817,39.943021,-83.948817,-83.676817,39.807021,40.079021
OH7768512,CLUB DESIREES PWS,"4951 Wooster Rd W, Barberton, Ohio, 44203",44203,Ohio,Region 5,Transient non-community system,100,,Summit,5,23,4,-81.650097,41.000423,-81.650097,41.000423,-81.660097,-81.640097,40.990423,41.010423
OH7256312,MAUCH FARMS AMLC 5,"1084 S Opfer Lentz Rd, Elmore, Ohio, 43416",43416,Ohio,Region 5,Transient non-community system,60,,Sandusky,5,2,9,-83.319549,41.5005,-83.321971,41.50049,-83.320549,-83.318549,41.4995,41.5015
OH8345615,KINGS ISLAND PWS,"Kings Ct, Deerfield Twp, Ohio, 45034",45034,Ohio,Region 5,Non-Transient non-community system,1692,,Warren,9,7,9,-84.242385,39.357283,-84.242385,39.357283,-84.244385,-84.240385,39.355283,39.359283
OH3200411,MCCOMB WATER TREATMENT PLANT,"12560 Middleton Pike, Bowling Green, Ohio, 43402",43402,Ohio,Region 5,Community water system,1700,,Hancock,12,29,24,-83.639581,41.458288,-83.639561,41.45979,-83.640581,-83.638581,41.457288,41.459288
OH1042412,J AND BS STEAKHOUSE PWS,"6054 Canton Rd NW, Carrollton, Ohio, 44615",44615,Ohio,Region 5,Transient non-community system,35,,Carroll,5,2,5,-81.132383,40.664923,-81.132383,40.664923,-81.142383,-81.122383,40.654923,40.674923
OH2301412,ODRC-SOUTHEASTERN CORRECTIONAL INSTITUTE,"5900 Bis Rd SW, Lancaster, Ohio, 43130",43130,Ohio,Region 5,Community water system,1750,,Fairfield,14,13,16,-82.621824,39.642514,-82.621824,39.642514,-82.631824,-82.611824,39.632514,39.652514
OH2905003,GREENE COUNTY - KITRIDGE,"1122 Beaver Valley Rd, Dayton, Ohio, 45434",45434,Ohio,Region 5,Community water system,271,,Greene,5,2,3,-84.022729,39.719828,-84.014111,39.71787,-84.023729,-84.021729,39.718828,39.720828
OH6601412,DAWSONS MOBILE HOME PARK PWS,"4097 Wakefield Mound Rd, Piketon, Ohio, 45661",45661,Ohio,Region 5,Community water system,40,,Pike,5,183,26,-83.024308,39.026362,-83.024308,39.026362,-83.034308,-83.014308,39.016362,39.036362
OH7854312,PLEASANT VALLEY CHURCH PWS,"2055 Pleasant Valley Rd, Liberty Twp, Ohio, 44446",44446,Ohio,Region 5,Non-Transient non-community system,87,,Trumbull,6,27,4,-80.680776,41.198887,-80.680621,41.19887,-80.681776,-80.679776,41.197887,41.199887
OH8136612,ODOT REST AREA 1-27 EB,"1705 N McCullough St, Lima, Ohio, 45801",45801,Ohio,Region 5,Transient non-community system,300,,Van Wert,8,22,4,-84.094409,40.766591,-84.094409,40.766591,-84.104409,-84.084409,40.756591,40.776591
OH1041512,CHURCH OF THE NAZARENE,"7 S Liberty St, Dellroy, Ohio, 44620",44620,Ohio,Region 5,Transient non-community system,75,,Carroll,5,15,6,-81.197607,40.554,-81.197607,40.554,-81.207607,-81.187607,40.544,40.564
OH5040112,BACKYARD BAR AND GRILLE,"8942 Youngstown Pittsburgh Rd, Youngstown, Ohio, 44514",44514,Ohio,Region 5,Transient non-community system,50,,Mahoning,6,14,8,-80.582027,40.988682,-80.582631,40.98844,-80.583027,-80.581027,40.987682,40.989682
OH3334112,CHEYENNE SOCIAL CLUB,"14616 OH-235, Belle Center, Ohio, 43310",43310,Ohio,Region 5,Transient non-community system,125,,Hardin,5,0,5,-83.841965,40.60723,-83.840351,40.60723,-83.842965,-83.840965,40.60623,40.60823
OH2001203,BRUNERSBURG - EVANSPORT,"22485 Mill St, Defiance, Ohio, 43512",43512,Ohio,Region 5,Community water system,268,,Defiance,6,4,5,-84.388329,41.308378,-84.388241,41.30897,-84.389329,-84.387329,41.307378,41.309378
OH5544512,LENA BAPTIST CHURCH,"8050 Church St, Conover, Ohio, 45317",45317,Ohio,Region 5,Transient non-community system,40,,Miami,4,4,4,-84.033761,40.140891,-84.033761,40.140891,-84.043761,-84.023761,40.130891,40.150891
OH7040812,NORTH BEND CHURCH OF THE BRETHREN,"1787 Snyder Rd, Butler, Ohio, 44822",44822,Ohio,Region 5,Transient non-community system,180,,Richland,5,11,4,-82.445534,40.605488,-82.445551,40.6057,-82.446534,-82.444534,40.604488,40.606488
OH8503912,SUNDIAL MOBILE HOME PARK,"15091 Portage St, Doylestown, Ohio, 44230",44230,Ohio,Region 5,Community water system,150,,Wayne,9,21,15,-81.679237,40.982936,-81.677811,40.98075,-81.680237,-81.678237,40.981936,40.983936
OH8750412,SUNOCO FOOD MART 10 - HOP IN,"30046, Lawrenceville, Georgia",30046,Ohio,Region 5,Transient non-community system,875,,Wood,9,9,4,-83.989692,33.96104,-83.989692,33.96104,-84.056692,-83.922692,33.89404,34.02804
OH6502412,SUNSET MOBILE HOME PARK,"12846, Lake Luzerne, New York",12846,Ohio,Region 5,Community water system,75,,Pickaway,6,183,18,-73.834832,43.31366,-73.834832,43.31366,-73.945832,-73.723832,43.20266,43.42466
OH2951312,BELLBROOK-SUGARCREEK COMMUNITY CENTER,"2751 Washington Mill Rd, Bellbrook, Ohio, 45305",45305,Ohio,Region 5,Transient non-community system,25,,Greene,5,8,5,-84.04237,39.644297,-84.045121,39.64466,-84.04337,-84.04137,39.643297,39.645297
OH7634612,FRONTIER RESTAURANT,"418 E Maple St, Hartville, Ohio, 44632",44632,Ohio,Region 5,Transient non-community system,200,,Stark,5,1,6,-81.326134,40.961874,-81.326221,40.96178,-81.327134,-81.325134,40.960874,40.962874
OH0439812,PYMATUNING VALLEY RESORT 3 PWS,"7652 Pymatuning Lake Rd, Williamsfield, Ohio, 44093",44093,Ohio,Region 5,Transient non-community system,300,,Ashtabula,5,7,5,-80.533492,41.541323,-80.533492,41.541323,-80.543492,-80.523492,41.531323,41.551323
OH7850312,BAYLOFF STAMPED PRODUCTS-KINSMAN,"8091 OH-5, Kinsman, Ohio, 44428",44428,Ohio,Region 5,Non-Transient non-community system,58,,Trumbull,5,9,14,-80.593364,41.440358,-80.593364,41.440358,-80.603364,-80.583364,41.430358,41.450358
OH3243812,ODOT REST AREA 1-25 NB,"1705 N McCullough St, Lima, Ohio, 45801",45801,Ohio,Region 5,Transient non-community system,1070,,Hancock,8,38,11,-84.094409,40.766591,-84.094409,40.766591,-84.104409,-84.084409,40.756591,40.776591
OH1630712,CONESVILLE ELEMENTARY SCHOOL,"26496 OH-60, Warsaw, Ohio, 43844",43844,Ohio,Region 5,Non-Transient non-community system,367,,Coshocton,6,20,23,-81.960622,40.339042,-81.960622,40.339042,-81.970622,-81.950622,40.329042,40.349042
OH1039112,"SUMMITVILLE TILES, INC.","1310 Alliance Rd NW, Minerva, Ohio, 44657",44657,Ohio,Region 5,Non-Transient non-community system,125,,Carroll,7,1,8,-81.124419,40.716005,-81.123091,40.71439,-81.125419,-81.123419,40.715005,40.717005
OH1558012,STONERIDGE TERRACE,"33807 Winona Rd, Salem, Ohio, 44460",44460,Ohio,Region 5,Transient non-community system,78,,Columbiana,4,25,5,-80.861112,40.827744,-80.861131,40.82612,-80.862112,-80.860112,40.826744,40.828744
OH3300912,MOUNT VICTORY VILLAGE,"124 S Washington St, Mt Victory, Ohio, 43340",43340,Ohio,Region 5,Community water system,627,,Hardin,12,22,15,-83.51959,40.534125,-83.519671,40.5341,-83.52059,-83.51859,40.533125,40.535125
OH5034912,LAKE MILTON RV RESORT,"770 Shadowood Ln SE, Howland Twp, Ohio, 44484",44484,Ohio,Region 5,Transient non-community system,35,,Mahoning,5,8,6,-80.733086,41.231204,-80.733191,41.23077,-80.734086,-80.732086,41.230204,41.232204
OH4602212,RUSSELLS POINT VILLAGE PWS,"43348, Russells Pt, Ohio",43348,Ohio,Region 5,Community water system,1605,,Logan,9,29,13,-83.894855,40.469428,-83.894855,40.469428,-83.931855,-83.857855,40.432428,40.506428
OH1636512,KINGDOM HALL OF JEHOVAHS WITNESS,"41111 US Highway 36, Warsaw, Ohio, 43844",43844,Ohio,Region 5,Transient non-community system,51,,Coshocton,5,11,6,-81.991074,40.332973,-81.991501,40.33058,-81.992074,-81.990074,40.331973,40.333973
OH4642212,CHURCH OF CHRIST  PWS,"1669 County Road 11, Bellefontaine, Ohio, 43311",43311,Ohio,Region 5,Transient non-community system,55,,Logan,5,6,5,-83.791943,40.348503,-83.791981,40.34824,-83.792943,-83.790943,40.347503,40.349503
OH4101612,MINGO JUNCTION PWS,"501 Commercial St, Mingo Junction, Ohio, 43938",43938,Ohio,Region 5,Community water system,3472,,Jefferson,13,38,27,-80.606239,40.321242,-80.606239,40.321242,-80.616239,-80.596239,40.311242,40.331242
OH5746812,AULLWOOD FARM DISCOVERY CENTER,"1000 Aullwood Rd, Dayton, Ohio, 45414",45414,Ohio,Region 5,Non-Transient non-community system,140,,Montgomery,6,36,18,-84.275504,39.873486,-84.275051,39.87313,-84.276504,-84.274504,39.872486,39.874486
OH0200412,DELPHOS WATER TREATMENT PLANT,"608 N Canal St, Delphos, Ohio, 45833",45833,Ohio,Region 5,Community water system,6944,,Allen,27,42,17,-84.341085,40.848681,-84.340961,40.84868,-84.342085,-84.340085,40.847681,40.849681
OH2859712,BAINBRIDGE TOWNSHIP BUILDING,"17800 Haskins Rd, Chagrin Falls, Ohio, 44023",44023,Ohio,Region 5,Transient non-community system,200,,Geauga,6,19,3,-81.323078,41.384651,-81.326561,41.38465,-81.324078,-81.322078,41.383651,41.385651
OH0232612,THE STALLION,"1027 Township Rd 31 N, Bellefontaine, Ohio, 43311",43311,Ohio,Region 5,Transient non-community system,25,,Allen,5,9,4,-83.848317,40.381984,-83.848461,40.38199,-83.849317,-83.847317,40.380984,40.382984
OH5801103,WEST MALTA RURAL WATER PWS,"43756, Mcconnelsvle, Ohio",43756,Ohio,Region 5,Community water system,515,,Morgan,5,0,2,-81.851056,39.649769,-81.851056,39.649769,-82.065056,-81.637056,39.435769,39.863769
OH7770912,TURKEYFOOT LANES,"3807 Hummel Dr, Akron, Ohio, 44319",44319,Ohio,Region 5,Transient non-community system,80,,Summit,5,45,3,-81.531446,40.991205,-81.531361,40.99122,-81.532446,-81.530446,40.990205,40.992205
OH8136712,ODOT REST AREA 1-28 WB,"1705 N McCullough St, Lima, Ohio, 45801",45801,Ohio,Region 5,Transient non-community system,300,,Van Wert,8,21,4,-84.094409,40.766591,-84.094409,40.766591,-84.104409,-84.084409,40.756591,40.776591
OH7668312,ANHEUSER-BUSCH SALES OF CANTON,"1611 Marietta Ave SE, Canton, Ohio, 44707",44707,Ohio,Region 5,Non-Transient non-community system,74,,Stark,5,11,5,-81.337808,40.779412,-81.337931,40.77942,-81.338808,-81.336808,40.778412,40.780412
OH2861412,CREATIVE MOLD AND MACHINE PWS,"10385 Kinsman Rd, Newbury, Ohio, 44065",44065,Ohio,Region 5,Non-Transient non-community system,35,,Geauga,5,144,7,-81.270391,41.463233,-81.270371,41.46128,-81.271391,-81.269391,41.462233,41.464233
OH2930912,BEAVERCREEK PROFESSIONAL BLDG PWS,"4049 Dayton Xenia Rd, Beavercreek, Ohio, 45432",45432,Ohio,Region 5,Transient non-community system,30,,Greene,6,0,6,-84.084866,39.737493,-84.084961,39.73722,-84.085866,-84.083866,39.736493,39.738493
OH0247912,ODOT REST AREA 1-32 WB,"1705 N McCullough St, Lima, Ohio, 45801",45801,Ohio,Region 5,Transient non-community system,225,,Allen,7,9,3,-84.094409,40.766591,-84.094409,40.766591,-84.104409,-84.084409,40.756591,40.776591
OH1247612,POSSUM ELEMENTARY SCHOOL NORTH PWS,"2589 S Yellow Springs St, Springfield, Ohio, 45506",45506,Ohio,Region 5,Non-Transient non-community system,300,,Clark,5,62,2,-83.836266,39.88954,-83.836266,39.88954,-83.846266,-83.826266,39.87954,39.89954
