PWSID,PWS Name,Approximate Address,Postal,Primacy Agency,EPA Region,PWS Type,Population Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits,Longitude,Latitude,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax
AL0001343,OAKMAN WATER WORKS,"35579, Oakman, Alabama",35579,Alabama,Region 4,Community water system,3414,OAKMAN,Walker,12,5,28,-87.38615,33.718262,-87.38615,33.718262,-87.63615,-87.13615,33.468262,33.968262
AL0000677,COTTONWOOD WATER WORKS,"36320, Cottonwood, Alabama",36320,Alabama,Region 4,Community water system,3462,COTTONWOOD,Houston,12,6,43,-85.302987,31.054426,-85.302987,31.054426,-85.445987,-85.159987,30.911426,31.197426
AL0000029,DAPHNE (UTILITIES BOARD OF THE CITY OF),"36526, Daphne, Alabama",36526,Alabama,Region 4,Community water system,25968,DAPHNE,Baldwin,32,4,78,-87.908823,30.643116,-87.908823,30.643116,-88.026823,-87.790823,30.525116,30.761116
AL0000387,DOZIER WATER WORKS,"36028, Dozier, Alabama",36028,Alabama,Region 4,Community water system,597,DOZIER,Crenshaw,6,6,25,-86.365355,31.497508,-86.365355,31.497508,-86.526355,-86.204355,31.336508,31.658508
AL0000270,MILLERVILLE WATER & FIRE PRO AUTHORITY,"334 School House Rd, Ashland, Alabama, 36251",36251,Alabama,Region 4,Community water system,1500,MILLERVILLE,Clay,3,5,23,-85.931391,33.189019,-85.931391,33.189019,-85.941391,-85.921391,33.179019,33.199019
AL0001002,MOBILE COUNTY WATER & FIRE PRO AUTHORITY,"36590, Theodore, Alabama",36590,Alabama,Region 4,Community water system,35949,THEODORE,Mobile,26,80,40,-88.170341,30.570041,-88.170341,30.570041,-88.175341,-88.165341,30.565041,30.575041
AL0001566,WEST BANK DAMSITE/W F GEORGE LAKE,"36373, Shorterville, Alabama",36373,Alabama,Region 4,Transient non-community system,30,SHORTERVILLE,Henry,7,3,17,-85.097449,31.565692,-85.097449,31.565692,-85.238449,-84.956449,31.424692,31.706692
AL0001755,HOUSTON COUNTY WATER AUTHORITY,"1699 Ross Clark Cir, Dothan, Alabama, 36301",36301,Alabama,Region 4,Community water system,4050,DOTHAN,Houston,7,5,22,-85.375275,31.194889,-85.375275,31.194889,-85.385275,-85.365275,31.184889,31.204889
AL0000540,HOLTVILLE WATER SYSTEM,"36022, Deatsville, Alabama",36022,Alabama,Region 4,Community water system,7566,DEATSVILLE,Elmore,22,4,50,-86.311678,32.644548,-86.311678,32.644548,-86.536678,-86.086678,32.419548,32.869548
AL0000563,HUXFORD WATER & FIRE PROTECTION AUTH,"36502, Mc Cullough, Alabama",36502,Alabama,Region 4,Community water system,420,HUXFORD,Escambia,5,5,25,-87.488361,31.02825,-87.488361,31.02825,-87.800361,-87.176361,30.71625,31.34025
AL0000081,BLUE SPRINGS WATER WORKS,"36017, Clio, Alabama",36017,Alabama,Region 4,Community water system,600,CLIO,Barbour,8,5,33,-85.613025,31.708794,-85.613025,31.708794,-85.810025,-85.416025,31.511794,31.905794
AL0000689,KINSEY WATER SYSTEM,"36301, Dothan, Alabama",36301,Alabama,Region 4,Community water system,2010,DOTHAN,Houston,6,1,36,-85.391564,31.216738,-85.391564,31.216738,-85.542564,-85.240564,31.065738,31.367738
AL0001267,CAMP ALAMISCO,"36853, Dadeville, Alabama",36853,Alabama,Region 4,Transient non-community system,70,DADEVILLE,Tallapoosa,8,17,21,-85.759316,32.831211,-85.759316,32.831211,-85.978316,-85.540316,32.612211,33.050211
AL0000914,LINDEN UTILITIES BOARD,"36748, Linden, Alabama",36748,Alabama,Region 4,Community water system,4521,LINDEN,Marengo,16,9,27,-87.794479,32.301125,-87.794479,32.301125,-88.020479,-87.568479,32.075125,32.527125
AL0001643,TOTH FIELD,"36362, Fort Rucker, Alabama",36362,Alabama,Region 4,Transient non-community system,30,,Houston,4,1,17,-85.727105,31.324716,-85.727105,31.324716,-85.890105,-85.564105,31.161716,31.487716
AL0000751,IRONDALE WATER SYSTEM,"101 20th St S, Irondale, Alabama, 35210",35210,Alabama,Region 4,Community water system,8492,IRONDALE,Jefferson,13,21,35,-86.706829,33.53811,-86.706311,33.53843,-86.707829,-86.705829,33.53711,33.53911
AL0000388,GLENWOOD WATER WORKS,"36034, Glenwood, Alabama",36034,Alabama,Region 4,Community water system,387,GLENWOOD,Crenshaw,3,63,29,-86.057611,31.610991,-86.057611,31.610991,-86.197611,-85.917611,31.470991,31.750991
AL0000708,WEBB WATER SYSTEM,"36376, Webb, Alabama",36376,Alabama,Region 4,Community water system,1761,WEBB,Houston,8,3,37,-85.277338,31.261438,-85.277338,31.261438,-85.353338,-85.201338,31.185438,31.337438
AL0000539,MILLBROOK UTILITIES,"36054, Millbrook, Alabama",36054,Alabama,Region 4,Community water system,4503,MILLBROOK,Elmore,8,2,72,-86.378093,32.525457,-86.378093,32.525457,-86.492093,-86.264093,32.411457,32.639457
AL0000572,ATTALLA WATER WORKS BOARD,"35954, Attalla, Alabama",35954,Alabama,Region 4,Community water system,7725,ATTALLA,Etowah,14,3,41,-86.088082,34.024051,-86.088082,34.024051,-86.286082,-85.890082,33.826051,34.222051
AL0000100,BLOUNTSVILLE UTILITIES BOARD,"35031, Blountsville, Alabama",35031,Alabama,Region 4,Community water system,4266,BLOUNTSVILLE,Blount,10,5,31,-86.594238,34.084265,-86.594238,34.084265,-86.764238,-86.424238,33.914265,34.254265
AL0001056,URIAH WATER SYSTEM INC.,"36480, Uriah, Alabama",36480,Alabama,Region 4,Community water system,3162,URIAH,Monroe,10,100,36,-87.502317,31.306508,-87.502317,31.306508,-87.784317,-87.220317,31.024508,31.588508
AL0001769,"BLUE HOLE WATER COMPANY, INC., THE","35079, Hayden, Alabama",35079,Alabama,Region 4,Community water system,369,,Blount,2,8,15,-86.754936,33.888242,-86.754936,33.888242,-86.962936,-86.546936,33.680242,34.096242
AL0001071,PINE LEVEL WATER AUTHORITY,"36065, Pine Level, Alabama",36065,Alabama,Region 4,Community water system,2745,PINE LEVEL,Montgomery,10,8,29,-86.053498,32.063602,-86.053498,32.063602,-86.074498,-86.032498,32.042602,32.084602
AL0000232,BUTLER WATER SYSTEM,"36904, Butler, Alabama",36904,Alabama,Region 4,Community water system,4395,BUTLER,Choctaw,8,7,42,-88.220802,32.094078,-88.220802,32.094078,-88.463802,-87.977802,31.851078,32.337078
AL0001424,EAST LAUDERDALE COUNTY WATER AUTHORITY,"35652, Rogersville, Alabama",35652,Alabama,Region 4,Community water system,9252,ROGERSVILLE,Lauderdale,11,0,27,-87.289818,34.824831,-87.289818,34.824831,-87.432818,-87.146818,34.681831,34.967831
AL0001784,WASHINGTON COUNTY WATER AUTHORITY,"36518, Chatom, Alabama",36518,Alabama,Region 4,Community water system,2478,CHATOM,Washington,11,7,13,-88.150378,31.474849,-88.150378,31.474849,-88.453378,-87.847378,31.171849,31.777849
AL0000581,HOKES BLUFF WATER BOARD,"35903, Hokes Bluff, Alabama",35903,Alabama,Region 4,Community water system,5196,HOKES BLUFF,Etowah,7,1,26,-85.967159,33.999365,-85.967159,33.999365,-86.165159,-85.769159,33.801365,34.197365
AL0000789,ROGERSVILLE WATER BOARD,"35652, Rogersville, Alabama",35652,Alabama,Region 4,Community water system,4830,ROGERSVILLE,Lauderdale,12,2,30,-87.289818,34.824831,-87.289818,34.824831,-87.432818,-87.146818,34.681831,34.967831
AL0000580,HIGHLAND WATER AUTHORITY,"35904, Gadsden, Alabama",35904,Alabama,Region 4,Community water system,5271,GADSDEN,Etowah,15,1,27,-86.040702,34.023331,-86.040702,34.023331,-86.203702,-85.877702,33.860331,34.186331
AL0000223,PEACH QUEEN KOA CAMPGROUNDS WATER SYSTEM,"35085, Jemison, Alabama",35085,Alabama,Region 4,Transient non-community system,10,JEMISON,Chilton,4,5,27,-86.747694,32.959022,-86.747694,32.959022,-86.902694,-86.592694,32.804022,33.114022
AL0001261,TALLADEGA-SHELBY WATER TREATMENT PLANT,"200 W College St, Columbiana, Alabama, 35051",35051,Alabama,Region 4,Community water system,32,ALPINE,Talladega,3,5,31,-86.610415,33.179284,-86.610415,33.179284,-86.620415,-86.600415,33.169284,33.189284
AL0000277,EDWARDSVILLE WATER & FIRE PRO AUTHORITY,"36261, Edwardsville, Alabama",36261,Alabama,Region 4,Community water system,525,EDWARDSVILLE,Cleburne,3,1,22,-85.51054,33.707435,-85.51054,33.707435,-85.51554,-85.50554,33.702435,33.712435
AL0001513,MID-CENTRAL WATER AUTHORITY,"36446, Fulton, Alabama",36446,Alabama,Region 4,Community water system,2331,FULTON,Clarke,8,1,24,-87.726915,31.788531,-87.726915,31.788531,-87.952915,-87.500915,31.562531,32.014531
AL0000053,"ORANGE BEACH WATER, SEWER AND F.P.A.","36561, Orange Beach, Alabama",36561,Alabama,Region 4,Community water system,13548,ORANGE BEACH,Baldwin,24,23,36,-87.598351,30.266772,-87.598351,30.266772,-87.740351,-87.456351,30.124772,30.408772
AL0001274,DAVISTON WATER SYSTEM (TOWN OF),"36256, New Site, Alabama",36256,Alabama,Region 4,Community water system,630,DAVISTON,Tallapoosa,3,8,26,-85.801488,33.02151,-85.801488,33.02151,-86.009488,-85.593488,32.81351,33.22951
AL0000929,TWIN WATER AUTHORITY,"6081 AL-253, Twin, Alabama, 35563",35563,Alabama,Region 4,Community water system,804,GUIN,Marion,5,8,37,-87.857562,34.003301,-87.857971,34.00339,-87.858562,-87.856562,34.002301,34.004301
AL0000833,LIMESTONE COUNTY WATER SYSTEM,"35612, Athens, Alabama",35612,Alabama,Region 4,Community water system,58500,ATHENS,Limestone,27,39,48,-86.982379,34.805182,-86.982379,34.805182,-86.987379,-86.977379,34.800182,34.810182
AL0001219,WOLF CREEK WATER AUTHORITY,"35125, Pell City, Alabama",35125,Alabama,Region 4,Community water system,966,RIVERSIDE,St. Clair,4,0,25,-86.283778,33.590221,-86.283778,33.590221,-86.447778,-86.119778,33.426221,33.754221
AL0000321,MUSCLE SHOALS UTILITY BOARD,"35661, Muscle Shoals, Alabama",35661,Alabama,Region 4,Community water system,18303,MUSCLE SHOALS,Colbert,8,19,29,-87.651582,34.752545,-87.651582,34.752545,-87.882582,-87.420582,34.521545,34.983545
AL0001084,DECATUR (MUNICIPAL UTILITIES BOARD OF),"35603, Decatur, Alabama",35603,Alabama,Region 4,Community water system,77100,DECATUR,Morgan,16,1,59,-86.987568,34.552486,-86.987568,34.552486,-87.150568,-86.824568,34.389486,34.715486
AL0000741,BROOKSIDE WATER WORKS,"35036, Brookside, Alabama",35036,Alabama,Region 4,Community water system,2550,BROOKSIDE,Jefferson,4,3,22,-86.915331,33.6408,-86.915331,33.6408,-86.920331,-86.910331,33.6358,33.6458
AL0000561,FREEMANVILLE WATER SYSTEM,"36502, Mc Cullough, Alabama",36502,Alabama,Region 4,Community water system,3384,ATMORE,Escambia,9,1,27,-87.488361,31.02825,-87.488361,31.02825,-87.800361,-87.176361,30.71625,31.34025
AL0001671,SHELBY COUNTY WATER SYSTEM,"200 W College St, Columbiana, Alabama, 35051",35051,Alabama,Region 4,Community water system,32337,COLUMBIANA,Shelby,24,5,26,-86.610415,33.179284,-86.610415,33.179284,-86.620415,-86.600415,33.169284,33.189284
AL0000645,GREENSBORO UTILITIES DEPARTMENT,"36744, Greensboro, Alabama",36744,Alabama,Region 4,Community water system,4500,GREENSBORO,Hale,12,0,27,-87.593537,32.707832,-87.593537,32.707832,-87.813537,-87.373537,32.487832,32.927832
AL0001363,MCINTOSH WATER & FIRE PRO AUTHORITY,"36553, McIntosh, Alabama",36553,Alabama,Region 4,Community water system,2847,MCINTOSH,Washington,12,22,25,-87.999706,31.249815,-87.999706,31.249815,-88.222706,-87.776706,31.026815,31.472815
AL0000352,KELLYTON WATER SYSTEM,"35089, Kellyton, Alabama",35089,Alabama,Region 4,Community water system,2010,KELLYTON,Coosa,5,1,20,-86.032721,32.97499,-86.032721,32.97499,-86.181721,-85.883721,32.82599,33.12399
AL0001004,"MCB WATER AUTHORITY, INC.","36512, Bucks, Alabama",36512,Alabama,Region 4,Community water system,693,BUCKS,Mobile,7,18,26,-88.024311,31.009631,-88.024311,31.009631,-88.033311,-88.015311,31.000631,31.018631
AL0000713,BRIDGEPORT UTILITIES BOARD,"35740, Bridgeport, Alabama",35740,Alabama,Region 4,Community water system,6000,BRIDGEPORT,Jackson,7,2,42,-85.722398,34.95193,-85.722398,34.95193,-85.825398,-85.619398,34.84893,35.05493
AL0000484,ORRVILLE WATER DEPARTMENT (TOWN OF),"36767, Orrville, Alabama",36767,Alabama,Region 4,Community water system,435,ORRVILLE,Dallas,5,8,28,-87.246234,32.300295,-87.246234,32.300295,-87.416234,-87.076234,32.130295,32.470295
AL0000824,ATHENS UTILITIES,"35902, Gadsden, Alabama",35902,Alabama,Region 4,Community water system,27534,ATHENS,Limestone,11,22,32,-86.009182,34.013501,-86.009182,34.013501,-86.014182,-86.004182,34.008501,34.018501
AL0000610,RUSSELLVILLE WATER WORKS,"35209, Homewood, Alabama",35209,Alabama,Region 4,Community water system,14325,RUSSELLVILLE,Franklin,16,2,95,-86.792791,33.482771,-86.792791,33.482771,-86.848791,-86.736791,33.426771,33.538771
AL0001748,JACKSON COUNTY WATER AUTHORITY,"14676 US Highway 72, Scottsboro, Alabama, 35768",35768,Alabama,Region 4,Community water system,6426,SCOTTSBORO,Jackson,13,2,16,-86.166437,34.621744,-86.166437,34.621744,-86.176437,-86.156437,34.611744,34.631744
AL0001302,FOSTERS-RALPH WATER AUTHORITY,"35480, Ralph, Alabama",35480,Alabama,Region 4,Community water system,5985,RALPH,Tuscaloosa,11,1,24,-87.765453,33.050302,-87.765453,33.050302,-87.867453,-87.663453,32.948302,33.152302
AL0001633,HIGH BLUFF AAF,"36362, Fort Rucker, Alabama",36362,Alabama,Region 4,Transient non-community system,30,,Geneva,4,1,18,-85.727105,31.324716,-85.727105,31.324716,-85.890105,-85.564105,31.161716,31.487716
AL0000121,"COASTAL FOREST PRODUCTS, LLC","36015, Chapman, Alabama",36015,Alabama,Region 4,Non-Transient non-community system,300,CHAPMAN,Butler,6,3,26,-86.696398,31.675122,-86.696398,31.675122,-86.701398,-86.691398,31.670122,31.680122
AL0001642,TAC-X AAF,"36362, Fort Rucker, Alabama",36362,Alabama,Region 4,Transient non-community system,25,,Geneva,4,0,10,-85.727105,31.324716,-85.727105,31.324716,-85.890105,-85.564105,31.161716,31.487716
AL0001337,KANSAS WATER SYSTEM,"35573, Kansas, Alabama",35573,Alabama,Region 4,Community water system,360,KANSAS,Walker,4,0,32,-87.550278,33.901743,-87.550278,33.901743,-87.555278,-87.545278,33.896743,33.906743
AL0001630,ECH AAF,"36362, Fort Rucker, Alabama",36362,Alabama,Region 4,Transient non-community system,30,,Dale,4,1,18,-85.727105,31.324716,-85.727105,31.324716,-85.890105,-85.564105,31.161716,31.487716
AL0001628,ALLEN AAF,"36362, Fort Rucker, Alabama",36362,Alabama,Region 4,Transient non-community system,30,,Houston,4,1,18,-85.727105,31.324716,-85.727105,31.324716,-85.890105,-85.564105,31.161716,31.487716
AL0000017,PRATTVILLE (WATER WORKS BOARD OF),"36068, Prattville, Alabama",36068,Alabama,Region 4,Community water system,39603,PRATTVILLE,Autauga,61,5,51,-86.425605,32.462236,-86.425605,32.462236,-86.430605,-86.420605,32.457236,32.467236
AL0000629,SLOCOMB WATER WORKS AND SEWER BOARD,"36375, Slocomb, Alabama",36375,Alabama,Region 4,Community water system,3600,SLOCOMB,Geneva,12,47,28,-85.593836,31.111044,-85.593836,31.111044,-85.782836,-85.404836,30.922044,31.300044
AL0001685,TALLADEGA COUNTY WATER SYSTEM,"35161, Talladega, Alabama",35161,Alabama,Region 4,Community water system,2874,TALLADEGA,Talladega,5,1,21,-86.102691,33.43451,-86.102691,33.43451,-86.107691,-86.097691,33.42951,33.43951
AL0001326,CORDOVA WATER WORKS & GAS BOARD,"35550, Cordova, Alabama",35550,Alabama,Region 4,Community water system,4158,CORDOVA,Walker,8,1,27,-87.183588,33.759229,-87.183588,33.759229,-87.298588,-87.068588,33.644229,33.874229
AL0000816,OPELIKA UTILITIES,"4055 Water St, Opelika, Alabama, 36801",36801,Alabama,Region 4,Community water system,37572,OPELIKA,Lee,17,6,66,-85.436159,32.664817,-85.433291,32.66652,-85.437159,-85.435159,32.663817,32.665817
AL0001800,LAKE THOLOCCO RECREATION AREA - AMERICAN,"36362, Fort Rucker, Alabama",36362,Alabama,Region 4,Transient non-community system,25,FORT RUCKER,Dale,22,2,5,-85.727105,31.324716,-85.727105,31.324716,-85.890105,-85.564105,31.161716,31.487716
AL0000319,LEIGHTON (WSB OF THE TOWN OF),"35646, Leighton, Alabama",35646,Alabama,Region 4,Community water system,1206,LEIGHTON,Colbert,8,8,26,-87.588793,34.62417,-87.588793,34.62417,-87.751793,-87.425793,34.46117,34.78717
AL0001085,FALKVILLE WATER WORKS,"35622, Falkville, Alabama",35622,Alabama,Region 4,Community water system,1680,FALKVILLE,Morgan,6,4,26,-86.905597,34.36892,-86.905597,34.36892,-87.066597,-86.744597,34.20792,34.52992
AL0001491,FARLEY NUCLEAR PLANT,"35243, Mountain Brk, Alabama",35243,Alabama,Region 4,Non-Transient non-community system,1000,BIRMINGHAM,Houston,12,4,27,-86.725322,33.43538,-86.725322,33.43538,-86.777322,-86.673322,33.38338,33.48738
AL0000244,PENNINGTON (UTILITIES BOARD OF),"36916, Pennington, Alabama",36916,Alabama,Region 4,Community water system,1206,PENNINGTON,Choctaw,9,12,34,-88.051031,32.211315,-88.051031,32.211315,-88.174031,-87.928031,32.088315,32.334315
