PWSID,Approximate Address
OH5549112,Not Found
OH5534922,Not Found
OH6532912,Not Found
OH7231412,Not Found
OH4566012,Not Found
OH2858512,Not Found
OH3901612,Not Found
OH7041212,Not Found
OH7249812,Not Found
OH1555712,Not Found
OH2857412,Not Found
OH4566112,Not Found
OH8039612,Not Found
OH2932612,Not Found
OH8633112,Not Found
OH1400512,Not Found
OH2869312,Not Found
OH5250712,Not Found
OH7041112,Not Found
OH7041312,Not Found
OH7041412,Not Found
OH4566212,Not Found
OH7950712,Not Found
OH1635412,Not Found
OH6255412,Not Found
OH7700005,Not Found
OH7055412,Not Found
OH8541112,Not Found
OH4300903,Not Found
OH7943012,Not Found
OH1204512,Not Found
OH2853212,Not Found
OH8133812,Not Found
OH7133012,Not Found
OH7845712,Not Found
OH1249712,Not Found
OH0800012,Not Found
OH2901812,Not Found
OH4563112,Not Found
OH7042412,Not Found
OH2031012,Not Found
OH5249112,Not Found
OH0252912,Not Found
OH7254512,Not Found
OH1549012,Not Found
OH6237212,Not Found
OH0401512,Not Found
OH7935612,Not Found
OH5534912,Not Found
OH2437812,Not Found
OH4539612,Not Found
OH2957812,Not Found
OH4243612,Not Found
OH7727712,Not Found
OH7733512,Not Found
OH7449212,Not Found
OH1237512,Not Found
OH7235812,Not Found
OH2843612,Not Found
OH0338512,Not Found
OH2554903,Not Found
OH1943012,Not Found
OH5230112,Not Found
OH4736912,Not Found
OH2855712,Not Found
