PWSID,PWS Name,Approximate Address,Postal,Primacy Agency,EPA Region,PWS Type,Population Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits,Longitude,Latitude,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax
KS2008903,"MANKATO, CITY OF","217 S High St, Mankato, Kansas, 66956",66956,Kansas,Region 7,Community water system,874,MANKATO,Jewell,10,1,10,-98.211397,39.783721,-98.212131,39.7837,-98.212397,-98.210397,39.782721,39.784721
KS2016102,TUTTLE TERRACE TRAILER COURT,"7017 Redbud Dr, Manhattan, Kansas, 66503",66503,Kansas,Region 7,Community water system,50,MANHATTAN,Riley,6,26,10,-96.707481,39.373224,-96.707361,39.37303,-96.708481,-96.706481,39.372224,39.374224
KS2006105,GEARY CO RWD 4,"8425 Quarry Rd, Milford, Kansas, 66514",66514,Kansas,Region 7,Community water system,450,MILFORD,Geary,10,9,9,-96.869727,39.109994,-96.869721,39.10939,-96.870727,-96.868727,39.108994,39.110994
KS2013321,NEOSHO CO RWD 12,"66720, Chanute, Kansas",66720,Kansas,Region 7,Community water system,437,CHANUTE,Neosho,7,2,9,-95.456741,37.681301,-95.456741,37.681301,-95.615741,-95.297741,37.522301,37.840301
KS2115108,THE EVERGREEN MOTEL,"20001 W US Highway 54, Pratt, Kansas, 67124",67124,Kansas,Region 7,Transient non-community system,25,PRATT,Pratt,11,10,6,-98.775231,37.641743,-98.775231,37.641743,-98.785231,-98.765231,37.631743,37.651743
KS2017328,EL PASO WATER COMPANY,"611 N Mulberry Rd, Derby, Kansas, 67037",67037,Kansas,Region 7,Community water system,22158,DERBY,Sedgwick,18,14,9,-97.248066,37.54914,-97.248641,37.54914,-97.249066,-97.247066,37.54814,37.55014
KS2018101,"KANORADO, CITY OF","404 Center St, Kanorado, Kansas, 67741",67741,Kansas,Region 7,Community water system,153,KANORADO,Sherman,11,9,11,-102.036959,39.33513,-102.036959,39.33513,-102.046959,-102.026959,39.32513,39.34513
KS2020107,WASHINGTON CO RWD 1,"101 S Bern St, Hanover, Kansas, 66945",66945,Kansas,Region 7,Community water system,1093,HANOVER,Washington,36,2,8,-96.878447,39.892731,-96.878447,39.892731,-96.888447,-96.868447,39.882731,39.902731
KS2002905,"CLYDE, CITY OF","412 Washington St, Clyde, Kansas, 66938",66938,Kansas,Region 7,Community water system,702,CLYDE,Cloud,10,0,7,-97.398791,39.591172,-97.398791,39.591172,-97.408791,-97.388791,39.581172,39.601172
KS2004308,"WATHENA, CITY OF","206 St Joseph St, Wathena, Kansas, 66090",66090,Kansas,Region 7,Community water system,1367,WATHENA,Doniphan,14,4,8,-94.946735,39.759735,-94.946735,39.759735,-94.956735,-94.936735,39.749735,39.769735
KS2015520,COUNTRYVIEW MOBILE HOME PARK,"1701 E 95th Ave, Hutchinson, Kansas, 67502",67502,Kansas,Region 7,Community water system,44,HUTCHINSON,Reno,11,30,8,-97.898124,38.159316,-97.898124,38.159316,-97.908124,-97.888124,38.149316,38.169316
KS2016506,"RUSH CENTER, CITY OF","67575, Rush Center, Kansas",67575,Kansas,Region 7,Community water system,165,RUSH CENTER,Rush,11,5,10,-99.311787,38.464143,-99.311787,38.464143,-99.498787,-99.124787,38.277143,38.651143
KS2015513,"BUHLER, CITY OF","219 N Main St, Buhler, Kansas, 67522",67522,Kansas,Region 7,Community water system,1328,BUHLER,Reno,10,21,10,-97.770525,38.136111,-97.770525,38.136111,-97.780525,-97.760525,38.126111,38.146111
KS2009908,"OSWEGO, CITY OF","703 5th St, Oswego, Kansas, 67356",67356,Kansas,Region 7,Community water system,1821,OSWEGO,Labette,8,63,15,-95.107781,37.166059,-95.107771,37.16638,-95.108781,-95.106781,37.165059,37.167059
KS2000109,ALLEN CO RWD 10,"903 W Mulberry St, Chanute, Kansas, 66720",66720,Kansas,Region 7,Community water system,125,CHANUTE,Allen,5,14,12,-95.465601,37.691775,-95.465601,37.691775,-95.475601,-95.455601,37.681775,37.701775
KS2013903,"OVERBROOK, CITY OF","401 Maple St, Overbrook, Kansas, 66524",66524,Kansas,Region 7,Community water system,1058,OVERBROOK,Osage,12,14,10,-95.556697,38.778662,-95.556697,38.778662,-95.566697,-95.546697,38.768662,38.788662
KS2017718,SHAWNEE CO RWD 4C,"66617, Topeka, Kansas",66617,Kansas,Region 7,Community water system,12000,TOPEKA,Shawnee,29,0,3,-95.664802,39.101426,-95.664802,39.101426,-95.779802,-95.549802,38.986426,39.216426
KS2005124,ELLIS CO RWD 1C,"1316 Munjor Rd, Hays, Kansas, 67601",67601,Kansas,Region 7,Community water system,270,HAYS,Ellis,5,2,4,-99.369461,38.812883,-99.369421,38.80923,-99.370461,-99.368461,38.811883,38.813883
KS2005540,FINNEY CO RWD 1,"2005 W Fulton St, Garden City, Kansas, 67846",67846,Kansas,Region 7,Community water system,2000,HOLCOMB,Finney,25,8,12,-100.896457,37.968647,-100.896221,37.96945,-100.897457,-100.895457,37.967647,37.969647
KS2016918,SALINE CO RWD 8,"10501 S Simpson Rd, Assaria, Kansas, 67416",67416,Kansas,Region 7,Community water system,298,ASSARIA,Saline,9,3,5,-97.538116,38.645051,-97.537191,38.64506,-97.539116,-97.537116,38.644051,38.646051
KS2011315,MCPHERSON CO RWD 6,"1753 Smoky Valley Rd, Lindsborg, Kansas, 67456",67456,Kansas,Region 7,Community water system,500,LINDSBORG,McPherson,5,2,3,-97.601051,38.550753,-97.597691,38.54704,-97.602051,-97.600051,38.549753,38.551753
KS2111513,MORNING STAR RANCH,"1176 Banner, Florence, Kansas, 66851",66851,Kansas,Region 7,Transient non-community system,35,FLORENCE,Marion,7,21,9,-96.845037,38.247751,-96.845037,38.247751,-96.855037,-96.835037,38.237751,38.257751
KS2002708,"WAKEFIELD, CITY OF","609 Grove St, Wakefield, Kansas, 67487",67487,Kansas,Region 7,Community water system,984,WAKEFIELD,Clay,8,9,11,-97.017676,39.215874,-97.017676,39.215874,-97.027676,-97.007676,39.205874,39.225874
KS2001501,"CASSODAY, CITY OF","133 S Washington, Cassoday, Kansas, 66842",66842,Kansas,Region 7,Community water system,129,CASSODAY,Butler,6,16,16,-96.639326,38.039102,-96.639591,38.0391,-96.640326,-96.638326,38.038102,38.040102
KS2010310,"LINWOOD, CITY OF","306 Main St, Linwood, Kansas, 66052",66052,Kansas,Region 7,Community water system,381,LINWOOD,Leavenworth,13,5,11,-95.039064,39.001192,-95.039064,39.001192,-95.049064,-95.029064,38.991192,39.011192
KS2009504,"SPIVEY, CITY OF","113 N Main St, Spivey, Kansas, 67142",67142,Kansas,Region 7,Community water system,78,SPIVEY,Kingman,7,34,14,-98.163525,37.448789,-98.163525,37.448789,-98.173525,-98.153525,37.438789,37.458789
KS2005710,"DODGE CITY, CITY OF","806 S 2nd Ave, Dodge City, Kansas, 67801",67801,Kansas,Region 7,Community water system,27921,DODGE CITY,Ford,65,43,15,-100.019443,37.737837,-100.019443,37.737837,-100.029443,-100.009443,37.727837,37.747837
KS2000506,"ATCHISON, CITY OF","1801 Main St, Atchison, Kansas, 66002",66002,Kansas,Region 7,Community water system,10943,ATCHISON,Atchison,10,44,12,-95.144881,39.560795,-95.144881,39.560795,-95.154881,-95.134881,39.550795,39.570795
KS2017308,"WICHITA, CITY OF","1815 W Pine St, Wichita, Kansas, 67203",67203,Kansas,Region 7,Community water system,384445,WICHITA,Sedgwick,140,3,20,-97.359521,37.695713,-97.359521,37.695713,-97.369521,-97.349521,37.685713,37.705713
KS2008701,"WINCHESTER, CITY OF","411 Spruce St, Winchester, Kansas, 66097",66097,Kansas,Region 7,Community water system,546,WINCHESTER,Jefferson,12,7,8,-95.269243,39.319373,-95.269261,39.31892,-95.270243,-95.268243,39.318373,39.320373
KS2004106,DICKINSON CO RWD 2,"804 S Buckeye Ave, Abilene, Kansas, 67410",67410,Kansas,Region 7,Community water system,1560,CARLTON,Dickinson,16,12,7,-97.213875,38.907117,-97.213875,38.907117,-97.223875,-97.203875,38.897117,38.917117
KS2009301,"LAKIN, CITY OF","121 N Main St, Lakin, Kansas, 67860",67860,Kansas,Region 7,Community water system,2220,LAKIN,Kearny,15,22,10,-101.254936,37.9407,-101.254936,37.9407,-101.264936,-101.244936,37.9307,37.9507
KS2014304,OTTAWA CO RWD 1,"1665 N 15th Rd, Minneapolis, Kansas, 67467",67467,Kansas,Region 7,Community water system,198,ADA,Ottawa,7,19,15,-97.901447,39.199611,-97.902201,39.19903,-97.902447,-97.900447,39.198611,39.200611
KS2014505,"LARNED, CITY OF","417 Broadway St, Larned, Kansas, 67550",67550,Kansas,Region 7,Community water system,4080,LARNED,Pawnee,16,9,11,-99.098394,38.177838,-99.098394,38.177838,-99.108394,-99.088394,38.167838,38.187838
KS2105515,BUFFALO DUNES GOLF COURSE,"140 Harvest St, Garden City, Kansas, 67846",67846,Kansas,Region 7,Transient non-community system,25,GARDEN CITY,Finney,7,0,7,-100.833626,37.962222,-100.832661,37.96261,-100.834626,-100.832626,37.961222,37.963222
KS2105524,GARDEN CITY AIRPORT,"140 Harvest St, Garden City, Kansas, 67846",67846,Kansas,Region 7,Transient non-community system,25,GARDEN CITY,Finney,10,3,5,-100.833626,37.962222,-100.832661,37.96261,-100.834626,-100.832626,37.961222,37.963222
KS2011507,"MARION, CITY OF","208 W Santa Fe, Marion, Kansas, 66861",66861,Kansas,Region 7,Community water system,1908,MARION,Marion,8,42,11,-97.023852,38.349088,-97.023852,38.349088,-97.033852,-97.013852,38.339088,38.359088
KS2005114,"ELLIS, CITY OF","815 Jefferson St, Ellis, Kansas, 67637",67637,Kansas,Region 7,Community water system,2083,ELLIS,Ellis,29,4,11,-99.561671,38.940018,-99.561671,38.940018,-99.571671,-99.551671,38.930018,38.950018
KS2012901,"ELKHART, CITY OF","433 Morton St, Elkhart, Kansas, 67950",67950,Kansas,Region 7,Community water system,2181,ELKHART,Morton,19,6,14,-101.898612,37.002668,-101.898612,37.002668,-101.908612,-101.888612,36.992668,37.012668
KS2019706,WABAUNSEE CO RWD 1,"11790 Highway K4, Maple Hill, Kansas, 66507",66507,Kansas,Region 7,Community water system,365,MAPLE HILL,Wabaunsee,5,9,7,-95.981431,38.964524,-95.980821,38.96399,-95.982431,-95.980431,38.963524,38.965524
KS2003506,COWLEY CO RWD 6,"7828 242nd Rd, Arkansas City, Kansas, 67005",67005,Kansas,Region 7,Community water system,797,ARKANSAS CITY,Cowley,10,2,12,-97.035567,37.128899,-97.035567,37.128899,-97.045567,-97.025567,37.118899,37.138899
KS2013910,OSAGE CO RWD 3,"2850 E 229th St, Vassar, Kansas, 66543",66543,Kansas,Region 7,Community water system,900,VASSAR,Osage,7,65,13,-95.620179,38.652016,-95.620179,38.652016,-95.630179,-95.610179,38.642016,38.662016
KS2003703,CRAWFORD CO RWD 1,"66763, Pittsburg, Kansas",66763,Kansas,Region 7,Community water system,430,FRONTENAC,Crawford,7,27,12,-94.688781,37.45474,-94.688781,37.45474,-94.732781,-94.644781,37.41074,37.49874
KS2016710,WILSON LAKE ESTATES,"102 Lakeview Ln, Sylvan Grove, Kansas, 67481",67481,Kansas,Region 7,Transient non-community system,25,LUCAS,Russell,7,6,6,-98.483849,38.934769,-98.483849,38.934769,-98.493849,-98.473849,38.924769,38.944769
KS2016502,"MCCRACKEN, CITY OF","308 W Locust Ave, McCracken, Kansas, 67556",67556,Kansas,Region 7,Community water system,190,MCCRACKEN,Rush,9,9,8,-99.572712,38.586721,-99.572712,38.586721,-99.582712,-99.562712,38.576721,38.596721
KS2011101,LYON CO RWD 1,"2501 W 18th Ave, Emporia, Kansas, 66801",66801,Kansas,Region 7,Community water system,1595,EMPORIA,Lyon,9,9,9,-96.212791,38.419563,-96.212791,38.41927,-96.213791,-96.211791,38.418563,38.420563
KS2003714,"CHEROKEE, CITY OF","210 S Vine St, Cherokee, Kansas, 66724",66724,Kansas,Region 7,Community water system,716,CHEROKEE,Crawford,11,5,15,-94.820867,37.344306,-94.820867,37.344306,-94.830867,-94.810867,37.334306,37.354306
KS2000705,"HAZELTON, CITY OF","408 E Main St, Hazelton, Kansas, 67061",67061,Kansas,Region 7,Community water system,94,HAZELTON,Barber,6,16,9,-98.398616,37.090503,-98.398616,37.090503,-98.408616,-98.388616,37.080503,37.100503
KS2001303,"POWHATTAN, CITY OF","66527, Powhattan, Kansas",66527,Kansas,Region 7,Community water system,78,POWHATTAN,Brown,7,54,9,-95.635647,39.760386,-95.635647,39.760386,-95.769647,-95.501647,39.626386,39.894386
KS2017708,SHAWNEE CO RWD 8,"3260 SE Tecumseh Rd, Tecumseh, Kansas, 66542",66542,Kansas,Region 7,Community water system,6073,TECUMSEH,Shawnee,10,1,7,-95.586188,39.008522,-95.586188,39.008522,-95.596188,-95.576188,38.998522,39.018522
KS2000118,ALLEN CO RWD 13,"25 Main St, Chanute, Kansas, 66720",66720,Kansas,Region 7,Community water system,100,CHANUTE,Allen,5,4,9,-95.470417,37.74504,-95.470101,37.74503,-95.471417,-95.469417,37.74404,37.74604
KS2013906,OSAGE CO RWD 7,"314 N Martin St, Osage City, Kansas, 66523",66523,Kansas,Region 7,Community water system,1430,OSAGE CITY,Osage,8,12,8,-95.838586,38.63714,-95.837721,38.63738,-95.839586,-95.837586,38.63614,38.63814
KS2015503,"TURON, CITY OF","501 E Price Ave, Turon, Kansas, 67583",67583,Kansas,Region 7,Community water system,387,TURON,Reno,12,10,18,-98.423637,37.805732,-98.423637,37.805732,-98.433637,-98.413637,37.795732,37.815732
KS2011107,LYON CO RWD 5,"2501 W 18th Ave, Emporia, Kansas, 66801",66801,Kansas,Region 7,Community water system,1310,EMPORIA,Lyon,11,6,10,-96.212791,38.419563,-96.212791,38.41927,-96.213791,-96.211791,38.418563,38.420563
KS2005534,MENDOZA MOBILE HOME PARK,"202 Buffalo Dr, Garden City, Kansas, 67846",67846,Kansas,Region 7,Community water system,65,GARDEN CITY,Finney,11,8,11,-100.876375,37.952893,-100.876511,37.95224,-100.877375,-100.875375,37.951893,37.953893
KS2017348,BOUDREUX`S BURGER BARN,"899 E 90th Ave N, Belle Plaine, Kansas, 67013",67013,Kansas,Region 7,Transient non-community system,50,PECK,Sumner,7,3,2,-97.326981,37.391983,-97.326911,37.38856,-97.327981,-97.325981,37.390983,37.392983
KS2001910,PUBLIC WHOLESALE WSD 20,"1989 Quivira Rd, Sedan, Kansas, 67361",67361,Kansas,Region 7,Community water system,1,SEDAN,Chautauqua,13,10,2,-96.181706,37.224184,-96.183711,37.22464,-96.182706,-96.180706,37.223184,37.225184
KS2001532,PUBLIC WHOLESALE WSD 8,"591 SE Rosalia Rd, Rosalia, Kansas, 67132",67132,Kansas,Region 7,Community water system,125,ROSALIA,Butler,4,0,6,-96.620116,37.816381,-96.620471,37.81638,-96.621116,-96.619116,37.815381,37.817381
KS2001526,BUTLER CO RWD 5,"700 N Main St, Benton, Kansas, 67017",67017,Kansas,Region 7,Community water system,3357,BENTON,Butler,10,2,13,-97.107892,37.794471,-97.107892,37.794471,-97.117892,-97.097892,37.784471,37.804471
KS2002111,CHEROKEE CO RWD 1,"66728, Crestline, Kansas",66728,Kansas,Region 7,Community water system,520,CRESTLINE,Cherokee,10,11,10,-94.618437,37.200859,-94.618437,37.200859,-94.624437,-94.612437,37.194859,37.206859
KS2015302,"HERNDON, CITY OF","125 Radnor Ave, Herndon, Kansas, 67739",67739,Kansas,Region 7,Community water system,129,HERNDON,Rawlins,8,9,10,-100.784011,39.906398,-100.784011,39.906398,-100.794011,-100.774011,39.896398,39.916398
KS2011108,LYON CO RWD 2,"528 Commercial St, Emporia, Kansas, 66801",66801,Kansas,Region 7,Community water system,750,EMPORIA,Lyon,8,4,10,-96.180136,38.40482,-96.179851,38.40482,-96.181136,-96.179136,38.40382,38.40582
KS2007503,HAMILTON CO RWD 1,"225 Highway 50, Kendall, Kansas, 67857",67857,Kansas,Region 7,Community water system,98,KENDALL,Hamilton,7,10,13,-101.594196,37.946533,-101.594196,37.946533,-101.604196,-101.584196,37.936533,37.956533
KS2002502,"ASHLAND, CITY OF","703 Main St, Ashland, Kansas, 67831",67831,Kansas,Region 7,Community water system,839,ASHLAND,Clark,15,5,10,-99.765842,37.189487,-99.765842,37.189487,-99.775842,-99.755842,37.179487,37.199487
