PWSID,Approximate Address
CT0700104,Not Found
CT1410144,Not Found
CT0610512,Not Found
CT0189313,Not Found
CT0780271,Not Found
CT1340184,Not Found
CT0340824,Not Found
CT0850034,Not Found
CT0180334,Not Found
CT0610094,Not Found
CT0410364,Not Found
CT0970444,Not Found
CT1495024,Not Found
CT0820034,Not Found
CT1420134,Not Found
CT1390114,Not Found
CT0672043,Not Found
CT0189393,Not Found
CT1150134,Not Found
CT1340302,Not Found
CT0180261,Not Found
CT1180064,Not Found
CT1350094,Not Found
CT1360064,Not Found
CT1099174,Not Found
CT0361011,Not Found
CT0614053,Not Found
CT0189773,Not Found
CT0190174,Not Found
CT1400124,Not Found
CT1490084,Not Found
CT0530243,Not Found
CT0130074,Not Found
CT0600322,Not Found
CT0980054,Not Found
CT0960524,Not Found
CT0370054,Not Found
CT0520074,Not Found
CT0180614,Not Found
CT0610534,Not Found
CT1080214,Not Found
CT0189743,Not Found
CT1110174,Not Found
CT0189223,Not Found
CT0910262,Not Found
CT0180744,Not Found
CT0910524,Not Found
CT0781131,Not Found
CT0090104,Not Found
CT0780374,Not Found
CT1080104,Not Found
CT1429173,Not Found
CT0769193,Not Found
CT0181204,Not Found
CT0720344,Not Found
CT1020464,Not Found
CT0869023,Not Found
CT0189824,Not Found
CT1378064,Not Found
CT0410424,Not Found
CT1691173,Not Found
CT0860302,Not Found
CT1200084,Not Found
CT0610454,Not Found
CT0579144,Not Found
CT0181134,Not Found
CT0970061,Not Found
CT0730102,Not Found
CT0189083,Not Found
CT1488011,Not Found
CT1615164,Not Found
CT1180154,Not Found
CT0400144,Not Found
CT1020593,Not Found
CT0570363,Not Found
CT1370154,Not Found
CT1370044,Not Found
CT1284104,Not Found
CT0090051,Not Found
CT0970024,Not Found
CT0731031,Not Found
CT1669074,Not Found
CT0790144,Not Found
CT1140134,Not Found
CT0390194,Not Found
CT1470114,Not Found
CT1501154,Not Found
CT0700274,Not Found
CT0260094,Not Found
CT1170264,Not Found
CT0181104,Not Found
CT0780444,Not Found
CT0780011,Not Found
CT0420304,Not Found
CT1570102,Not Found
CT0090214,Not Found
CT0565043,Not Found
CT0780404,Not Found
CT0030204,Not Found
CT0720214,Not Found
CT1041031,Not Found
CT0700134,Not Found
CT1690224,Not Found
CT1686101,Not Found
CT1410272,Not Found
CT1370152,Not Found
CT0120364,Not Found
CT0791242,Not Found
CT0780254,Not Found
CT0790312,Not Found
CT0390204,Not Found
CT0180664,Not Found
CT0910374,Not Found
CT1090354,Not Found
CT1610244,Not Found
CT0670384,Not Found
CT1480152,Not Found
CT0180514,Not Found
CT1120084,Not Found
CT1260034,Not Found
CT0790244,Not Found
CT0200154,Not Found
CT1080264,Not Found
CT1150144,Not Found
CT1430164,Not Found
CT0969291,Not Found
CT0769183,Not Found
CT0720061,Not Found
CT1419073,Not Found
CT0721041,Not Found
CT0290143,Not Found
CT1041021,Not Found
CT1610062,Not Found
CT1310244,Not Found
CT0180051,Not Found
CT0960041,Not Found
CT1180081,Not Found
CT0189801,Not Found
CT0189813,Not Found
CT0189841,Not Found
CT0180011,Not Found
CT1130194,Not Found
CT0099063,Not Found
CT0189843,Not Found
CT1380014,Not Found
CT0250064,Not Found
CT1189101,Not Found
CT1189131,Not Found
CT0340861,Not Found
CT0970014,Not Found
CT1320014,Not Found
CT0740021,Not Found
CT0180141,Not Found
CT0180081,Not Found
CT1340014,Not Found
CT0189791,Not Found
CT1160044,Not Found
CT1189201,Not Found
CT0180071,Not Found
CT0209263,Not Found
CT0180121,Not Found
CT0820094,Not Found
CT0480194,Not Found
CT0960262,Not Found
CT0970194,Not Found
CT0990434,Not Found
CT0140094,Not Found
CT1430544,Not Found
CT0200124,Not Found
CT1050344,Not Found
CT1660334,Not Found
CT1189301,Not Found
CT0100274,Not Found
CT1189091,Not Found
CT1189111,Not Found
CT0740074,Not Found
CT0769063,Not Found
CT1050404,Not Found
CT0970051,Not Found
