PWSID,PWS Name,Approximate Address,Postal,Primacy Agency,EPA Region,PWS Type,Population Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits,Longitude,Latitude,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax
ID4430087,IDPR BUTTERCUP CAMPGROUND,"83611, Cascade, Idaho",83611,Idaho,Region 10,Transient non-community system,90,,Valley,2,10,6,-116.045329,44.515689,-116.045329,44.515689,-116.867329,-115.223329,43.693689,45.337689
ID1090229,MARVIN LAKES ESTATES,"27914 Highway 57, Priest River, Idaho, 83856",83856,Idaho,Region 10,Non-Transient non-community system,57,,Bonner,5,0,1,-116.927649,48.516455,-116.927751,48.51601,-116.928649,-116.926649,48.515455,48.517455
ID3140111,SKYLINE WATER ASSN,"706 Lindenwood Dr, Nampa, Idaho, 83686",83686,Idaho,Region 10,Community water system,50,,Canyon,5,16,8,-116.564012,43.53338,-116.563661,43.53338,-116.565012,-116.563012,43.53238,43.53438
ID6060001,ABERDEEN CITY OF,"83210, Aberdeen, Idaho",83210,Idaho,Region 10,Community water system,1994,,Bingham,5,19,8,-112.838877,42.942894,-112.838877,42.942894,-113.098877,-112.578877,42.682894,43.202894
ID1400082,WEIR GULCH WATER ASSN,"83850, Pinehurst, Idaho",83850,Idaho,Region 10,Community water system,78,,Shoshone,2,5,6,-116.238862,47.534096,-116.238862,47.534096,-116.390862,-116.086862,47.382096,47.686096
ID7100035,HIGHWAY ESTATES WATER ASSN,"897 E Parri Dr, Idaho Falls, Idaho, 83401",83401,Idaho,Region 10,Community water system,56,,Bonneville,2,45,9,-112.015862,43.564167,-112.015861,43.56439,-112.016862,-112.014862,43.563167,43.565167
ID1280188,SILVER BEACH MARINA,"83816, Coeur D Alene, Idaho",83816,Idaho,Region 10,Transient non-community system,26,,Kootenai,6,14,8,-116.777522,47.673989,-116.777522,47.673989,-116.782522,-116.772522,47.668989,47.678989
ID1090093,OUT BACK INN,"165 Village Ln, Sandpoint, Idaho, 83864",83864,Idaho,Region 10,Transient non-community system,500,,Bonner,3,3,6,-116.622118,48.366716,-116.622118,48.366716,-116.632118,-116.612118,48.356716,48.376716
ID6060011,BLACKFOOT WEST STAKE CENTER,"84150, Salt Lake Cty, Utah",84150,Idaho,Region 10,Transient non-community system,400,,Bingham,2,0,8,-111.891216,40.771681,-111.891216,40.771681,-111.894216,-111.888216,40.768681,40.774681
ID6060087,WAPELLO LDS CHURCH,"434 E 2nd N, Rexburg, Idaho, 83440",83440,Idaho,Region 10,Transient non-community system,405,,Bingham,2,0,8,-111.771032,43.830272,-111.771041,43.8298,-111.772032,-111.770032,43.829272,43.831272
ID6060010,BLACKFOOT NORTHWEST STAKE CENTER,"84150, Salt Lake Cty, Utah",84150,Idaho,Region 10,Transient non-community system,400,,Bingham,2,1,7,-111.891216,40.771681,-111.891216,40.771681,-111.894216,-111.888216,40.768681,40.774681
ID5320009,SUNSET MOBILE HOME PARK,"401 Brooks Ave, Hazelton, Idaho, 83335",83335,Idaho,Region 10,Community water system,40,,Lincoln,2,160,4,-114.133223,42.59318,-114.132391,42.59318,-114.134223,-114.132223,42.59218,42.59418
ID3140131,VALLIVUE MIDDLE SCHOOL,"5207 S Montana Ave, Caldwell, Idaho, 83607",83607,Idaho,Region 10,Non-Transient non-community system,800,,Canyon,3,19,10,-116.682942,43.623359,-116.680391,43.62336,-116.683942,-116.681942,43.622359,43.624359
ID3230046,USBR BLACK CANYON DAM MONTOUR CAMPGROUND,"5555 E Black Canyon Hwy, Emmett, Idaho, 83617",83617,Idaho,Region 10,Transient non-community system,25,,Gem,2,16,6,-116.416648,43.925599,-116.416648,43.925599,-116.426648,-116.406648,43.915599,43.935599
ID7220062,RED ROCK RV AND CAMPING PARK,"1493 W 5000 N, Rexburg, Idaho, 83440",83440,Idaho,Region 10,Transient non-community system,75,,Fremont,2,2,4,-111.812296,43.898456,-111.812296,43.898456,-111.822296,-111.802296,43.888456,43.908456
ID3140095,RIVERVUE MIDDLE SCHOOL,"5207 S Montana Ave, Caldwell, Idaho, 83607",83607,Idaho,Region 10,Non-Transient non-community system,85,,Canyon,2,23,8,-116.682942,43.623359,-116.680391,43.62336,-116.683942,-116.681942,43.622359,43.624359
ID4430043,SHILOH BIBLE CONFERENCE,"83615, Donnelly, Idaho",83615,Idaho,Region 10,Transient non-community system,110,,Valley,2,1,5,-116.112991,44.730008,-116.112991,44.730008,-116.317991,-115.907991,44.525008,44.935008
ID7300131,LEMHI COUNTY INDUSTRIAL PARK,"803 Monroe St, Salmon, Idaho, 83467",83467,Idaho,Region 10,Transient non-community system,25,,Lemhi,2,18,5,-113.903422,45.186445,-113.903422,45.186445,-113.913422,-113.893422,45.176445,45.196445
ID1090198,INN AT PRIEST LAKE,"7151 Fox Cir, Larkspur, Colorado, 80118",80118,Idaho,Region 10,Transient non-community system,200,,Bonner,4,16,5,-105.005468,39.261003,-105.005411,39.26062,-105.006468,-105.004468,39.260003,39.262003
ID5420092,ROCK CREEK GENERAL STORE,"3048 N 3800 E, Hansen, Idaho, 83334",83334,Idaho,Region 10,Transient non-community system,100,,Twin Falls,2,9,4,-114.305133,42.440779,-114.304511,42.44079,-114.306133,-114.304133,42.439779,42.441779
ID6210029,MIDWAY WATER SYSTEM INC,"2535 N 4000 W, Dayton, Idaho, 83232",83232,Idaho,Region 10,Community water system,58,,Franklin,4,22,4,-111.973749,42.143129,-111.974501,42.14313,-111.974749,-111.972749,42.142129,42.144129
ID7100068,PINE BASIN CAMP JOINT SCHOOL DIST,"3497 N Ammon Rd, Idaho Falls, Idaho, 83401",83401,Idaho,Region 10,Transient non-community system,60,,Bonneville,2,1,4,-111.964105,43.527519,-111.964105,43.527519,-111.974105,-111.954105,43.517519,43.537519
ID7100073,HUSKEYS STORE,"3781 Swan Valley Hwy, Irwin, Idaho, 83428",83428,Idaho,Region 10,Transient non-community system,25,,Bonneville,4,13,7,-111.235739,43.368332,-111.235361,43.36856,-111.236739,-111.234739,43.367332,43.369332
ID6390011,INDIAN SPRINGS PARK,"3249 Indian Springs Rd, American Falls, Idaho, 83211",83211,Idaho,Region 10,Transient non-community system,50,,Power,2,8,6,-112.874965,42.726444,-112.874965,42.726444,-112.884965,-112.864965,42.716444,42.736444
ID7170014,OPAL COUNTRY CAFE,"27 Opal Ave, Spencer, Idaho, 83446",83446,Idaho,Region 10,Transient non-community system,25,,Clark,2,4,4,-112.185864,44.360746,-112.185864,44.360746,-112.195864,-112.175864,44.350746,44.370746
ID5320008,DIETRICH WATER SYSTEM,"35 W 1st St, Dietrich, Idaho, 83324",83324,Idaho,Region 10,Community water system,198,,Lincoln,5,28,5,-114.265784,42.909481,-114.265784,42.909481,-114.275784,-114.255784,42.899481,42.919481
ID1280018,BLOOMSBURG TRAILER PARK,"2923 W Rolling Hills Rd, Worley, Idaho, 83876",83876,Idaho,Region 10,Transient non-community system,75,,Kootenai,3,14,8,-116.815619,47.414586,-116.815619,47.414586,-116.825619,-116.805619,47.404586,47.424586
ID3140116,STECHER WATER USERS ASSN,"15165 Daniel St, Caldwell, Idaho, 83607",83607,Idaho,Region 10,Community water system,70,,Canyon,2,44,6,-116.69606,43.606142,-116.696061,43.6059,-116.69706,-116.69506,43.605142,43.607142
ID5270016,KOA CAMPGROUNDS JEROME,"83338, Jerome, Idaho",83338,Idaho,Region 10,Transient non-community system,65,,Jerome,2,13,4,-114.514862,42.720891,-114.514862,42.720891,-115.038862,-113.990862,42.196891,43.244891
ID1280280,PEACE LUTHERAN CHURCH,"8134 N Meyer Rd, Post Falls, Idaho, 83854",83854,Idaho,Region 10,Transient non-community system,30,,Kootenai,2,6,4,-116.872734,47.745943,-116.872734,47.745943,-116.882734,-116.862734,47.735943,47.755943
ID5270028,SNAKE RIVER ELKS #2807,"412 E 200 S, Jerome, Idaho, 83338",83338,Idaho,Region 10,Transient non-community system,75,,Jerome,2,15,4,-114.44135,42.694976,-114.441351,42.69521,-114.44235,-114.44035,42.693976,42.695976
ID4430096,LAKEFORK MERC,"Highway 55, McCall, Idaho, 83638",83638,Idaho,Region 10,Transient non-community system,25,,Valley,2,12,3,-116.135594,44.918746,-116.135594,44.918746,-116.149594,-116.121594,44.904746,44.932746
ID5270003,ANDERSON CAMP,"1188 E 990 S, Eden, Idaho, 83325",83325,Idaho,Region 10,Transient non-community system,50,,Jerome,3,14,4,-114.289606,42.576986,-114.289606,42.576986,-114.299606,-114.279606,42.566986,42.586986
ID7410013,VICTOR CITY OF,"32 Elm St, Victor, Idaho, 83455",83455,Idaho,Region 10,Community water system,1850,,Teton,10,32,9,-111.110451,43.599432,-111.110451,43.59926,-111.111451,-111.109451,43.598432,43.600432
ID3020016,ZIMS HOT SPRING,"Nez Perce Dr, Lapwai, Idaho, 83540",83540,Idaho,Region 10,Transient non-community system,300,,Adams,2,15,6,-116.804276,46.397618,-116.804276,46.397618,-116.806276,-116.802276,46.395618,46.399618
ID4430095,IDPR BOULDER CREEK,"83611, Cascade, Idaho",83611,Idaho,Region 10,Transient non-community system,25,,Valley,2,4,4,-116.045329,44.515689,-116.045329,44.515689,-116.867329,-115.223329,43.693689,45.337689
ID5420101,TWIN FALLS 93 RV PARK,"2404 E 3830 N, Filer, Idaho, 83328",83328,Idaho,Region 10,Transient non-community system,25,FILER,Twin Falls,2,0,1,-114.574571,42.553784,-114.574571,42.553784,-114.584571,-114.564571,42.543784,42.563784
ID3440018,USFS SPRING CREEK CAMPGROUND,"500 N Mission St, McCall, Idaho, 83638",83638,Idaho,Region 10,Transient non-community system,30,,Washington,2,6,8,-116.105969,44.90662,-116.106651,44.90663,-116.106969,-116.104969,44.90562,44.90762
ID7260063,MORNING VIEW WATER COMPANY,"83442, Rigby, Idaho",83442,Idaho,Region 10,Community water system,300,,Jefferson,4,22,4,-111.914521,43.675541,-111.914521,43.675541,-112.143521,-111.685521,43.446541,43.904541
ID5420013,CLOVER TRINITY LUTHERAN SCHOOL,"3552 N 1825 E, Buhl, Idaho, 83316",83316,Idaho,Region 10,Non-Transient non-community system,31,,Twin Falls,2,24,9,-114.687457,42.516862,-114.687457,42.516862,-114.697457,-114.677457,42.506862,42.526862
ID1280025,CAMP CROSS,"245 E 13th Ave, Spokane, Washington, 99202",99202,Idaho,Region 10,Transient non-community system,120,,Kootenai,2,18,8,-117.40668,47.643847,-117.406661,47.64421,-117.40768,-117.40568,47.642847,47.644847
ID3140055,LAKE LOWELL MARKET,"15722 Riverside Rd, Caldwell, Idaho, 83607",83607,Idaho,Region 10,Transient non-community system,200,,Canyon,2,23,9,-116.722893,43.5998,-116.722361,43.59981,-116.723893,-116.721893,43.5988,43.6008
ID4200057,HAMMETT VALLEY MARKET,"845 Highway 78, Hammett, Idaho, 83627",83627,Idaho,Region 10,Transient non-community system,25,,Elmore,2,18,9,-115.466218,42.940889,-115.466841,42.94089,-115.467218,-115.465218,42.939889,42.941889
ID6060091,3 GS CONVENIENCE STORE,"83221, Blackfoot, Idaho",83221,Idaho,Region 10,Transient non-community system,75,,Bingham,2,21,3,-112.344689,43.187593,-112.344689,43.187593,-112.936689,-111.752689,42.595593,43.779593
ID4430048,IDPR SUGAR LOAF CAM GROUND,"83611, Cascade, Idaho",83611,Idaho,Region 10,Transient non-community system,25,,Valley,2,7,7,-116.045329,44.515689,-116.045329,44.515689,-116.867329,-115.223329,43.693689,45.337689
ID7100167,BONNEVILLE HIGH SCHOOL LDS SEMINARY BHS,"434 E 2nd N, Rexburg, Idaho, 83440",83440,Idaho,Region 10,Transient non-community system,300,,Bonneville,2,2,3,-111.771032,43.830272,-111.771041,43.8298,-111.772032,-111.770032,43.829272,43.831272
ID6030035,LDS VIRGINIA WARD,"83201, Pocatello, Idaho",83201,Idaho,Region 10,Transient non-community system,150,,Bannock,2,14,6,-112.440276,42.870126,-112.440276,42.870126,-112.597276,-112.283276,42.713126,43.027126
ID7100005,SUNNYSIDE BUILDING-AMMON LDS 7TH WARD,"434 E 2nd N, Rexburg, Idaho, 83440",83440,Idaho,Region 10,Transient non-community system,360,AMMON,Bonneville,2,1,6,-111.771032,43.830272,-111.771041,43.8298,-111.772032,-111.770032,43.829272,43.831272
ID1280107,KOOTENAI HIGH SCHOOL DIST 274,"13030 E Ogara Rd, Harrison, Idaho, 83833",83833,Idaho,Region 10,Non-Transient non-community system,255,,Kootenai,2,35,8,-116.672154,47.400473,-116.670331,47.39853,-116.673154,-116.671154,47.399473,47.401473
ID4010016,UNITED WATER IDAHO INC,"8248 W Victory Rd, Boise, Idaho, 83709",83709,Idaho,Region 10,Community water system,218978,,Ada,195,93,7,-116.28361,43.575697,-116.283611,43.57675,-116.28461,-116.28261,43.574697,43.576697
ID7100148,CHARLOTTE DRIVE WATER ASSOC -SUBDIVISION,"2105 S Charlotte Dr, Idaho Falls, Idaho, 83402",83402,Idaho,Region 10,Community water system,80,,Bonneville,2,1,6,-112.086348,43.478865,-112.086348,43.478865,-112.096348,-112.076348,43.468865,43.488865
ID7300056,TWENTY EIGHT CLUB,"533 Highway 28, Salmon, Idaho, 83467",83467,Idaho,Region 10,Transient non-community system,25,,Lemhi,3,10,8,-113.787744,45.124833,-113.788091,45.1245,-113.788744,-113.786744,45.123833,45.125833
ID7100045,JACKSONS TRAILER PARK,"83428, Palisades, Idaho",83428,Idaho,Region 10,Transient non-community system,42,,Bonneville,2,12,7,-111.22991,43.362086,-111.22991,43.362086,-111.47291,-110.98691,43.119086,43.605086
ID1280189,TONYS ON THE LAKE,"83877, Post Falls, Idaho",83877,Idaho,Region 10,Transient non-community system,250,,Kootenai,2,17,8,-116.916761,47.70965,-116.916761,47.70965,-116.921761,-116.911761,47.70465,47.71465
ID2180010,CORPS FREEMAN CREEK CAMPGROUND,"83520, Ahsahka, Idaho",83520,Idaho,Region 10,Transient non-community system,100,,Clearwater,4,70,9,-116.347088,46.507517,-116.347088,46.507517,-116.436088,-116.258088,46.418517,46.596517
ID1090126,RIVER TERRACE MOBILE HOME PARK,"83864, Sandpoint, Idaho",83864,Idaho,Region 10,Community water system,87,,Bonner,6,19,7,-116.553872,48.273234,-116.553872,48.273234,-117.030872,-116.076872,47.796234,48.750234
ID3380004,DECKER ADDITION,"2050 3rd Ave N, Payette, Idaho, 83661",83661,Idaho,Region 10,Community water system,70,,Payette,2,90,7,-116.916781,44.078412,-116.916781,44.07812,-116.917781,-116.915781,44.077412,44.079412
ID3440002,CAMBRIDGE CITY OF,"80 S Superior St, Cambridge, Idaho, 83610",83610,Idaho,Region 10,Community water system,310,,Washington,6,61,9,-116.677588,44.570935,-116.677588,44.570935,-116.687588,-116.667588,44.560935,44.580935
ID7260080,PEPPERWOOD CROSSING/ROCKY MNT UTILITIES,"2 N Landmark Ln, Rigby, Idaho, 83442",83442,Idaho,Region 10,Community water system,300,,Jefferson,2,0,1,-111.932384,43.6269,-111.931701,43.62691,-111.933384,-111.931384,43.6259,43.6279
