PWSID,PWS Name,Approximate Address,Postal,Primacy Agency,EPA Region,PWS Type,Population Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits,Longitude,Latitude,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax
AR0000684,LACEY-LADELLE WATER ASSOCIATIO,"142 Deal Ln, Monticello, Arkansas, 71655",71655,Arkansas,Region 6,Community water system,1370,,Drew,3,9,4,-91.793348,33.45117,-91.793221,33.45117,-91.794348,-91.792348,33.45017,33.45217
ART000622,USCOE DG OZAN POINT,"71956, Mountain Pine, Arkansas",71956,Arkansas,Region 6,Transient non-community system,25,,Clark,3,0,5,-93.132798,34.598035,-93.132798,34.598035,-93.246798,-93.018798,34.484035,34.712035
AR0000602,HAVANA WATERWORKS,"72842, Waveland, Arkansas",72842,Arkansas,Region 6,Community water system,1158,,Yell,2,10,4,-93.530201,35.115081,-93.530201,35.115081,-93.727201,-93.333201,34.918081,35.312081
AR0000006,ALMYRA WATERWORKS,"72003, Almyra, Arkansas",72003,Arkansas,Region 6,Community water system,364,,Arkansas,3,10,4,-91.414001,34.404285,-91.414001,34.404285,-91.563001,-91.265001,34.255285,34.553285
AR0000085,ARKADELPHIA WATERWORKS,"700 Clay St, Arkadelphia, Arkansas, 71923",71923,Arkansas,Region 6,Community water system,10300,,Clark,3,10,7,-93.055042,34.118843,-93.055051,34.11867,-93.056042,-93.054042,34.117843,34.119843
AR0000106,RISON WATERWORKS,"71665, Rison, Arkansas",71665,Arkansas,Region 6,Community water system,1365,,Cleveland,6,4,6,-92.041129,34.040119,-92.041129,34.040119,-92.377129,-91.705129,33.704119,34.376119
AR0000200,CHARLESTON WATERWORKS,"72933, Charleston, Arkansas",72933,Arkansas,Region 6,Community water system,3423,,Franklin,5,19,6,-94.038194,35.298413,-94.038194,35.298413,-94.192194,-93.884194,35.144413,35.452413
AR0000049,LOST BRIDGE VILL WAT-SEW DISTS,"12133 E Airport Dr, Garfield, Arkansas, 72732",72732,Arkansas,Region 6,Community water system,916,,Benton,4,7,4,-93.915778,36.397953,-93.915881,36.39789,-93.916778,-93.914778,36.396953,36.398953
AR0000005,ST CHARLES WATERWORKS,"72140, Saint Charles, Arkansas",72140,Arkansas,Region 6,Community water system,381,,Arkansas,3,0,5,-91.134736,34.373626,-91.134736,34.373626,-91.214736,-91.054736,34.293626,34.453626
AR0000727,VAN BUREN COUNTY W U A,"72031, Clinton, Arkansas",72031,Arkansas,Region 6,Community water system,3088,,"Pope, Searcy, Van Buren",8,12,4,-92.461187,35.591158,-92.461187,35.591158,-92.772187,-92.150187,35.280158,35.902158
AR0000348,HUNTSVILLE WATERWORKS,"72740, Huntsville, Arkansas",72740,Arkansas,Region 6,Community water system,2402,,Madison,4,11,6,-93.734662,36.088871,-93.734662,36.088871,-94.036662,-93.432662,35.786871,36.390871
AR0000394,PRESCOTT WATERWORKS,"71857, Prescott, Arkansas",71857,Arkansas,Region 6,Community water system,5198,,Nevada,3,17,6,-93.379982,33.80132,-93.379982,33.80132,-93.654982,-93.104982,33.52632,34.07632
AR0000654,UNITED WATER ASSOCIATION,"72021, Brinkley, Arkansas",72021,Arkansas,Region 6,Community water system,568,,Monroe,3,8,4,-91.194781,34.885946,-91.194781,34.885946,-91.405781,-90.983781,34.674946,35.096946
AR0000116,WALKER WATER ASSOCIATION,"71754, Magnolia, Arkansas",71754,Arkansas,Region 6,Community water system,1210,,Columbia,5,17,6,-93.238001,33.267891,-93.238001,33.267891,-93.243001,-93.233001,33.262891,33.272891
AR0000594,SE WHITE COUNTY WATER ASSOC,"72068, Higginson, Arkansas",72068,Arkansas,Region 6,Community water system,4765,,"Prairie, White",2,4,3,-91.710617,35.19073,-91.710617,35.19073,-91.764617,-91.656617,35.13673,35.24473
AR0000642,WINTHROP WATER ASSOCIATION,"AR-32, Foreman, Arkansas, 71836",71836,Arkansas,Region 6,Community water system,410,,Little River,2,35,7,-94.392176,33.716951,-94.392176,33.716951,-94.483176,-94.301176,33.625951,33.807951
AR0000338,CABOT WATERWORKS,"72023, Cabot, Arkansas",72023,Arkansas,Region 6,Community water system,19621,,"Lonoke, Pulaski",14,10,4,-92.01982,34.974406,-92.01982,34.974406,-92.20982,-91.82982,34.784406,35.164406
AR0000382,MARIE WATER SYSTEM,"72395, Wilson, Arkansas",72395,Arkansas,Region 6,Community water system,131,,Mississippi,2,11,4,-90.042505,35.565782,-90.042505,35.565782,-90.180505,-89.904505,35.427782,35.703782
ART000835,WANDERLUST RV PARK,"468 Passion Play Rd, Eureka Springs, Arkansas, 72632",72632,Arkansas,Region 6,Transient non-community system,25,,Carroll,3,7,6,-93.714413,36.399244,-93.714413,36.399244,-93.724413,-93.704413,36.389244,36.409244
AR0000802,OUTSIDE KINGSLAND WATER ASSOC,"71742, Fordyce, Arkansas",71742,Arkansas,Region 6,Community water system,525,,Cleveland,4,12,5,-92.412571,33.811111,-92.412571,33.811111,-92.622571,-92.202571,33.601111,34.021111
AR0000152,MARION WATERWORKS,"72364, Marion, Arkansas",72364,Arkansas,Region 6,Community water system,10300,,Crittenden,10,7,5,-90.198867,35.210435,-90.198867,35.210435,-90.326867,-90.070867,35.082435,35.338435
ARN000046,NAT CTR FOR TOXOLOGICAL RES,"3900 NCTR Rd, Jefferson, Arkansas, 72079",72079,Arkansas,Region 6,Non-Transient non-community system,220,,Jefferson,5,0,4,-92.105398,34.383114,-92.105398,34.383114,-92.115398,-92.095398,34.373114,34.393114
AR0000530,OZARK ACRES WATER ASSOCIATION,"72542, Highland, Arkansas",72542,Arkansas,Region 6,Community water system,819,,Sharp,8,8,6,-91.479589,36.317759,-91.479589,36.317759,-91.659589,-91.299589,36.137759,36.497759
ARN000186,CULLIGAN WATER CONDITIONING,"1223 Highway 5 N, Mountain Home, Arkansas, 72653",72653,Arkansas,Region 6,Transient non-community system,30,,Baxter,3,14,4,-92.401159,36.351268,-92.401151,36.35131,-92.402159,-92.400159,36.350268,36.352268
AR0000349,MADISON CO WATER FACILITIES BD,"72740, Huntsville, Arkansas",72740,Arkansas,Region 6,Community water system,8059,,"Benton, Madison, Washington",16,6,6,-93.734662,36.088871,-93.734662,36.088871,-94.036662,-93.432662,35.786871,36.390871
AR0000510,LAVACA WATERWORKS,"Ohio Ln, Lavaca, Arkansas, 72941",72941,Arkansas,Region 6,Community water system,3253,,Sebastian,3,2,6,-94.174379,35.343912,-94.174379,35.343912,-94.176379,-94.172379,35.341912,35.345912
AR0000583,NORTH WHITE CO RURAL WATER PFB,"72081, Steprock, Arkansas",72081,Arkansas,Region 6,Community water system,4548,,White,3,4,4,-91.634143,35.274327,-91.634143,35.274327,-91.893143,-91.375143,35.015327,35.533327
AR0000877,CAMP ROBINSON,"72199, N Little Rock, Arkansas",72199,Arkansas,Region 6,Community water system,999,,Pulaski,3,1,5,-92.28453,34.825143,-92.28453,34.825143,-92.35953,-92.20953,34.750143,34.900143
AR0001070,NEAPWA,"1835 Highway 361, Pocahontas, Arkansas, 72455",72455,Arkansas,Region 6,Community water system,25,,Randolph,3,0,1,-91.081384,36.141278,-91.081421,36.14152,-91.082384,-91.080384,36.140278,36.142278
AR0000028,COTTER WATERWORKS,"72626, Cotter, Arkansas",72626,Arkansas,Region 6,Community water system,1000,,Baxter,5,7,6,-92.533854,36.268614,-92.533854,36.268614,-92.616854,-92.450854,36.185614,36.351614
AR0000833,RIVER VALLEY WATER ASSN,"1 Fite Rd, Arkadelphia, Arkansas, 71923",71923,Arkansas,Region 6,Community water system,1126,,Clark,4,6,5,-92.922495,34.092013,-92.922691,34.09091,-92.923495,-92.921495,34.091013,34.093013
AR0000460,WALDENBURG WATER ASSOCIATION,"123 W 2nd St, Weiner, Arkansas, 72479",72479,Arkansas,Region 6,Community water system,215,,Poinsett,2,3,5,-90.899871,35.6197,-90.899871,35.6197,-90.909871,-90.889871,35.6097,35.6297
AR0000476,BIGGERS WATERWORKS,"72413, Biggers, Arkansas",72413,Arkansas,Region 6,Community water system,347,,Randolph,5,3,5,-90.806487,36.330746,-90.806487,36.330746,-90.913487,-90.699487,36.223746,36.437746
AR0000798,TOAD SUCK PUBLIC FACILITY BD,"4108 AR-60, Bigelow, Arkansas, 72016",72016,Arkansas,Region 6,Community water system,1100,,Perry,5,16,4,-92.573426,35.072667,-92.573426,35.072667,-92.583426,-92.563426,35.062667,35.082667
AR0000636,FRENCHPORT WATER ASSOCIATION,"500 E 11th St, Smackover, Arkansas, 71762",71762,Arkansas,Region 6,Community water system,1783,,Ouachita,4,5,7,-92.72093,33.360019,-92.72093,33.360019,-92.73093,-92.71093,33.350019,33.370019
AR0000284,WATSON CHAPEL WATER ASSOC,"71613, Pine Bluff, Arkansas",71613,Arkansas,Region 6,Community water system,6140,,Jefferson,6,2,3,-92.003402,34.223541,-92.003402,34.223541,-92.008402,-91.998402,34.218541,34.228541
AR0000366,BURDETTE WATERWORKS,"72321, Burdette, Arkansas",72321,Arkansas,Region 6,Community water system,586,,Mississippi,4,3,5,-89.935948,35.810254,-89.935948,35.810254,-89.940948,-89.930948,35.805254,35.815254
AR0000800,SHANNON HILLS WATER DEPT,"72103, Shannon Hills, Arkansas",72103,Arkansas,Region 6,Community water system,3143,,Saline,4,4,6,-92.397399,34.621351,-92.397399,34.621351,-92.523399,-92.271399,34.495351,34.747351
AR0000252,ROCK MOORE WATER AUTHORITY,"72579, Sulphur Rock, Arkansas",72579,Arkansas,Region 6,Community water system,3168,,Independence,11,4,6,-91.503642,35.751626,-91.503642,35.751626,-91.704642,-91.302642,35.550626,35.952626
AR0000319,YORKTOWN WATER ASSOCIATION,"71667, Star City, Arkansas",71667,Arkansas,Region 6,Community water system,8169,,Lincoln,13,12,3,-91.841437,33.938654,-91.841437,33.938654,-92.025437,-91.657437,33.754654,34.122654
AR0000421,MARVELL WATERWORKS,"905 Carruth Ave, Marvell, Arkansas, 72366",72366,Arkansas,Region 6,Community water system,1187,,Phillips,6,6,4,-90.913863,34.557119,-90.913863,34.557119,-90.923863,-90.903863,34.547119,34.567119
ART000332,LITTLE PORTION RETREAT CENTER,"171 Hummingbird Ln, Eureka Springs, Arkansas, 72632",72632,Arkansas,Region 6,Transient non-community system,60,,Carroll,4,34,4,-93.67322,36.434012,-93.672421,36.43367,-93.67422,-93.67222,36.433012,36.435012
AR0000331,NORTH CARBON CITY WATER ASSOC,"1944 N Carbon City Rd, Paris, Arkansas, 72855",72855,Arkansas,Region 6,Community water system,97,,Logan,2,7,6,-93.791298,35.325979,-93.790991,35.32597,-93.792298,-93.790298,35.324979,35.326979
AR0000300,IMBODEN WATERWORKS,"72434, Imboden, Arkansas",72434,Arkansas,Region 6,Community water system,705,,Lawrence,6,12,5,-91.115079,36.234424,-91.115079,36.234424,-91.278079,-90.952079,36.071424,36.397424
AR0000459,CROSS COUNTY RURAL WATER SYS,"72347, Hickory Ridge, Arkansas",72347,Arkansas,Region 6,Community water system,10491,,"Craighead, Cross, Jackson, Poinsett, St. Francis, Woodruff",18,2,5,-90.997446,35.401713,-90.997446,35.401713,-91.133446,-90.861446,35.265713,35.537713
AR0000131,BROOKLAND WATERWORKS,"72417, Brookland, Arkansas",72417,Arkansas,Region 6,Community water system,1858,,Craighead,6,4,6,-90.58016,35.90566,-90.58016,35.90566,-90.68216,-90.47816,35.80366,36.00766
AR0000254,SOUTHSIDE PUB WATER AUTHORITY,"1401 Batesville Blvd, Batesville, Arkansas, 72501",72501,Arkansas,Region 6,Community water system,8827,,Independence,8,8,6,-91.637071,35.720487,-91.637071,35.720487,-91.647071,-91.627071,35.710487,35.730487
AR0000383,YARBRO WATERWORKS,"128 Randall Rd, Blytheville, Arkansas, 72315",72315,Arkansas,Region 6,Community water system,369,,Mississippi,4,1,5,-89.868578,35.955871,-89.868051,35.95587,-89.869578,-89.867578,35.954871,35.956871
AR0001089,101 GROCERY,"3287 Highway 101, Gamaliel, Arkansas, 72537",72537,Arkansas,Region 6,Transient non-community system,25,,Baxter,4,5,1,-92.256958,36.403665,-92.256881,36.40368,-92.257958,-92.255958,36.402665,36.404665
ART000045,ARK ST PARK-QUEEN WILHELMENA,"3877 Highway 88 W, Mena, Arkansas, 71953",71953,Arkansas,Region 6,Non-Transient non-community system,200,,Polk,7,17,7,-94.386269,34.687583,-94.386269,34.687583,-94.396269,-94.376269,34.677583,34.697583
AR0000808,LITTLE PORTION HERMITAGE,"350 County Road 248, Berryville, Arkansas, 72616",72616,Arkansas,Region 6,Community water system,30,,Carroll,5,11,3,-93.662494,36.451681,-93.662581,36.45169,-93.663494,-93.661494,36.450681,36.452681
ART000087,BOY SCOUT CAMP ORR,"72641, Jasper, Arkansas",72641,Arkansas,Region 6,Transient non-community system,300,,Newton,3,2,4,-93.186661,36.006141,-93.186661,36.006141,-93.357661,-93.015661,35.835141,36.177141
AR0000165,CARTHAGE WATER AND SEWER,"71742, Fordyce, Arkansas",71742,Arkansas,Region 6,Community water system,312,,Dallas,3,29,6,-92.412571,33.811111,-92.412571,33.811111,-92.622571,-92.202571,33.601111,34.021111
ART000763,USFS ALBERT PIKE REC AREA,"1523 Highway 270 E, Mount Ida, Arkansas, 71957",71957,Arkansas,Region 6,Transient non-community system,200,,Montgomery,4,23,4,-93.612263,34.542935,-93.612671,34.54229,-93.613263,-93.611263,34.541935,34.543935
AR0000620,COTTONSHED WATERWORKS,"9302 Sanderson Ln, Texarkana, Arkansas, 71854",71854,Arkansas,Region 6,Community water system,72,,Howard,3,34,5,-94.010703,33.510077,-94.010703,33.510077,-94.020703,-94.000703,33.500077,33.520077
AR0000075,EUREKA SPRINGS WATERWORKS,"3174 E Van Buren, Eureka Springs, Arkansas, 72632",72632,Arkansas,Region 6,Community water system,3158,,Carroll,3,5,6,-93.713947,36.389833,-93.714001,36.38973,-93.714947,-93.712947,36.388833,36.390833
AR0000328,PARIS WATERWORKS,"72855, Paris, Arkansas",72855,Arkansas,Region 6,Community water system,4623,,Logan,3,12,6,-93.727172,35.291581,-93.727172,35.291581,-94.021172,-93.433172,34.997581,35.585581
AR0000204,SALEM WATERWORKS,"72576, Salem, Arkansas",72576,Arkansas,Region 6,Community water system,1505,,Fulton,6,7,5,-91.827631,36.371215,-91.827631,36.371215,-92.016631,-91.638631,36.182215,36.560215
ART000486,HIDE A WAY CAMPGROUND,"8369 Campground Cir, Rogers, Arkansas, 72756",72756,Arkansas,Region 6,Transient non-community system,367,,Benton,4,6,6,-93.925944,36.326831,-93.925961,36.32579,-93.926944,-93.924944,36.325831,36.327831
AR0000577,WEST FORK WATERWORKS,"72774, West Fork, Arkansas",72774,Arkansas,Region 6,Community water system,3175,,Washington,2,3,6,-94.190245,35.922983,-94.190245,35.922983,-94.376245,-94.004245,35.736983,36.108983
AR0000096,CORNING WATERWORKS,"72422, Corning, Arkansas",72422,Arkansas,Region 6,Community water system,3377,,Clay,8,8,5,-90.584738,36.410315,-90.584738,36.410315,-90.845738,-90.323738,36.149315,36.671315
AR0000912,LOCKE-FERN DOLLARD RD WW PFB,"72946, Mountainburg, Arkansas",72946,Arkansas,Region 6,Community water system,1208,,Crawford,2,5,3,-94.17058,35.629038,-94.17058,35.629038,-94.35758,-93.98358,35.442038,35.816038
ART000308,KOA CAMPGROUND STORE,"15020 AR-187, Eureka Springs, Arkansas, 72631",72631,Arkansas,Region 6,Transient non-community system,40,,Carroll,3,9,4,-93.793597,36.418773,-93.793597,36.418773,-93.803597,-93.783597,36.408773,36.428773
AR0000225,MARMADUKE WATERWORKS,"72443, Marmaduke, Arkansas",72443,Arkansas,Region 6,Community water system,934,,Greene,5,10,4,-90.385007,36.188618,-90.385007,36.188618,-90.519007,-90.251007,36.054618,36.322618
AR0000385,CLARENDON WATERWORKS,"270 Madison St, Clarendon, Arkansas, 72029",72029,Arkansas,Region 6,Community water system,2100,,Monroe,4,7,4,-91.31239,34.692858,-91.312381,34.693,-91.31339,-91.31139,34.691858,34.693858
ART000852,WHITE RIVER CAMPGROUND,"258 White River Trl, Flippin, Arkansas, 72634",72634,Arkansas,Region 6,Transient non-community system,250,,Marion,3,81,4,-92.544787,36.269519,-92.544787,36.269519,-92.554787,-92.534787,36.259519,36.279519
AR0000475,REYNO WATERWORKS,"72462, Reyno, Arkansas",72462,Arkansas,Region 6,Community water system,456,,Randolph,5,3,4,-90.750502,36.364621,-90.750502,36.364621,-90.751502,-90.749502,36.363621,36.365621
AR0000544,FAIRCREST WATER ASSOCIATION,"191 Wood Acres Dr, El Dorado, Arkansas, 71730",71730,Arkansas,Region 6,Community water system,1250,,Union,5,11,4,-92.626447,33.130374,-92.626481,33.13029,-92.627447,-92.625447,33.129374,33.131374
AR0001001,BLUE HERON CAMPGROUND,"72634, Flippin, Arkansas",72634,Arkansas,Region 6,Transient non-community system,25,,Marion,3,2,2,-92.594202,36.27576,-92.594202,36.27576,-92.807202,-92.381202,36.06276,36.48876
ART000313,LAKE NORFORK INN,"72544, Henderson, Arkansas",72544,Arkansas,Region 6,Transient non-community system,25,,Baxter,3,26,5,-92.203095,36.382896,-92.203095,36.382896,-92.303095,-92.103095,36.282896,36.482896
AR0000330,SCRANTON WATERWORKS,"72863, Scranton, Arkansas",72863,Arkansas,Region 6,Community water system,1470,,Logan,4,11,6,-93.541311,35.362321,-93.541311,35.362321,-93.687311,-93.395311,35.216321,35.508321
AR0000485,ARKANSAS HEALTH CENTER,"6701 Highway 67, Haskell, Arkansas, 72015",72015,Arkansas,Region 6,Community water system,1600,,Saline,3,7,6,-92.65515,34.524869,-92.65515,34.524869,-92.66515,-92.64515,34.514869,34.534869
ART000751,BEAVER RV PARK,"72613, Beaver, Arkansas",72613,Arkansas,Region 6,Transient non-community system,100,,Carroll,3,16,5,-93.768931,36.474531,-93.768931,36.474531,-93.773931,-93.763931,36.469531,36.479531
AR0000524,HARDY WATERWORKS,"72542, Highland, Arkansas",72542,Arkansas,Region 6,Community water system,915,,Sharp,6,15,5,-91.479589,36.317759,-91.479589,36.317759,-91.659589,-91.299589,36.137759,36.497759
AR0000895,TANKSLEY APARTMENTS,"613 Highway 62 E, Berryville, Arkansas, 72616",72616,Arkansas,Region 6,Community water system,52,,Carroll,3,16,4,-93.53771,36.352705,-93.53771,36.352705,-93.54771,-93.52771,36.342705,36.362705
AR0000412,PERRY WATER SYSTEM,"72125, Perry, Arkansas",72125,Arkansas,Region 6,Community water system,658,,Perry,4,60,5,-92.792967,35.047392,-92.792967,35.047392,-92.871967,-92.713967,34.968392,35.126392
AR0000081,LAKE VILLAGE WATERWORKS,"71653, Jennie, Arkansas",71653,Arkansas,Region 6,Community water system,2735,,Chicot,8,7,5,-91.284048,33.327788,-91.284048,33.327788,-91.525048,-91.043048,33.086788,33.568788
ART000031,ARK POST NATIONAL MEMORIAL,"1741 Old Post Rd, Gillett, Arkansas, 72055",72055,Arkansas,Region 6,Transient non-community system,25,,Arkansas,3,2,5,-91.346455,34.01761,-91.346455,34.01761,-91.356455,-91.336455,34.00761,34.02761
ART000431,CEDAR VALLEY INC,"104 Boy Scout Trl, Viola, Arkansas, 72583",72583,Arkansas,Region 6,Transient non-community system,250,,Fulton,3,6,6,-92.008767,36.368801,-92.008767,36.368801,-92.018767,-91.998767,36.358801,36.378801
AR0000019,PARKDALE WATERWORKS,"71676, Wilmot, Arkansas",71676,Arkansas,Region 6,Community water system,324,,Ashley,3,4,6,-91.572762,33.060124,-91.572762,33.060124,-91.685762,-91.459762,32.947124,33.173124
AR0001041,CUZN OZARK FOODS,"1385 Park Center Dr, Vista, California, 92081",92081,Arkansas,Region 6,Transient non-community system,30,,Washington,3,0,2,-117.24122,33.139123,-117.241211,33.13873,-117.24222,-117.24022,33.138123,33.140123
AR0000208,HOT SPRINGS VILLAGE WATERWORKS,"895 Desoto Blvd, Hot Springs Village, Arkansas, 71909",71909,Arkansas,Region 6,Community water system,13500,,Garland,4,0,6,-92.970065,34.670456,-92.970421,34.67091,-92.971065,-92.969065,34.669456,34.671456
AR0000292,LUDWIG WATER ASSOCIATION,"72830, Clarksville, Arkansas",72830,Arkansas,Region 6,Community water system,1280,,Johnson,2,7,6,-93.468981,35.47248,-93.468981,35.47248,-93.704981,-93.232981,35.23648,35.70848
ART000373,MOOSE LODGE 1953,"72663, Onia, Arkansas",72663,Arkansas,Region 6,Transient non-community system,220,,Baxter,3,8,6,-92.339648,35.936565,-92.339648,35.936565,-92.431648,-92.247648,35.844565,36.028565
AR0000302,BLACK ROCK WATERWORKS,"491 Elm St, Black Rock, Arkansas, 72415",72415,Arkansas,Region 6,Community water system,843,,Lawrence,4,2,5,-91.099381,36.108213,-91.099381,36.10805,-91.100381,-91.098381,36.107213,36.109213
ART000550,THREE OAKS RESORT,"117 Three Oaks Ln, Gamaliel, Arkansas, 72537",72537,Arkansas,Region 6,Transient non-community system,40,,Baxter,3,13,6,-92.270405,36.399065,-92.270481,36.39905,-92.271405,-92.269405,36.398065,36.400065
AR0000294,BRADLEY WATERWORKS,"71826, Bradley, Arkansas",71826,Arkansas,Region 6,Community water system,533,,Lafayette,5,2,5,-93.656939,33.098201,-93.656939,33.098201,-93.859939,-93.453939,32.895201,33.301201
AR0000320,ASHDOWN WATERWORKS,"161 W Commerce St, Ashdown, Arkansas, 71822",71822,Arkansas,Region 6,Community water system,4831,,Little River,11,5,5,-94.131901,33.672682,-94.131901,33.672682,-94.141901,-94.121901,33.662682,33.682682
AR0000427,HEAFER-BLACK OAK WATER ASSOC,"72376, Proctor, Arkansas",72376,Arkansas,Region 6,Community water system,444,,Poinsett,2,15,4,-90.233407,35.097727,-90.233407,35.097727,-90.412407,-90.054407,34.918727,35.276727
AR0000247,OIL TROUGH WATERWORKS,"72564, Oil Trough, Arkansas",72564,Arkansas,Region 6,Community water system,284,,Independence,4,6,5,-91.409942,35.570086,-91.409942,35.570086,-91.545942,-91.273942,35.434086,35.706086
AR0000272,UNITED WATER ARKANSAS,"71612, White Hall, Arkansas",71612,Arkansas,Region 6,Community water system,44080,,Jefferson,17,2,4,-92.091352,34.274821,-92.091352,34.274821,-92.096352,-92.086352,34.269821,34.279821
AR0000589,MC RAE WATERWORKS,"72102, McRae, Arkansas",72102,Arkansas,Region 6,Community water system,956,,White,5,9,4,-91.822495,35.113791,-91.822495,35.113791,-91.924495,-91.720495,35.011791,35.215791
AR0000111,EMERSON WATERWORKS,"71740, Emerson, Arkansas",71740,Arkansas,Region 6,Community water system,1158,,Columbia,5,10,6,-93.191854,33.095818,-93.191854,33.095818,-93.397854,-92.985854,32.889818,33.301818
AR0000706,KROOKED KREEK WATER ASSN,"8429 Highway 7 S, Harrison, Arkansas, 72601",72601,Arkansas,Region 6,Community water system,1825,,"Boone, Newton",7,4,3,-93.122253,36.141881,-93.122253,36.141881,-93.132253,-93.112253,36.131881,36.151881
AR0000224,DELAPLAINE WATERWORKS,"72441, McDougal, Arkansas",72441,Arkansas,Region 6,Community water system,137,,Greene,3,7,5,-90.363562,36.266022,-90.363562,36.266022,-90.385562,-90.341562,36.244022,36.288022
AR0000404,CAMDEN WATERWORKS,"71711, Camden, Arkansas",71711,Arkansas,Region 6,Community water system,14447,,Ouachita,3,44,5,-92.829572,33.586991,-92.829572,33.586991,-92.834572,-92.824572,33.581991,33.591991
AR0000781,INDIAN SWITCH RURAL WATER ASSN,"71640, Eudora, Arkansas",71640,Arkansas,Region 6,Community water system,730,,Chicot,4,11,5,-91.26293,33.112287,-91.26293,33.112287,-91.46093,-91.06493,32.914287,33.310287
AR0000128,MONETTE WATERWORKS,"72447, Monette, Arkansas",72447,Arkansas,Region 6,Community water system,1292,,Craighead,3,4,5,-90.343695,35.889735,-90.343695,35.889735,-90.449695,-90.237695,35.783735,35.995735
