PWSID,PWS Name,Approximate Address,Postal,Primacy Agency,EPA Region,PWS Type,Population Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits,Longitude,Latitude,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax
NN3500256,Casamero Lake/Smith Lake  -NTUA,"86504, Fort Defiance, Arizona",86504,Navajo Nation,Region 9,Community water system,1195,"Casamero Lake, Borrego Pass, Smith Lake",,25,60,5,-109.083181,35.787951,-109.083181,35.787951,-109.088181,-109.078181,35.782951,35.792951
NN0403006,Le Chee  -NTUA,"86504, Fort Defiance, Arizona",86504,Navajo Nation,Region 9,Community water system,1191,Le Chee,,11,69,6,-109.083181,35.787951,-109.083181,35.787951,-109.088181,-109.078181,35.782951,35.792951
NN0403047,Lukachukai  -NTUA,"86504, Fort Defiance, Arizona",86504,Navajo Nation,Region 9,Community water system,1621,Lukachukai,,12,30,4,-109.083181,35.787951,-109.083181,35.787951,-109.088181,-109.078181,35.782951,35.792951
NN3500264,Buffalo Springs  -NTUA,"86504, Fort Defiance, Arizona",86504,Navajo Nation,Region 9,Community water system,429,Buffalo Springs,,5,38,4,-109.083181,35.787951,-109.083181,35.787951,-109.088181,-109.078181,35.782951,35.792951
NN3500268,Naschitti/Bisola  -NTUA,"86504, Fort Defiance, Arizona",86504,Navajo Nation,Region 9,Community water system,1314,"Naschitti, Bisola",,11,86,5,-109.083181,35.787951,-109.083181,35.787951,-109.088181,-109.078181,35.782951,35.792951
NN3503041,Ojo Encino North  -NTUA,"86504, Fort Defiance, Arizona",86504,Navajo Nation,Region 9,Community water system,1162,"Ojo Encino, North of",,13,71,6,-109.083181,35.787951,-109.083181,35.787951,-109.088181,-109.078181,35.782951,35.792951
NN3503016,Newcomb  -NTUA,"86504, Fort Defiance, Arizona",86504,Navajo Nation,Region 9,Community water system,611,Newcomb,,9,27,4,-109.083181,35.787951,-109.083181,35.787951,-109.088181,-109.078181,35.782951,35.792951
NN3503063,Carson/Huerfano  -NTUA,"86504, Fort Defiance, Arizona",86504,Navajo Nation,Region 9,Community water system,1080,Huerfano,,10,65,5,-109.083181,35.787951,-109.083181,35.787951,-109.088181,-109.078181,35.782951,35.792951
NN0400397,Nazlini  -NTUA,"86504, Fort Defiance, Arizona",86504,Navajo Nation,Region 9,Community water system,881,Nazlini,,10,7,3,-109.083181,35.787951,-109.083181,35.787951,-109.088181,-109.078181,35.782951,35.792951
NN4903032,Mexican Hat  -NTUA,"86504, Fort Defiance, Arizona",86504,Navajo Nation,Region 9,Community water system,248,Halchita-Mexican Hat,,8,7,9,-109.083181,35.787951,-109.083181,35.787951,-109.088181,-109.078181,35.782951,35.792951
NN0403001,Ganado/Burnside/Steamboat/Cornfields/Woodsprings,"86504, Fort Defiance, Arizona",86504,Navajo Nation,Region 9,Community water system,2790,"Ganado, Burnside, Steamboat, Woodsprings",,28,44,5,-109.083181,35.787951,-109.083181,35.787951,-109.088181,-109.078181,35.782951,35.792951
NN3500269,Lake Valley  -NTUA,"86504, Fort Defiance, Arizona",86504,Navajo Nation,Region 9,Community water system,407,Lake Valley,,12,22,4,-109.083181,35.787951,-109.083181,35.787951,-109.088181,-109.078181,35.782951,35.792951
NN3503012,Crystal  -NTUA,"86504, Fort Defiance, Arizona",86504,Navajo Nation,Region 9,Community water system,792,"Crystal, Yazzie Springs, Crystal Junctio",,8,37,4,-109.083181,35.787951,-109.083181,35.787951,-109.088181,-109.078181,35.782951,35.792951
NN4903073,Cane Valley  -NTUA,"86504, Fort Defiance, Arizona",86504,Navajo Nation,Region 9,Community water system,63,Cane Valley,,5,8,2,-109.083181,35.787951,-109.083181,35.787951,-109.088181,-109.078181,35.782951,35.792951
NN3503057,Mittenrock  -NTUA,"86504, Fort Defiance, Arizona",86504,Navajo Nation,Region 9,Community water system,363,"Red Valley, East of",,5,56,4,-109.083181,35.787951,-109.083181,35.787951,-109.088181,-109.078181,35.782951,35.792951
NN3500239,Whitehorse Lake  -NTUA,"86504, Fort Defiance, Arizona",86504,Navajo Nation,Region 9,Community water system,170,Whitehorse Lake,,8,14,4,-109.083181,35.787951,-109.083181,35.787951,-109.088181,-109.078181,35.782951,35.792951
NN4903074,Casa Del Eco Mesa -NTUA,"86504, Fort Defiance, Arizona",86504,Navajo Nation,Region 9,Community water system,189,Casa Del Eco Mesa,,5,28,3,-109.083181,35.787951,-109.083181,35.787951,-109.088181,-109.078181,35.782951,35.792951
NN3503029,Standing Rock  -NTUA,"86504, Fort Defiance, Arizona",86504,Navajo Nation,Region 9,Community water system,870,Standing Rock,,7,70,5,-109.083181,35.787951,-109.083181,35.787951,-109.088181,-109.078181,35.782951,35.792951
NN4903072,Mexican Water -NTUA,"86504, Fort Defiance, Arizona",86504,Navajo Nation,Region 9,Community water system,337,"Mexican Water, Todahaidekani South",,6,4,3,-109.083181,35.787951,-109.083181,35.787951,-109.088181,-109.078181,35.782951,35.792951
NN0400814,Coppermine  -NTUA,"86504, Fort Defiance, Arizona",86504,Navajo Nation,Region 9,Community water system,185,Coppermine,,7,9,3,-109.083181,35.787951,-109.083181,35.787951,-109.088181,-109.078181,35.782951,35.792951
NN3503060,Casamero Cup  -NTUA,"86504, Fort Defiance, Arizona",86504,Navajo Nation,Region 9,Community water system,37,"Smith Lake, Northeast of",,5,60,5,-109.083181,35.787951,-109.083181,35.787951,-109.088181,-109.078181,35.782951,35.792951
NN0400283,Inscription House  -NTUA,"86504, Fort Defiance, Arizona",86504,Navajo Nation,Region 9,Community water system,1051,"Inscription House, Broad Mesa West, Dry",,16,5,6,-109.083181,35.787951,-109.083181,35.787951,-109.088181,-109.078181,35.782951,35.792951
NN0400348,Kaibeto  -NTUA,"86504, Fort Defiance, Arizona",86504,Navajo Nation,Region 9,Community water system,1465,Kaibeto,,11,24,4,-109.083181,35.787951,-109.083181,35.787951,-109.088181,-109.078181,35.782951,35.792951
NN0403102,New Lands  -NTUA,"86504, Fort Defiance, Arizona",86504,Navajo Nation,Region 9,Community water system,1994,New Lands (Sanders),,42,79,5,-109.083181,35.787951,-109.083181,35.787951,-109.088181,-109.078181,35.782951,35.792951
NN0400399,Sweetwater  -NTUA,"86504, Fort Defiance, Arizona",86504,Navajo Nation,Region 9,Community water system,1987,"Sweetwater, Red Mesa",,15,51,3,-109.083181,35.787951,-109.083181,35.787951,-109.088181,-109.078181,35.782951,35.792951
NN0403027,Cove  -NTUA,"86504, Fort Defiance, Arizona",86504,Navajo Nation,Region 9,Community water system,755,Cove,,16,11,4,-109.083181,35.787951,-109.083181,35.787951,-109.088181,-109.078181,35.782951,35.792951
NN3500254,Baca/Haystack  -NTUA,"86504, Fort Defiance, Arizona",86504,Navajo Nation,Region 9,Community water system,322,Haystack Chapter,,6,87,5,-109.083181,35.787951,-109.083181,35.787951,-109.088181,-109.078181,35.782951,35.792951
NN3500261,Twin Lakes  -NTUA,"86504, Fort Defiance, Arizona",86504,Navajo Nation,Region 9,Community water system,2105,"Twin Lakes, Toh-la-kai, Black Springs Wa",,9,37,4,-109.083181,35.787951,-109.083181,35.787951,-109.088181,-109.078181,35.782951,35.792951
NN3500277,Spencer Valley/Defiance  -NTUA,"86504, Fort Defiance, Arizona",86504,Navajo Nation,Region 9,Community water system,659,"Gallup, West of",,7,7,4,-109.083181,35.787951,-109.083181,35.787951,-109.088181,-109.078181,35.782951,35.792951
NN3510002,Boardman Loop  -NTUA,"86504, Fort Defiance, Arizona",86504,Navajo Nation,Region 9,Community water system,52,Boardman Loop,,3,2,0,-109.083181,35.787951,-109.083181,35.787951,-109.088181,-109.078181,35.782951,35.792951
NN3503039,Crownpoint/Littlewater/Three Mile Point  -NTUA,"86504, Fort Defiance, Arizona",86504,Navajo Nation,Region 9,Community water system,4229,"Crownpoint, Littlewater, Three-Mile Poin",,18,66,6,-109.083181,35.787951,-109.083181,35.787951,-109.088181,-109.078181,35.782951,35.792951
NN0400280,Houck/Querino Canyon  -NTUA,"86504, Fort Defiance, Arizona",86504,Navajo Nation,Region 9,Community water system,1621,"Houck, Querino Canyon",,12,8,4,-109.083181,35.787951,-109.083181,35.787951,-109.088181,-109.078181,35.782951,35.792951
NN0400322,Shonto  -NTUA,"86504, Fort Defiance, Arizona",86504,Navajo Nation,Region 9,Community water system,418,Shonto,,8,26,5,-109.083181,35.787951,-109.083181,35.787951,-109.088181,-109.078181,35.782951,35.792951
NN0400379,Tonalea/Red Lake  -NTUA,"86504, Fort Defiance, Arizona",86504,Navajo Nation,Region 9,Community water system,1203,"Tonalea, Red Lake",,5,27,4,-109.083181,35.787951,-109.083181,35.787951,-109.088181,-109.078181,35.782951,35.792951
NN4900224,Oljato  -NTUA,"86504, Fort Defiance, Arizona",86504,Navajo Nation,Region 9,Community water system,921,Oljeto,,16,29,4,-109.083181,35.787951,-109.083181,35.787951,-109.088181,-109.078181,35.782951,35.792951
NN4903017,Red Mesa  -NTUA,"86504, Fort Defiance, Arizona",86504,Navajo Nation,Region 9,Community water system,958,Red Mesa,,7,29,3,-109.083181,35.787951,-109.083181,35.787951,-109.088181,-109.078181,35.782951,35.792951
NN4903071,Todahaidekani  -NTUA,"86504, Fort Defiance, Arizona",86504,Navajo Nation,Region 9,Community water system,292,"Mexican Water, North of",,6,68,3,-109.083181,35.787951,-109.083181,35.787951,-109.088181,-109.078181,35.782951,35.792951
NN0400812,Wheatfields  -NTUA,"86504, Fort Defiance, Arizona",86504,Navajo Nation,Region 9,Community water system,315,Wheatfields,,8,51,3,-109.083181,35.787951,-109.083181,35.787951,-109.088181,-109.078181,35.782951,35.792951
NN0400339,Navajo National Monument,"86503, Chinle, Arizona",86503,Navajo Nation,Region 9,Non-Transient non-community system,25,Shonto,,8,35,4,-109.587043,36.154148,-109.587043,36.154148,-110.128043,-109.046043,35.613148,36.695148
NN0403048,Rock Point  -NTUA,"86504, Fort Defiance, Arizona",86504,Navajo Nation,Region 9,Community water system,736,Rock Point,,13,7,5,-109.083181,35.787951,-109.083181,35.787951,-109.088181,-109.078181,35.782951,35.792951
NN3500267,Mexican Springs West Rural  -NTUA,"86504, Fort Defiance, Arizona",86504,Navajo Nation,Region 9,Community water system,244,"Mexican Springs, West of",,8,29,5,-109.083181,35.787951,-109.083181,35.787951,-109.088181,-109.078181,35.782951,35.792951
NN3500274,Coyote Canyon/Bass Lake  -NTUA,"86504, Fort Defiance, Arizona",86504,Navajo Nation,Region 9,Community water system,710,"Coyote Canyon, Brimhall, Bass Lake",,6,46,5,-109.083181,35.787951,-109.083181,35.787951,-109.088181,-109.078181,35.782951,35.792951
NN3500335,Red Rock  -NTUA,"86504, Fort Defiance, Arizona",86504,Navajo Nation,Region 9,Community water system,1576,Red Rock (South of Gallup),,7,33,5,-109.083181,35.787951,-109.083181,35.787951,-109.088181,-109.078181,35.782951,35.792951
NN0403000,Ft. Defiance/Window Rock/St. Michaels  -NTUA,"86504, Fort Defiance, Arizona",86504,Navajo Nation,Region 9,Community water system,14326,"Fort Defiance, Window Rock, St. Michaels",,77,102,4,-109.083181,35.787951,-109.083181,35.787951,-109.088181,-109.078181,35.782951,35.792951
NN0403003,Kayenta  -NTUA,"86504, Fort Defiance, Arizona",86504,Navajo Nation,Region 9,Community water system,3689,Kayenta,,36,42,4,-109.083181,35.787951,-109.083181,35.787951,-109.088181,-109.078181,35.782951,35.792951
NN0403004,Pinon/District #4  -NTUA,"86504, Fort Defiance, Arizona",86504,Navajo Nation,Region 9,Community water system,5509,"Pinon, South Pinon, Burnt Corn, Blue Gap",,36,31,5,-109.083181,35.787951,-109.083181,35.787951,-109.088181,-109.078181,35.782951,35.792951
NN0403025,Sawmill  -NTUA,"86504, Fort Defiance, Arizona",86504,Navajo Nation,Region 9,Community water system,855,"Sawmill (east and south), Upper Buell Pa",,8,7,4,-109.083181,35.787951,-109.083181,35.787951,-109.088181,-109.078181,35.782951,35.792951
NN0403055,Teec Nos Pos  -NTUA,"86504, Fort Defiance, Arizona",86504,Navajo Nation,Region 9,Community water system,759,Teec Nos Pos,,8,38,5,-109.083181,35.787951,-109.083181,35.787951,-109.088181,-109.078181,35.782951,35.792951
NN0403058,Red Valley North  -NTUA,"86504, Fort Defiance, Arizona",86504,Navajo Nation,Region 9,Community water system,829,Red Valley,,13,26,4,-109.083181,35.787951,-109.083181,35.787951,-109.088181,-109.078181,35.782951,35.792951
NN3500296,Nageezi  -NTUA,"86504, Fort Defiance, Arizona",86504,Navajo Nation,Region 9,Community water system,703,Nageezi,,11,36,5,-109.083181,35.787951,-109.083181,35.787951,-109.088181,-109.078181,35.782951,35.792951
NN0400174,Chinle/Many Farms/Del Muerto  -NTUA,"86504, Fort Defiance, Arizona",86504,Navajo Nation,Region 9,Community water system,8129,"Chinle, Many Farms, Del Muerto",,37,104,3,-109.083181,35.787951,-109.083181,35.787951,-109.088181,-109.078181,35.782951,35.792951
NN3503059,Sanostee/Tocito  -NTUA,"86504, Fort Defiance, Arizona",86504,Navajo Nation,Region 9,Community water system,1935,"Sanostee, Tocito, Littlewater, Mittenroc",,21,72,5,-109.083181,35.787951,-109.083181,35.787951,-109.088181,-109.078181,35.782951,35.792951
NN0400396,Rough Rock  -NTUA,"86504, Fort Defiance, Arizona",86504,Navajo Nation,Region 9,Community water system,495,Rough Rock,,8,28,3,-109.083181,35.787951,-109.083181,35.787951,-109.088181,-109.078181,35.782951,35.792951
NN0400296,Dennehotso  -NTUA,"86504, Fort Defiance, Arizona",86504,Navajo Nation,Region 9,Community water system,766,Dennehotso,,8,25,4,-109.083181,35.787951,-109.083181,35.787951,-109.088181,-109.078181,35.782951,35.792951
NN0400290,Chilchinbeto  -NTUA,"86504, Fort Defiance, Arizona",86504,Navajo Nation,Region 9,Community water system,1180,Chilchinbeto,,15,27,4,-109.083181,35.787951,-109.083181,35.787951,-109.088181,-109.078181,35.782951,35.792951
NN0400321,Kinlichee  -NTUA,"86504, Fort Defiance, Arizona",86504,Navajo Nation,Region 9,Community water system,729,Kinlichee,,10,17,3,-109.083181,35.787951,-109.083181,35.787951,-109.088181,-109.078181,35.782951,35.792951
