PWSID,PWS Name,Approximate Address,Postal,Primacy Agency,EPA Region,PWS Type,Population Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits,Longitude,Latitude,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax
CT0080084,NONNIE'S DELI - 742 AMITY ROAD,"83 N Hill Rd, North Haven, Town of, Connecticut, 06473",06473,Connecticut,Region 1,Transient non-community system,25,BETHANY,New Haven,3,16,2,-72.838315,41.359222,-72.838011,41.35899,-72.839315,-72.837315,41.358222,41.360222
CT0915203,"74 ROUTE 37, LLC","1 New King St, West Harrison, New York, 10604",10604,Connecticut,Region 1,Non-Transient non-community system,130,NEW FAIRFIELD,Fairfield,4,23,2,-73.715803,41.084113,-73.715803,41.084113,-73.725803,-73.705803,41.074113,41.094113
CT1210144,WITCH MEADOW LAKE CAMPGROUND - WELL #1,"06415, Colchester, Connecticut",06415,Connecticut,Region 1,Transient non-community system,50,SALEM,New London,3,0,2,-72.325318,41.575219,-72.325318,41.575219,-72.466318,-72.184318,41.434219,41.716219
CT0420494,36 EAST HIGH STREET - EAST HAMPTON,"36 E High St, East Hampton, Town of, Connecticut, 06424",06424,Connecticut,Region 1,Transient non-community system,25,EAST HAMPTON,Middlesex,3,11,2,-72.501532,41.584084,-72.501331,41.58378,-72.502532,-72.500532,41.583084,41.585084
CT0740414,STONYBROOK GOLF CLUB,"263 Milton Rd, Litchfield, Connecticut, 06759",06759,Connecticut,Region 1,Transient non-community system,25,LITCHFIELD,Litchfield,3,6,2,-73.233845,41.75918,-73.233845,41.75918,-73.243845,-73.223845,41.74918,41.76918
CT0130123,KOFKOFF EGG FARM,"17 Schwartz Rd, Bozrah, Town of, Connecticut, 06334",06334,Connecticut,Region 1,Non-Transient non-community system,88,BOZRAH,New London,6,24,3,-72.170835,41.568465,-72.170721,41.56854,-72.171835,-72.169835,41.567465,41.569465
CT0960151,CANDLE HILL MHP (SOUTH),"29 Knapp St, Stamford, Connecticut, 06907",06907,Connecticut,Region 1,Community water system,95,NEW MILFORD,Litchfield,7,15,4,-73.519604,41.094272,-73.519604,41.094272,-73.529604,-73.509604,41.084272,41.104272
CT0920011,NEW HARTFORD WATER DEPARTMENT,"530 Main St, New Hartford, Town of, Connecticut, 06057",06057,Connecticut,Region 1,Community water system,1343,NEW HARTFORD,Litchfield,16,29,3,-72.979895,41.879029,-72.979581,41.87915,-72.980895,-72.978895,41.878029,41.880029
CT1170352,REDDING ELEMENTARY SCHOOL,"654 Morehouse Rd, Easton, Town of, Connecticut, 06612",06612,Connecticut,Region 1,Non-Transient non-community system,811,REDDING,Fairfield,5,6,4,-73.293995,41.248762,-73.293995,41.248762,-73.303995,-73.283995,41.238762,41.258762
CT0181214,70 CANDLEWOOD LAKE ROAD,"06460, Milford, Connecticut",06460,Connecticut,Region 1,Transient non-community system,25,BROOKFIELD,Fairfield,4,4,2,-73.083433,41.193492,-73.083433,41.193492,-73.180433,-72.986433,41.096492,41.290492
CT0530074,7-ELEVEN #32517,"15 Route 32, Franklin, Town of, Connecticut, 06254",06254,Connecticut,Region 1,Transient non-community system,25,FRANKLIN,New London,3,2,2,-72.128991,41.566394,-72.128741,41.56655,-72.129991,-72.127991,41.565394,41.567394
CT1220164,ISOLA BELLA YOUTH CAMP,"06107, Hartford, Connecticut",06107,Connecticut,Region 1,Transient non-community system,80,SALISBURY,Litchfield,5,4,2,-72.764449,41.753116,-72.764449,41.753116,-72.795449,-72.733449,41.722116,41.784116
CT1430214,LAKESIDE MOTEL,"3570 Winsted Rd, Torrington, Town of, Connecticut, 06790",06790,Connecticut,Region 1,Transient non-community system,25,TORRINGTON,Litchfield,3,25,4,-73.076088,41.880789,-73.075951,41.88077,-73.077088,-73.075088,41.879789,41.881789
CT1090404,"SKATE-INN, INC.","992 Norwich Rd, Plainfield, Town of, Connecticut, 06374",06374,Connecticut,Region 1,Transient non-community system,25,PLAINFIELD,Windham,4,2,2,-71.928439,41.656778,-71.928311,41.65672,-71.929439,-71.927439,41.655778,41.657778
CT0864011,MONTVILLE WATER SUPPLY,"06382, Uncasville, Connecticut",06382,Connecticut,Region 1,Community water system,1300,"MONTVILLE, WATERFORD",New London,5,23,4,-72.105721,41.432934,-72.105721,41.432934,-72.194721,-72.016721,41.343934,41.521934
CT0745093,TOUCHSTONE N.A.F.I.,"06759, Litchfield, Connecticut",06759,Connecticut,Region 1,Community water system,43,LITCHFIELD,Litchfield,13,11,3,-73.194096,41.746714,-73.194096,41.746714,-73.345096,-73.043096,41.595714,41.897714
CT1180091,BROOKVIEW WATER COMPANY,"202 Mamanasco Rd, Ridgefield, Town of, Connecticut, 06877",06877,Connecticut,Region 1,Community water system,55,RIDGEFIELD,Fairfield,5,84,3,-73.529969,41.319086,-73.530691,41.31851,-73.530969,-73.528969,41.318086,41.320086
CT0309043,EASTCONN EARLY CHILDHOOD CENTER,"376 Hartford Tpke, Hampton, Town of, Connecticut, 06247",06247,Connecticut,Region 1,Non-Transient non-community system,250,COLUMBIA,Tolland,3,4,3,-72.086633,41.771136,-72.087611,41.77226,-72.087633,-72.085633,41.770136,41.772136
CT0960171,LILLINONAH PARK ESTATES HOMEOWNERS ASSN,"2 Stony Hill Rd, Bethel, Town of, Connecticut, 06801",06801,Connecticut,Region 1,Community water system,128,"BROOKFIELD, NEW MILFORD",Litchfield,8,5,3,-73.401888,41.416507,-73.402041,41.41682,-73.402888,-73.400888,41.415507,41.417507
CT0990514,SAINT MONICA CHURCH,"30 Caputo Rd, North Branford, Town of, Connecticut, 06471",06471,Connecticut,Region 1,Transient non-community system,25,NORTH BRANFORD,New Haven,4,26,2,-72.802838,41.333678,-72.804941,41.33425,-72.803838,-72.801838,41.332678,41.334678
CT0780204,"LUCKY STRIKE LANES, INC.","127 Stafford Rd, Mansfield, Town of, Connecticut, 06250",06250,Connecticut,Region 1,Transient non-community system,25,MANSFIELD,Tolland,5,13,2,-72.25491,41.734397,-72.256411,41.73332,-72.25591,-72.25391,41.733397,41.735397
CT0341314,120 CLAPBOARD RIDGE ROAD,"06810, Danbury, Connecticut",06810,Connecticut,Region 1,Transient non-community system,40,DANBURY,Fairfield,6,5,2,-73.468952,41.388361,-73.468952,41.388361,-73.543952,-73.393952,41.313361,41.463361
CT1361033,1126 PLAINFIELD PIKE,"Plainfield Pike, Oneco, Connecticut, 06373",06373,Connecticut,Region 1,Transient non-community system,25,STERLING,Windham,3,3,3,-71.813823,41.692432,-71.813823,41.692432,-71.814823,-71.812823,41.691432,41.693432
CT0120343,HANS CHRISTIAN ANDERSEN MONTESSORI,"212 Bolton Center Rd, Bolton, Town of, Connecticut, 06043",06043,Connecticut,Region 1,Non-Transient non-community system,30,BOLTON,Tolland,3,6,3,-72.434136,41.770186,-72.434031,41.77028,-72.435136,-72.433136,41.769186,41.771186
CT1660404,WOLCOTT TOWN HALL,"10 Kenea Ave, Wolcott, Town of, Connecticut, 06716",06716,Connecticut,Region 1,Transient non-community system,25,WOLCOTT,New Haven,4,7,3,-72.974797,41.601075,-72.975331,41.60057,-72.975797,-72.973797,41.600075,41.602075
CT0340234,CARUSO PIZZA & DELICATESSEN,"5 Cloverleaf Farm S, Sherman, Town of, Connecticut, 06784",06784,Connecticut,Region 1,Transient non-community system,36,DANBURY,Fairfield,4,8,2,-73.512495,41.631085,-73.511371,41.63084,-73.513495,-73.511495,41.630085,41.632085
CT1470034,SUNNYS MARKET,"06384, Glasgo, Connecticut",06384,Connecticut,Region 1,Transient non-community system,25,VOLUNTOWN,New London,3,2,2,-71.868396,41.57308,-71.868396,41.57308,-71.949396,-71.787396,41.49208,41.65408
CT0180264,COSMOS ENTERPRISES,"139 Ethan Allen Hwy, Ridgefield, Town of, Connecticut, 06877",06877,Connecticut,Region 1,Transient non-community system,25,BROOKFIELD,Fairfield,3,7,2,-73.444283,41.274236,-73.444441,41.27419,-73.445283,-73.443283,41.273236,41.275236
CT1370024,ELMRIDGE GOLF COURSE,"229 Elmridge Rd, Stonington, Town of, Connecticut, 06379",06379,Connecticut,Region 1,Transient non-community system,25,STONINGTON,New London,3,1,2,-71.866176,41.393644,-71.866131,41.39354,-71.867176,-71.865176,41.392644,41.394644
CT1140124,ST JAMES EPISCOPAL CHURCH,"95 Route 2A, Preston, Town of, Connecticut, 06365",06365,Connecticut,Region 1,Transient non-community system,25,PRESTON,New London,3,2,3,-72.036506,41.486696,-72.036131,41.48637,-72.037506,-72.035506,41.485696,41.487696
CT1300164,SOUTH BRITAIN CONGREGATIONAL CHURCH,"06487, South Britain, Connecticut",06487,Connecticut,Region 1,Transient non-community system,25,SOUTHBURY,New Haven,3,3,2,-73.038016,41.546119,-73.038016,41.546119,-73.043016,-73.033016,41.541119,41.551119
CT1020234,NORTH STONINGTON BIBLE CHURCH,"60 Ann Ave, Groton, Town of, Connecticut, 06355",06355,Connecticut,Region 1,Transient non-community system,25,NORTH STONINGTON,New London,3,4,3,-71.980902,41.384458,-71.980911,41.38476,-71.981902,-71.979902,41.383458,41.385458
CT0090114,ELMWOOD COURT LLC,"5 Bernlou Dr, Danbury, Connecticut, 06811",06811,Connecticut,Region 1,Community water system,54,BETHEL,Fairfield,7,60,3,-73.521584,41.441243,-73.521121,41.44108,-73.522584,-73.520584,41.440243,41.442243
CT0860034,"THE CHESTERFIELD FIRE COMPANY, INC.","1606 CT-85, Montville, Town of, Connecticut, 06370",06370,Connecticut,Region 1,Transient non-community system,26,MONTVILLE,New London,3,5,2,-72.217749,41.429576,-72.218091,41.42933,-72.218749,-72.216749,41.428576,41.430576
CT1600513,TA TRAVEL PLAZA,"24601 Center Ridge Rd, Westlake, Ohio, 44145",44145,Connecticut,Region 1,Non-Transient non-community system,130,WILLINGTON,Tolland,10,3,2,-81.894227,41.457753,-81.893981,41.45699,-81.895227,-81.893227,41.456753,41.458753
CT0610564,VILLAGE SHOPPING CENTER,"26 Killingworth Rd, Haddam, Town of, Connecticut, 06441",06441,Connecticut,Region 1,Non-Transient non-community system,32,HADDAM,Middlesex,3,52,1,-72.558275,41.494815,-72.557501,41.49494,-72.559275,-72.557275,41.493815,41.495815
CT1420144,167 TOLLAND STAGE ROAD - TOLLAND,"06084, Tolland, Connecticut",06084,Connecticut,Region 1,Transient non-community system,25,TOLLAND,Tolland,3,15,3,-72.384988,41.839877,-72.384988,41.839877,-72.478988,-72.290988,41.745877,41.933877
CT0870062,"CAMP WASHINGTON, INC.","06758, Lakeside, Connecticut",06758,Connecticut,Region 1,Transient non-community system,30,MORRIS,Litchfield,6,6,5,-73.235457,41.676786,-73.235457,41.676786,-73.242457,-73.228457,41.669786,41.683786
CT0099233,KINDER CARE LEARNING CENTER INC.,"174 Old Hawleyville Rd, Bethel, Town of, Connecticut, 06801",06801,Connecticut,Region 1,Non-Transient non-community system,157,BETHEL,Fairfield,5,11,2,-73.380328,41.413,-73.380521,41.413,-73.381328,-73.379328,41.412,41.414
CT0745103,LITCHFIELD MONTESSORI SCHOOL,"5 Knife Shop Rd, Litchfield, Town of, Connecticut, 06778",06778,Connecticut,Region 1,Non-Transient non-community system,120,LITCHFIELD,Litchfield,4,2,2,-73.105804,41.697767,-73.106211,41.69827,-73.106804,-73.104804,41.696767,41.698767
CT1085033,PLEASANT VALLEY SHOPPING PLAZA,"1 Oakview Dr, Stratford, Town of, Connecticut, 06614",06614,Connecticut,Region 1,Non-Transient non-community system,89,OXFORD,New Haven,6,12,3,-73.136868,41.256493,-73.137261,41.25651,-73.137868,-73.135868,41.255493,41.257493
CT0770134,801-807 HARTFORD ROAD,"803 Hartford Rd, Manchester, Town of, Connecticut, 06040",06040,Connecticut,Region 1,Transient non-community system,33,MANCHESTER,Hartford,3,3,2,-72.556909,41.766756,-72.556909,41.766756,-72.566909,-72.546909,41.756756,41.776756
CT1059023,OLD LYME SHOPPING CENTER,"10703, Yonkers, New York",10703,Connecticut,Region 1,Non-Transient non-community system,100,OLD LYME,New London,6,5,2,-73.880962,40.957151,-73.880962,40.957151,-73.904962,-73.856962,40.933151,40.981151
