PWSID,PWS Name,Approximate Address,Postal,Primacy Agency,EPA Region,PWS Type,Population Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits,Longitude,Latitude,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax
MS0250023,SOUTH TERRY WATER ASSN,"2428 Old Highway 51, Terry, Mississippi, 39170",39170,Mississippi,Region 4,Community water system,705,,Hinds,5,141,17,-90.30858,32.07892,-90.307051,32.07745,-90.30958,-90.30758,32.07792,32.07992
MS0570001,FERNWOOD WATER ASSOCIATION,"3044 Highway 98 E, Mccomb, Mississippi, 39648",39648,Mississippi,Region 4,Community water system,310,,Pike,2,7,14,-90.402015,31.215607,-90.402015,31.215607,-90.412015,-90.392015,31.205607,31.225607
MS0580017,TOCCOPOLA WATER ASSOCIATION #2,"102 Toccopola Junction Rd, Thaxton, Mississippi, 38871",38871,Mississippi,Region 4,Community water system,1560,,Pontotoc,7,140,17,-89.222324,34.294313,-89.223041,34.29435,-89.223324,-89.221324,34.293313,34.295313
MS0240009,CITY OF PASS CHRISTIAN,"200 W Scenic Dr, Pass Christian, Mississippi, 39571",39571,Mississippi,Region 4,Community water system,6235,PASS CHRISTIAN,Harrison,12,139,16,-89.249868,30.313399,-89.249868,30.313399,-89.259868,-89.239868,30.303399,30.323399
MS0600017,BIRDIE WATER ASSOCIATION,"38646, Marks, Mississippi",38646,Mississippi,Region 4,Community water system,219,,Quitman,3,58,12,-90.274172,34.254601,-90.274172,34.254601,-90.451172,-90.097172,34.077601,34.431601
MS0060007,DELTA STATE UNIVERSITY,"38733, Cleveland, Mississippi",38733,Mississippi,Region 4,Community water system,3000,,Bolivar,5,74,14,-90.732847,33.747426,-90.732847,33.747426,-90.737847,-90.727847,33.742426,33.752426
MS0040028,SPRINGDALE YOUTH CNT HWY 12-W,"39090, Kosciusko, Mississippi",39090,Mississippi,Region 4,Community water system,400,,Attala,2,7,17,-89.593439,33.06108,-89.593439,33.06108,-89.878439,-89.308439,32.77608,33.34608
MS0470004,TOWN OF POTTS CAMP,"38659, Potts Camp, Mississippi",38659,Mississippi,Region 4,Community water system,1566,,Marshall,5,143,14,-89.304741,34.646671,-89.304741,34.646671,-89.485741,-89.123741,34.465671,34.827671
MS0520023,PARKS UTILITIES,"MS-32, Houston, Mississippi, 38851",38851,Mississippi,Region 4,Community water system,918,,Noxubee,3,89,14,-88.976959,33.973032,-88.976959,33.973032,-89.029959,-88.923959,33.920032,34.026032
MS0340007,J P UTILITY DISTRICT,"2280 Highway 29 S, Ellisville, Mississippi, 39437",39437,Mississippi,Region 4,Community water system,4242,,Jones,11,306,19,-89.134135,31.526263,-89.134135,31.526263,-89.144135,-89.124135,31.516263,31.536263
MS0470057,WALL DOXEY STATE PARK,"3946 Highway 7 S, Holly Springs, Mississippi, 38635",38635,Mississippi,Region 4,Transient non-community system,300,,Marshall,3,1,18,-89.460473,34.664539,-89.460473,34.664539,-89.470473,-89.450473,34.654539,34.674539
MS0350006,PORTERVILLE W/A,"39352, Porterville, Mississippi",39352,Mississippi,Region 4,Community water system,2310,,Kemper,5,175,17,-88.491012,32.659405,-88.491012,32.659405,-88.613012,-88.369012,32.537405,32.781405
MS0310007,LOUIN WATER WORKS,"39338, Louin, Mississippi",39338,Mississippi,Region 4,Community water system,600,,Jasper,5,184,17,-89.220302,32.063874,-89.220302,32.063874,-89.416302,-89.024302,31.867874,32.259874
MS0010005,"BROADMOOR UTILITIES, INC","39121, Natchez, Mississippi",39121,Mississippi,Region 4,Community water system,1400,,Adams,7,75,18,-91.404382,31.563221,-91.404382,31.563221,-91.409382,-91.399382,31.558221,31.568221
MS0750003,EAGLE LAKE WATER DISTRICT,"39182, Vicksburg, Mississippi",39182,Mississippi,Region 4,Community water system,1560,,Warren,6,59,16,-90.881711,32.312161,-90.881711,32.312161,-90.886711,-90.876711,32.307161,32.317161
MS0640022,OKATOMA WATER ASSOCIATION #2,"39116, Mize, Mississippi",39116,Mississippi,Region 4,Community water system,5304,,Simpson,9,210,18,-89.557437,31.86592,-89.557437,31.86592,-89.710437,-89.404437,31.71292,32.01892
MS0690021,INDEPENDENCE METHODIST CHURCH,"38638, Independence, Mississippi",38638,Mississippi,Region 4,Transient non-community system,100,,Tate,3,8,17,-89.809845,34.705661,-89.809845,34.705661,-89.814845,-89.804845,34.700661,34.710661
MS0310003,BEAVERDAM W/A-NORTH,"39366, Vossburg, Mississippi",39366,Mississippi,Region 4,Community water system,1800,,Jasper,8,141,17,-88.843284,31.943637,-88.843284,31.943637,-89.033284,-88.653284,31.753637,32.133637
MS0220064,YOUNGS W/S DIST #1-DIVIDING R,"Graysport Crossing Rd, Coffeeville, Mississippi, 38922",38922,Mississippi,Region 4,Community water system,420,,Grenada,3,62,19,-89.58537,33.846002,-89.58537,33.846002,-89.63137,-89.53937,33.800002,33.892002
MS0410024,NORTH LEE W/A #1-BARNES CROSNG,"1004 Birmingham Ridge Rd, Saltillo, Mississippi, 38866",38866,Mississippi,Region 4,Community water system,3263,,Lee,23,423,15,-88.763557,34.390317,-88.763557,34.390317,-88.773557,-88.753557,34.380317,34.400317
MS0340017,SHADY GROVE UTILITY DISTRICT,"46 Woodson Dr, Laurel, Mississippi, 39443",39443,Mississippi,Region 4,Community water system,3296,,Jones,9,287,18,-89.146943,31.759171,-89.147091,31.75918,-89.147943,-89.145943,31.758171,31.760171
MS0070007,DUNCAN HILL WATER SUPPLY,"County Road 419, Derma, Mississippi, 38916",38916,Mississippi,Region 4,Community water system,414,,Calhoun,5,143,17,-89.269215,33.858157,-89.269215,33.858157,-89.271215,-89.267215,33.856157,33.860157
MS0410040,NORTH LEE W/A #5-RED HILL,"1004 Birmingham Ridge Rd, Saltillo, Mississippi, 38866",38866,Mississippi,Region 4,Community water system,304,,Lee,3,94,7,-88.763557,34.390317,-88.763557,34.390317,-88.773557,-88.753557,34.380317,34.400317
MS0260010,HOLMES JR COLLEGE,"39079, Goodman, Mississippi",39079,Mississippi,Region 4,Community water system,792,,Holmes,3,145,15,-89.913686,32.968911,-89.913686,32.968911,-90.029686,-89.797686,32.852911,33.084911
MS0140008,TOWN OF JONESTOWN,"38639, Jonestown, Mississippi",38639,Mississippi,Region 4,Community water system,1701,,Coahoma,7,153,13,-90.456322,34.320061,-90.456322,34.320061,-90.461322,-90.451322,34.315061,34.325061
MS0410035,NORTH LEE W/A #4-MACEDONIA,"1004 Birmingham Ridge Rd, Saltillo, Mississippi, 38866",38866,Mississippi,Region 4,Community water system,1087,,Lee,3,101,15,-88.763557,34.390317,-88.763557,34.390317,-88.773557,-88.753557,34.380317,34.400317
MS0430001,BOGUE CHITTO WATER ASSOCIATION,"39629, Bogue Chitto, Mississippi",39629,Mississippi,Region 4,Community water system,2500,,Lincoln,9,141,20,-90.455237,31.43447,-90.455237,31.43447,-90.624237,-90.286237,31.26547,31.60347
MS0570013,TOWN OF SUMMIT,"Ohio Ave, Summit, Mississippi, 39666",39666,Mississippi,Region 4,Community water system,1705,,Pike,10,141,17,-90.471615,31.290808,-90.471615,31.290808,-90.473615,-90.469615,31.288808,31.292808
MS0570014,SUNNYHILL WATER ASSOCIATION,"39649, Mccomb, Mississippi",39649,Mississippi,Region 4,Community water system,3859,,Pike,10,233,19,-90.457022,31.245741,-90.457022,31.245741,-90.462022,-90.452022,31.240741,31.250741
MS0410001,NORTH LEE W/A-AUBURN SYSTEM #1,"1004 Birmingham Ridge Rd, Saltillo, Mississippi, 38866",38866,Mississippi,Region 4,Community water system,1066,,Lee,5,138,16,-88.763557,34.390317,-88.763557,34.390317,-88.773557,-88.753557,34.380317,34.400317
MS0800019,LIBERTY-PLATTSBURG W/A #2,"39346, Noxapater, Mississippi",39346,Mississippi,Region 4,Community water system,1325,,Winston,6,133,16,-89.066072,32.99263,-89.066072,32.99263,-89.231072,-88.901072,32.82763,33.15763
MS0410042,NORTH LEE W/A-HUSHPUPPY,"1004 Birmingham Ridge Rd, Saltillo, Mississippi, 38866",38866,Mississippi,Region 4,Community water system,476,SALTILLO,Lee,3,8,0,-88.763557,34.390317,-88.763557,34.390317,-88.773557,-88.753557,34.380317,34.400317
MS0410041,NORTH LEE W/A-BEECH SPRINGS,"1004 Birmingham Ridge Rd, Saltillo, Mississippi, 38866",38866,Mississippi,Region 4,Community water system,1396,SALTILLO,Lee,5,15,0,-88.763557,34.390317,-88.763557,34.390317,-88.773557,-88.753557,34.380317,34.400317
MS0340002,ELLISVILLE STATE SCHOOL #1,"1101 Highway 11 S, Ellisville, Mississippi, 39437",39437,Mississippi,Region 4,Community water system,760,,Jones,3,67,17,-89.209292,31.592806,-89.209292,31.592806,-89.219292,-89.199292,31.582806,31.602806
MS0340032,ELLISVILLE STATE SCHOOL #2,"1101 Highway 11 S, Ellisville, Mississippi, 39437",39437,Mississippi,Region 4,Community water system,760,,Jones,4,69,16,-89.209292,31.592806,-89.209292,31.592806,-89.219292,-89.199292,31.582806,31.602806
MS0190015,FCWA-HAMBURG,"39653, Meadville, Mississippi",39653,Mississippi,Region 4,Community water system,651,,Franklin,3,67,5,-90.888951,31.470298,-90.888951,31.470298,-91.103951,-90.673951,31.255298,31.685298
MS0240258,THE WOODS,"39540, Diberville, Mississippi",39540,Mississippi,Region 4,Community water system,152,,Harrison,3,49,4,-88.895751,30.432341,-88.895751,30.432341,-88.996751,-88.794751,30.331341,30.533341
MS0220065,YOUNGS W/S DIST #2-YOUNGS SYS,"Graysport Crossing Rd, Coffeeville, Mississippi, 38922",38922,Mississippi,Region 4,Community water system,849,,Grenada,3,76,18,-89.58537,33.846002,-89.58537,33.846002,-89.63137,-89.53937,33.800002,33.892002
MS0180001,BARRONTOWN W/A,"1586 Highway 42, Petal, Mississippi, 39465",39465,Mississippi,Region 4,Community water system,6670,,Forrest,13,382,17,-89.16886,31.353667,-89.16886,31.353667,-89.17886,-89.15886,31.343667,31.363667
MS0300006,CITY OF PASCAGOULA,"1969 Market St, Pascagoula, Mississippi, 39567",39567,Mississippi,Region 4,Community water system,23692,PASCAGOULA,Jackson,19,67,19,-88.548514,30.355509,-88.548514,30.355509,-88.558514,-88.538514,30.345509,30.365509
MS0030003,TOWN OF GLOSTER,"39638, Gloster, Mississippi",39638,Mississippi,Region 4,Community water system,996,,Amite,5,71,20,-91.01898,31.195819,-91.01898,31.195819,-91.20498,-90.83298,31.009819,31.381819
MS0190014,FCWA - PLEASANT VALLEY,"39653, Meadville, Mississippi",39653,Mississippi,Region 4,Community water system,105,,Franklin,3,59,7,-90.888951,31.470298,-90.888951,31.470298,-91.103951,-90.673951,31.255298,31.685298
MS0190008,FCWA - OLDENBURG,"39653, Meadville, Mississippi",39653,Mississippi,Region 4,Community water system,1833,,Franklin,4,75,17,-90.888951,31.470298,-90.888951,31.470298,-91.103951,-90.673951,31.255298,31.685298
MS0580023,HOULKA-WASHINGTON EXT,"38850, New Houlka, Mississippi",38850,Mississippi,Region 4,Community water system,609,,Pontotoc,5,138,11,-89.020631,34.036243,-89.020631,34.036243,-89.320631,-88.720631,33.736243,34.336243
MS0190010,FCWA - BERRYTOWN,"39653, Meadville, Mississippi",39653,Mississippi,Region 4,Community water system,285,,Franklin,3,63,16,-90.888951,31.470298,-90.888951,31.470298,-91.103951,-90.673951,31.255298,31.685298
MS0410025,NORTH LEE W/A #2-BIRMINGHAM RD,"1004 Birmingham Ridge Rd, Saltillo, Mississippi, 38866",38866,Mississippi,Region 4,Community water system,2839,,Lee,11,188,16,-88.763557,34.390317,-88.763557,34.390317,-88.773557,-88.753557,34.380317,34.400317
MS0440004,TOWN OF CRAWFORD,"39743, Crawford, Mississippi",39743,Mississippi,Region 4,Community water system,631,,Lowndes,5,176,17,-88.702931,33.30911,-88.702931,33.30911,-89.000931,-88.404931,33.01111,33.60711
MS0060054,NORTH BOLIVAR W/A,"38730, Boyle, Mississippi",38730,Mississippi,Region 4,Community water system,668,,Bolivar,5,142,8,-90.725221,33.707331,-90.725221,33.707331,-90.891221,-90.559221,33.541331,33.873331
MS0120007,CITY OF QUITMAN,"39355, Quitman, Mississippi",39355,Mississippi,Region 4,Community water system,2323,QUITMAN,Clarke,7,146,18,-88.72191,32.03851,-88.72191,32.03851,-89.00791,-88.43591,31.75251,32.32451
MS0590004,BOONEVILLE WATER DEPT.,"203 N Main St, Booneville, Mississippi, 38829",38829,Mississippi,Region 4,Community water system,8743,,Prentiss,8,193,17,-88.562291,34.657139,-88.562141,34.65704,-88.563291,-88.561291,34.656139,34.658139
MS0690040,ARKABUTLA LAKE,"3905 Arkabutla Dam Rd, Coldwater, Mississippi, 38618",38618,Mississippi,Region 4,Transient non-community system,250,,Tate,9,2,13,-90.13057,34.750356,-90.13057,34.750356,-90.14057,-90.12057,34.740356,34.760356
MS0070010,MT COMFORT W/A,"38915, Bruce, Mississippi",38915,Mississippi,Region 4,Community water system,1248,,Calhoun,3,69,18,-89.34189,33.993705,-89.34189,33.993705,-89.50789,-89.17589,33.827705,34.159705
MS0070017,MT COMFORT W/A-SAREPTA,"38915, Bruce, Mississippi",38915,Mississippi,Region 4,Community water system,663,,Calhoun,5,71,18,-89.34189,33.993705,-89.34189,33.993705,-89.50789,-89.17589,33.827705,34.159705
MS0050001,TOWN OF ASHLAND,"38603, Ashland, Mississippi",38603,Mississippi,Region 4,Community water system,2088,,Benton,11,150,18,-89.174181,34.83191,-89.174181,34.83191,-89.333181,-89.015181,34.67291,34.99091
MS0070011,MT COMFORT W/A-MT MORIAH,"38915, Bruce, Mississippi",38915,Mississippi,Region 4,Community water system,1044,,Calhoun,7,69,18,-89.34189,33.993705,-89.34189,33.993705,-89.50789,-89.17589,33.827705,34.159705
MS0070020,MT COMFORT W/A-BANNER,"38915, Bruce, Mississippi",38915,Mississippi,Region 4,Community water system,1833,,Calhoun,7,149,18,-89.34189,33.993705,-89.34189,33.993705,-89.50789,-89.17589,33.827705,34.159705
MS0530002,BLACK JACK WATER ASSN #1,"39760, Starkville, Mississippi",39760,Mississippi,Region 4,Community water system,800,,Oktibbeha,7,142,16,-88.84164,33.44859,-88.84164,33.44859,-88.84664,-88.83664,33.44359,33.45359
MS0300026,HELENA PARK WATER SYSTEM,"1225 Jackson Ave, Pascagoula, Mississippi, 39567",39567,Mississippi,Region 4,Community water system,154,,Jackson,5,134,14,-88.552049,30.365528,-88.551971,30.36607,-88.553049,-88.551049,30.364528,30.366528
MS0550001,CENTER W/A-CAESAR SYSTEM,"1050 Bouie Rd, Carriere, Mississippi, 39426",39426,Mississippi,Region 4,Community water system,5949,,Pearl River,10,267,15,-89.55074,30.608688,-89.550611,30.60868,-89.55174,-89.54974,30.607688,30.609688
MS0440018,COLUMBUS AIR FORCE BASE,"555 Simler Blvd, Columbus, Mississippi, 39710",39710,Mississippi,Region 4,Community water system,4600,,Lowndes,8,7,15,-88.445237,33.630098,-88.445237,33.630098,-88.455237,-88.435237,33.620098,33.640098
MS0800015,NANIH-WAIYA WATER ASSOCIATION,"2679 Shuqualak Rd, Preston, Mississippi, 39354",39354,Mississippi,Region 4,Community water system,1500,,Winston,4,75,17,-88.82872,32.939232,-88.82872,32.939232,-88.83872,-88.81872,32.929232,32.949232
MS0450005,CAMERON COMMUNITY WATER SYSTEM,"2847 Highway 17, Pickens, Mississippi, 39146",39146,Mississippi,Region 4,Community water system,554,,Madison,6,142,18,-89.870805,32.826312,-89.870805,32.826312,-89.880805,-89.860805,32.816312,32.836312
MS0370014,R D MORROW POWER PLANT,"39404, Hattiesburg, Mississippi",39404,Mississippi,Region 4,Non-Transient non-community system,112,,Lamar,11,1,16,-89.346732,31.32186,-89.346732,31.32186,-89.351732,-89.341732,31.31686,31.32686
MS0640002,TOWN OF BRAXTON,"Palm St, Braxton, Mississippi, 39044",39044,Mississippi,Region 4,Community water system,746,,Simpson,10,248,21,-89.973261,32.026507,-89.973261,32.026507,-89.976261,-89.970261,32.023507,32.029507
MS0520004,MACON ELECTRIC & WATER DEPT.,"39341, Macon, Mississippi",39341,Mississippi,Region 4,Community water system,4389,,Noxubee,9,248,18,-88.560176,33.110497,-88.560176,33.110497,-88.904176,-88.216176,32.766497,33.454497
MS0610036,PRVWSD-PELAHATCHIE BAY,"39158, Ridgeland, Mississippi",39158,Mississippi,Region 4,Community water system,10551,,Rankin,15,267,16,-90.123687,32.409671,-90.123687,32.409671,-90.128687,-90.118687,32.404671,32.414671
MS0610013,LEESBURG WATER ASSOCIATION,"368 Highway 481, Pelahatchie, Mississippi, 39145",39145,Mississippi,Region 4,Community water system,3879,,Rankin,13,233,20,-89.792212,32.440087,-89.792212,32.440087,-89.802212,-89.782212,32.430087,32.450087
MS0660004,"NEW ZION UTILITIES, INC","39577, Wiggins, Mississippi",39577,Mississippi,Region 4,Community water system,2037,,Stone,7,72,18,-89.136215,30.856526,-89.136215,30.856526,-89.398215,-88.874215,30.594526,31.118526
MS0300010,INGALLS SHIPBUILDING,"1000 Access Rd, Pascagoula, Mississippi, 39567",39567,Mississippi,Region 4,Non-Transient non-community system,10400,,Jackson,8,4,15,-88.578006,30.354371,-88.578006,30.354371,-88.588006,-88.568006,30.344371,30.364371
MS0540015,PANOLA-UNION W/A,"208 Hickory Ln E, Sardis, Mississippi, 38666",38666,Mississippi,Region 4,Community water system,700,,Panola,6,136,15,-89.786148,34.441737,-89.786148,34.441737,-89.796148,-89.776148,34.431737,34.451737
MS0610035,PRVWSD-HIGHWAY 43,"39158, Ridgeland, Mississippi",39158,Mississippi,Region 4,Community water system,757,,Rankin,10,138,16,-90.123687,32.409671,-90.123687,32.409671,-90.128687,-90.118687,32.404671,32.414671
MS0310012,STRINGER WATER WORKS,"39481, Stringer, Mississippi",39481,Mississippi,Region 4,Community water system,3419,,Jasper,8,122,18,-89.202919,31.853488,-89.202919,31.853488,-89.320919,-89.084919,31.735488,31.971488
MS0660005,CITY OF WIGGINS,"117 First St N, Wiggins, Mississippi, 39577",39577,Mississippi,Region 4,Community water system,3849,WIGGINS,Stone,9,241,16,-89.137775,30.859382,-89.137775,30.859382,-89.147775,-89.127775,30.849382,30.869382
MS0700015,LAKE MOHAWK ESTATES WATER SYSM,"CR-634, Booneville, Mississippi, 38829",38829,Mississippi,Region 4,Community water system,246,,Tippah,2,7,14,-88.733333,34.662169,-88.733333,34.662169,-88.741333,-88.725333,34.654169,34.670169
MS0460005,FOXWORTH WATER & SEWERAGE ASSN,"39483, Morgantown, Mississippi",39483,Mississippi,Region 4,Community water system,1000,,Marion,7,145,20,-89.872317,31.236146,-89.872317,31.236146,-90.081317,-89.663317,31.027146,31.445146
MS0090003,TOWN OF NEW HOULKA,"38850, New Houlka, Mississippi",38850,Mississippi,Region 4,Community water system,1650,,Chickasaw,7,141,18,-89.020631,34.036243,-89.020631,34.036243,-89.320631,-88.720631,33.736243,34.336243
MS0110002,C S & I WATER ASSN #1,"39150, Port Gibson, Mississippi",39150,Mississippi,Region 4,Community water system,1200,,Claiborne,8,137,14,-90.98485,31.957025,-90.98485,31.957025,-91.19285,-90.77685,31.749025,32.165025
MS0190009,FCWA-SOUTH MEADVILLE,"39653, Meadville, Mississippi",39653,Mississippi,Region 4,Community water system,1695,,Franklin,4,73,16,-90.888951,31.470298,-90.888951,31.470298,-91.103951,-90.673951,31.255298,31.685298
MS0550041,NICHOLSON WATER ASSOCIATION,"39463, Nicholson, Mississippi",39463,Mississippi,Region 4,Community water system,2670,,Pearl River,7,170,17,-89.695175,30.479085,-89.695175,30.479085,-89.700175,-89.690175,30.474085,30.484085
MS0040027,SPRINGDALE YOUTH CNT HWY 19-N,"39090, Kosciusko, Mississippi",39090,Mississippi,Region 4,Community water system,466,,Attala,2,10,17,-89.593439,33.06108,-89.593439,33.06108,-89.878439,-89.308439,32.77608,33.34608
MS0640009,OKATOMA WATER ASSOCIATION #1,"39116, Mize, Mississippi",39116,Mississippi,Region 4,Community water system,3042,,Simpson,5,145,19,-89.557437,31.86592,-89.557437,31.86592,-89.710437,-89.404437,31.71292,32.01892
MS0600004,DARLING WATER ASSOCIATION,"38623, Darling, Mississippi",38623,Mississippi,Region 4,Community water system,300,,Quitman,3,67,14,-90.27235,34.359306,-90.27235,34.359306,-90.41335,-90.13135,34.218306,34.500306
MS0760010,WINTERVILLE WATER ASSOCIATION,"1084 Blaylock Rd, Greenville, Mississippi, 38703",38703,Mississippi,Region 4,Community water system,125,,Washington,3,81,17,-91.058549,33.501671,-91.058201,33.50168,-91.059549,-91.057549,33.500671,33.502671
MS0360017,"YOCONA WATER ASSOCIATION, INC.","758 Highway 334, Oxford, Mississippi, 38655",38655,Mississippi,Region 4,Community water system,830,,Lafayette,7,90,16,-89.428725,34.280713,-89.428981,34.27929,-89.429725,-89.427725,34.279713,34.281713
MS0090004,HOULKA-HOUSTON W/A,"170 County Road 29, Houston, Mississippi, 38851",38851,Mississippi,Region 4,Community water system,1800,,Chickasaw,9,162,16,-88.986471,33.958498,-88.986421,33.96045,-88.987471,-88.985471,33.957498,33.959498
MS0700003,CHALYBEATE WATER ASSN,"2551 Highway 354, Walnut, Mississippi, 38683",38683,Mississippi,Region 4,Community water system,2001,,Tippah,7,224,18,-88.868082,34.930177,-88.867991,34.93035,-88.869082,-88.867082,34.929177,34.931177
MS0260013,TOWN OF PICKENS,"39146, Pickens, Mississippi",39146,Mississippi,Region 4,Community water system,1157,,Holmes,7,139,16,-89.972599,32.898673,-89.972599,32.898673,-90.148599,-89.796599,32.722673,33.074673
MS0120012,CLARKO STATE PARK,"386 Clarkco Rd, Quitman, Mississippi, 39355",39355,Mississippi,Region 4,Transient non-community system,495,,Clarke,3,0,16,-88.697921,32.101931,-88.697921,32.101931,-88.707921,-88.687921,32.091931,32.111931
MS0340036,J P UTILITY DIST #2,"2280 Highway 29 S, Ellisville, Mississippi, 39437",39437,Mississippi,Region 4,Community water system,1698,,Jones,3,69,11,-89.134135,31.526263,-89.134135,31.526263,-89.144135,-89.124135,31.516263,31.536263
MS0350024,PORTERVILLE W/A-KEMPER SPRINGS,"39352, Porterville, Mississippi",39352,Mississippi,Region 4,Community water system,100,,Kemper,3,94,13,-88.491012,32.659405,-88.491012,32.659405,-88.613012,-88.369012,32.537405,32.781405
MS0740005,TOWN OF TYLERTOWN,"308 Beulah Ave, Tylertown, Mississippi, 39667",39667,Mississippi,Region 4,Community water system,1609,,Walthall,6,72,19,-90.135353,31.11545,-90.135353,31.11545,-90.145353,-90.125353,31.10545,31.12545
MS0140002,CLARKSDALE PUBLIC UTILITIES,"Ohio Ave, Clarksdale, Mississippi, 38614",38614,Mississippi,Region 4,Community water system,20645,,Coahoma,28,195,14,-90.550096,34.203305,-90.550096,34.203305,-90.554096,-90.546096,34.199305,34.207305
