PWSID,PWS Name,Approximate Address,Postal,Primacy Agency,EPA Region,PWS Type,Population Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits,Latitude,Longitude,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax
MI0002090,"ELK RAPIDS, VILLAGE OF","49629, Elk Rapids, Michigan",49629,Michigan,Region 5,Community water system,1642,ELK RAPIDS,Antrim,8,3,17,-85.395297,44.91042,-85.395297,44.91042,-85.429297,-85.361297,44.87642,44.94442
MI2016964,ROTHBURY WESCO - STORE #51,"49629, Elk Rapids, Michigan",49629,Michigan,Region 5,Transient non-community system,700,,Oceana,2,0,3,-85.395297,44.91042,-85.395297,44.91042,-85.429297,-85.361297,44.87642,44.94442
MI0005260,PENTWATER,"49449, Pentwater, Michigan",49449,Michigan,Region 5,Community water system,857,PENTWATER,Oceana,7,8,13,-86.427994,43.782086,-86.427994,43.782086,-86.577994,-86.277994,43.632086,43.932086
MI0000580,BELLEVILLE,"6 Main St, Belleville, Michigan, 48111",48111,Michigan,Region 5,Community water system,3964,BELLEVILLE,Wayne,3,7,8,-83.485655,42.205014,-83.485461,42.20516,-83.486655,-83.484655,42.204014,42.206014
MI0000410,BARAGA,"100 Hemlock St, Baraga, Michigan, 49908",49908,Michigan,Region 5,Community water system,2139,BARAGA,Baraga,5,1,77,-88.478229,46.78885,-88.478229,46.78885,-88.488229,-88.468229,46.77885,46.79885
MI2031747,BRIGHTON CONG. OF THE JEHOVAH'S WITNES,"100 Hemlock St, Baraga, Michigan, 49908",49908,Michigan,Region 5,Transient non-community system,150,,Livingston,2,4,3,-88.478229,46.78885,-88.478229,46.78885,-88.488229,-88.468229,46.77885,46.79885
MI0040476,GOLDEN POND ESTATES,"1847 Kendall Rd, Priest River, Idaho, 83856",83856,Michigan,Region 5,Community water system,102,,St. Joseph,6,5,9,-116.78824,48.115317,-116.788201,48.11875,-116.78924,-116.78724,48.114317,48.116317
MI0002845,GREGG APARTMENTS,"321 Woodland Pass, East Lansing, Michigan, 48823",48823,Michigan,Region 5,Community water system,64,,Kent,5,4,12,-84.480786,42.751136,-84.480851,42.75153,-84.481786,-84.479786,42.750136,42.752136
MI0000796,GENERAL WHITE APARTMENTS,"321 Woodland Pass, East Lansing, Michigan, 48823",48823,Michigan,Region 5,Community water system,50,,Van Buren,5,10,10,-84.480786,42.751136,-84.480851,42.75153,-84.481786,-84.479786,42.750136,42.752136
MI2007029,"MDOT -ITHACA, R632","321 Woodland Pass, East Lansing, Michigan, 48823",48823,Michigan,Region 5,Transient non-community system,1463,,Gratiot,3,7,3,-84.480786,42.751136,-84.480851,42.75153,-84.481786,-84.479786,42.750136,42.752136
MI0040183,RILEY'S MOBILE HOME PARK,"22450 White Pine Dr, Huron Twp, Michigan, 48164",48164,Michigan,Region 5,Community water system,70,,Hillsdale,5,2,9,-83.327499,42.141698,-83.329291,42.14114,-83.328499,-83.326499,42.140698,42.142698
MI2001813,MDOT R-22 TURKEYVILLE R.A.,"22450 White Pine Dr, Huron Twp, Michigan, 48164",48164,Michigan,Region 5,Transient non-community system,720,,Calhoun,3,2,3,-83.327499,42.141698,-83.329291,42.14114,-83.328499,-83.326499,42.140698,42.142698
MI2064825,RANKIN ELEMENTARY/CACS,"3475 W Court St, Flint Twp, Michigan, 48532",48532,Michigan,Region 5,Non-Transient non-community system,300,,Genesee,3,32,2,-83.751061,43.006883,-83.751101,43.00612,-83.752061,-83.750061,43.005883,43.007883
MI0000840,BRIDGEPORT TOWNSHIP,"6740 Dixie Hwy, Bridgeport Twp, Michigan, 48722",48722,Michigan,Region 5,Community water system,10514,,Saginaw,2,2,15,-83.849695,43.343133,-83.850271,43.34254,-83.850695,-83.848695,43.342133,43.344133
MI0001256,CECIL FARMS,"3600 Village Harbor Dr, Petoskey, Michigan, 49770",49770,Michigan,Region 5,Community water system,200,,Emmet,5,0,13,-85.014728,45.367945,-85.015741,45.36887,-85.015728,-85.013728,45.366945,45.368945
MI2016848,NEWBERRY BALLFIELD/FAIRGROUNDS,"407 W Harrie St, Newberry, Michigan, 49868",49868,Michigan,Region 5,Transient non-community system,25,,Luce,2,6,3,-85.514496,46.352707,-85.514496,46.352707,-85.524496,-85.504496,46.342707,46.362707
MI0040612,MEADOW LAKE ESTATES MHC,"27777 Franklin Rd, Southfield, Michigan, 48034",48034,Michigan,Region 5,Community water system,1060,,Oakland,5,2,12,-83.296854,42.491183,-83.296854,42.491183,-83.306854,-83.286854,42.481183,42.501183
MI0040104,RUSTIC ACRES PARK,"16145 Maplewood Ct, Northville Twp, Michigan, 48168",48168,Michigan,Region 5,Community water system,108,,Cass,6,3,12,-83.438237,42.403499,-83.438111,42.40349,-83.439237,-83.437237,42.402499,42.404499
MI0040067,ONTARIO PLACE,"16145 Maplewood Ct, Northville Twp, Michigan, 48168",48168,Michigan,Region 5,Community water system,248,,Berrien,6,3,11,-83.438237,42.403499,-83.438111,42.40349,-83.439237,-83.437237,42.402499,42.404499
MI0040580,KAMP VILLA RV PARK,"16632 US-31, Pleasanton Twp, Michigan, 49614",49614,Michigan,Region 5,Community water system,100,,Manistee,4,1,11,-86.115714,44.482152,-86.117641,44.48312,-86.116714,-86.114714,44.481152,44.483152
MI2023351,BLACKER AIRPORT,"16632 US-31, Pleasanton Twp, Michigan, 49614",49614,Michigan,Region 5,Transient non-community system,44,,Manistee,2,0,3,-86.115714,44.482152,-86.117641,44.48312,-86.116714,-86.114714,44.481152,44.483152
MI2060981,SEVENTH DAY ADVENTIST CHURCH,"4295 Napier Rd, Superior Twp, Michigan, 48170",48170,Michigan,Region 5,Transient non-community system,150,,Washtenaw,2,1,2,-83.547098,42.339039,-83.549501,42.33897,-83.548098,-83.546098,42.338039,42.340039
MI0002285,FERRYSBURG,"49409, Ferrysburg, Michigan",49409,Michigan,Region 5,Community water system,3268,FERRYSBURG,Ottawa,2,0,12,-86.218701,43.079521,-86.218701,43.079521,-86.230701,-86.206701,43.067521,43.091521
MI0004120,MARQUETTE,"300 W Baraga Ave, Marquette, Michigan, 49855",49855,Michigan,Region 5,Community water system,21000,MARQUETTE,Marquette,11,24,73,-87.399457,46.541627,-87.399331,46.54208,-87.400457,-87.398457,46.540627,46.542627
MI2100741,ALL AMERICAN NORTH COUNTRY STORE #1,"300 W Baraga Ave, Marquette, Michigan, 49855",49855,Michigan,Region 5,Transient non-community system,457,,Kent,2,0,1,-87.399457,46.541627,-87.399331,46.54208,-87.400457,-87.398457,46.540627,46.542627
MI0000880,SUPERIOR TOWNSHIP,"49715, Brimley, Michigan",49715,Michigan,Region 5,Community water system,767,BRIMLEY,Chippewa,4,12,32,-84.568864,46.407285,-84.568864,46.407285,-84.926864,-84.210864,46.049285,46.765285
MI0004080,MARENISCO TOWNSHIP,"49947, Merriweather, Michigan",49947,Michigan,Region 5,Community water system,430,MARENISCO,Gogebic,5,9,32,-89.71351,46.261666,-89.71351,46.261666,-90.06251,-89.36451,45.912666,46.610666
MI0001039,CALEDONIA TOWNSHIP,"8196 Broadmoor Ave SE, Caledonia Twp, Michigan, 49316",49316,Michigan,Region 5,Community water system,4573,CALEDONIA,Kent,11,0,15,-85.512374,42.815653,-85.512374,42.815653,-85.522374,-85.502374,42.805653,42.825653
MI0040414,NOTTINGHAM FOREST MHP,"48012, Birmingham, Michigan",48012,Michigan,Region 5,Community water system,185,,Otsego,4,8,10,-83.204772,42.54426,-83.204772,42.54426,-83.209772,-83.199772,42.53926,42.54926
MI0040470,MEMORY LANE MOBILE HOME PARK,"48012, Birmingham, Michigan",48012,Michigan,Region 5,Community water system,568,,St. Joseph,5,4,11,-83.204772,42.54426,-83.204772,42.54426,-83.209772,-83.199772,42.53926,42.54926
MI2031258,K.O.A. CAMPGROUND,"48012, Birmingham, Michigan",48012,Michigan,Region 5,Transient non-community system,600,,Monroe,6,8,3,-83.204772,42.54426,-83.204772,42.54426,-83.209772,-83.199772,42.53926,42.54926
MI0006010,SHELBY TOWNSHIP,"6333 23 Mile Rd, Shelby Twp, Michigan, 48316",48316,Michigan,Region 5,Community water system,72000,,Macomb,4,2,12,-83.050042,42.669367,-83.050171,42.67207,-83.051042,-83.049042,42.668367,42.670367
MI0060425,THORNAPPLE MANOR,"49508, Wyoming, Michigan",49508,Michigan,Region 5,Community water system,328,,Barry,8,2,15,-85.630797,42.846069,-85.630797,42.846069,-85.702797,-85.558797,42.774069,42.918069
MI2035432,DOLLAR GENERAL #18453 - PORT AUSTIN,"49508, Wyoming, Michigan",49508,Michigan,Region 5,Transient non-community system,450,,Huron,2,0,1,-85.630797,42.846069,-85.630797,42.846069,-85.702797,-85.558797,42.774069,42.918069
MI0002926,GUN PLAIN TOWNSHIP,"381 8th St, Gunplain Twp, Michigan, 49080",49080,Michigan,Region 5,Community water system,1,,Allegan,2,4,9,-85.622125,42.44897,-85.619711,42.44899,-85.623125,-85.621125,42.44797,42.44997
MI0002925,LAKE DOSTER,"381 8th St, Gunplain Twp, Michigan, 49080",49080,Michigan,Region 5,Community water system,1287,,Allegan,9,7,12,-85.622125,42.44897,-85.619711,42.44899,-85.623125,-85.621125,42.44797,42.44997
MI0005065,OTSEGO TOWNSHIP,"49078, Otsego, Michigan",49078,Michigan,Region 5,Community water system,1133,,Allegan,11,3,13,-85.699414,42.457365,-85.699414,42.457365,-85.798414,-85.600414,42.358365,42.556365
MI0040497,THREE MILE LAKE TRAILER PARK,"18914 27th St, Pine Grove Twp, Michigan, 49055",49055,Michigan,Region 5,Community water system,112,,Van Buren,5,9,10,-85.814109,42.351509,-85.818881,42.35148,-85.815109,-85.813109,42.350509,42.352509
MI0040496,SHADY BROOK MOBILE HOME PARK,"18914 27th St, Pine Grove Twp, Michigan, 49055",49055,Michigan,Region 5,Community water system,50,,Van Buren,5,2,11,-85.814109,42.351509,-85.818881,42.35148,-85.815109,-85.813109,42.350509,42.352509
MI2020568,OSCODA COUNTY COUNCIL ON AGING,"18914 27th St, Pine Grove Twp, Michigan, 49055",49055,Michigan,Region 5,Transient non-community system,80,,Oscoda,2,0,2,-85.814109,42.351509,-85.818881,42.35148,-85.815109,-85.813109,42.350509,42.352509
MI0003235,HOUGHTON CO MEMORIAL AIRPORT,"49917, Copper City, Michigan",49917,Michigan,Region 5,Community water system,50,,Houghton,3,2,24,-88.388953,47.284815,-88.388953,47.284815,-88.395953,-88.381953,47.277815,47.291815
MI0004640,TILDEN TOWNSHIP,"3145 County Road PG, Tilden Twp, Michigan, 49849",49849,Michigan,Region 5,Community water system,375,NATIONAL MINE,Marquette,6,14,25,-87.729149,46.442362,-87.729149,46.442362,-87.739149,-87.719149,46.432362,46.452362
MI2020030,JEROME EXPRESS STOP,"3145 County Road PG, Tilden Twp, Michigan, 49849",49849,Michigan,Region 5,Transient non-community system,50,,Hillsdale,2,3,2,-87.729149,46.442362,-87.729149,46.442362,-87.739149,-87.719149,46.432362,46.452362
MI0006080,SOUTH BLOOMFIELD HIGHLANDS,"106 Marlborough Dr, Bloomfield Twp, Michigan, 48302",48302,Michigan,Region 5,Community water system,621,,Oakland,7,9,13,-83.262731,42.605317,-83.262731,42.605317,-83.272731,-83.252731,42.595317,42.615317
MI2055646,TECUMSEH SEVENTH DAY ADVENTIST CHURCH,"6759 S Occidental Hwy, Raisin Twp, Michigan, 49286",49286,Michigan,Region 5,Transient non-community system,100,,Lenawee,2,14,2,-83.965695,41.987702,-83.965695,41.987702,-83.975695,-83.955695,41.977702,41.997702
MI0040466,SUNRISE MHP,"5690 Harris Rd, Grant Twp, Michigan, 48032",48032,Michigan,Region 5,Community water system,120,,St. Clair,5,0,8,-82.568763,43.137986,-82.569021,43.14159,-82.569763,-82.567763,43.136986,43.138986
MI2011965,OUTDOOR ADVENTURE LK. OF NORTH,"5690 Harris Rd, Grant Twp, Michigan, 48032",48032,Michigan,Region 5,Transient non-community system,99,,Ogemaw,4,1,3,-82.568763,43.137986,-82.569021,43.14159,-82.569763,-82.567763,43.136986,43.138986
MI0007260,YPSILANTI COMMUNITY UTILITY AUTHORITY,"2777 State St, Ypsilanti Twp, Michigan, 48198",48198,Michigan,Region 5,Community water system,53988,YPSILANTI,Washtenaw,9,2,8,-83.553891,42.22491,-83.553891,42.22491,-83.563891,-83.543891,42.21491,42.23491
MI0040520,M553 MOBILE ESTATES,"527 S State Highway M553, Sands Twp, Michigan, 49841",49841,Michigan,Region 5,Community water system,50,,Marquette,4,16,17,-87.406979,46.413956,-87.406979,46.413956,-87.416979,-87.396979,46.403956,46.423956
MI0004847,NORTHWEST OTTAWA CO WATER SYST,"519 Washington Ave, Grand Haven, Michigan, 49417",49417,Michigan,Region 5,Community water system,1,GRAND HAVEN,Ottawa,9,2,23,-86.225857,43.062456,-86.225857,43.062456,-86.235857,-86.215857,43.052456,43.072456
MI0040223,ARBOR VILLAGE,"316 W 2nd St, Los Angeles, California, 90012",90012,Michigan,Region 5,Community water system,670,,Jackson,5,4,23,-118.247296,34.052766,-118.247471,34.0526,-118.248296,-118.246296,34.051766,34.053766
MI0000508,BEAR CREEK VILLA,"179 E Ferney St, Clarksville, Michigan, 48815",48815,Michigan,Region 5,Community water system,25,,Ionia,5,11,12,-85.241035,42.843379,-85.241061,42.84338,-85.242035,-85.240035,42.842379,42.844379
MI0000503,BEACON HOME AT COLBY,"49009, Kalamazoo, Michigan",49009,Michigan,Region 5,Community water system,36,,Montcalm,5,3,1,-85.649942,42.28446,-85.649942,42.28446,-85.805942,-85.493942,42.12846,42.44046
MI0001040,CALUMET,"311 5th St, Calumet, Michigan, 49913",49913,Michigan,Region 5,Community water system,726,CALUMET,Houghton,2,0,30,-88.452712,47.24669,-88.452931,47.24677,-88.453712,-88.451712,47.24569,47.24769
MI0001046,CALUMET TOWNSHIP,"311 5th St, Calumet, Michigan, 49913",49913,Michigan,Region 5,Community water system,50,,Houghton,7,0,19,-88.452712,47.24669,-88.452931,47.24677,-88.453712,-88.451712,47.24569,47.24769
MI0003270,TORCH LAKE TOWNSHIP,"311 5th St, Calumet, Michigan, 49913",49913,Michigan,Region 5,Community water system,946,,Houghton,2,0,25,-88.452712,47.24669,-88.452931,47.24677,-88.453712,-88.451712,47.24569,47.24769
MI0004800,MICHIGAN-AMERICAN WATER CO,"311 5th St, Calumet, Michigan, 49913",49913,Michigan,Region 5,Community water system,5535,,Houghton,11,0,40,-88.452712,47.24669,-88.452931,47.24677,-88.453712,-88.451712,47.24569,47.24769
MI0003810,LAURIUM,"311 5th St, Calumet, Michigan, 49913",49913,Michigan,Region 5,Community water system,1947,,Houghton,2,0,27,-88.452712,47.24669,-88.452931,47.24677,-88.453712,-88.451712,47.24569,47.24769
MI0040370,HESS LAKE RV AND MOBILE HOME PARK,"111 Pine River Ln, Charlevoix, Michigan, 49720",49720,Michigan,Region 5,Community water system,160,,Newaygo,7,12,14,-85.259771,45.319497,-85.259751,45.31971,-85.260771,-85.258771,45.318497,45.320497
MI0006630,CRYSTAL FALLS TWP - TOWNLINE,"49920, Crystal Falls, Michigan",49920,Michigan,Region 5,Community water system,350,,Iron,7,6,34,-88.334953,46.095844,-88.334953,46.095844,-88.692953,-87.976953,45.737844,46.453844
MI0003880,CRYSTAL FALLS TOWNSHIP - LIND,"49920, Crystal Falls, Michigan",49920,Michigan,Region 5,Community water system,990,,Iron,10,5,30,-88.334953,46.095844,-88.334953,46.095844,-88.692953,-87.976953,45.737844,46.453844
MI2064911,SPINKS CORNER HEAD START,"49920, Crystal Falls, Michigan",49920,Michigan,Region 5,Transient non-community system,29,,Berrien,2,4,2,-88.334953,46.095844,-88.334953,46.095844,-88.692953,-87.976953,45.737844,46.453844
MI0005841,ROYAL VIEW RETIREMENT VILLAGE,"9100 Buchanan Rd, Mecosta, Michigan, 49332",49332,Michigan,Region 5,Community water system,80,,Mecosta,5,3,11,-85.26717,43.590664,-85.26717,43.590664,-85.27717,-85.25717,43.580664,43.600664
MI2101341,NORTHERN SPRINGS TIM HORTON'S,"9100 Buchanan Rd, Mecosta, Michigan, 49332",49332,Michigan,Region 5,Transient non-community system,375,,Kent,2,0,1,-85.26717,43.590664,-85.26717,43.590664,-85.27717,-85.25717,43.580664,43.600664
MI0003340,"IMLAY CITY, CITY OF","48444, Imlay City, Michigan",48444,Michigan,Region 5,Community water system,3579,IMLAY CITY,Lapeer,8,4,16,-83.077207,43.024296,-83.077207,43.024296,-83.220207,-82.934207,42.881296,43.167296
MI0002440,FRANKLIN KNOLLS SUBDIVISION,"32000 Shrewsbury St, Farmington Hills, Michigan, 48334",48334,Michigan,Region 5,Community water system,500,,Oakland,7,7,12,-83.34473,42.522079,-83.34473,42.522079,-83.35473,-83.33473,42.512079,42.532079
MI2005613,BEADLE LAKE ELEMENTARY,"32000 Shrewsbury St, Farmington Hills, Michigan, 48334",48334,Michigan,Region 5,Non-Transient non-community system,325,,Calhoun,2,13,3,-83.34473,42.522079,-83.34473,42.522079,-83.35473,-83.33473,42.512079,42.532079
MI0005445,LAKEVIEW CHALET CONDOMINIUMS,"8365 Pontiac Lake Rd, White Lake Twp, Michigan, 48386",48386,Michigan,Region 5,Community water system,50,,Oakland,6,45,10,-83.451649,42.661072,-83.451711,42.66098,-83.452649,-83.450649,42.660072,42.662072
MI2022013,HARPER CREEK COMM SCHLS - ADMIN BLDG,"8365 Pontiac Lake Rd, White Lake Twp, Michigan, 48386",48386,Michigan,Region 5,Non-Transient non-community system,25,,Calhoun,2,24,3,-83.451649,42.661072,-83.451711,42.66098,-83.452649,-83.450649,42.660072,42.662072
MI0002120,"ELSIE, VILLAGE OF","125 W Main St, Elsie, Michigan, 48831",48831,Michigan,Region 5,Community water system,966,ELSIE,Clinton,11,6,14,-84.387885,43.088686,-84.387885,43.088686,-84.397885,-84.377885,43.078686,43.098686
MI2007017,TAHQUAMENON HOTEL & RESTAURANT,"125 W Main St, Elsie, Michigan, 48831",48831,Michigan,Region 5,Transient non-community system,50,,Chippewa,2,5,3,-84.387885,43.088686,-84.387885,43.088686,-84.397885,-84.377885,43.078686,43.098686
MI0040379,COLLEGE HEIGHTS MOBILE HOME PARK,"31200 Northwestern Hwy, Farmington Hills, Michigan, 48334",48334,Michigan,Region 5,Community water system,405,,Oakland,4,4,7,-83.334588,42.515905,-83.334321,42.51615,-83.335588,-83.333588,42.514905,42.516905
MI2259863,SPRINGFIELD OAKS GC FRONT 9 RR,"31200 Northwestern Hwy, Farmington Hills, Michigan, 48334",48334,Michigan,Region 5,Transient non-community system,50,,Oakland,2,1,2,-83.334588,42.515905,-83.334321,42.51615,-83.335588,-83.333588,42.514905,42.516905
MI0006725,UNION TOWNSHIP,"2010 S Lincoln Rd, Union Twp, Michigan, 48858",48858,Michigan,Region 5,Community water system,12927,,Isabella,17,5,19,-84.807866,43.611251,-84.807866,43.611251,-84.817866,-84.797866,43.601251,43.621251
MI2057881,DEXTER DENTAL CENTER,"2010 S Lincoln Rd, Union Twp, Michigan, 48858",48858,Michigan,Region 5,Transient non-community system,30,,Washtenaw,2,2,4,-84.807866,43.611251,-84.807866,43.611251,-84.817866,-84.797866,43.601251,43.621251
MI0040044,GUN LAKE MOBILE HOME COMMUNITY,"18 Biltmore Est, Phoenix, Arizona, 85016",85016,Michigan,Region 5,Community water system,148,,Barry,6,65,10,-112.017584,33.514604,-112.017584,33.514604,-112.027584,-112.007584,33.504604,33.524604
MI0040665,HOLLY HILLS MHC,"32555 Northwestern Hwy, Farmington Hills, Michigan, 48334",48334,Michigan,Region 5,Community water system,435,,Oakland,4,22,11,-83.35189,42.525349,-83.35189,42.525349,-83.36189,-83.34189,42.515349,42.535349
MI0040382,CRANBERRY LAKE MHC,"1201 Route 112, Brookhaven, Town of, New York, 11776",11776,Michigan,Region 5,Community water system,820,,Oakland,4,2,12,-73.039075,40.919005,-73.038541,40.91945,-73.040075,-73.038075,40.918005,40.920005
MI2072647,SUNOCO GAS MART  (M-36),"48844, Howell, Michigan",48844,Michigan,Region 5,Transient non-community system,67,,Livingston,2,7,3,-83.930322,42.604711,-83.930322,42.604711,-83.935322,-83.925322,42.599711,42.609711
MI0006568,MANCELONA AREA WSA - THE CHIEF,"49659, Mancelona, Michigan",49659,Michigan,Region 5,Community water system,40,,Antrim,5,0,17,-85.059711,44.903596,-85.059711,44.903596,-85.290711,-84.828711,44.672596,45.134596
MI0005420,PLYMOUTH TOWNSHIP,"9955 N Haggerty Rd, Plymouth Twp, Michigan, 48170",48170,Michigan,Region 5,Community water system,27524,,Wayne,5,2,12,-83.445109,42.361554,-83.445109,42.361554,-83.455109,-83.435109,42.351554,42.371554
MI2000223,DEGROOT'S PINE LAKE RESORT,"9955 N Haggerty Rd, Plymouth Twp, Michigan, 48170",48170,Michigan,Region 5,Transient non-community system,100,,Eaton,3,12,3,-83.445109,42.361554,-83.445109,42.361554,-83.455109,-83.435109,42.351554,42.371554
MI0040335,HOLIDAY VILLAGE MOBILE HOME PARK,"1701 W US Highway 10, Amber Twp, Michigan, 49454",49454,Michigan,Region 5,Community water system,185,,Mason,7,8,15,-86.322542,43.955482,-86.322531,43.95303,-86.323542,-86.321542,43.954482,43.956482
MI2015424,MACKINAW CITY KOA,"49701, Mackinaw City, Michigan",49701,Michigan,Region 5,Transient non-community system,135,,Emmet,2,20,3,-84.741526,45.78163,-84.741526,45.78163,-84.821526,-84.661526,45.70163,45.86163
MI0004010,MANCELONA AREA WATER AND SEWER AUTHORITY,"49659, Mancelona, Michigan",49659,Michigan,Region 5,Community water system,3900,MANCELONA,Antrim,20,22,22,-85.059711,44.903596,-85.059711,44.903596,-85.290711,-84.828711,44.672596,45.134596
MI0040016,JOHNSONS MOBILE VILLAGE,"31800 Northwestern Hwy, Farmington Hills, Michigan, 48334",48334,Michigan,Region 5,Community water system,188,,Allegan,7,4,8,-83.342436,42.520615,-83.341351,42.52106,-83.343436,-83.341436,42.519615,42.521615
MI2151963,GROVELAND OAKS CONCESSION,"31800 Northwestern Hwy, Farmington Hills, Michigan, 48334",48334,Michigan,Region 5,Transient non-community system,500,,Oakland,2,3,3,-83.342436,42.520615,-83.341351,42.52106,-83.343436,-83.341436,42.519615,42.521615
MI0040347,WHISPERING PINES HOUSING COMMUNITY,"2476 Farmbrook Trl, Addison Twp, Michigan, 48370",48370,Michigan,Region 5,Community water system,263,,Midland,6,3,14,-83.196539,42.836956,-83.197521,42.83779,-83.197539,-83.195539,42.835956,42.837956
MI2018003,ALLEGAN CO PARK-WESTSIDE,"2476 Farmbrook Trl, Addison Twp, Michigan, 48370",48370,Michigan,Region 5,Transient non-community system,100,,Allegan,2,2,3,-83.196539,42.836956,-83.197521,42.83779,-83.197539,-83.195539,42.835956,42.837956
MI0001643,COTTAGE COVE ON ELK LAKE,"7208 Cherry Ave, Milton Twp, Michigan, 49648",49648,Michigan,Region 5,Community water system,26,,Antrim,5,2,10,-85.359162,44.927966,-85.359162,44.927966,-85.369162,-85.349162,44.917966,44.937966
MI2014851,MDOT - COOLEY BRIDGE PARK P321,"48909, Lansing, Michigan",48909,Michigan,Region 5,Transient non-community system,300,,Manistee,2,4,3,-84.500361,42.68549,-84.500361,42.68549,-84.505361,-84.495361,42.68049,42.69049
MI0006284,ST. CLAIR WATER AND SEWER AUTHORITY,"5111 Pointe Dr, East China Twp, Michigan, 48054",48054,Michigan,Region 5,Community water system,5847,,St. Clair,6,0,18,-82.47744,42.756784,-82.47744,42.756784,-82.48744,-82.46744,42.746784,42.766784
MI2066411,CENTRAL COUNTY SENIOR CENTER,"5111 Pointe Dr, East China Twp, Michigan, 48054",48054,Michigan,Region 5,Transient non-community system,35,,Berrien,2,2,3,-82.47744,42.756784,-82.47744,42.756784,-82.48744,-82.46744,42.746784,42.766784
MI0004158,MARY'S CITY OF DAVID,"49022, Benton Harbor, Michigan",49022,Michigan,Region 5,Community water system,35,BENTON HARBOR,Berrien,5,21,14,-86.451637,42.111031,-86.451637,42.111031,-86.700637,-86.202637,41.862031,42.360031
