PWSID,PWS Name,Approximate Address,Postal,Primacy Agency,EPA Region,PWS Type,Population Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits,Latitude,Longitude,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax
PA6431084,JUBILEE DAYCARE & PRESCHOOL,"3813 Hadley Rd, Perry Twp, Pennsylvania, 16114",16114,Pennsylvania,Region 3,Non-Transient non-community system,45,,Mercer,5,17,6,-80.192578,41.386457,-80.192578,41.386457,-80.202578,-80.182578,41.376457,41.396457
PA7360779,PARADISE ELEMENTARY SCHOOL,"17535, Kinzers, Pennsylvania",17535,Pennsylvania,Region 3,Non-Transient non-community system,551,,Lancaster,3,4,3,-76.062452,39.998991,-76.062452,39.998991,-76.124452,-76.000452,39.936991,40.060991
PA1090162,RESERVE AND RIDGE AT HILLTOWN,"18960, Sellersville, Pennsylvania",18960,Pennsylvania,Region 3,Community water system,300,,Bucks,2,7,3,-75.306682,40.357191,-75.306682,40.357191,-75.384682,-75.228682,40.279191,40.435191
PA2640558,84 AUTO TRUCK GAS STATION,"2227 Scranton Carbondale Hwy, Dickson City, Pennsylvania, 18508",18508,Pennsylvania,Region 3,Transient non-community system,25,,Wayne,2,0,2,-75.624316,41.476765,-75.625241,41.47765,-75.625316,-75.623316,41.475765,41.477765
PA1150211,MODERN MUSHROOM FARMS,"19311, Avondale, Pennsylvania",19311,Pennsylvania,Region 3,Non-Transient non-community system,400,,Chester,11,152,2,-75.783002,39.82622,-75.783002,39.82622,-75.860002,-75.706002,39.74922,39.90322
PA1150384,INTL MONTESSORI SCHOOLS AT WC,"1385 Birmingham Rd, Birmingham Twp, Pennsylvania, 19382",19382,Pennsylvania,Region 3,Non-Transient non-community system,62,,Chester,5,85,2,-75.56901,39.899668,-75.569151,39.90014,-75.57001,-75.56801,39.898668,39.900668
PA1460025,WOODED RIDGE DEVELOPMENT,"18054, Green Lane, Pennsylvania",18054,Pennsylvania,Region 3,Community water system,53,,Montgomery,6,46,3,-75.480102,40.348291,-75.480102,40.348291,-75.587102,-75.373102,40.241291,40.455291
PA7011016,LODGES AT GETTYSBURG,"685 Camp Gettysburg Rd, Freedom Twp, Pennsylvania, 17325",17325,Pennsylvania,Region 3,Transient non-community system,125,,Adams,3,3,2,-77.308887,39.793384,-77.312081,39.79299,-77.309887,-77.307887,39.792384,39.794384
PA7500370,CARROLL TWP BURN HILL PK,"50 Rambo Hill Rd, Carroll Twp, Pennsylvania, 17090",17090,Pennsylvania,Region 3,Transient non-community system,50,,Perry,7,5,2,-77.172563,40.364087,-77.173011,40.36398,-77.173563,-77.171563,40.363087,40.365087
PA1090117,HILLTOWN TWP WATER&SEWER AUTH,"18960, Sellersville, Pennsylvania",18960,Pennsylvania,Region 3,Community water system,5770,,Bucks,15,362,7,-75.306682,40.357191,-75.306682,40.357191,-75.384682,-75.228682,40.279191,40.435191
PA1090106,DUBLIN ACRES HOMEOWNERS ASSOC,"1150 Glenlivet Dr, Upper Macungie Twp, Pennsylvania, 18106",18106,Pennsylvania,Region 3,Community water system,175,,Bucks,4,107,6,-75.628047,40.590583,-75.627801,40.58978,-75.629047,-75.627047,40.589583,40.591583
PA1090107,BOROUGH OF DUBLIN,"119 Maple Ave, Dublin, Pennsylvania, 18917",18917,Pennsylvania,Region 3,Community water system,2200,,Bucks,10,40,6,-75.20407,40.370298,-75.203771,40.37013,-75.20507,-75.20307,40.369298,40.371298
PA1090122,TWP OF UPPER MAKEFIELD,"1076 Eagle Rd, Upper Makefield Twp, Pennsylvania, 18940",18940,Pennsylvania,Region 3,Community water system,1800,,Bucks,6,31,6,-74.939886,40.288047,-74.937781,40.28791,-74.940886,-74.938886,40.287047,40.289047
PA1090123,BUCKINGHAM TWP FIELDSTONE,"18912, Buckingham, Pennsylvania",18912,Pennsylvania,Region 3,Community water system,281,,Bucks,6,14,6,-75.065841,40.314117,-75.065841,40.314117,-75.072841,-75.058841,40.307117,40.321117
PA2521077,LITTLE WONDERS LEARNING CTR,"104 Ritz Dr, Delaware Twp, Pennsylvania, 18328",18328,Pennsylvania,Region 3,Non-Transient non-community system,75,,Pike,3,1,2,-74.928508,41.280366,-74.928861,41.28067,-74.929508,-74.927508,41.279366,41.281366
PA7380430,MILLBACH MENNONITE SCHOOL,"40 Cherry Hill Rd, Tulpehocken Twp, Pennsylvania, 17087",17087,Pennsylvania,Region 3,Non-Transient non-community system,125,,Lebanon,3,4,3,-76.258578,40.44682,-76.259261,40.44711,-76.259578,-76.257578,40.44582,40.44782
PA7380431,HOPE CHRISTIAN SCHOOL,"625 N Market St, Heidelberg Twp, Pennsylvania, 17067",17067,Pennsylvania,Region 3,Non-Transient non-community system,85,,Lebanon,4,27,3,-76.283546,40.312479,-76.284531,40.31262,-76.284546,-76.282546,40.311479,40.313479
PA7670346,FAWN GROVE JEHOVAHS WITNESSES,"444 Bridgeton Rd, Fawn Twp, Pennsylvania, 17321",17321,Pennsylvania,Region 3,Transient non-community system,85,,York,3,6,3,-76.44931,39.778203,-76.449261,39.77788,-76.45031,-76.44831,39.777203,39.779203
PA7360071,LANDIS HOMES,"1001 E Oregon Rd, Manheim Twp, Pennsylvania, 17543",17543,Pennsylvania,Region 3,Community water system,850,,Lancaster,9,47,6,-76.269549,40.113113,-76.265101,40.11085,-76.270549,-76.268549,40.112113,40.114113
PA2451382,LAKE NAOMI COMMUNITY CENTER,"Route 423, Tobyhanna Twp, Pennsylvania, 18350",18350,Pennsylvania,Region 3,Transient non-community system,100,,Monroe,3,1,2,-75.470837,41.118901,-75.470837,41.118901,-75.486837,-75.454837,41.102901,41.134901
PA2451383,BENNYS II,"2668 Route 115, Chestnut Hill Twp, Pennsylvania, 18330",18330,Pennsylvania,Region 3,Transient non-community system,25,,Monroe,3,16,3,-75.439353,40.942327,-75.439353,40.942327,-75.449353,-75.429353,40.932327,40.952327
PA1150562,MATTEOS PIZZA,"565 Kirk Rd, Elkton, Maryland, 21921",21921,Pennsylvania,Region 3,Transient non-community system,70,,Chester,3,9,4,-75.886177,39.676368,-75.886781,39.67844,-75.887177,-75.885177,39.675368,39.677368
PA7220418,YELLOW BREECHES ED CENTER,"7 Springview Rd, West Pennsboro Twp, Pennsylvania, 17015",17015,Pennsylvania,Region 3,Non-Transient non-community system,200,,Dauphin,3,29,4,-77.293687,40.198373,-77.293461,40.19757,-77.294687,-77.292687,40.197373,40.199373
PA7220490,THERMO FISHER SCIENTIFIC,"163 Research Ln, Mifflin Twp, Pennsylvania, 17061",17061,Pennsylvania,Region 3,Non-Transient non-community system,340,,Dauphin,3,9,3,-76.871437,40.581149,-76.870431,40.5813,-76.872437,-76.870437,40.580149,40.582149
PA7280952,CHAMBERSBURG WASTE PAPER,"17201, Chambersburg, Pennsylvania",17201,Pennsylvania,Region 3,Non-Transient non-community system,75,,Franklin,3,29,3,-77.659342,39.935611,-77.659342,39.935611,-77.749342,-77.569342,39.845611,40.025611
PA7280955,PORTICO RIVER BRETHREN SCHOOL,"5753 Fort McCord Rd, Hamilton Twp, Pennsylvania, 17202",17202,Pennsylvania,Region 3,Non-Transient non-community system,160,,Franklin,3,4,3,-77.752176,39.97194,-77.752176,39.97194,-77.762176,-77.742176,39.96194,39.98194
PA6530311,FEZZS DINER,"9 Ice Mine Rd, Eulalia Twp, Pennsylvania, 16915",16915,Pennsylvania,Region 3,Transient non-community system,25,,Potter,2,55,3,-77.967607,41.761801,-77.967201,41.76175,-77.968607,-77.966607,41.760801,41.762801
PA7360490,LANCHESTER LANDFILL,"19344, Honey Brook, Pennsylvania",19344,Pennsylvania,Region 3,Non-Transient non-community system,28,,Lancaster,9,71,4,-75.909811,40.093449,-75.909811,40.093449,-76.024811,-75.794811,39.978449,40.208449
PA1090063,UPPER SOUTHAMPTON MUN AUTH,"18966, Churchville, Pennsylvania",18966,Pennsylvania,Region 3,Community water system,16000,,Bucks,19,241,7,-75.058561,40.174481,-75.058561,40.174481,-75.176561,-74.940561,40.056481,40.292481
PA1090064,SPRINGTOWN WATER AUTHORITY,"18081, Springtown, Pennsylvania",18081,Pennsylvania,Region 3,Community water system,600,,Bucks,10,134,7,-75.287832,40.556991,-75.287832,40.556991,-75.292832,-75.282832,40.551991,40.561991
PA1150670,BUTTERSCOTCH PASTRY SHOP,"19421, Birchrunville, Pennsylvania",19421,Pennsylvania,Region 3,Transient non-community system,25,,Chester,2,3,1,-75.638828,40.131223,-75.638828,40.131223,-75.640828,-75.636828,40.129223,40.133223
PA6250887,COXS AUCTION HOUSE,"18551 Elgin Rd, Concord Twp, Pennsylvania, 16407",16407,Pennsylvania,Region 3,Transient non-community system,100,,Erie,3,4,7,-79.738204,41.894287,-79.738101,41.89464,-79.739204,-79.737204,41.893287,41.895287
PA3540388,BASILES ITALIAN DELIGHT,"401 Claremont Ave, Rush Twp, Pennsylvania, 18252",18252,Pennsylvania,Region 3,Transient non-community system,50,,Schuylkill,2,4,4,-75.9924,40.836017,-75.992681,40.83583,-75.9934,-75.9914,40.835017,40.837017
PA5101025,PILOT TRAVEL CENTER,"5508 Lonas Dr, Knoxville, Tennessee, 37909",37909,Pennsylvania,Region 3,Non-Transient non-community system,1100,,Butler,3,29,4,-84.004697,35.945676,-84.003221,35.94403,-84.005697,-84.003697,35.944676,35.946676
PA4470801,BURKHOLDERS FARM MARKET,"4050 Mexico Rd, Liberty Twp, Pennsylvania, 17821",17821,Pennsylvania,Region 3,Transient non-community system,25,,Montour,3,3,4,-76.689824,41.040273,-76.689451,41.04013,-76.690824,-76.688824,41.039273,41.041273
PA4050906,HARRISON TWP MANNS CHOICE COMM,"1209 Milligans Cove Rd, Harrison Twp, Pennsylvania, 15534",15534,Pennsylvania,Region 3,Transient non-community system,200,,Bedford,3,47,3,-78.658212,39.881203,-78.658611,39.88145,-78.659212,-78.657212,39.880203,39.882203
PA3060137,AQUA PA SUPERIOR MEADOWBROOK,"762 W Lancaster Ave, Lower Merion Twp, Pennsylvania, 19010",19010,Pennsylvania,Region 3,Community water system,250,,Berks,4,46,4,-75.315815,40.020205,-75.316101,40.01946,-75.316815,-75.314815,40.019205,40.021205
PA3061202,THE GATHERING PLACE CAFE,"8490 Lancaster Ave, Bethel Twp, Pennsylvania, 19507",19507,Pennsylvania,Region 3,Transient non-community system,50,,Berks,2,4,3,-76.291834,40.473989,-76.292351,40.47385,-76.292834,-76.290834,40.472989,40.474989
PA1150900,KOLBS FARM STORE,"151 Kolb Rd, East Coventry Twp, Pennsylvania, 19475",19475,Pennsylvania,Region 3,Transient non-community system,300,,Chester,3,4,3,-75.596543,40.196344,-75.594281,40.19797,-75.597543,-75.595543,40.195344,40.197344
PA1090844,THE LAKE HOUSE INN,"1100 Old Bethlehem Rd, East Rockhill Twp, Pennsylvania, 18944",18944,Pennsylvania,Region 3,Transient non-community system,50,,Bucks,3,18,3,-75.255426,40.427541,-75.255701,40.42751,-75.256426,-75.254426,40.426541,40.428541
PA2640717,RIFS PLACE,"18436, Jefferson Twp, Pennsylvania",18436,Pennsylvania,Region 3,Transient non-community system,25,,Wayne,2,16,3,-75.327653,41.37644,-75.327653,41.37644,-75.552653,-75.102653,41.15144,41.60144
PA1460426,4101 W SKIPPACK PK,"19474, Skippack, Pennsylvania",19474,Pennsylvania,Region 3,Transient non-community system,25,,Montgomery,2,6,3,-75.405454,40.223309,-75.405454,40.223309,-75.411454,-75.399454,40.217309,40.229309
PA1460433,DOLCE VITA,"18084, Sumneytown, Pennsylvania",18084,Pennsylvania,Region 3,Transient non-community system,50,,Montgomery,2,14,3,-75.45105,40.327834,-75.45105,40.327834,-75.45605,-75.44605,40.322834,40.332834
PA7360777,COUNTRY VIEW MANOR,"12 Friendly Dr, East Drumore Twp, Pennsylvania, 17566",17566,Pennsylvania,Region 3,Non-Transient non-community system,35,,Lancaster,4,39,3,-76.226338,39.872446,-76.226301,39.87202,-76.227338,-76.225338,39.871446,39.873446
PA7360979,ELIZABETHTOWN VFW POST 5667,"128 Maytown Ave, Elizabethtown, Pennsylvania, 17022",17022,Pennsylvania,Region 3,Transient non-community system,50,,Lancaster,3,14,2,-76.598296,40.141142,-76.598296,40.141142,-76.608296,-76.588296,40.131142,40.151142
PA5040331,HOPEWELL TWP COMMUNITY PARK,"1700 Clark Blvd, Hopewell Twp, Pennsylvania, 15001",15001,Pennsylvania,Region 3,Transient non-community system,25,,Beaver,3,9,2,-80.263745,40.592682,-80.263261,40.59249,-80.264745,-80.262745,40.591682,40.593682
PA4310880,REEDS CAMPGROUND,"5039 Deer Path Dr, Walker Twp, Pennsylvania, 16652",16652,Pennsylvania,Region 3,Transient non-community system,25,,Huntingdon,2,17,2,-78.10353,40.433532,-78.103591,40.43421,-78.10453,-78.10253,40.432532,40.434532
PA3540972,THE BIG CATCH PLAZA,"17972, Landingville, Pennsylvania",17972,Pennsylvania,Region 3,Transient non-community system,25,,Schuylkill,2,0,2,-76.172702,40.62973,-76.172702,40.62973,-76.317702,-76.027702,40.48473,40.77473
PA7380436,PURSUIT DRIVER TRNG FACILITY,"429 Awol Rd, Union Twp, Pennsylvania, 17038",17038,Pennsylvania,Region 3,Transient non-community system,25,,Lebanon,2,0,2,-76.535313,40.418477,-76.534061,40.42062,-76.536313,-76.534313,40.417477,40.419477
PA1090364,TYNDALE WAREHOUSE,"5050 Applebutter Rd, Plumstead Twp, Pennsylvania, 18947",18947,Pennsylvania,Region 3,Non-Transient non-community system,70,,Bucks,3,111,1,-75.156143,40.392897,-75.155751,40.39259,-75.157143,-75.155143,40.391897,40.393897
PA1090875,BIRCHWOOD FARMS,"428 Brownsburg Rd, Upper Makefield Twp, Pennsylvania, 18940",18940,Pennsylvania,Region 3,Transient non-community system,50,,Bucks,2,7,1,-74.9653,40.285558,-74.963581,40.28449,-74.9663,-74.9643,40.284558,40.286558
PA2350333,DOLLARGENERAL CLIFTONTWP#16162,"100 Mission Rdg, Goodlettsville, Tennessee, 37072",37072,Pennsylvania,Region 3,Transient non-community system,25,,Lackawanna,3,1,2,-86.699243,36.309643,-86.699301,36.30908,-86.700243,-86.698243,36.308643,36.310643
PA3061243,JOANNA FURNACE,"19523, Geigertown, Pennsylvania",19523,Pennsylvania,Region 3,Transient non-community system,30,,Berks,3,1,1,-75.836581,40.206071,-75.836581,40.206071,-75.841581,-75.831581,40.201071,40.211071
PA3391041,WANAMAKERS GENERAL STORE,"8888 Kings Hwy, Lynn Twp, Pennsylvania, 19529",19529,Pennsylvania,Region 3,Transient non-community system,50,,Lehigh,3,0,3,-75.845442,40.661075,-75.845311,40.6608,-75.846442,-75.844442,40.660075,40.662075
PA4440828,FISHERS FARM MARKET,"17841, McClure, Pennsylvania",17841,Pennsylvania,Region 3,Transient non-community system,25,,Mifflin,2,3,2,-77.372589,40.687947,-77.372589,40.687947,-77.517589,-77.227589,40.542947,40.832947
PA7670335,L&L MHP AND CAMPGROUND,"1350 Woodberry Rd, West Manchester Twp, Pennsylvania, 17408",17408,Pennsylvania,Region 3,Transient non-community system,60,,York,4,15,3,-76.80123,39.933632,-76.800391,39.93416,-76.80223,-76.80023,39.932632,39.934632
PA7670338,RED LION JEHOVAHS WITNESSES,"395 Boxwood Rd, Windsor Twp, Pennsylvania, 17356",17356,Pennsylvania,Region 3,Transient non-community system,150,,York,3,41,3,-76.596051,39.898183,-76.595411,39.89859,-76.597051,-76.595051,39.897183,39.899183
PA6430893,KEYSTONE CHARTER SCHOOL,"60 S Race St, Greenville, Pennsylvania, 16125",16125,Pennsylvania,Region 3,Non-Transient non-community system,225,,Mercer,3,28,5,-80.388833,41.402338,-80.388521,41.40243,-80.389833,-80.387833,41.401338,41.403338
PA6431066,PRIMARY HEALTH SHEAKLEYVILLE,"100 Shenango Ave, Sharon, Pennsylvania, 16146",16146,Pennsylvania,Region 3,Transient non-community system,25,,Mercer,3,4,3,-80.508398,41.234392,-80.508398,41.234392,-80.518398,-80.498398,41.224392,41.244392
PA6431078,KEYSTONE ADOLESCENT CENTER,"60 S Race St, Greenville, Pennsylvania, 16125",16125,Pennsylvania,Region 3,Non-Transient non-community system,75,,Mercer,7,106,5,-80.388833,41.402338,-80.388521,41.40243,-80.389833,-80.387833,41.401338,41.403338
PA6431080,GREENVILLE AREA SPORTS COMPLEX,"125 Main St, Greenville, Pennsylvania, 16125",16125,Pennsylvania,Region 3,Transient non-community system,50,,Mercer,3,6,3,-80.391266,41.404266,-80.391266,41.404266,-80.401266,-80.381266,41.394266,41.414266
PA6200078,ELDERBERRY MHP,"11714 Oakridge Rd, Sadsbury Twp, Pennsylvania, 16316",16316,Pennsylvania,Region 3,Community water system,60,,Crawford,4,122,4,-80.29202,41.625767,-80.291841,41.62572,-80.29302,-80.29102,41.624767,41.626767
PA7670352,MOON DANCER WINERY,"1282 Klines Run Rd, Lower Windsor Twp, Pennsylvania, 17368",17368,Pennsylvania,Region 3,Transient non-community system,100,,York,2,48,2,-76.509066,39.987228,-76.506111,39.9871,-76.510066,-76.508066,39.986228,39.988228
PA3061244,ZIONS LUTHERAN OF PERRY TWP,"354 Zions Church Rd, Perry Twp, Pennsylvania, 19555",19555,Pennsylvania,Region 3,Transient non-community system,80,,Berks,3,3,2,-75.959061,40.524834,-75.958521,40.52406,-75.960061,-75.958061,40.523834,40.525834
PA3061245,TOP STAR #108,"14 E Main St, Emmaus, Pennsylvania, 18049",18049,Pennsylvania,Region 3,Transient non-community system,100,,Berks,3,1,1,-75.486391,40.541116,-75.486391,40.541116,-75.496391,-75.476391,40.531116,40.551116
PA1150883,ST MICHAEL LUTHERAN CHURCH,"19375, Unionville, Pennsylvania",19375,Pennsylvania,Region 3,Transient non-community system,178,,Chester,5,13,1,-76.375592,40.173321,-76.375592,40.173321,-76.380592,-76.370592,40.168321,40.178321
PA1460479,LUCIANIS PIZZERIA,"471 Pinetown Rd, Upper Dublin Twp, Pennsylvania, 19034",19034,Pennsylvania,Region 3,Transient non-community system,25,,Montgomery,2,3,1,-75.195916,40.138407,-75.195916,40.138407,-75.205916,-75.185916,40.128407,40.148407
PA2640600,DOLLAR GENERAL NWFDLD 11592,"100 Mission Rdg, Goodlettsville, Tennessee, 37072",37072,Pennsylvania,Region 3,Transient non-community system,25,,Wayne,2,9,1,-86.699243,36.309643,-86.699301,36.30908,-86.700243,-86.698243,36.308643,36.310643
PA7360582,LANCASTER CO SPORTSMANS ASSN,"17532, Holtwood, Pennsylvania",17532,Pennsylvania,Region 3,Transient non-community system,100,,Lancaster,5,16,3,-76.307149,39.845145,-76.307149,39.845145,-76.380149,-76.234149,39.772145,39.918145
PA7360583,BLUE ROCK MENNONITE SCH,"605 Indian Run Rd, Manor Twp, Pennsylvania, 17551",17551,Pennsylvania,Region 3,Non-Transient non-community system,57,,Lancaster,3,49,4,-76.395624,39.967157,-76.395881,39.96745,-76.396624,-76.394624,39.966157,39.968157
PA6160899,PALMERS COUNTRY STORE,"10695 Route 66, Limestone Twp, Pennsylvania, 16214",16214,Pennsylvania,Region 3,Transient non-community system,30,,Clarion,3,0,1,-79.325752,41.147195,-79.326021,41.14712,-79.326752,-79.324752,41.146195,41.148195
PA7360402,STEEL FAB ENTERPRISES,"625 Baumgardner Rd, Pequea Twp, Pennsylvania, 17603",17603,Pennsylvania,Region 3,Non-Transient non-community system,70,,Lancaster,3,17,3,-76.290864,39.960834,-76.290631,39.96035,-76.291864,-76.289864,39.959834,39.961834
PA7360788,NO BS KITCHEN,"17507, Bowmansville, Pennsylvania",17507,Pennsylvania,Region 3,Transient non-community system,50,,Lancaster,2,11,3,-76.017416,40.200148,-76.017416,40.200148,-76.022416,-76.012416,40.195148,40.205148
PA4410415,NEW COVENANT KIDS KARE,"1270 Pinchtown Rd, Clinton Twp, Pennsylvania, 17752",17752,Pennsylvania,Region 3,Non-Transient non-community system,33,,Lycoming,2,192,0,-76.888846,41.171196,-76.888031,41.17051,-76.889846,-76.887846,41.170196,41.172196
PA2451428,RAY PRICE MOTORS SNYDERSVILLE,"6310 Route 209, Hamilton Twp, Pennsylvania, 18360",18360,Pennsylvania,Region 3,Non-Transient non-community system,50,,Monroe,6,11,1,-75.288991,40.960331,-75.288991,40.960331,-75.298991,-75.278991,40.950331,40.970331
PA2451429,BRODHEADSVILLE MOB,"559 Main St, Bethlehem, Pennsylvania, 18018",18018,Pennsylvania,Region 3,Transient non-community system,25,,Monroe,2,1,1,-75.382008,40.622092,-75.382411,40.62211,-75.383008,-75.381008,40.621092,40.623092
PA7360982,LANCASTER COUNTY CB CLUB CG,"134 Mt Hope School Rd, Providence Twp, Pennsylvania, 17584",17584,Pennsylvania,Region 3,Transient non-community system,25,,Lancaster,2,9,3,-76.266278,39.929384,-76.266641,39.92704,-76.267278,-76.265278,39.928384,39.930384
PA7360983,CHERRY CREST FARM,"150 Cherry Hill Rd, Paradise Twp, Pennsylvania, 17572",17572,Pennsylvania,Region 3,Transient non-community system,50,,Lancaster,3,10,3,-76.128393,39.991938,-76.133861,39.99074,-76.129393,-76.127393,39.990938,39.992938
PA7361010,VALCO,"2599 Old Philadelphia Pike, East Lampeter Twp, Pennsylvania, 17505",17505,Pennsylvania,Region 3,Non-Transient non-community system,94,,Lancaster,3,18,3,-76.189319,40.039058,-76.189191,40.04017,-76.190319,-76.188319,40.038058,40.040058
PA7220400,MANGIA MANGIA ITALIAN GRILL,"2981 Elizabethtown Rd, Conewago Twp, Pennsylvania, 17033",17033,Pennsylvania,Region 3,Transient non-community system,160,,Dauphin,2,4,2,-76.622235,40.231968,-76.622691,40.23188,-76.623235,-76.621235,40.230968,40.232968
PA7380435,LEBANON VALLEY LIVESTOCK MKT,"237 Freeport Rd, Bethel Twp, Pennsylvania, 17046",17046,Pennsylvania,Region 3,Transient non-community system,100,,Lebanon,3,51,2,-76.412187,40.398307,-76.411671,40.39985,-76.413187,-76.411187,40.397307,40.399307
PA6160872,CLARION VISTA LOFTS,"1768 N Main St Ext, Center Twp, Pennsylvania, 16001",16001,Pennsylvania,Region 3,Community water system,40,,Clarion,3,175,3,-79.928653,40.909315,-79.928881,40.90903,-79.929653,-79.927653,40.908315,40.910315
PA6420852,LIGHTHOUSE FAMILY RESTAURANT,"26 Bolivar Dr, Foster Twp, Pennsylvania, 16701",16701,Pennsylvania,Region 3,Transient non-community system,300,,McKean,3,2,2,-78.619132,41.977138,-78.619151,41.97741,-78.620132,-78.618132,41.976138,41.978138
PA6431091,BIG DOG RC,"482 Stoneboro Lateral Rd, Lake Twp, Pennsylvania, 16153",16153,Pennsylvania,Region 3,Transient non-community system,25,,Mercer,3,7,3,-80.122264,41.362823,-80.122264,41.362823,-80.132264,-80.112264,41.352823,41.372823
PA3061268,DONNA BELLA PLANT 4,"19560, Temple, Pennsylvania",19560,Pennsylvania,Region 3,Transient non-community system,40,,Berks,3,1,1,-75.90347,40.402726,-75.90347,40.402726,-75.97447,-75.83247,40.331726,40.473726
PA3061217,GRACE BAPTIST CHURCH,"447 County Line Rd, Colebrookdale Twp, Pennsylvania, 19525",19525,Pennsylvania,Region 3,Transient non-community system,250,,Berks,2,5,2,-75.615776,40.341351,-75.617241,40.34204,-75.616776,-75.614776,40.340351,40.342351
PA4550308,SHAFERS SOFT SERVE,"3294 Main St, Union Twp, Pennsylvania, 17864",17864,Pennsylvania,Region 3,Transient non-community system,25,,Snyder,3,12,2,-76.884661,40.688968,-76.884251,40.68871,-76.885661,-76.883661,40.687968,40.689968
PA7360998,NISSLEY VINEYARDS,"140 Vintage Dr, Conoy Twp, Pennsylvania, 17502",17502,Pennsylvania,Region 3,Transient non-community system,25,,Lancaster,2,10,2,-76.647376,40.091991,-76.649671,40.0896,-76.648376,-76.646376,40.090991,40.092991
PA3480411,WEPREP,"1971 Allwood Dr, Bethlehem, Pennsylvania, 18018",18018,Pennsylvania,Region 3,Transient non-community system,25,,Northampton,3,10,2,-75.418257,40.646045,-75.418257,40.646045,-75.428257,-75.408257,40.636045,40.656045
PA3480988,LEARNING LOCOMOTION DAYCARE,"123 Parker Ave, Easton, Pennsylvania, 18042",18042,Pennsylvania,Region 3,Non-Transient non-community system,40,,Northampton,2,84,3,-75.202675,40.709766,-75.202481,40.70962,-75.203675,-75.201675,40.708766,40.710766
PA3540332,SUMMIT STATION FIRE CO NO 1,"17979, Summit Station, Pennsylvania",17979,Pennsylvania,Region 3,Transient non-community system,25,,Schuylkill,2,6,3,-76.204757,40.563915,-76.204757,40.563915,-76.212757,-76.196757,40.555915,40.571915
PA2660975,THE HOAGIE HUT,"3 Tunnel Hill Rd, Clinton Twp, Pennsylvania, 18419",18419,Pennsylvania,Region 3,Transient non-community system,50,,Wyoming,3,3,1,-75.806662,41.586303,-75.806671,41.58591,-75.807662,-75.805662,41.585303,41.587303
