PWSID,PWS Name,Approximate Address,Postal,Primacy Agency,EPA Region,PWS Type,Population Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits,Latitude,Longitude,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax
MS0220005,GRENADA CO W/S-GIRL SCOUT,"38902, Grenada, Mississippi",38902,Mississippi,Region 4,Community water system,2384,,Grenada,7,151,21,-89.810002,33.783991,-89.810002,33.783991,-89.815002,-89.805002,33.778991,33.788991
MS0220004,GRENADA-BOGUE BASIN/HOLCOMB,"38902, Grenada, Mississippi",38902,Mississippi,Region 4,Community water system,1826,,Grenada,8,142,21,-89.810002,33.783991,-89.810002,33.783991,-89.815002,-89.805002,33.778991,33.788991
MS0220003,CITY OF GRENADA,"38902, Grenada, Mississippi",38902,Mississippi,Region 4,Community water system,12761,GRENADA,Grenada,22,80,19,-89.810002,33.783991,-89.810002,33.783991,-89.815002,-89.805002,33.778991,33.788991
MS0610013,LEESBURG WATER ASSOCIATION,"368 Highway 481, Pelahatchie, Mississippi, 39145",39145,Mississippi,Region 4,Community water system,4170,,Rankin,13,233,24,-89.792212,32.440087,-89.792212,32.440087,-89.802212,-89.782212,32.430087,32.450087
MS0540001,ASL WATER ASSOCIATION,"2891 Longtown Rd, Sarah, Mississippi, 38665",38665,Mississippi,Region 4,Community water system,819,,Panola,7,170,17,-90.126833,34.549756,-90.126833,34.549756,-90.136833,-90.116833,34.539756,34.559756
MS0440096,"PRAIRIE LAND WATER ASSOCIATION, INC","150 Artesia Rd, Columbus, Mississippi, 39701",39701,Mississippi,Region 4,Community water system,2112,,Lowndes,7,143,16,-88.498701,33.467673,-88.498681,33.46724,-88.499701,-88.497701,33.466673,33.468673
MS0260040,HOLMES INTERSTATE UTILITY DIST,"39095, Lexington, Mississippi",39095,Mississippi,Region 4,Community water system,386,,Holmes,5,68,14,-90.052947,33.115191,-90.052947,33.115191,-90.323947,-89.781947,32.844191,33.386191
MS0240259,ST PATRICK HIGH SCHOOL,"18300 Saint Patrick Rd, Biloxi, Mississippi, 39532",39532,Mississippi,Region 4,Non-Transient non-community system,400,,Harrison,4,1,8,-89.020556,30.549504,-89.020231,30.54989,-89.021556,-89.019556,30.548504,30.550504
MS0340014,PLEASANT RIDGE W/A,"24 Holly Rd, Laurel, Mississippi, 39443",39443,Mississippi,Region 4,Community water system,6000,,Jones,13,134,23,-89.247767,31.678581,-89.247767,31.678581,-89.257767,-89.237767,31.668581,31.688581
MS0170020,BUENA VISTA LAKES,"39704, Columbus, Mississippi",39704,Mississippi,Region 4,Community water system,768,,DeSoto,5,69,21,-88.381539,33.495702,-88.381539,33.495702,-88.386539,-88.376539,33.490702,33.500702
MS0540005,TOWN OF CRENSHAW,"38621, Crenshaw, Mississippi",38621,Mississippi,Region 4,Community water system,885,,Panola,8,253,17,-90.192925,34.504834,-90.192925,34.504834,-90.357925,-90.027925,34.339834,34.669834
MS0580023,HOULKA-WASHINGTON EXT,"38850, New Houlka, Mississippi",38850,Mississippi,Region 4,Community water system,642,,Pontotoc,6,138,16,-89.020631,34.036243,-89.020631,34.036243,-89.320631,-88.720631,33.736243,34.336243
MS0090003,TOWN OF NEW HOULKA,"38850, New Houlka, Mississippi",38850,Mississippi,Region 4,Community water system,1707,,Chickasaw,11,117,22,-89.020631,34.036243,-89.020631,34.036243,-89.320631,-88.720631,33.736243,34.336243
MS0520026,BARGE FOREST PRODUCTS,"39341, Macon, Mississippi",39341,Mississippi,Region 4,Non-Transient non-community system,92,,Noxubee,4,0,17,-88.560176,33.110497,-88.560176,33.110497,-88.904176,-88.216176,32.766497,33.454497
MS0040028,SPRINGDALE YOUTH CNT HWY 12-W,"39090, Kosciusko, Mississippi",39090,Mississippi,Region 4,Community water system,330,,Attala,2,7,22,-89.593439,33.06108,-89.593439,33.06108,-89.878439,-89.308439,32.77608,33.34608
MS0040027,SPRINGDALE YOUTH CNT HWY 19-N,"39090, Kosciusko, Mississippi",39090,Mississippi,Region 4,Community water system,332,,Attala,2,10,22,-89.593439,33.06108,-89.593439,33.06108,-89.878439,-89.308439,32.77608,33.34608
MS0690041,WYATTE BAPTIST CHURCH,"Highway 4 E, Senatobia, Mississippi, 38668",38668,Mississippi,Region 4,Transient non-community system,400,,Tate,4,6,22,-89.817316,34.61763,-89.817316,34.61763,-89.952316,-89.682316,34.48263,34.75263
MS0730003,INGOMAR WATER ASSOCIATION,"1409 CR-101, New Albany, Mississippi, 38652",38652,Mississippi,Region 4,Community water system,2508,,Union,9,219,22,-89.038499,34.409208,-89.038499,34.409208,-89.048499,-89.028499,34.399208,34.419208
MS0820008,HILTON HEIGHTS WATER ASSN #1,"39194, Yazoo City, Mississippi",39194,Mississippi,Region 4,Community water system,1350,,Yazoo,10,137,21,-90.409104,32.851768,-90.409104,32.851768,-90.742104,-90.076104,32.518768,33.184768
MS0420044,VIKING SPECIALTY PRODUCTS,"38930, Greenwood, Mississippi",38930,Mississippi,Region 4,Non-Transient non-community system,45,,Leflore,3,21,14,-90.177811,33.51587,-90.177811,33.51587,-90.385811,-89.969811,33.30787,33.72387
MS0420022,CITY OF SCHLATER-(P D PLANT),"38930, Greenwood, Mississippi",38930,Mississippi,Region 4,Community water system,108,SCHLATER,Leflore,5,62,23,-90.177811,33.51587,-90.177811,33.51587,-90.385811,-89.969811,33.30787,33.72387
MS0420010,EAST LEFLORE WATER & SEWER DST,"38930, Greenwood, Mississippi",38930,Mississippi,Region 4,Community water system,5279,,Leflore,16,221,24,-90.177811,33.51587,-90.177811,33.51587,-90.385811,-89.969811,33.30787,33.72387
MS0420005,CITY OF SCHLATER,"38930, Greenwood, Mississippi",38930,Mississippi,Region 4,Community water system,322,SCHLATER,Leflore,3,65,24,-90.177811,33.51587,-90.177811,33.51587,-90.385811,-89.969811,33.30787,33.72387
MS0540012,LIBERTY HILL WATER ASSOCIATION,"6511 Pope Water Valley Rd, Pope, Mississippi, 38658",38658,Mississippi,Region 4,Community water system,726,,Panola,8,84,19,-89.836282,34.193048,-89.836281,34.19389,-89.837282,-89.835282,34.192048,34.194048
MS0550013,HIDE-A-WAY LAKE WATER SYSTEM,"39466, Picayune, Mississippi",39466,Mississippi,Region 4,Community water system,2658,,Pearl River,12,149,21,-89.6786,30.525701,-89.6786,30.525701,-89.9466,-89.4106,30.257701,30.793701
MS0360010,LAFAYETTE SPRINGS WATER ASSN,"90 County Road 251, Oxford, Mississippi, 38655",38655,Mississippi,Region 4,Community water system,492,,Lafayette,8,479,21,-89.262433,34.315688,-89.261761,34.31549,-89.263433,-89.261433,34.314688,34.316688
MS0630037,TRUELIGHT REDEVELOPMENT GRP #2,"8523 Louise Rd, Anguilla, Mississippi, 38721",38721,Mississippi,Region 4,Community water system,555,,Sharkey,5,137,17,-90.686982,32.994668,-90.686991,32.99507,-90.687982,-90.685982,32.993668,32.995668
MS0230002,CITY OF WAVELAND,"15413 Lemoyne Blvd, Biloxi, Mississippi, 39532",39532,Mississippi,Region 4,Community water system,6435,WAVELAND,Hancock,11,293,21,-88.867551,30.443013,-88.867541,30.44261,-88.868551,-88.866551,30.442013,30.444013
MS0240250,DOGWOOD HILLS SUBDIVISION,"12506 Lorraine Rd, Biloxi, Mississippi, 39532",39532,Mississippi,Region 4,Community water system,92,,Harrison,4,76,12,-89.002803,30.464214,-89.002421,30.46339,-89.003803,-89.001803,30.463214,30.465214
MS0590002,BIG V WATER ASSOCIATION,"410 Outlet Rd, Booneville, Mississippi, 38829",38829,Mississippi,Region 4,Community water system,3656,,Prentiss,12,153,21,-88.524038,34.649098,-88.524038,34.649098,-88.534038,-88.514038,34.639098,34.659098
MS0310009,PAULDING WATER ASSN,"1769 Highway 503, Paulding, Mississippi, 39348",39348,Mississippi,Region 4,Community water system,1315,,Jasper,8,220,22,-89.037761,32.030881,-89.037761,32.030881,-89.047761,-89.027761,32.020881,32.040881
MS0610028,TAYLORSVILLE W/A #1,"39043, Brandon, Mississippi",39043,Mississippi,Region 4,Community water system,1923,,Rankin,10,68,25,-90.006771,32.282419,-90.006771,32.282419,-90.011771,-90.001771,32.277419,32.287419
MS0650010,SYLVARENA WATER ASSOCIATION,"39422, Bay Springs, Mississippi",39422,Mississippi,Region 4,Community water system,801,,Smith,8,150,24,-89.288865,31.978165,-89.288865,31.978165,-89.497865,-89.079865,31.769165,32.187165
MS0310019,TALLAHALA W/A-TED CLEAR,"39422, Bay Springs, Mississippi",39422,Mississippi,Region 4,Community water system,1071,,Jasper,8,79,22,-89.288865,31.978165,-89.288865,31.978165,-89.497865,-89.079865,31.769165,32.187165
MS0310016,TALLAHALA W/A-GARLANDSVILLE,"39422, Bay Springs, Mississippi",39422,Mississippi,Region 4,Community water system,1707,,Jasper,13,145,24,-89.288865,31.978165,-89.288865,31.978165,-89.497865,-89.079865,31.769165,32.187165
MS0310001,TALLAHALA W/A-ANTIOCH,"39422, Bay Springs, Mississippi",39422,Mississippi,Region 4,Community water system,3834,,Jasper,18,360,24,-89.288865,31.978165,-89.288865,31.978165,-89.497865,-89.079865,31.769165,32.187165
MS0490008,SOUTH WINONA WATER ASSOCIATION,"68 Stafford Wells Loop, Winona, Mississippi, 38967",38967,Mississippi,Region 4,Community water system,855,,Montgomery,10,74,21,-89.724539,33.447572,-89.724041,33.4476,-89.725539,-89.723539,33.446572,33.448572
MS0090012,EAST CHICKASAW W/A #2,"38860, Egypt, Mississippi",38860,Mississippi,Region 4,Community water system,1138,,Chickasaw,11,213,20,-88.744533,34.002845,-88.744533,34.002845,-88.943533,-88.545533,33.803845,34.201845
MS0090002,EAST CHICKASAW W/A #1,"38860, Egypt, Mississippi",38860,Mississippi,Region 4,Community water system,1300,,Chickasaw,8,156,20,-88.744533,34.002845,-88.744533,34.002845,-88.943533,-88.545533,33.803845,34.201845
MS0330003,DOUBLE PONDS WATER ASSOCIATION,"39474, Prentiss, Mississippi",39474,Mississippi,Region 4,Community water system,2500,,Jefferson Davis,11,146,24,-89.869795,31.598562,-89.869795,31.598562,-90.077795,-89.661795,31.390562,31.806562
MS0410013,TOWN OF SHANNON,"38868, Shannon, Mississippi",38868,Mississippi,Region 4,Community water system,2043,,Lee,9,173,22,-88.718276,34.124989,-88.718276,34.124989,-88.871276,-88.565276,33.971989,34.277989
MS0650018,PINEVILLE WATER ASSOCIATION #2,"39153, Raleigh, Mississippi",39153,Mississippi,Region 4,Community water system,570,,Smith,4,73,23,-89.528406,32.036441,-89.528406,32.036441,-89.734406,-89.322406,31.830441,32.242441
MS0650017,PINEVILLE WATER ASSOCIATION #3,"39153, Raleigh, Mississippi",39153,Mississippi,Region 4,Community water system,429,,Smith,5,86,23,-89.528406,32.036441,-89.528406,32.036441,-89.734406,-89.322406,31.830441,32.242441
MS0650006,PINEVILLE WATER ASSOCIATION #1,"39153, Raleigh, Mississippi",39153,Mississippi,Region 4,Community water system,486,,Smith,5,139,23,-89.528406,32.036441,-89.528406,32.036441,-89.734406,-89.322406,31.830441,32.242441
MS0190017,WRIGHT'S CAMPGROUND,"39630, Bude, Mississippi",39630,Mississippi,Region 4,Transient non-community system,498,,Franklin,5,0,4,-90.854191,31.458771,-90.854191,31.458771,-90.868191,-90.840191,31.444771,31.472771
MS0540009,HOTOPHIA WATER ASSOCIATION,"38606, Batesville, Mississippi",38606,Mississippi,Region 4,Community water system,2085,,Panola,6,107,17,-89.952938,34.316994,-89.952938,34.316994,-90.207938,-89.697938,34.061994,34.571994
MS0300167,PRESLEY'S OUTING #2,"10400 Goodes Mill Lake Rd, Moss Point, Mississippi, 39562",39562,Mississippi,Region 4,Transient non-community system,148,MOSS POINT,Jackson,4,1,1,-88.433552,30.484053,-88.434731,30.48299,-88.434552,-88.432552,30.483053,30.485053
MS0300092,PRESLEY'S OUTING,"10400 Goodes Mill Lake Rd, Moss Point, Mississippi, 39562",39562,Mississippi,Region 4,Transient non-community system,148,,Jackson,7,1,21,-88.433552,30.484053,-88.434731,30.48299,-88.434552,-88.432552,30.483053,30.485053
MS0270004,TOWN OF LOUISE,"39097, Louise, Mississippi",39097,Mississippi,Region 4,Community water system,872,,Humphreys,8,142,24,-90.588726,32.980367,-90.588726,32.980367,-90.711726,-90.465726,32.857367,33.103367
MS0350025,NORTH WEST KEMPER W/A #4,"39354, Preston, Mississippi",39354,Mississippi,Region 4,Community water system,1214,,Kemper,5,69,11,-88.874129,32.901974,-88.874129,32.901974,-89.039129,-88.709129,32.736974,33.066974
MS0350023,NW KEMPER W/A #3-KYNARD,"39354, Preston, Mississippi",39354,Mississippi,Region 4,Community water system,380,,Kemper,4,70,20,-88.874129,32.901974,-88.874129,32.901974,-89.039129,-88.709129,32.736974,33.066974
MS0350007,NW KEMPER W/A #2- CLEVELAND,"39354, Preston, Mississippi",39354,Mississippi,Region 4,Community water system,1119,,Kemper,5,70,23,-88.874129,32.901974,-88.874129,32.901974,-89.039129,-88.709129,32.736974,33.066974
MS0350003,NW KEMPER W/A #1-PRESTON,"39354, Preston, Mississippi",39354,Mississippi,Region 4,Community water system,1592,,Kemper,7,70,21,-88.874129,32.901974,-88.874129,32.901974,-89.039129,-88.709129,32.736974,33.066974
MS0290009,TOMBIGBEE W/A,"38855, Mantachie, Mississippi",38855,Mississippi,Region 4,Community water system,1518,,Itawamba,7,13,23,-88.495282,34.318772,-88.495282,34.318772,-88.587282,-88.403282,34.226772,34.410772
MS0380006,"NORTH LAUDERDALE W/A, INC","9709 Mount Carmel Rd, Bailey, Mississippi, 39320",39320,Mississippi,Region 4,Community water system,10243,,Lauderdale,20,94,23,-88.707167,32.519645,-88.707167,32.519645,-88.717167,-88.697167,32.509645,32.529645
MS0320004,UNION CHURCH WATERWORKS ASSN,"1057 Twiner Ln, Hazlehurst, Mississippi, 39083",39083,Mississippi,Region 4,Community water system,1508,,Jefferson,8,101,20,-90.700035,31.742472,-90.700035,31.742472,-90.710035,-90.690035,31.732472,31.752472
MS0250101,ST DOMINIC HOSPITAL,"969 Lakeland Dr, Jackson, Mississippi, 39216",39216,Mississippi,Region 4,Non-Transient non-community system,2200,JACKSON,Hinds,5,0,2,-90.164821,32.333673,-90.165131,32.33225,-90.165821,-90.163821,32.332673,32.334673
MS0660005,CITY OF WIGGINS,"117 First St N, Wiggins, Mississippi, 39577",39577,Mississippi,Region 4,Community water system,4390,WIGGINS,Stone,12,242,21,-89.137775,30.859382,-89.137775,30.859382,-89.147775,-89.127775,30.849382,30.869382
MS0610015,PINEY WOODS COUNTRY LIFE SCH,"39148, Piney Woods, Mississippi",39148,Mississippi,Region 4,Community water system,229,,Rankin,8,156,21,-89.993432,32.063061,-89.993432,32.063061,-89.998432,-89.988432,32.058061,32.068061
MS0400005,LENA WATER ASSOCIATION,"39094, Lena, Mississippi",39094,Mississippi,Region 4,Community water system,250,,Leake,10,165,23,-89.632871,32.656116,-89.632871,32.656116,-89.888871,-89.376871,32.400116,32.912116
MS0170018,CITY OF SOUTHAVEN,"862 Mecklenburg Cv, Southaven, Mississippi, 38671",38671,Mississippi,Region 4,Community water system,54031,SOUTHAVEN,DeSoto,22,124,19,-90.005241,34.978298,-90.005181,34.97852,-90.006241,-90.004241,34.977298,34.979298
MS0020005,TOWN OF RIENZI,"38865, Rienzi, Mississippi",38865,Mississippi,Region 4,Community water system,921,,Alcorn,6,149,21,-88.506842,34.774279,-88.506842,34.774279,-88.753842,-88.259842,34.527279,35.021279
MS0610009,TOWN OF FLORENCE,"39073, Florence, Mississippi",39073,Mississippi,Region 4,Community water system,5555,,Rankin,16,269,24,-90.173992,32.163819,-90.173992,32.163819,-90.361992,-89.985992,31.975819,32.351819
MS0230070,HANCUA-PEARLINGTON,"401 Gulfside St, Waveland, Mississippi, 39576",39576,Mississippi,Region 4,Community water system,0,,Hancock,4,12,4,-89.382977,30.295207,-89.382977,30.295207,-89.392977,-89.372977,30.285207,30.305207
MS0230069,HANCOCK COUNTY UTILITY AUTHORITY,"401 Gulfside St, Waveland, Mississippi, 39576",39576,Mississippi,Region 4,Community water system,0,,Hancock,15,47,4,-89.382977,30.295207,-89.382977,30.295207,-89.392977,-89.372977,30.285207,30.305207
MS0410018,PALMETTO W/A,"219 CR-684, Tupelo, Mississippi, 38801",38801,Mississippi,Region 4,Community water system,1800,,Lee,10,250,22,-88.799497,34.182178,-88.800441,34.18264,-88.800497,-88.798497,34.181178,34.183178
MS0260008,TOWN OF GOODMAN,"39079, Goodman, Mississippi",39079,Mississippi,Region 4,Community water system,1386,,Holmes,6,140,21,-89.913686,32.968911,-89.913686,32.968911,-90.029686,-89.797686,32.852911,33.084911
MS0320013,LORMAN WATER ASSOCIATION,"3642 Rodney Rd, Lorman, Mississippi, 39096",39096,Mississippi,Region 4,Community water system,2000,,Jefferson,13,297,20,-91.097095,31.819827,-91.097095,31.819827,-91.107095,-91.087095,31.809827,31.829827
MS0460011,MORGANTOWN WATER ASSOCIATION,"35 Morgan Ln, Foxworth, Mississippi, 39483",39483,Mississippi,Region 4,Community water system,160,,Marion,4,71,21,-89.917432,31.307268,-89.917432,31.307268,-89.927432,-89.907432,31.297268,31.317268
MS0110004,PATTISON W/A-WEST,"1140 Pine Grove Rd, Port Gibson, Mississippi, 39150",39150,Mississippi,Region 4,Community water system,3300,,Claiborne,13,74,20,-90.959995,31.878123,-90.959995,31.878123,-90.969995,-90.949995,31.868123,31.888123
MS0630003,DELTA CITY WATER ASSOCIATION,"39061, Delta City, Mississippi",39061,Mississippi,Region 4,Community water system,253,,Sharkey,6,121,20,-90.794812,33.07381,-90.794812,33.07381,-90.796812,-90.792812,33.07181,33.07581
MS0060004,TOWN OF BOYLE,"38730, Boyle, Mississippi",38730,Mississippi,Region 4,Community water system,650,,Bolivar,7,144,19,-90.725221,33.707331,-90.725221,33.707331,-90.891221,-90.559221,33.541331,33.873331
MS0180011,CITY OF PETAL,"39465, Petal, Mississippi",39465,Mississippi,Region 4,Community water system,9161,PETAL,Forrest,11,253,23,-89.261552,31.344571,-89.261552,31.344571,-89.453552,-89.069552,31.152571,31.536571
MS0730013,MASTER-BILT PRODUCTS,"908 State Highway 15 N, New Albany, Mississippi, 38652",38652,Mississippi,Region 4,Non-Transient non-community system,400,,Union,4,14,22,-88.989753,34.540092,-88.989753,34.540092,-88.999753,-88.979753,34.530092,34.550092
MS0210005,TOWN OF STATE LINE,"39362, State Line, Mississippi",39362,Mississippi,Region 4,Community water system,1452,,Greene,8,218,23,-88.528305,31.37864,-88.528305,31.37864,-88.698305,-88.358305,31.20864,31.54864
MS0380009,TOOMSUBA WATER ASSOCIATION,"39364, Toomsuba, Mississippi",39364,Mississippi,Region 4,Community water system,3839,,Lauderdale,13,188,25,-88.474063,32.405297,-88.474063,32.405297,-88.607063,-88.341063,32.272297,32.538297
MS0600005,TOWN OF FALCON,"125 Nevils Rd, Falcon, Mississippi, 38670",38670,Mississippi,Region 4,Community water system,167,,Quitman,6,82,19,-90.253106,34.394771,-90.253106,34.394771,-90.263106,-90.243106,34.384771,34.404771
MS0360006,EAST OXFORD WATER ASSOCIATION,"502 Bramlett Blvd, Oxford, Mississippi, 38655",38655,Mississippi,Region 4,Community water system,1397,,Lafayette,9,155,21,-89.510578,34.363823,-89.510578,34.363823,-89.520578,-89.500578,34.353823,34.373823
MS0250028,JACKSON MUNICIPAL AIRPORT,"100 International Dr, Jackson, Mississippi, 39208",39208,Mississippi,Region 4,Non-Transient non-community system,1000,,Hinds,8,3,22,-90.073395,32.309122,-90.073395,32.309122,-90.083395,-90.063395,32.299122,32.319122
MS0060009,TOWN OF GUNNISON,"38746, Gunnison, Mississippi",38746,Mississippi,Region 4,Community water system,513,,Bolivar,7,146,20,-90.943811,33.94308,-90.943811,33.94308,-91.130811,-90.756811,33.75608,34.13008
MS0070020,MT COMFORT W/A-BANNER,"38915, Bruce, Mississippi",38915,Mississippi,Region 4,Community water system,1479,,Calhoun,8,149,22,-89.34189,33.993705,-89.34189,33.993705,-89.50789,-89.17589,33.827705,34.159705
MS0070017,MT COMFORT W/A-SAREPTA,"38915, Bruce, Mississippi",38915,Mississippi,Region 4,Community water system,1491,,Calhoun,8,71,22,-89.34189,33.993705,-89.34189,33.993705,-89.50789,-89.17589,33.827705,34.159705
MS0070011,MT COMFORT W/A-MT MORIAH,"38915, Bruce, Mississippi",38915,Mississippi,Region 4,Community water system,915,,Calhoun,8,69,22,-89.34189,33.993705,-89.34189,33.993705,-89.50789,-89.17589,33.827705,34.159705
MS0070010,MT COMFORT W/A,"38915, Bruce, Mississippi",38915,Mississippi,Region 4,Community water system,1055,,Calhoun,6,69,22,-89.34189,33.993705,-89.34189,33.993705,-89.50789,-89.17589,33.827705,34.159705
MS0530002,BLACK JACK WATER ASSN #1,"39760, Starkville, Mississippi",39760,Mississippi,Region 4,Community water system,1050,,Oktibbeha,8,142,21,-88.84164,33.44859,-88.84164,33.44859,-88.84664,-88.83664,33.44359,33.45359
MS0310007,LOUIN WATER WORKS,"39338, Louin, Mississippi",39338,Mississippi,Region 4,Community water system,450,,Jasper,5,184,21,-89.220302,32.063874,-89.220302,32.063874,-89.416302,-89.024302,31.867874,32.259874
MS0240232,"THE CHEMOURS COMPANY FC, LLC","7685 Kiln Delisle Rd, Pass Christian, Mississippi, 39571",39571,Mississippi,Region 4,Non-Transient non-community system,630,,Harrison,11,2,14,-89.3065,30.388119,-89.3065,30.388119,-89.3165,-89.2965,30.378119,30.398119
MS0720004,TOWN OF TUNICA,"38676, Tunica, Mississippi",38676,Mississippi,Region 4,Community water system,4422,,Tunica,13,220,20,-90.37921,34.687761,-90.37921,34.687761,-90.57021,-90.18821,34.496761,34.878761
MS0090008,SOUTHEAST CHICKASAW W/A #1,"112 County Road 171, Houston, Mississippi, 38851",38851,Mississippi,Region 4,Community water system,1800,,Chickasaw,8,229,21,-88.837398,33.880782,-88.837398,33.880782,-88.847398,-88.827398,33.870782,33.890782
MS0140010,TOWN OF LYON,"38645, Lyon, Mississippi",38645,Mississippi,Region 4,Community water system,382,,Coahoma,4,89,19,-90.442167,34.200816,-90.442167,34.200816,-90.570167,-90.314167,34.072816,34.328816
MS0570002,FRIENDSHIP COMMUNITY W/A,"104 Commerce St, Mccomb, Mississippi, 39648",39648,Mississippi,Region 4,Community water system,2358,,Pike,11,160,23,-90.47602,31.247435,-90.47602,31.247435,-90.48602,-90.46602,31.237435,31.257435
MS0260010,HOLMES JR COLLEGE,"39079, Goodman, Mississippi",39079,Mississippi,Region 4,Community water system,1100,,Holmes,4,146,20,-89.913686,32.968911,-89.913686,32.968911,-90.029686,-89.797686,32.852911,33.084911
MS0490006,NORTH DISTRICT 1 WATER ASSN.,"38967, Winona, Mississippi",38967,Mississippi,Region 4,Community water system,752,,Montgomery,8,72,19,-89.729713,33.482512,-89.729713,33.482512,-89.918713,-89.540713,33.293512,33.671512
MS0610036,PRVWSD-PELAHATCHIE BAY,"39158, Ridgeland, Mississippi",39158,Mississippi,Region 4,Community water system,10878,,Rankin,18,268,21,-90.123687,32.409671,-90.123687,32.409671,-90.128687,-90.118687,32.404671,32.414671
MS0610035,PRVWSD-HIGHWAY 43,"39158, Ridgeland, Mississippi",39158,Mississippi,Region 4,Community water system,611,,Rankin,11,158,22,-90.123687,32.409671,-90.123687,32.409671,-90.128687,-90.118687,32.404671,32.414671
