PWSID,PWS Name,Approximate Address,Postal,Primacy Agency,EPA Region,PWS Type,Population Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits,Latitude,Longitude,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax
ID1110025,SKIN CREEK WATER ASSN,"67 Wild Horse Trl, Sandpoint, Idaho, 83864",83864,Idaho,Region 10,Community water system,200,,Boundary,4,135,11,-116.455231,48.371577,-116.455231,48.3718,-116.456231,-116.454231,48.370577,48.372577
ID1110011,DEEP CREEK WATER COMPANY,"67 Wild Horse Trl, Sandpoint, Idaho, 83864",83864,Idaho,Region 10,Community water system,30,,Boundary,4,23,9,-116.455231,48.371577,-116.455231,48.3718,-116.456231,-116.454231,48.370577,48.372577
ID7100122,PALISADES RV PARK,"2061 Bremer Dr, Idaho Falls, Idaho, 83402",83402,Idaho,Region 10,Transient non-community system,25,,Bonneville,3,2,6,-112.034977,43.479399,-112.034681,43.47931,-112.035977,-112.033977,43.478399,43.480399
ID6030012,DOWNEY CITY OF,"83234, Downey, Idaho",83234,Idaho,Region 10,Community water system,625,,Bannock,5,68,10,-112.120469,42.428576,-112.120469,42.428576,-112.365469,-111.875469,42.183576,42.673576
ID6030030,LAVA HOT SPRINGS CITY OF,"83246, Lava Hot Spgs, Idaho",83246,Idaho,Region 10,Community water system,425,,Bannock,20,9,11,-112.01899,42.616916,-112.01899,42.616916,-112.14899,-111.88899,42.486916,42.746916
ID7330026,SUGAR CITY CITY OF,"83448, Sugar City, Idaho",83448,Idaho,Region 10,Community water system,1514,,Madison,6,17,10,-111.746602,43.871506,-111.746602,43.871506,-111.870602,-111.622602,43.747506,43.995506
ID2350003,CULDESAC CITY OF,"100 6th St, Culdesac, Idaho, 83524",83524,Idaho,Region 10,Community water system,382,,Nez Perce,7,13,10,-116.672479,46.374047,-116.672479,46.374047,-116.682479,-116.662479,46.364047,46.384047
ID1090272,PEND OREILLE RV PARK,"270 Rapid Lightning Rd, Sandpoint, Idaho, 83864",83864,Idaho,Region 10,Transient non-community system,64,,Bonner,4,14,4,-116.434081,48.364272,-116.434081,48.3638,-116.435081,-116.433081,48.363272,48.365272
ID4010052,IDPR EAGLE ISLAND SP,"165 S Eagle Island Pkwy, Eagle, Idaho, 83616",83616,Idaho,Region 10,Transient non-community system,250,,Ada,2,12,6,-116.392848,43.689942,-116.392848,43.689942,-116.402848,-116.382848,43.679942,43.699942
ID6060110,NORTH BINGHAM RECREATION AREA,"501 N Maple St, Blackfoot, Idaho, 83221",83221,Idaho,Region 10,Transient non-community system,25,,Bingham,2,12,6,-112.344094,43.194091,-112.344094,43.194091,-112.354094,-112.334094,43.184091,43.204091
ID6060079,SPORTSMANS PARK BINGHAM COUNTY,"501 N Maple St, Blackfoot, Idaho, 83221",83221,Idaho,Region 10,Transient non-community system,300,,Bingham,3,6,8,-112.344094,43.194091,-112.344094,43.194091,-112.354094,-112.334094,43.184091,43.204091
ID4200032,MOUNTAIN HOME CITY OF,"83647, Oasis, Idaho",83647,Idaho,Region 10,Community water system,14000,,Elmore,19,73,11,-115.697183,43.137571,-115.697183,43.137571,-116.385183,-115.009183,42.449571,43.825571
ID5240015,IDAHO POWER - LOWER SALMON VILLAGE,"902 Justice Grade, Hagerman, Idaho, 83332",83332,Idaho,Region 10,Transient non-community system,30,,Gooding,5,9,8,-114.901877,42.839408,-114.901877,42.839408,-114.911877,-114.891877,42.829408,42.849408
ID1280276,ROSE LAKE GENERAL STORE,"83814, Coeur D Alene, Idaho",83814,Idaho,Region 10,Transient non-community system,25,,Kootenai,2,18,7,-116.779312,47.679285,-116.779312,47.679285,-117.258312,-116.300312,47.200285,48.158285
ID1280116,ROSE LAKE RESTAURANT,"26501 E Doyle Rd, Cataldo, Idaho, 83810",83810,Idaho,Region 10,Transient non-community system,50,,Kootenai,2,23,7,-116.44865,47.552668,-116.448251,47.55267,-116.44965,-116.44765,47.551668,47.553668
ID3370009,GIVENS HOT SPRINGS,"22445 Can Ada Rd, Star, Idaho, 83669",83669,Idaho,Region 10,Transient non-community system,207,,Owyhee,2,20,9,-116.512756,43.696492,-116.512756,43.696492,-116.522756,-116.502756,43.686492,43.706492
ID5270005,BLUE LAKES COUNTRY CLUB,"83303, Twin Falls, Idaho",83303,Idaho,Region 10,Transient non-community system,40,,Jerome,3,17,5,-114.473552,42.556331,-114.473552,42.556331,-114.478552,-114.468552,42.551331,42.561331
ID3020012,NEW MEADOWS CITY OF,"83654, New Meadows, Idaho",83654,Idaho,Region 10,Community water system,533,,Adams,5,7,9,-116.222361,44.95889,-116.222361,44.95889,-116.584361,-115.860361,44.59689,45.32089
ID1090257,PRIEST LAKE PUBLIC LIBRARY,"28769 Highway 57, Priest River, Idaho, 83856",83856,Idaho,Region 10,Transient non-community system,25,,Bonner,2,7,4,-116.939299,48.526117,-116.938831,48.52622,-116.940299,-116.938299,48.525117,48.527117
ID4010022,CAPITOL WATER CORP,"83704, Boise, Idaho",83704,Idaho,Region 10,Community water system,9000,,Ada,12,77,11,-116.262912,43.612221,-116.262912,43.612221,-116.317912,-116.207912,43.557221,43.667221
ID3230059,EMMETT BENCH PLAZA,"5437 W Black Canyon Hwy, Emmett, Idaho, 83617",83617,Idaho,Region 10,Transient non-community system,25,,Gem,4,42,7,-116.599941,43.908282,-116.599981,43.90598,-116.600941,-116.598941,43.907282,43.909282
ID7100066,PALISADES SUMMER HOME OWNER ASSN,"1695 Delmar Dr, Idaho Falls, Idaho, 83404",83404,Idaho,Region 10,Transient non-community system,60,PALISADES,Bonneville,4,8,6,-112.000082,43.470597,-112.000081,43.47077,-112.001082,-111.999082,43.469597,43.471597
ID5070051,SUN VALLEY WATER AND SEWER DIST,"83353, Sun Valley, Idaho",83353,Idaho,Region 10,Community water system,3427,,Blaine,22,19,10,-114.356286,43.696665,-114.356286,43.696665,-114.552286,-114.160286,43.500665,43.892665
ID5070044,BALD MOUNTAIN,"83353, Sun Valley, Idaho",83353,Idaho,Region 10,Transient non-community system,1000,,Blaine,3,25,6,-114.356286,43.696665,-114.356286,43.696665,-114.552286,-114.160286,43.500665,43.892665
ID7410020,GROVE CREEK SUBD WATER ASSN,"83455, Victor, Idaho",83455,Idaho,Region 10,Community water system,30,,Teton,4,13,6,-111.106081,43.60914,-111.106081,43.60914,-111.366081,-110.846081,43.34914,43.86914
ID1090040,ELKINS ON PRIEST LAKE,"404 Elkins Rd, Nordman, Idaho, 83848",83848,Idaho,Region 10,Transient non-community system,200,,Bonner,3,16,9,-116.896643,48.622013,-116.896661,48.62193,-116.897643,-116.895643,48.621013,48.623013
ID1090139,TAMARACK ESTATES WATER ASSN,"451 Sherwoods Rd, Sagle, Idaho, 83860",83860,Idaho,Region 10,Community water system,69,,Bonner,2,10,8,-116.54986,48.227407,-116.549841,48.22783,-116.55086,-116.54886,48.226407,48.228407
ID1090174,EDELWEISS VILLAGE FIRST ADDITION,"83864, Sandpoint, Idaho",83864,Idaho,Region 10,Community water system,70,,Bonner,4,0,2,-116.553872,48.273234,-116.553872,48.273234,-117.030872,-116.076872,47.796234,48.750234
ID2250015,DALE AND JILLS SPORTING GOODS,"4675 Highway 12, Kamiah, Idaho, 83536",83536,Idaho,Region 10,Transient non-community system,35,,Idaho,3,14,8,-116.000635,46.176688,-116.000381,46.1766,-116.001635,-115.999635,46.175688,46.177688
ID5160035,OAKLEY CITY OF,"83346, Oakley, Idaho",83346,Idaho,Region 10,Community water system,730,,Cassia,9,26,12,-113.882732,42.24098,-113.882732,42.24098,-114.286732,-113.478732,41.83698,42.64498
ID1280079,HACIENDA HILLS WATER COMPANY,"2215 W Honeysuckle Ave, Hayden, Idaho, 83835",83835,Idaho,Region 10,Community water system,53,,Kootenai,3,74,10,-116.81817,47.751857,-116.818171,47.75234,-116.81917,-116.81717,47.750857,47.752857
ID6030055,TYHEE ELEMENTARY SCHOOL,"83201, Pocatello, Idaho",83201,Idaho,Region 10,Non-Transient non-community system,675,,Bannock,3,36,8,-112.440276,42.870126,-112.440276,42.870126,-112.597276,-112.283276,42.713126,43.027126
ID7220067,ST ANTHONY,"420 N Bridge St, St Anthony, Idaho, 83445",83445,Idaho,Region 10,Community water system,3542,,Fremont,7,24,10,-111.682473,43.970493,-111.682473,43.970493,-111.692473,-111.672473,43.960493,43.980493
ID1090074,LAKEVIEW TOWNSITE IMPROVE ASSN,"718 E Golden Rd, Spokane, Washington, 99208",99208,Idaho,Region 10,Transient non-community system,50,,Bonner,3,8,7,-117.397248,47.803913,-117.397041,47.80373,-117.398248,-117.396248,47.802913,47.804913
ID1090289,ARROWHEAD RANCH WATER COMPANY LLC,"67 Wild Horse Trl, Sandpoint, Idaho, 83864",83864,Idaho,Region 10,Community water system,30,,Bonner,2,3,1,-116.455231,48.371577,-116.455231,48.3718,-116.456231,-116.454231,48.370577,48.372577
ID1090271,KOOTENAI HEIGHTS,"67 Wild Horse Trl, Sandpoint, Idaho, 83864",83864,Idaho,Region 10,Community water system,25,,Bonner,2,0,3,-116.455231,48.371577,-116.455231,48.3718,-116.456231,-116.454231,48.370577,48.372577
ID1090268,DUFORT WATER ASSOCIATION,"67 Wild Horse Trl, Sandpoint, Idaho, 83864",83864,Idaho,Region 10,Transient non-community system,25,,Bonner,6,4,2,-116.455231,48.371577,-116.455231,48.3718,-116.456231,-116.454231,48.370577,48.372577
ID1090197,ENCODER PRODUCTS COMPANY WESTMOND,"67 Wild Horse Trl, Sandpoint, Idaho, 83864",83864,Idaho,Region 10,Non-Transient non-community system,100,,Bonner,2,14,7,-116.455231,48.371577,-116.455231,48.3718,-116.456231,-116.454231,48.370577,48.372577
ID1090195,IDAHO CLUB,"67 Wild Horse Trl, Sandpoint, Idaho, 83864",83864,Idaho,Region 10,Community water system,327,,Bonner,8,11,8,-116.455231,48.371577,-116.455231,48.3718,-116.456231,-116.454231,48.370577,48.372577
ID1090191,PINEWOOD WATER SYSTEM,"67 Wild Horse Trl, Sandpoint, Idaho, 83864",83864,Idaho,Region 10,Transient non-community system,49,,Bonner,4,5,6,-116.455231,48.371577,-116.455231,48.3718,-116.456231,-116.454231,48.370577,48.372577
ID1090155,WILD MEADOWS I SUBD,"67 Wild Horse Trl, Sandpoint, Idaho, 83864",83864,Idaho,Region 10,Community water system,27,,Bonner,2,21,7,-116.455231,48.371577,-116.455231,48.3718,-116.456231,-116.454231,48.370577,48.372577
ID1090132,SUNNYSIDE WATER ASSN,"67 Wild Horse Trl, Sandpoint, Idaho, 83864",83864,Idaho,Region 10,Community water system,125,,Bonner,4,17,11,-116.455231,48.371577,-116.455231,48.3718,-116.456231,-116.454231,48.370577,48.372577
ID6060091,3 GS CONVENIENCE STORE,"83221, Blackfoot, Idaho",83221,Idaho,Region 10,Transient non-community system,25,,Bingham,2,24,4,-112.344689,43.187593,-112.344689,43.187593,-112.936689,-111.752689,42.595593,43.779593
ID3140056,LAKERIDGE SECOND SUBD,"512 Ridge Dr, Nampa, Idaho, 83686",83686,Idaho,Region 10,Community water system,50,,Canyon,5,8,12,-116.580851,43.527537,-116.580851,43.52773,-116.581851,-116.579851,43.526537,43.528537
ID6060049,MORELAND COUNTRY COURT,"14495 W Chubbuck Rd, Pocatello, Idaho, 83202",83202,Idaho,Region 10,Community water system,60,,Bingham,4,14,10,-112.505362,42.920442,-112.505351,42.9202,-112.506362,-112.504362,42.919442,42.921442
ID6030015,EVERGREEN ACRES SUBD,"14495 W Chubbuck Rd, Pocatello, Idaho, 83202",83202,Idaho,Region 10,Community water system,25,,Bannock,4,12,8,-112.505362,42.920442,-112.505351,42.9202,-112.506362,-112.504362,42.919442,42.921442
ID7330028,SYRINGA PARK SUBD,"3942 W 1000 N, Rexburg, Idaho, 83440",83440,Idaho,Region 10,Community water system,35,REXBURG,Madison,3,21,9,-111.856712,43.840557,-111.856701,43.84092,-111.857712,-111.855712,43.839557,43.841557
ID4010158,WEST MEADOWS ESTATES,"5100 W Lemon St, Tampa, Florida, 33609",33609,Idaho,Region 10,Community water system,270,,Ada,5,49,11,-82.53044,27.950386,-82.53044,27.950386,-82.54044,-82.52044,27.940386,27.960386
ID2180020,LAKEVIEW  WATER DISTRICT,"5915 Lakeview Rd, Orofino, Idaho, 83544",83544,Idaho,Region 10,Community water system,34,,Clearwater,7,26,5,-116.283348,46.538277,-116.283341,46.5383,-116.284348,-116.282348,46.537277,46.539277
ID6040011,FISH HAVEN PIPELINE COMPANY,"2658 US-89, Fish Haven, Idaho, 83287",83287,Idaho,Region 10,Community water system,400,,Bear Lake,4,32,14,-111.395975,42.036496,-111.395391,42.03647,-111.396975,-111.394975,42.035496,42.037496
ID5270022,CROSSROADS OF IDAHO,"152 E Avenue A, Jerome, Idaho, 83338",83338,Idaho,Region 10,Non-Transient non-community system,75,,Jerome,8,20,7,-114.517051,42.723157,-114.517051,42.72328,-114.518051,-114.516051,42.722157,42.724157
ID7410001,MOOSE CREEK RANCH,"2733 E 10800 S, Victor, Idaho, 83455",83455,Idaho,Region 10,Transient non-community system,25,,Teton,2,12,9,-111.056647,43.564303,-111.056971,43.56346,-111.057647,-111.055647,43.563303,43.565303
ID7220028,FREMONT COUNTY GOLF COURSE,"125 N Bridge St, St Anthony, Idaho, 83445",83445,Idaho,Region 10,Transient non-community system,75,,Fremont,2,11,7,-111.68254,43.967719,-111.682801,43.96772,-111.68354,-111.68154,43.966719,43.968719
ID4200052,TOWN AND COUNTRY WATER USERS ASSN,"3836 NW Dutton Way, Mountain Home, Idaho, 83647",83647,Idaho,Region 10,Community water system,86,,Elmore,5,69,11,-115.725343,43.16112,-115.724511,43.16113,-115.726343,-115.724343,43.16012,43.16212
ID6150017,SODA SPRINGS CITY OF,"9 W 2nd S, Soda Springs, Idaho, 83276",83276,Idaho,Region 10,Community water system,2982,,Caribou,11,2,13,-111.604025,42.654656,-111.604025,42.654656,-111.614025,-111.594025,42.644656,42.664656
ID6060001,ABERDEEN CITY OF,"83210, Aberdeen, Idaho",83210,Idaho,Region 10,Community water system,1994,,Bingham,5,20,11,-112.838877,42.942894,-112.838877,42.942894,-113.098877,-112.578877,42.682894,43.202894
ID1090126,RIVER TERRACE MOBILE HOME PARK,"83864, Sandpoint, Idaho",83864,Idaho,Region 10,Community water system,30,,Bonner,6,20,8,-116.553872,48.273234,-116.553872,48.273234,-117.030872,-116.076872,47.796234,48.750234
ID1090099,PINE HAVEN WATER ASSN,"314 Pinehaven Rd, Spirit Lake, Idaho, 83869",83869,Idaho,Region 10,Community water system,40,,Bonner,2,8,9,-116.87931,48.029222,-116.879311,48.02869,-116.88031,-116.87831,48.028222,48.030222
ID5340005,JBS COUNTRY COURT,"83318, Burley, Idaho",83318,Idaho,Region 10,Community water system,140,,Minidoka,4,34,12,-113.790516,42.53273,-113.790516,42.53273,-114.069516,-113.511516,42.25373,42.81173
ID1280183,STONERIDGE PINES,"438 E Beaumont Dr, Harrison, Idaho, 83833",83833,Idaho,Region 10,Transient non-community system,32,,Kootenai,5,30,7,-116.784233,47.591773,-116.784131,47.59122,-116.785233,-116.783233,47.590773,47.592773
ID5070087,SMILEY CREEK WATER USERS ASSN INC,"83340, Sawtooth City, Idaho",83340,Idaho,Region 10,Transient non-community system,19,,Blaine,3,29,5,-114.366808,43.680055,-114.366808,43.680055,-115.047808,-113.685808,42.999055,44.361055
