PWSID,PWS Name,Approximate Address,Postal,Primacy Agency,EPA Region,PWS Type,Population Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits,Latitude,Longitude,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax
WY5601714,MUNGER MOUNTAIN ELEMENTARY SCHOOL,"83001, Hoback Jct, Wyoming",83001,Wyoming,Region 8,Non-Transient non-community system,645,JACKSON,Teton,4,0,0,-110.762257,43.477326,-110.762257,43.477326,-111.473257,-110.051257,42.766326,44.188326
WY5600039,"PAVILLION, TOWN OF","82523, Pavillion, Wyoming",82523,Wyoming,Region 8,Community water system,240,PAVILLION,Fremont,19,12,11,-108.688957,43.243538,-108.688957,43.243538,-109.435957,-107.941957,42.496538,43.990538
WY5600209,HYATTVILLE S&I DISTRICT,"82428, Hyattville, Wyoming",82428,Wyoming,Region 8,Community water system,66,HYATTVILLE,Big Horn,5,125,12,-107.602342,44.245951,-107.602342,44.245951,-107.607342,-107.597342,44.240951,44.250951
WY5601599,GRAY ROCK CONFERENCE CENTER,"82214, Guernsey, Wyoming",82214,Wyoming,Region 8,Transient non-community system,50,GUERNSEY,Platte,7,3,3,-104.741745,42.268669,-104.741745,42.268669,-104.949745,-104.533745,42.060669,42.476669
WY5601670,ARNG GUERNSEY-MRF RANGE,"82214, Guernsey, Wyoming",82214,Wyoming,Region 8,Transient non-community system,149,GUERNSEY,Platte,3,1,1,-104.741745,42.268669,-104.741745,42.268669,-104.949745,-104.533745,42.060669,42.476669
WY5601434,ARNG-RYAN SPRINGS WELL #6-CAMP GUERNSEY,"82214, Guernsey, Wyoming",82214,Wyoming,Region 8,Transient non-community system,800,GUERNSEY,Platte,6,5,5,-104.741745,42.268669,-104.741745,42.268669,-104.949745,-104.533745,42.060669,42.476669
WY5601432,ARNG-LAW RANGE WELL #5-CAMP GUERNSEY,"82214, Guernsey, Wyoming",82214,Wyoming,Region 8,Transient non-community system,800,GUERNSEY,Platte,6,2,5,-104.741745,42.268669,-104.741745,42.268669,-104.949745,-104.533745,42.060669,42.476669
WY5600797,ARNG-CAMP GUERNSEY-TRAINING SITE,"82214, Guernsey, Wyoming",82214,Wyoming,Region 8,Non-Transient non-community system,2000,CAMP GUERNSEY,Platte,9,9,9,-104.741745,42.268669,-104.741745,42.268669,-104.949745,-104.533745,42.060669,42.476669
WY5600040,"PINE BLUFFS, TOWN OF","215 Main St, Pine Bluffs, Wyoming, 82082",82082,Wyoming,Region 8,Community water system,1186,PINE BLUFFS,Laramie,16,29,11,-104.068216,41.182311,-104.068021,41.18231,-104.069216,-104.067216,41.181311,41.183311
WY5601140,BLM FONTENELLE CREEK CAMPGROUND,"280 N Hwy 191, Rock Springs, Wyoming, 82901",82901,Wyoming,Region 8,Transient non-community system,25,ROCK SPRINGS,"Lincoln, Sweetwater",7,6,7,-109.229242,41.638736,-109.229242,41.638736,-109.239242,-109.219242,41.628736,41.648736
WY5680147,BLM-WARREN BRIDGE CG,"280 N Hwy 191, Rock Springs, Wyoming, 82901",82901,Wyoming,Region 8,Transient non-community system,25,ROCK SPRINGS,Sublette,5,11,7,-109.229242,41.638736,-109.229242,41.638736,-109.239242,-109.219242,41.628736,41.648736
WY5601279,BREAZEALE'S MOBILE HOME PARK,"82003, Cheyenne, Wyoming",82003,Wyoming,Region 8,Community water system,345,LARAMIE,Albany,14,3,5,-104.787342,41.162801,-104.787342,41.162801,-104.792342,-104.782342,41.157801,41.167801
WY5601619,WEST WINDS,"82003, Cheyenne, Wyoming",82003,Wyoming,Region 8,Community water system,663,CHEYENNE,Laramie,2,11,4,-104.787342,41.162801,-104.787342,41.162801,-104.792342,-104.782342,41.157801,41.167801
WY5601698,TRACTOR SUPPLY COMPANY-CHEYENNE,"82003, Cheyenne, Wyoming",82003,Wyoming,Region 8,Transient non-community system,110,CHEYENNE,Laramie,4,1,1,-104.787342,41.162801,-104.787342,41.162801,-104.792342,-104.782342,41.157801,41.167801
WY5601267,TERRY BISON RANCH,"82003, Cheyenne, Wyoming",82003,Wyoming,Region 8,Transient non-community system,50,CHEYENNE,Laramie,10,16,5,-104.787342,41.162801,-104.787342,41.162801,-104.792342,-104.782342,41.157801,41.167801
WY5600051,MILLER LOWER MOBILE HOME PARK,"6414 N College Dr, Cheyenne, Wyoming, 82009",82009,Wyoming,Region 8,Community water system,30,CHEYENNE,Laramie,6,11,11,-104.761228,41.177483,-104.761921,41.17751,-104.762228,-104.760228,41.176483,41.178483
WY5600779,WINCHESTER HILLS,"82003, Cheyenne, Wyoming",82003,Wyoming,Region 8,Community water system,1057,CHEYENNE,Laramie,10,27,9,-104.787342,41.162801,-104.787342,41.162801,-104.792342,-104.782342,41.157801,41.167801
WY5600785,THE DEN,"4853 Kingbird Dr, Frederick, Colorado, 80504",80504,Wyoming,Region 8,Transient non-community system,50,CHEYENNE,Laramie,13,23,7,-104.966471,40.122997,-104.966591,40.12316,-104.967471,-104.965471,40.121997,40.123997
WY5600632,ROLLING GREEN COUNTRY CLUB,"2630 Minnesota Ct, Green River, Wyoming, 82935",82935,Wyoming,Region 8,Transient non-community system,100,GREEN RIVER,Sweetwater,5,18,9,-109.456755,41.491602,-109.456491,41.49161,-109.457755,-109.455755,41.490602,41.492602
WY5601583,EATON INVESTMENTS,"3800 US-191, Farson, Wyoming, 82932",82932,Wyoming,Region 8,Transient non-community system,27,FARSON,Sweetwater,7,6,5,-109.438094,42.075231,-109.436921,42.07524,-109.439094,-109.437094,42.074231,42.076231
WY5601370,"J & E INFANGER, INC.","83002, Jackson Hole, Wyoming",83002,Wyoming,Region 8,Transient non-community system,33,JACKSON,Teton,4,16,5,-110.786011,43.469761,-110.786011,43.469761,-110.791011,-110.781011,43.464761,43.474761
WY5600946,SNOWY RANGE SKI AREA,"3254 WY-130, Centennial, Wyoming, 82055",82055,Wyoming,Region 8,Transient non-community system,350,CENTENNIAL,Albany,6,13,5,-106.179371,41.346795,-106.179371,41.346795,-106.189371,-106.169371,41.336795,41.356795
WY5600379,LYMAN KOA CAMPGROUND,"1531 WY-413, Lyman, Wyoming, 82937",82937,Wyoming,Region 8,Transient non-community system,154,LYMAN,Uinta,4,23,8,-110.298358,41.34954,-110.299111,41.34954,-110.299358,-110.297358,41.34854,41.35054
WY5600416,GRANDMA'S INN,"2002 Avenue I, Scottsbluff, Nebraska, 69361",69361,Wyoming,Region 8,Transient non-community system,25,TORRINGTON,Goshen,7,33,7,-103.675479,41.86683,-103.675871,41.86683,-103.676479,-103.674479,41.86583,41.86783
WY5601496,JUBY`S MOBILE HOME PARK,"1217 Lane 8, Powell, Wyoming, 82435",82435,Wyoming,Region 8,Community water system,300,CODY,Park,3,7,5,-108.822641,44.768327,-108.822621,44.76922,-108.823641,-108.821641,44.767327,44.769327
WY5600238,GREEN ACRES MOBILE HOME PARK,"1217 Lane 8, Powell, Wyoming, 82435",82435,Wyoming,Region 8,Community water system,375,CODY,Park,3,11,11,-108.822641,44.768327,-108.822621,44.76922,-108.823641,-108.821641,44.767327,44.769327
WY5600212,RIVERS BEND TRAILER COURT,"82414, Cody, Wyoming",82414,Wyoming,Region 8,Community water system,100,CODY,Park,3,27,11,-109.060502,44.524271,-109.060502,44.524271,-111.056502,-107.064502,42.528271,46.520271
WY5600578,STORY ELEMENTARY SCHOOL,"82801, Sheridan, Wyoming",82801,Wyoming,Region 8,Non-Transient non-community system,40,STORY,Sheridan,7,4,3,-106.95609,44.794695,-106.95609,44.794695,-107.50009,-106.41209,44.250695,45.338695
WY5601034,SAPP BROTHERS TRUCK STOP,"12500 I-80 Service Rd, Cheyenne, Wyoming, 82009",82009,Wyoming,Region 8,Non-Transient non-community system,400,CHEYENNE,Laramie,8,20,7,-104.661513,41.156516,-104.661781,41.15752,-104.662513,-104.660513,41.155516,41.157516
WY5601332,SIERRA MADRE JPB,"82325, Encampment, Wyoming",82325,Wyoming,Region 8,Community water system,200,ENCAMPMENT,Carbon,7,8,6,-106.645125,41.193526,-106.645125,41.193526,-107.048125,-106.242125,40.790526,41.596526
WY5680027,SHOSHONE NF FALLS CAMPGROUND,"82513, Dubois, Wyoming",82513,Wyoming,Region 8,Transient non-community system,50,DUBOIS,Fremont,6,2,2,-109.603925,43.522409,-109.603925,43.522409,-110.089925,-109.117925,43.036409,44.008409
WY5680251,SINKS CANYON CAMPGROUND,"82513, Dubois, Wyoming",82513,Wyoming,Region 8,Transient non-community system,25,LANDER,Fremont,2,5,2,-109.603925,43.522409,-109.603925,43.522409,-110.089925,-109.117925,43.036409,44.008409
WY5601146,GRANITE CANYON QUARRY,"7381 W 133rd St, Overland Park, Kansas, 66213",66213,Wyoming,Region 8,Non-Transient non-community system,40,,Laramie,15,18,7,-94.671461,38.885987,-94.671461,38.885987,-94.681461,-94.661461,38.875987,38.895987
WY5601225,SUNRIDGE ESTATES,"82501, Morton, Wyoming",82501,Wyoming,Region 8,Community water system,220,RIVERTON,Fremont,5,6,7,-108.384922,43.029581,-108.384922,43.029581,-108.872922,-107.896922,42.541581,43.517581
WY5601275,JUNIPER PARK WATER ASSOCIATION,"82501, Morton, Wyoming",82501,Wyoming,Region 8,Community water system,42,LANDER,Fremont,3,0,6,-108.384922,43.029581,-108.384922,43.029581,-108.872922,-107.896922,42.541581,43.517581
WY5600805,REDD FOX PARK HOA,"82501, Morton, Wyoming",82501,Wyoming,Region 8,Community water system,50,LANDER,Fremont,3,23,10,-108.384922,43.029581,-108.384922,43.029581,-108.872922,-107.896922,42.541581,43.517581
WY5600194,FIRST FIKE SUBDIVISION,"82501, Morton, Wyoming",82501,Wyoming,Region 8,Community water system,150,RIVERTON,Fremont,6,11,12,-108.384922,43.029581,-108.384922,43.029581,-108.872922,-107.896922,42.541581,43.517581
WY5600182,MOUNTAIN VIEW ACRES,"82501, Morton, Wyoming",82501,Wyoming,Region 8,Community water system,165,RIVERTON,Fremont,10,16,10,-108.384922,43.029581,-108.384922,43.029581,-108.872922,-107.896922,42.541581,43.517581
WY5600183,"HUDSON, TOWN OF","82501, Morton, Wyoming",82501,Wyoming,Region 8,Community water system,460,HUDSON,Fremont,17,14,13,-108.384922,43.029581,-108.384922,43.029581,-108.872922,-107.896922,42.541581,43.517581
WY5600060,"ENCAMPMENT, TOWN OF","82325, Encampment, Wyoming",82325,Wyoming,Region 8,Community water system,450,ENCAMPMENT,Carbon,7,126,12,-106.645125,41.193526,-106.645125,41.193526,-107.048125,-106.242125,40.790526,41.596526
WY5600817,BASIN ELECTRIC POWER CO-OP,"82201, Uva, Wyoming",82201,Wyoming,Region 8,Non-Transient non-community system,310,WHEATLAND,Platte,11,26,7,-104.957296,42.056371,-104.957296,42.056371,-105.603296,-104.311296,41.410371,42.702371
WY5600195,SECOND FIKE SUBDIVISION,"82501, Morton, Wyoming",82501,Wyoming,Region 8,Community water system,34,RIVERTON,Fremont,5,13,10,-108.384922,43.029581,-108.384922,43.029581,-108.872922,-107.896922,42.541581,43.517581
WY5600179,A & J MOBILE HOME PARK,"82501, Morton, Wyoming",82501,Wyoming,Region 8,Community water system,100,RIVERTON,Fremont,11,76,12,-108.384922,43.029581,-108.384922,43.029581,-108.872922,-107.896922,42.541581,43.517581
WY5601546,FARVIEW WATER AND SEWER DISTRICT,"82501, Morton, Wyoming",82501,Wyoming,Region 8,Community water system,60,RIVERTON,Fremont,9,8,5,-108.384922,43.029581,-108.384922,43.029581,-108.872922,-107.896922,42.541581,43.517581
WY5600600,BUCKHORN BAR AND GRILL,"25380 N US Highway 85, Newcastle, Wyoming, 82701",82701,Wyoming,Region 8,Transient non-community system,104,NEWCASTLE,Weston,5,29,7,-104.084015,44.150087,-104.084015,44.150087,-104.094015,-104.074015,44.140087,44.160087
WY5600145,STROUP TRAILER COURT,"82717, Gillette, Wyoming",82717,Wyoming,Region 8,Community water system,74,GILLETTE,Campbell,7,192,8,-105.504761,44.293191,-105.504761,44.293191,-105.509761,-105.499761,44.288191,44.298191
WY5601376,LARSON'S PARK,"82214, Guernsey, Wyoming",82214,Wyoming,Region 8,Transient non-community system,45,GUERNSEY,Platte,6,6,6,-104.741745,42.268669,-104.741745,42.268669,-104.949745,-104.533745,42.060669,42.476669
WY5600023,"GUERNSEY, TOWN OF","82214, Guernsey, Wyoming",82214,Wyoming,Region 8,Community water system,1157,GUERNSEY,Platte,9,76,14,-104.741745,42.268669,-104.741745,42.268669,-104.949745,-104.533745,42.060669,42.476669
WY5600047,"RIVERTON, CITY OF","816 N Federal Blvd, Riverton, Wyoming, 82501",82501,Wyoming,Region 8,Community water system,10001,RIVERTON,Fremont,40,4,16,-108.380679,43.032029,-108.381811,43.03203,-108.381679,-108.379679,43.031029,43.033029
WY5600844,JACKSON HOLE AIRPORT,"83001, Hoback Jct, Wyoming",83001,Wyoming,Region 8,Non-Transient non-community system,1300,JACKSON,Teton,12,56,7,-110.762257,43.477326,-110.762257,43.477326,-111.473257,-110.051257,42.766326,44.188326
WY5601201,GRAND TARGHEE RESORT,"83414, Alta, Wyoming",83414,Wyoming,Region 8,Non-Transient non-community system,500,ALTA,Teton,13,3,7,-111.022261,43.77834,-111.022261,43.77834,-111.198261,-110.846261,43.60234,43.95434
WY5600744,BIGHORN BASIN BOAT CLUB,"39 Lakeshore Cir, Cody, Wyoming, 82414",82414,Wyoming,Region 8,Transient non-community system,50,POWELL,Park,9,5,7,-109.189531,44.457942,-109.189531,44.457942,-109.199531,-109.179531,44.447942,44.467942
WY5600360,BLACK THUNDER COAL MINE,"82732, Gillette, Wyoming",82732,Wyoming,Region 8,Non-Transient non-community system,600,WRIGHT,Campbell,9,1,7,-105.487842,43.759361,-105.487842,43.759361,-105.535842,-105.439842,43.711361,43.807361
WY5600443,CROSSED SABRES GUEST RANCH,"829 North Fork Hwy, Cody, Wyoming, 82414",82414,Wyoming,Region 8,Transient non-community system,25,WAPITI,Park,9,21,9,-109.864441,44.462266,-109.864441,44.462266,-109.874441,-109.854441,44.452266,44.472266
WY5600159,"THAYNE, TOWN OF","83127, Star Vly Rnch, Wyoming",83127,Wyoming,Region 8,Community water system,366,THAYNE,Lincoln,9,7,12,-110.957365,42.978896,-110.957365,42.978896,-111.137365,-110.777365,42.798896,43.158896
WY5600396,C M RANCH LLC,"167 Fish Hatchery Rd, Dubois, Wyoming, 82513",82513,Wyoming,Region 8,Transient non-community system,75,DUBOIS,Fremont,21,17,7,-109.593666,43.493782,-109.593666,43.493782,-109.603666,-109.583666,43.483782,43.503782
WY5601633,SUNSET RANCH WATER DISTRICT,"82701, Newcastle, Wyoming",82701,Wyoming,Region 8,Community water system,70,NEWCASTLE,Weston,2,1,3,-104.204899,43.853099,-104.204899,43.853099,-105.081899,-103.327899,42.976099,44.730099
WY5601217,WY DOT-EVANSTON PORT OF ENTRY,"82902, Rock Springs, Wyoming",82902,Wyoming,Region 8,Transient non-community system,1000,EVANSTON,Uinta,6,10,8,-109.254181,41.583591,-109.254181,41.583591,-109.259181,-109.249181,41.578591,41.588591
WY5600478,SHOSHONE LODGE,"349 North Fork Hwy, Cody, Wyoming, 82414",82414,Wyoming,Region 8,Transient non-community system,60,CODY,Park,10,31,9,-109.9359,44.493566,-109.9359,44.493566,-109.9459,-109.9259,44.483566,44.503566
WY5600469,WY DOT-BITTER CREEK EAST RA,"82902, Rock Springs, Wyoming",82902,Wyoming,Region 8,Transient non-community system,1000,ROCK SPRINGS,Sweetwater,7,1,7,-109.254181,41.583591,-109.254181,41.583591,-109.259181,-109.249181,41.578591,41.588591
WY5600470,WY DOT-BITTER CREEK WEST RA,"82902, Rock Springs, Wyoming",82902,Wyoming,Region 8,Transient non-community system,1000,ROCK SPRINGS,Sweetwater,9,4,10,-109.254181,41.583591,-109.254181,41.583591,-109.259181,-109.249181,41.578591,41.588591
WY5600879,ROCKY MOUNTAIN LODGE,"3475 N Cheney Ln, Wilson, Wyoming, 83014",83014,Wyoming,Region 8,Transient non-community system,55,JACKSON,Teton,6,9,2,-110.837239,43.53034,-110.838021,43.53035,-110.838239,-110.836239,43.52934,43.53134
WY5600658,BOYSEN STATE PARK-FREMONT BAY CG,"120 Boysen Dr, Shoshoni, Wyoming, 82649",82649,Wyoming,Region 8,Transient non-community system,25,SHOSHONI,Fremont,6,9,6,-108.163318,43.404701,-108.163031,43.4048,-108.164318,-108.162318,43.403701,43.405701
WY5600656,BOYSEN STATE PARK-LOWER WIND RIVER,"120 Boysen Dr, Shoshoni, Wyoming, 82649",82649,Wyoming,Region 8,Transient non-community system,30,SHOSHONI,Fremont,6,7,8,-108.163318,43.404701,-108.163031,43.4048,-108.164318,-108.162318,43.403701,43.405701
WY5600655,BOYSEN STATE PARK-UPPER WIND RIVER,"120 Boysen Dr, Shoshoni, Wyoming, 82649",82649,Wyoming,Region 8,Transient non-community system,30,SHOSHONI,Fremont,6,4,8,-108.163318,43.404701,-108.163031,43.4048,-108.164318,-108.162318,43.403701,43.405701
WY5600654,BOYSEN ST PK HDQRTS,"120 Boysen Dr, Shoshoni, Wyoming, 82649",82649,Wyoming,Region 8,Transient non-community system,90,SHOSHONI,Fremont,8,11,10,-108.163318,43.404701,-108.163031,43.4048,-108.164318,-108.162318,43.403701,43.405701
WY5600659,BOYSEN ST PK COTTONWOOD,"120 Boysen Dr, Shoshoni, Wyoming, 82649",82649,Wyoming,Region 8,Transient non-community system,25,SHOSHONI,Fremont,7,6,6,-108.163318,43.404701,-108.163031,43.4048,-108.164318,-108.162318,43.403701,43.405701
WY5601189,BOYSEN ST PK TOUGH CREEK #2,"120 Boysen Dr, Shoshoni, Wyoming, 82649",82649,Wyoming,Region 8,Transient non-community system,25,SHOSHONI,Fremont,7,3,8,-108.163318,43.404701,-108.163031,43.4048,-108.164318,-108.162318,43.403701,43.405701
WY5600964,WY TRANS DEPT WALTMAN RA,"82649, Shoshoni, Wyoming",82649,Wyoming,Region 8,Transient non-community system,300,POWDER RIVER,Natrona,10,4,8,-108.110377,43.240534,-108.110377,43.240534,-108.704377,-107.516377,42.646534,43.834534
WY5601511,BITTERROOT RANCH,"1480 E Fork Rd, Dubois, Wyoming, 82513",82513,Wyoming,Region 8,Transient non-community system,47,DUBOIS,Fremont,22,12,4,-109.382857,43.638412,-109.381681,43.63802,-109.383857,-109.381857,43.637412,43.639412
WY5601652,TWIN PINES RV PARK,"7345 State Highway 789, Lander, Wyoming, 82520",82520,Wyoming,Region 8,Transient non-community system,25,LANDER,Fremont,3,4,2,-108.648117,42.738381,-108.649351,42.73824,-108.649117,-108.647117,42.737381,42.739381
WY5601528,LAKE STOP,"82834, Buffalo, Wyoming",82834,Wyoming,Region 8,Transient non-community system,112,BUFFALO,Johnson,12,8,4,-106.698512,44.34695,-106.698512,44.34695,-107.387512,-106.009512,43.65795,45.03595
WY5600509,"LAKE WATER CO., LLC.","82213, Glendo, Wyoming",82213,Wyoming,Region 8,Transient non-community system,25,GLENDO,Platte,7,12,7,-105.026311,42.503461,-105.026311,42.503461,-105.521311,-104.531311,42.008461,42.998461
WY5600672,FORT PHIL KEARNEY ST HIST SITE,"528 Wagon Box Rd, Banner, Wyoming, 82832",82832,Wyoming,Region 8,Transient non-community system,100,STORY,Johnson,7,10,6,-106.82448,44.535018,-106.82448,44.535018,-106.83448,-106.81448,44.525018,44.545018
WY5601084,ELKHORN TRAILER PARK,"64 Beckton Rd, Dayton, Wyoming, 82836",82836,Wyoming,Region 8,Transient non-community system,20,SHERIDAN,Sheridan,4,0,5,-107.25789,44.844647,-107.25789,44.844647,-107.26789,-107.24789,44.834647,44.854647
WY5600162,COUNTRY MEADOW ESTATES,"4746 E Skyline Dr, Laramie, Wyoming, 82070",82070,Wyoming,Region 8,Community water system,375,LARAMIE,Albany,9,4,12,-105.531436,41.29075,-105.531436,41.29075,-105.541436,-105.521436,41.28075,41.30075
WY5600480,"ARROWHEAD LODGE WYOMING, LLC","6002 US-14, Dayton, Wyoming, 82836",82836,Wyoming,Region 8,Transient non-community system,100,DAYTON,Sheridan,16,36,11,-107.478354,44.788474,-107.478354,44.788474,-107.488354,-107.468354,44.778474,44.798474
WY5600171,POTLATCH TRAILER COURT,"3624 Wildrose Pl, Longmont, Colorado, 80503",80503,Wyoming,Region 8,Community water system,70,TORRINGTON,Goshen,4,60,10,-105.147676,40.137668,-105.147701,40.13783,-105.148676,-105.146676,40.136668,40.138668
WY5601658,ALL SEASONS RV PARK,"82727, Rozet, Wyoming",82727,Wyoming,Region 8,Transient non-community system,5,,Campbell,7,3,2,-105.206032,44.327397,-105.206032,44.327397,-105.568032,-104.844032,43.965397,44.689397
WY5601252,AMERICAN COLLOID COMPANY,"82431, Lovell, Wyoming",82431,Wyoming,Region 8,Non-Transient non-community system,90,LOVELL,Big Horn,34,14,6,-108.391922,44.83489,-108.391922,44.83489,-108.967922,-107.815922,44.25889,45.41089
WY5600856,CAMP SACAJAWEA,"2303 Grand Ave, Billings, Montana, 59102",59102,Wyoming,Region 8,Transient non-community system,75,CASPER,Natrona,23,22,9,-108.574072,45.784137,-108.574081,45.78436,-108.575072,-108.573072,45.783137,45.785137
WY5600188,BURNS BOARD OF PUBLIC UTILITIES,"82053, Egbert, Wyoming",82053,Wyoming,Region 8,Community water system,922,BURNS,Laramie,16,28,11,-104.258018,41.172338,-104.258018,41.172338,-104.570018,-103.946018,40.860338,41.484338
WY5600953,WY DOT-FORT STEELE REST AREA,"3411 S 3rd St, Laramie, Wyoming, 82070",82070,Wyoming,Region 8,Transient non-community system,504,RAWLINS,Carbon,11,9,11,-105.59485,41.298889,-105.59485,41.298889,-105.60485,-105.58485,41.288889,41.308889
WY5600921,WY DOT-MERIDEN RA,"3411 S 3rd St, Laramie, Wyoming, 82070",82070,Wyoming,Region 8,Transient non-community system,150,LARAMIE,,7,12,6,-105.59485,41.298889,-105.59485,41.298889,-105.60485,-105.58485,41.288889,41.308889
WY5600310,WY DOT-SUMMIT REST AREA,"3411 S 3rd St, Laramie, Wyoming, 82070",82070,Wyoming,Region 8,Transient non-community system,1500,LARAMIE,Albany,9,8,6,-105.59485,41.298889,-105.59485,41.298889,-105.60485,-105.58485,41.288889,41.308889
WY5600307,WOOD'S LANDING RESORT,"9 WY-10, Jelm, Wyoming, 82063",82063,Wyoming,Region 8,Transient non-community system,60,WOODS LANDING,Albany,15,6,2,-106.011349,41.110641,-106.011349,41.110641,-106.021349,-106.001349,41.100641,41.120641
WY5600334,A BAR A RANCH,"A Bar A Ranch Rd, Encampment, Wyoming, 82325",82325,Wyoming,Region 8,Transient non-community system,200,ENCAMPMENT,Carbon,16,18,8,-106.523951,41.172197,-106.523951,41.172197,-106.584951,-106.462951,41.111197,41.233197
WY5600622,WY DOT-DRIVER SERVICES CENTER,"5300 Bishop Blvd, Cheyenne, Wyoming, 82009",82009,Wyoming,Region 8,Transient non-community system,80,CHEYENNE,Laramie,6,0,7,-104.841762,41.167794,-104.841762,41.167794,-104.851762,-104.831762,41.157794,41.177794
WY5600845,WY DOT- I-80 PORT OF ENTRY,"5300 Bishop Blvd, Cheyenne, Wyoming, 82009",82009,Wyoming,Region 8,Transient non-community system,808,CHEYENNE,Laramie,6,6,7,-104.841762,41.167794,-104.841762,41.167794,-104.851762,-104.831762,41.157794,41.177794
WY5600944,WY TRANS DEPT I-25 PORT OF ENT,"5300 Bishop Blvd, Cheyenne, Wyoming, 82009",82009,Wyoming,Region 8,Transient non-community system,900,CHEYENNE,Laramie,6,0,7,-104.841762,41.167794,-104.841762,41.167794,-104.851762,-104.831762,41.157794,41.177794
