PWSID,PWS Name,Approximate Address,Postal,Primacy Agency,EPA Region,PWS Type,Population Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits,Latitude,Longitude,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax
UTAH22058,WOODENSHOE WATER COMPANY,"1835 Lake Line Dr, Salt Lake City, Utah, 84109",84109,Utah,Region 8,Community water system,76,,Summit,5,409,9,-111.806196,40.728866,-111.805921,40.72889,-111.807196,-111.805196,40.727866,40.729866
UTAH21022,DOCTOR CREEK CAMPGROUND,"115 E 900 N, Richfield, Utah, 84701",84701,Utah,Region 8,Transient non-community system,300,,Sevier,7,6,6,-112.083235,38.780858,-112.083235,38.780858,-112.093235,-112.073235,38.770858,38.790858
UTAH14019,OAK CREEK CAMPGROUND,"115 E 900 N, Richfield, Utah, 84701",84701,Utah,Region 8,Transient non-community system,101,,Millard,5,22,6,-112.083235,38.780858,-112.083235,38.780858,-112.093235,-112.073235,38.770858,38.790858
UTAH14018,MAPLE HOLLOW PICNIC AREA,"115 E 900 N, Richfield, Utah, 84701",84701,Utah,Region 8,Transient non-community system,100,,Millard,3,8,6,-112.083235,38.780858,-112.083235,38.780858,-112.093235,-112.073235,38.770858,38.790858
UTAH14017,MAPLE GROVE CAMPGROUND,"115 E 900 N, Richfield, Utah, 84701",84701,Utah,Region 8,Transient non-community system,100,,Millard,5,14,11,-112.083235,38.780858,-112.083235,38.780858,-112.093235,-112.073235,38.770858,38.790858
UTAH11069,WOODS RANCH,"581 N Main St, Cedar City, Utah, 84721",84721,Utah,Region 8,Transient non-community system,30,,Iron,5,18,6,-113.061937,37.68722,-113.062491,37.68722,-113.062937,-113.060937,37.68622,37.68822
UTAH17025,SOUTH EDEN STATE PARK,"84028, Garden City, Utah",84028,Utah,Region 8,Transient non-community system,50,,Rich,3,11,6,-111.393498,41.949966,-111.393498,41.949966,-111.513498,-111.273498,41.829966,42.069966
UTAH17023,RENDEZVOUS BEACH,"84028, Garden City, Utah",84028,Utah,Region 8,Transient non-community system,200,,Rich,6,21,5,-111.393498,41.949966,-111.393498,41.949966,-111.513498,-111.273498,41.829966,42.069966
UTAH15018,SOUTH ROBINSON SPRINGS WATER USERS,"631 E 300 N, Morgan, Utah, 84050",84050,Utah,Region 8,Community water system,28,,Morgan,5,72,11,-111.673461,41.047683,-111.673701,41.04784,-111.674461,-111.672461,41.046683,41.048683
UTAH20024,MAMMOTH GS - GOOSEBERRY CAMPGROUND,"559 W Price River Dr, Price, Utah, 84501",84501,Utah,Region 8,Transient non-community system,58,,Sanpete,4,14,7,-110.819682,39.599484,-110.819682,39.599484,-110.829682,-110.809682,39.589484,39.609484
UTAH20042,PALISADE STATE PARK,"84665, Sterling, Utah",84665,Utah,Region 8,Transient non-community system,300,,Sanpete,4,7,7,-111.692901,39.195241,-111.692901,39.195241,-111.747901,-111.637901,39.140241,39.250241
UTAH06019,NORTH SALT LAKE CITY WATER SYSTEM,"381 E 700 S, Centerville, Utah, 84014",84014,Utah,Region 8,Community water system,16301,,Davis,48,295,8,-111.872881,40.909718,-111.872881,40.90993,-111.873881,-111.871881,40.908718,40.910718
UTAH12006,YUBA LAKE STATE RECREATION AREA,"84639, Levan, Utah",84639,Utah,Region 8,Transient non-community system,200,,Juab,6,13,7,-111.859842,39.552926,-111.859842,39.552926,-112.098842,-111.620842,39.313926,39.791926
UTAH03072,PEPPERIDGE FARM,"4982 W 5600 N, Clifton, Idaho, 83228",83228,Utah,Region 8,Non-Transient non-community system,450,,Cache,4,59,6,-111.999702,42.198472,-111.999701,42.19808,-112.000702,-111.998702,42.197472,42.199472
UTAH02056,MADDOX RESTAURANT,"1900 S Highway 89, Perry, Utah, 84302",84302,Utah,Region 8,Transient non-community system,958,,Box Elder,8,24,6,-112.024616,41.475731,-112.024981,41.4759,-112.025616,-112.023616,41.474731,41.476731
UTAH02010,EAST GROUSE CREEK PIPELINE CO,"84313, Grouse Creek, Utah",84313,Utah,Region 8,Community water system,70,,Box Elder,6,65,10,-113.86849,41.735054,-113.86849,41.735054,-114.60349,-113.13349,41.000054,42.470054
UTAH11051,AMERICAN PACIFIC,"4644 N Wagon Wheel Dr, Enoch, Utah, 84721",84721,Utah,Region 8,Non-Transient non-community system,150,,Iron,6,133,7,-113.029877,37.762111,-113.029571,37.76211,-113.030877,-113.028877,37.761111,37.763111
UTAH19001,BLANDING CITY,"939 N 100 W, Blanding, Utah, 84511",84511,Utah,Region 8,Community water system,3760,,San Juan,18,95,8,-109.479867,37.638931,-109.479881,37.63893,-109.480867,-109.478867,37.637931,37.639931
UTAH21007,ELSINORE TOWN WATER SYSTEM,"84724, Elsinore, Utah",84724,Utah,Region 8,Community water system,850,,Sevier,15,90,10,-112.146716,38.681316,-112.146716,38.681316,-112.290716,-112.002716,38.537316,38.825316
UTAH25147,CHRISTIAN LIFE ASSEMBLY,"1498 S 1700 W, Payson, Utah, 84651",84651,Utah,Region 8,Transient non-community system,100,,Utah,2,22,5,-111.763158,40.0201,-111.764471,40.02008,-111.764158,-111.762158,40.0191,40.0211
UTAH21029,PIUTE-SEVIER-DEERCREEK WC,"560 S State St, Orem, Utah, 84058",84058,Utah,Region 8,Transient non-community system,125,,Sevier,8,47,9,-111.690733,40.287328,-111.691681,40.2871,-111.691733,-111.689733,40.286328,40.288328
UTAH08013,INDIAN CREEK CAMPGROUND,"559 W Price River Dr, Price, Utah, 84501",84501,Utah,Region 8,Transient non-community system,350,,Emery,3,3,7,-110.819682,39.599484,-110.819682,39.599484,-110.829682,-110.809682,39.589484,39.609484
UTAH20022,LAKE HILL CAMPGROUND,"559 W Price River Dr, Price, Utah, 84501",84501,Utah,Region 8,Transient non-community system,120,,Sanpete,5,9,9,-110.819682,39.599484,-110.819682,39.599484,-110.829682,-110.809682,39.589484,39.609484
UTAH08014,JOES VALLEY CAMPGROUND AND ADMIN. SITE,"559 W Price River Dr, Price, Utah, 84501",84501,Utah,Region 8,Transient non-community system,600,,Emery,5,12,9,-110.819682,39.599484,-110.819682,39.599484,-110.829682,-110.809682,39.589484,39.609484
UTAH08016,OLD FOLKS FLAT CAMPGROUND,"559 W Price River Dr, Price, Utah, 84501",84501,Utah,Region 8,Transient non-community system,262,,Emery,3,10,8,-110.819682,39.599484,-110.819682,39.599484,-110.829682,-110.809682,39.589484,39.609484
UTAH08045,STUART VISITOR CENTER,"559 W Price River Dr, Price, Utah, 84501",84501,Utah,Region 8,Transient non-community system,35,,Emery,4,15,4,-110.819682,39.599484,-110.819682,39.599484,-110.829682,-110.809682,39.589484,39.609484
UTAH20017,FERRON RESERVOIR CAMPGROUND,"559 W Price River Dr, Price, Utah, 84501",84501,Utah,Region 8,Transient non-community system,108,,Sanpete,3,13,8,-110.819682,39.599484,-110.819682,39.599484,-110.829682,-110.809682,39.589484,39.609484
UTAH09053,SKOOTS CREEK SUBDIVISION,"844 W South links Dr, Washington, Utah, 84780",84780,Utah,Region 8,Transient non-community system,69,,Garfield,7,110,6,-113.524109,37.147588,-113.524101,37.14773,-113.525109,-113.523109,37.146588,37.148588
UTAH13016,KODACHROME BASIN,"84718, Cannonville, Utah",84718,Utah,Region 8,Transient non-community system,124,,Kane,4,15,7,-112.05378,37.566586,-112.05378,37.566586,-112.09978,-112.00778,37.520586,37.612586
UTAH14002,FILLMORE CITY,"75 W Center St, Fillmore, Utah, 84631",84631,Utah,Region 8,Community water system,2300,,Millard,17,10,8,-112.325642,38.968893,-112.325651,38.96842,-112.326642,-112.324642,38.967893,38.969893
UTAH21035,LAKESIDE RESORT,"84744, Koosharem, Utah",84744,Utah,Region 8,Transient non-community system,92,,Sevier,3,12,3,-111.881216,38.509904,-111.881216,38.509904,-112.062216,-111.700216,38.328904,38.690904
UTAH21033,FISH LAKE LODGE,"84744, Koosharem, Utah",84744,Utah,Region 8,Transient non-community system,25,,Sevier,3,23,3,-111.881216,38.509904,-111.881216,38.509904,-112.062216,-111.700216,38.328904,38.690904
UTAH07069,DUCHESNE CO WCD,"84001, Altamont, Utah",84001,Utah,Region 8,Community water system,0,,Duchesne,3,4,2,-110.275087,40.354491,-110.275087,40.354491,-110.371087,-110.179087,40.258491,40.450491
UTAH17010,BEAR LAKE WATER COMPANY,"84028, Garden City, Utah",84028,Utah,Region 8,Transient non-community system,1200,,Rich,17,12,8,-111.393498,41.949966,-111.393498,41.949966,-111.513498,-111.273498,41.829966,42.069966
UTAH09099,BEAR VALLEY RV AND CAMPGROUND,"84759, Panguitch, Utah",84759,Utah,Region 8,Transient non-community system,130,,Garfield,6,8,3,-112.433448,37.817986,-112.433448,37.817986,-112.849448,-112.017448,37.401986,38.233986
UTAH05007,ANTELOPE FLAT CAMPGROUND,"355 N Vernal Ave, Vernal, Utah, 84078",84078,Utah,Region 8,Transient non-community system,139,,Daggett,3,8,7,-109.528678,40.46121,-109.529521,40.46121,-109.529678,-109.527678,40.46021,40.46221
UTAH05026,RED SPRINGS-LODGEPOLE CAMPGROUND,"355 N Vernal Ave, Vernal, Utah, 84078",84078,Utah,Region 8,Transient non-community system,150,,Daggett,6,11,8,-109.528678,40.46121,-109.529521,40.46121,-109.529678,-109.527678,40.46021,40.46221
UTAH07023,YELLOWSTONE CAMPGROUND,"355 N Vernal Ave, Vernal, Utah, 84078",84078,Utah,Region 8,Transient non-community system,25,,Duchesne,5,15,5,-109.528678,40.46121,-109.529521,40.46121,-109.529678,-109.527678,40.46021,40.46221
UTAH07055,UPPER STILLWATER CAMPGROUND,"355 N Vernal Ave, Vernal, Utah, 84078",84078,Utah,Region 8,Transient non-community system,320,,Duchesne,6,12,6,-109.528678,40.46121,-109.529521,40.46121,-109.529678,-109.527678,40.46021,40.46221
UTAH05022,LUCERNE VALLEY CAMPGROUND,"355 N Vernal Ave, Vernal, Utah, 84078",84078,Utah,Region 8,Transient non-community system,780,,Daggett,6,8,9,-109.528678,40.46121,-109.529521,40.46121,-109.529678,-109.527678,40.46021,40.46221
UTAH05017,GREENDALE AND BOOTLEG CAMPGROUNDS,"355 N Vernal Ave, Vernal, Utah, 84078",84078,Utah,Region 8,Transient non-community system,500,,Daggett,5,13,9,-109.528678,40.46121,-109.529521,40.46121,-109.529678,-109.527678,40.46021,40.46221
UTAH05020,LITTLE HOLE CAMPGROUND,"355 N Vernal Ave, Vernal, Utah, 84078",84078,Utah,Region 8,Transient non-community system,181,,Daggett,4,9,8,-109.528678,40.46121,-109.529521,40.46121,-109.529678,-109.527678,40.46021,40.46221
UTAH05024,DRIPPING SPRINGS CAMPGROUND,"355 N Vernal Ave, Vernal, Utah, 84078",84078,Utah,Region 8,Transient non-community system,73,,Daggett,6,6,5,-109.528678,40.46121,-109.529521,40.46121,-109.529678,-109.527678,40.46021,40.46221
UTAH07019,MOON LAKE CAMPGROUND,"355 N Vernal Ave, Vernal, Utah, 84078",84078,Utah,Region 8,Transient non-community system,250,,Duchesne,5,9,9,-109.528678,40.46121,-109.529521,40.46121,-109.529678,-109.527678,40.46021,40.46221
UTAH29050,EAGLES TRAILERPARK,"975 Wall Ave, Ogden, Utah, 84404",84404,Utah,Region 8,Transient non-community system,180,,Weber,10,50,7,-111.978208,41.24717,-111.978391,41.24717,-111.979208,-111.977208,41.24617,41.24817
UTAH11034,CEDAR BREAKS NATIONAL MONUMENT,"2390 W UT-56, Cedar City, Utah, 84720",84720,Utah,Region 8,Transient non-community system,64,,Iron,10,9,10,-113.096136,37.684517,-113.095991,37.68489,-113.097136,-113.095136,37.683517,37.685517
UTAH10012,DAY STAR ADVENTIST ACADEMY,"84532, Moab, Utah",84532,Utah,Region 8,Community water system,35,,Grand,4,194,7,-109.554794,38.577239,-109.554794,38.577239,-110.335794,-108.773794,37.796239,39.358239
UTAH06008,WEBER BASIN JOB CORPS,"7400 S Cornia Dr, South Weber, Utah, 84405",84405,Utah,Region 8,Community water system,230,,Davis,7,19,6,-111.90794,41.128161,-111.90794,41.128161,-111.91794,-111.89794,41.118161,41.138161
UTAH09009,YELLOW PINE WATER COMPANY,"2200 Trident Maple St, Las Vegas, Nevada, 89117",89117,Utah,Region 8,Transient non-community system,60,,Garfield,7,17,10,-115.272976,36.147134,-115.272711,36.14719,-115.273976,-115.271976,36.146134,36.148134
UTAH14066,COVE FORT SERVICE INC,"84713, Beaver, Utah",84713,Utah,Region 8,Transient non-community system,25,,Millard,7,8,4,-112.641116,38.27703,-112.641116,38.27703,-112.947116,-112.335116,37.97103,38.58303
UTAH14007,ADELAIDE CAMPGROUND,"115 E 900 N, Richfield, Utah, 84701",84701,Utah,Region 8,Transient non-community system,150,,Millard,4,15,9,-112.083235,38.780858,-112.083235,38.780858,-112.093235,-112.073235,38.770858,38.790858
UTAH09014,PLEASANT CREEK CAMPGROUND,"115 E 900 N, Richfield, Utah, 84701",84701,Utah,Region 8,Transient non-community system,46,,Garfield,6,12,8,-112.083235,38.780858,-112.083235,38.780858,-112.093235,-112.073235,38.770858,38.790858
UTAH01028,BIG FLAT GUARD STATION,"115 E 900 N, Richfield, Utah, 84701",84701,Utah,Region 8,Transient non-community system,25,,Beaver,5,14,6,-112.083235,38.780858,-112.083235,38.780858,-112.093235,-112.073235,38.770858,38.790858
UTAH01027,LITTLE RESERVOIR CAMPGROUND,"115 E 900 N, Richfield, Utah, 84701",84701,Utah,Region 8,Transient non-community system,30,,Beaver,4,3,6,-112.083235,38.780858,-112.083235,38.780858,-112.093235,-112.073235,38.770858,38.790858
UTAH01026,MAHOGANY COVE CAMPGROUND,"115 E 900 N, Richfield, Utah, 84701",84701,Utah,Region 8,Transient non-community system,35,,Beaver,4,10,6,-112.083235,38.780858,-112.083235,38.780858,-112.093235,-112.073235,38.770858,38.790858
UTAH01017,LITTLE COTTONWOOD CAMPGROUND,"115 E 900 N, Richfield, Utah, 84701",84701,Utah,Region 8,Transient non-community system,73,,Beaver,5,4,9,-112.083235,38.780858,-112.083235,38.780858,-112.093235,-112.073235,38.770858,38.790858
UTAH01011,PONDEROSA PICNIC GROUND,"115 E 900 N, Richfield, Utah, 84701",84701,Utah,Region 8,Transient non-community system,130,,Beaver,4,10,6,-112.083235,38.780858,-112.083235,38.780858,-112.093235,-112.073235,38.770858,38.790858
UTAH01009,ANDERSON MEADOW CAMPGROUND,"115 E 900 N, Richfield, Utah, 84701",84701,Utah,Region 8,Transient non-community system,30,,Beaver,4,19,6,-112.083235,38.780858,-112.083235,38.780858,-112.093235,-112.073235,38.770858,38.790858
UTAH01008,KENTS LAKE CAMPGROUND,"115 E 900 N, Richfield, Utah, 84701",84701,Utah,Region 8,Transient non-community system,212,,Beaver,4,4,10,-112.083235,38.780858,-112.083235,38.780858,-112.093235,-112.073235,38.770858,38.790858
UTAH21023,FRYING PAN AND PIUTE CAMPGROUNDS,"115 E 900 N, Richfield, Utah, 84701",84701,Utah,Region 8,Transient non-community system,602,,Sevier,3,7,8,-112.083235,38.780858,-112.083235,38.780858,-112.093235,-112.073235,38.770858,38.790858
UTAH28008,SINGLE TREE CAMPGROUND,"115 E 900 N, Richfield, Utah, 84701",84701,Utah,Region 8,Transient non-community system,89,,Wayne,4,10,11,-112.083235,38.780858,-112.083235,38.780858,-112.093235,-112.073235,38.770858,38.790858
UTAH28009,ELKHORN CAMPGROUND-GUARD STATION,"115 E 900 N, Richfield, Utah, 84701",84701,Utah,Region 8,Transient non-community system,125,,Wayne,4,14,7,-112.083235,38.780858,-112.083235,38.780858,-112.093235,-112.073235,38.770858,38.790858
UTAH21053,TWIN CREEKS-BOWERY CAMPGROUNDS,"115 E 900 N, Richfield, Utah, 84701",84701,Utah,Region 8,Non-Transient non-community system,480,,Sevier,5,12,5,-112.083235,38.780858,-112.083235,38.780858,-112.093235,-112.073235,38.770858,38.790858
UTAH21047,GOOSEBERRY GUARD STATION,"115 E 900 N, Richfield, Utah, 84701",84701,Utah,Region 8,Transient non-community system,250,,Sevier,7,18,8,-112.083235,38.780858,-112.083235,38.780858,-112.093235,-112.073235,38.770858,38.790858
UTAH07054,YELLOWPINE CAMPGROUND,"355 N Vernal Ave, Vernal, Utah, 84078",84078,Utah,Region 8,Transient non-community system,346,,Duchesne,4,12,6,-109.528678,40.46121,-109.529521,40.46121,-109.529678,-109.527678,40.46021,40.46221
UTAH05010,ROSS SPRINGS WATER SYSTEM,"355 N Vernal Ave, Vernal, Utah, 84078",84078,Utah,Region 8,Transient non-community system,255,,Daggett,5,22,10,-109.528678,40.46121,-109.529521,40.46121,-109.529678,-109.527678,40.46021,40.46221
UTAH05019,HIDEOUT CANYON CAMPGROUND,"355 N Vernal Ave, Vernal, Utah, 84078",84078,Utah,Region 8,Transient non-community system,90,,Daggett,5,18,6,-109.528678,40.46121,-109.529521,40.46121,-109.529678,-109.527678,40.46021,40.46221
UTAH24016,IRON SPRINGS CAMPGROUND,"355 N Vernal Ave, Vernal, Utah, 84078",84078,Utah,Region 8,Transient non-community system,75,,Uintah,2,14,8,-109.528678,40.46121,-109.529521,40.46121,-109.529678,-109.527678,40.46021,40.46221
UTAH07017,IRON MINE CAMPGROUND,"355 N Vernal Ave, Vernal, Utah, 84078",84078,Utah,Region 8,Transient non-community system,90,,Duchesne,6,12,7,-109.528678,40.46121,-109.529521,40.46121,-109.529678,-109.527678,40.46021,40.46221
UTAH02053,COLEMAN MOBILE HOME COURT,"3820 S Congress Dr, Salt Lake City, Utah, 84123",84123,Utah,Region 8,Community water system,65,,Box Elder,3,59,10,-111.931967,40.688607,-111.931967,40.688607,-111.941967,-111.921967,40.678607,40.698607
UTAH29008,LIBERTY PIPELINE COMPANY,"84310, Eden, Utah",84310,Utah,Region 8,Community water system,861,,Weber,27,291,10,-111.827631,41.3249,-111.827631,41.3249,-111.975631,-111.679631,41.1769,41.4729
UTAH09074,LAKE FRONT ESTATES,"9612 St Claude Ave, Las Vegas, Nevada, 89148",89148,Utah,Region 8,Transient non-community system,50,,Garfield,4,17,8,-115.302531,36.089548,-115.302241,36.08972,-115.303531,-115.301531,36.088548,36.090548
UTAH25003,SPANISH FORK CITY,"40 S Main St, Spanish Fork, Utah, 84660",84660,Utah,Region 8,Community water system,40000,,Utah,36,131,11,-111.654823,40.109315,-111.654823,40.109315,-111.664823,-111.644823,40.099315,40.119315
UTAH06003,CLINTON CITY WATER SYSTEM,"2153 W 1145 N, Clinton, Utah, 84015",84015,Utah,Region 8,Community water system,22000,,Davis,9,39,10,-112.067522,41.130343,-112.067521,41.13006,-112.068522,-112.066522,41.129343,41.131343
UTAH25016,LINDON CITY,"946 W Center St, Lindon, Utah, 84042",84042,Utah,Region 8,Community water system,10500,,Utah,21,187,11,-111.737692,40.337978,-111.737701,40.33856,-111.738692,-111.736692,40.336978,40.338978
UTAH09034,BEAR PAW LAKEVIEW RESORT,"115 Parkview Ter, Park City, Utah, 84098",84098,Utah,Region 8,Transient non-community system,80,,Garfield,5,32,7,-111.614581,40.748938,-111.614591,40.74905,-111.615581,-111.613581,40.747938,40.749938
UTAH27106,HOLMSTEAD RANCH LLC,"84722, Central, Utah",84722,Utah,Region 8,Transient non-community system,100,,Washington,3,1,2,-113.629417,37.419815,-113.629417,37.419815,-114.053417,-113.205417,36.995815,37.843815
UTAH16012,OTTER CREEK RV PARK,"84712, Antimony, Utah",84712,Utah,Region 8,Transient non-community system,40,,Piute,3,32,7,-111.96137,38.248301,-111.96137,38.248301,-112.34737,-111.57537,37.862301,38.634301
UTAH03120,CHERRY PEAK RESORT,"84323, Logan, Utah",84323,Utah,Region 8,Non-Transient non-community system,1026,,Cache,4,3,3,-111.836831,41.735386,-111.836831,41.735386,-111.841831,-111.831831,41.730386,41.740386
UTAH15012,RICHVILLE,"84050, Morgan, Utah",84050,Utah,Region 8,Community water system,105,,Morgan,4,32,12,-111.678172,41.038023,-111.678172,41.038023,-112.135172,-111.221172,40.581023,41.495023
UTAH22059,SUMMIT WATER DISTRIBUTION COMPANY,"8506 Bluebird Ln, Park City, Utah, 84098",84098,Utah,Region 8,Community water system,6000,,Summit,42,97,7,-111.565981,40.754925,-111.565721,40.75472,-111.566981,-111.564981,40.753925,40.755925
UTAH27018,TOQUERVILLE TOWN WATER SYSTEM,"704 S Mesa View Dr, Toquerville, Utah, 84774",84774,Utah,Region 8,Community water system,1400,,Washington,8,20,9,-113.291398,37.2387,-113.291398,37.2387,-113.301398,-113.281398,37.2287,37.2487
UTAH15013,COTTONWOOD MUTUAL,"1073 N 2125 E, Layton, Utah, 84040",84040,Utah,Region 8,Community water system,2600,,Morgan,19,113,14,-111.925787,41.07582,-111.925787,41.07582,-111.935787,-111.915787,41.06582,41.08582
UTAH27086,NORTH VALLEY RANCHES SUB,"84757, New Harmony, Utah",84757,Utah,Region 8,Community water system,25,,Washington,8,141,5,-113.242082,37.434321,-113.242082,37.434321,-113.423082,-113.061082,37.253321,37.615321
UTAH28001,BICKNELL TOWN WATER SYSTEM,"84715, Bicknell, Utah",84715,Utah,Region 8,Community water system,380,,Wayne,16,55,9,-111.5463,38.339346,-111.5463,38.339346,-111.7353,-111.3573,38.150346,38.528346
UTAH25023,BRICKERHAVEN SUBDIVISION,"84603, Provo, Utah",84603,Utah,Region 8,Transient non-community system,150,,Utah,4,48,11,-111.660498,40.232206,-111.660498,40.232206,-111.665498,-111.655498,40.227206,40.237206
UTAH22069,CANYON RIM RANCH SUBDIVISION,"29 N Charbonne Dr, St George, Utah, 84770",84770,Utah,Region 8,Transient non-community system,140,,Summit,6,37,7,-113.616794,37.108701,-113.616991,37.10881,-113.617794,-113.615794,37.107701,37.109701
UTAH11004,ENOCH CITY WATER SYSTEM,"84720, Enoch, Utah",84720,Utah,Region 8,Community water system,6500,,Iron,15,213,10,-113.063424,37.667805,-113.063424,37.667805,-113.544424,-112.582424,37.186805,38.148805
UTAH09022,TICABOO UTILITY IMPROVEMENT DISTRICT,"84533, Bullfrog, Utah",84533,Utah,Region 8,Community water system,73,,Garfield,4,96,8,-110.560919,37.446442,-110.560919,37.446442,-111.271919,-109.849919,36.735442,38.157442
UTAH28043,BICKNELL BOTTOMS,"1290 E Hatchery Rd, Bicknell, Utah, 84715",84715,Utah,Region 8,Community water system,45,,Wayne,2,15,3,-111.520466,38.304053,-111.520391,38.30383,-111.521466,-111.519466,38.303053,38.305053
UTAH09002,BOULDER FARMSTEAD WATER CO,"84716, Boulder, Utah",84716,Utah,Region 8,Community water system,277,,Garfield,15,50,8,-111.421621,37.906366,-111.421621,37.906366,-111.989621,-110.853621,37.338366,38.474366
UTAH20013,MORONI CITY,"84646, Moroni, Utah",84646,Utah,Region 8,Community water system,1200,,Sanpete,12,122,10,-111.585871,39.523646,-111.585871,39.523646,-111.720871,-111.450871,39.388646,39.658646
UTAH19074,LA SAL SCHOOL,"84535, Monticello, Utah",84535,Utah,Region 8,Non-Transient non-community system,26,,San Juan,6,135,6,-109.337293,37.868134,-109.337293,37.868134,-109.788293,-108.886293,37.417134,38.319134
UTAH26008,MIDWAY CITY WATER SYSTEM,"345 Heather Rd, Orem, Utah, 84057",84057,Utah,Region 8,Community water system,5200,,Wasatch,20,162,9,-111.688409,40.330636,-111.688271,40.33078,-111.689409,-111.687409,40.329636,40.331636
UTAH27016,SANTA CLARA CITY,"2603 Santa Clara Dr, Santa Clara, Utah, 84765",84765,Utah,Region 8,Community water system,8000,,Washington,25,109,11,-113.644893,37.129075,-113.645171,37.12875,-113.645893,-113.643893,37.128075,37.130075
