PWSID,PWS Name,Approximate Address,Postal,Primacy Agency,EPA Region,PWS Type,Population Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits,Latitude,Longitude,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax
ME0002578,COUNTRYSIDE RESTAURANT,"118 Day Rd, Garland, Town of, Maine, 04939",04939,Maine,Region 1,Transient non-community system,375,CORINTH,Penobscot,6,18,36,-69.113528,45.037271,-69.113261,45.03739,-69.114528,-69.112528,45.036271,45.038271
ME0108180,DAYTON SCHOOL DEPARTMENT,"18 Maplewood Ave, Biddeford, Maine, 04005",04005,Maine,Region 1,Non-Transient non-community system,190,DAYTON,York,6,42,11,-70.469975,43.496453,-70.469975,43.496453,-70.479975,-70.459975,43.486453,43.506453
ME0006449,SILVER LAKE CAMPGROUND & LODGE,"04275, Byron, Maine",04275,Maine,Region 1,Transient non-community system,63,ROXBURY,Oxford,7,4,12,-70.632299,44.720176,-70.632299,44.720176,-70.769299,-70.495299,44.583176,44.857176
ME0024492,THE LOBSTER CRATE,"112 Gleason Cove Rd, Perry, Town of, Maine, 04667",04667,Maine,Region 1,Transient non-community system,175,PERRY,Washington,4,25,15,-67.058809,44.975404,-67.058809,44.975404,-67.068809,-67.048809,44.965404,44.985404
ME0001972,EVERGREEN MOBILE HOME PARK,"04462, Indian Purchase Twp, Maine",04462,Maine,Region 1,Community water system,25,BREWER,Penobscot,4,1,5,-68.709008,45.658227,-68.709008,45.658227,-69.624008,-67.794008,44.743227,46.573227
ME0016951,POC LLC,"04462, Indian Purchase Twp, Maine",04462,Maine,Region 1,Transient non-community system,131,T02 R09 WELS,Penobscot,4,3,22,-68.709008,45.658227,-68.709008,45.658227,-69.624008,-67.794008,44.743227,46.573227
ME0092716,COUNTRY KIDS,"24 Sleeper Rd, Lewiston, Maine, 04240",04240,Maine,Region 1,Non-Transient non-community system,58,MONMOUTH,Kennebec,6,0,1,-70.174774,44.146742,-70.176341,44.14753,-70.175774,-70.173774,44.145742,44.147742
ME0092718,THE DUNBAR STORE,"04669, Prospect Harbor, Maine",04669,Maine,Region 1,Transient non-community system,25,SULLIVAN,Hancock,4,2,4,-68.021826,44.408754,-68.021826,44.408754,-68.061826,-67.981826,44.368754,44.448754
ME0092720,GLIDDEN POINT OYSTER COMPANY,"637 River Rd, Edgecomb, Maine, 04556",04556,Maine,Region 1,Transient non-community system,92,EDGECOMB,Lincoln,3,0,2,-69.578775,43.971914,-69.578775,43.971914,-69.588775,-69.568775,43.961914,43.981914
ME0098242,NORTH SHORE WATER ASSOCIATION,"35 Union St, Groveland, Town of, Massachusetts, 01834",01834,Maine,Region 1,Transient non-community system,63,WATERBORO,York,5,23,11,-71.02988,42.762866,-71.029991,42.76305,-71.03088,-71.02888,42.761866,42.763866
ME0009644,KEYWOOD MANOR MOBILE HOME PARK LP,"85 Pools Crossing Rd, Alfred, Town of, Maine, 04002",04002,Maine,Region 1,Community water system,411,ALFRED,York,12,5,31,-70.654139,43.423774,-70.654139,43.423774,-70.664139,-70.644139,43.413774,43.433774
ME0003240,PINE TREE MOBILE ESTATES,"31200 Northwestern Hwy, Farmington Hills, Michigan, 48334",48334,Maine,Region 1,Community water system,475,STANDISH,Cumberland,7,24,85,-83.334588,42.515905,-83.334321,42.51615,-83.335588,-83.333588,42.514905,42.516905
ME0090850,LIMERICK WATER DISTRICT,"47 Elm St, Limerick, Town of, Maine, 04048",04048,Maine,Region 1,Community water system,625,LIMERICK,York,11,8,41,-70.797855,43.686037,-70.797881,43.68613,-70.798855,-70.796855,43.685037,43.687037
ME0091285,PLEASANT VIEW MANOR,"87 Milbridge Rd, Cherryfield, Town of, Maine, 04622",04622,Maine,Region 1,Community water system,50,COLUMBIA FALLS,Washington,5,13,14,-67.928989,44.594374,-67.928981,44.59438,-67.929989,-67.927989,44.593374,44.595374
ME0091055,NARRAGUAGUS ESTATES,"87 Milbridge Rd, Cherryfield, Town of, Maine, 04622",04622,Maine,Region 1,Community water system,97,CHERRYFIELD,Washington,7,9,13,-67.928989,44.594374,-67.928981,44.59438,-67.929989,-67.927989,44.593374,44.595374
ME0092709,COUNTRYSIDE APARTMENTS,"66 Glen St, Rowley, Town of, Massachusetts, 01969",01969,Maine,Region 1,Community water system,32,HOLLIS,York,6,1,2,-70.904468,42.737538,-70.903101,42.73692,-70.905468,-70.903468,42.736538,42.738538
ME0092708,CLARKS MILLS APARTMENTS,"66 Glen St, Rowley, Town of, Massachusetts, 01969",01969,Maine,Region 1,Community water system,42,HOLLIS,York,7,0,1,-70.904468,42.737538,-70.903101,42.73692,-70.905468,-70.903468,42.736538,42.738538
ME0092710,SACO RIVER APARTMENTS,"66 Glen St, Rowley, Town of, Massachusetts, 01969",01969,Maine,Region 1,Community water system,30,HOLLIS,York,5,0,2,-70.904468,42.737538,-70.903101,42.73692,-70.905468,-70.903468,42.736538,42.738538
ME0094902,SUNDAY RIVER GOLF CLUB,"04261, Newry, Maine",04261,Maine,Region 1,Transient non-community system,144,NEWRY,Oxford,4,13,4,-70.856596,44.474054,-70.856596,44.474054,-71.172596,-70.540596,44.158054,44.790054
ME0007372,GEORGE POND ESTATES LLC,"115 Barrows Point Rd, Newport, Maine, 04953",04953,Maine,Region 1,Community water system,90,HOLDEN,Penobscot,6,7,43,-69.275036,44.845892,-69.275036,44.845892,-69.285036,-69.265036,44.835892,44.855892
ME0094981,US BORDER PATROL-FORT FAIRFIELD,"W Broad St, Richmond, Virginia, 23230",23230,Maine,Region 1,Non-Transient non-community system,50,FORT FAIRFIELD,Aroostook,3,8,7,-77.486884,37.576271,-77.486884,37.576271,-77.512884,-77.460884,37.550271,37.602271
ME0090310,CANTON WATER DISTRICT,"94 Turner St, Canton, Maine, 04221",04221,Maine,Region 1,Community water system,228,CANTON,Oxford,8,46,30,-70.308281,44.436082,-70.308281,44.436082,-70.318281,-70.298281,44.426082,44.446082
ME0094816,TRI POND VARIETY,"164 Old Village Rd, Winthrop, Town of, Maine, 04364",04364,Maine,Region 1,Transient non-community system,25,SMITHFIELD,Somerset,4,5,5,-69.905366,44.321448,-69.905366,44.321448,-69.915366,-69.895366,44.311448,44.331448
ME0001078,LOST VALLEY SKI AREA,"200 Lost Valley Rd, Auburn, Maine, 04210",04210,Maine,Region 1,Transient non-community system,250,AUBURN,Androscoggin,7,4,15,-70.280796,44.135307,-70.281011,44.13528,-70.281796,-70.279796,44.134307,44.136307
ME0000909,CAMP TAPAWINGO,"07040, Maplewood, New Jersey",07040,Maine,Region 1,Transient non-community system,200,SWEDEN,Oxford,8,6,18,-74.250002,40.728541,-74.250002,40.728541,-74.293002,-74.207002,40.685541,40.771541
ME0000185,CHEBEAGUE ISLAND SCHOOL,"1 Main St, Yarmouth, Town of, Maine, 04096",04096,Maine,Region 1,Non-Transient non-community system,40,CHEBEAGUE ISLAND,Cumberland,6,30,11,-70.178676,43.798346,-70.178711,43.79846,-70.179676,-70.177676,43.797346,43.799346
ME0094004,CIVES STEEL-NEW ENGLAND DIV,"103 Lipman Rd, Augusta, Town of, Maine, 04330",04330,Maine,Region 1,Non-Transient non-community system,150,AUGUSTA,Kennebec,5,20,10,-69.741889,44.36062,-69.743341,44.36117,-69.742889,-69.740889,44.35962,44.36162
ME0003429,ALLAGASH GATEWAY CAMPGROUND & CABINS,"04462, Indian Purchase Twp, Maine",04462,Maine,Region 1,Transient non-community system,114,T03 R12 WELS,Piscataquis,6,18,32,-68.709008,45.658227,-68.709008,45.658227,-69.624008,-67.794008,44.743227,46.573227
ME0094947,HIDDEN POND II,"2 Livewell Dr, Kennebunk, Town of, Maine, 04043",04043,Maine,Region 1,Transient non-community system,308,KENNEBUNKPORT,York,5,4,3,-70.528716,43.39399,-70.528601,43.39395,-70.529716,-70.527716,43.39299,43.39499
ME0007386,KNOX COUNTY FISH & GAME CLUB,"04862, Union, Maine",04862,Maine,Region 1,Transient non-community system,300,HOPE,Knox,4,37,13,-69.278193,44.213231,-69.278193,44.213231,-69.429193,-69.127193,44.062231,44.364231
ME0200772,CAMP WALDEN #2,"04022, Denmark, Maine",04022,Maine,Region 1,Transient non-community system,115,DENMARK,Oxford,5,14,11,-70.80719,43.970903,-70.80719,43.970903,-70.89919,-70.71519,43.878903,44.062903
ME0100772,CAMP WALDEN #1,"04022, Denmark, Maine",04022,Maine,Region 1,Transient non-community system,230,DENMARK,Oxford,4,14,12,-70.80719,43.970903,-70.80719,43.970903,-70.89919,-70.71519,43.878903,44.062903
ME0015528,RSU 64 CENTRAL MIDDLE & HIGH SCHOOL,"04427, Corinth, Maine",04427,Maine,Region 1,Non-Transient non-community system,615,CORINTH,Penobscot,10,16,48,-69.023863,45.005023,-69.023863,45.005023,-69.112863,-68.934863,44.916023,45.094023
ME0094751,RENYS DISTRIBUTION CENTER,"731 Route 1, Newcastle, Town of, Maine, 04553",04553,Maine,Region 1,Non-Transient non-community system,90,NEWCASTLE,Lincoln,5,13,13,-69.574992,44.022536,-69.575091,44.02265,-69.575992,-69.573992,44.021536,44.023536
ME0002088,HERON COVE ASSOCIATION,"9 School House Cove Dr, Bristol, Town of, Maine, 04558",04558,Maine,Region 1,Transient non-community system,30,BRISTOL,Lincoln,5,12,9,-69.503479,43.898299,-69.503479,43.898299,-69.513479,-69.493479,43.888299,43.908299
ME0003795,KAWANHEE INN,"12 Anns Way, Weld, Town of, Maine, 04285",04285,Maine,Region 1,Transient non-community system,169,WELD,Franklin,6,10,9,-70.424278,44.678855,-70.424711,44.67887,-70.425278,-70.423278,44.677855,44.679855
ME0111634,SEASHORE TROLLEY MUSEUM #2,"195 Log Cabin Rd, Arundel, Town of, Maine, 04046",04046,Maine,Region 1,Transient non-community system,116,ARUNDEL,York,5,3,12,-70.489956,43.407214,-70.489891,43.40726,-70.490956,-70.488956,43.406214,43.408214
ME0094850,KSR-CAMP ROOSEVELT,"45 Camp Roosevelt Rd, Eddington, Town of, Maine, 04428",04428,Maine,Region 1,Transient non-community system,400,CLIFTON,Penobscot,5,15,6,-68.57027,44.779762,-68.570261,44.7797,-68.57127,-68.56927,44.778762,44.780762
ME0098222,BEAVER COVE SEWER & WATER ASSN,"795 Lily Bay Rd, Beaver Cove Plantation, Maine, 04441",04441,Maine,Region 1,Transient non-community system,98,BEAVER COVE,Piscataquis,6,19,45,-69.543064,45.536188,-69.543064,45.536188,-69.553064,-69.533064,45.526188,45.546188
ME0006888,FARMINGTON SKI CLUB,"04992, W Farmington, Maine",04992,Maine,Region 1,Transient non-community system,174,FARMINGTON,Franklin,5,31,16,-70.157041,44.66358,-70.157041,44.66358,-70.162041,-70.152041,44.65858,44.66858
ME0094911,"FISH HOUSE COVE WATER CO, INC","26 Wallace Cir, Phippsburg, Town of, Maine, 04562",04562,Maine,Region 1,Transient non-community system,25,PHIPPSBURG,Sagadahoc,8,4,6,-69.864411,43.745724,-69.864051,43.74524,-69.865411,-69.863411,43.744724,43.746724
ME0000002,ACTON ELEMENTARY SCHOOL,"700 Milton Mills Rd, Acton, Town of, Maine, 04001",04001,Maine,Region 1,Non-Transient non-community system,275,ACTON,York,7,35,14,-70.896333,43.506427,-70.896351,43.50651,-70.897333,-70.895333,43.505427,43.507427
ME0200896,CAMP O-AT-KA- ANDERSON SYSTEM,"04029, Sebago, Maine",04029,Maine,Region 1,Transient non-community system,100,SEBAGO,Cumberland,4,11,4,-70.632672,43.88689,-70.632672,43.88689,-70.758672,-70.506672,43.76089,44.01289
ME0000896,CAMP O-AT-KA - BUNGALOW SYSTEM,"04029, Sebago, Maine",04029,Maine,Region 1,Transient non-community system,100,SEBAGO,Cumberland,7,14,12,-70.632672,43.88689,-70.632672,43.88689,-70.758672,-70.506672,43.76089,44.01289
ME0092606,MAINE CHANCE RETREAT,"747 Western Ave, Manchester, Town of, Maine, 04351",04351,Maine,Region 1,Transient non-community system,26,ROME,Kennebec,3,1,2,-69.845101,44.322116,-69.845081,44.32214,-69.846101,-69.844101,44.321116,44.323116
ME0094899,TRAILS END RESTAURANT & TAVERN,"04217, Mason Twp, Maine",04217,Maine,Region 1,Transient non-community system,975,NEWRY,Oxford,5,25,7,-70.790496,44.406479,-70.790496,44.406479,-71.017496,-70.563496,44.179479,44.633479
ME0006999,DESERT OF MAINE,"116 Dune Dr, Freeport, Maine, 04032",04032,Maine,Region 1,Transient non-community system,120,FREEPORT,Cumberland,4,11,11,-70.15611,43.854445,-70.15611,43.854445,-70.16611,-70.14611,43.844445,43.864445
ME0090800,KNIGHTS HILL ASSOCIATION,"04009, Bridgton, Maine",04009,Maine,Region 1,Community water system,718,BRIDGTON,Cumberland,10,10,21,-70.704013,44.054097,-70.704013,44.054097,-70.867013,-70.541013,43.891097,44.217097
ME0095220,WASHINGTON MANOR-JSLS,"276 Razorville Rd, Washington, Town of, Maine, 04574",04574,Maine,Region 1,Community water system,52,WASHINGTON,Knox,8,12,33,-69.394258,44.275602,-69.394291,44.27552,-69.395258,-69.393258,44.274602,44.276602
ME0092363,MEADOWVIEW APARTMENTS,"04032, Freeport, Maine",04032,Maine,Region 1,Community water system,40,TOPSHAM,Sagadahoc,6,8,7,-70.102182,43.858815,-70.102182,43.858815,-70.180182,-70.024182,43.780815,43.936815
ME0092165,HARBORVIEW I & II,"107 York St, Kennebunk, Town of, Maine, 04043",04043,Maine,Region 1,Community water system,51,BLUE HILL,Hancock,5,17,12,-70.554062,43.369836,-70.554131,43.36996,-70.555062,-70.553062,43.368836,43.370836
ME0090410,GREAT SALT BAY SANITARY DIST,"04543, Damariscotta, Maine",04543,Maine,Region 1,Community water system,1868,"DAMARISCOTTA, NEWCASTLE",Lincoln,8,65,81,-69.526925,44.027932,-69.526925,44.027932,-69.610925,-69.442925,43.943932,44.111932
ME0092657,LAKES PLAZA,"04071, Raymond, Maine",04071,Maine,Region 1,Transient non-community system,145,NAPLES,Cumberland,3,0,2,-70.456024,43.913861,-70.456024,43.913861,-70.597024,-70.315024,43.772861,44.054861
ME0017576,NAPLES SHOPPING CENTER,"04055, Naples, Maine",04055,Maine,Region 1,Non-Transient non-community system,35,NAPLES,Cumberland,9,58,23,-70.598822,43.969831,-70.598822,43.969831,-70.697822,-70.499822,43.870831,44.068831
ME0094855,MAINE DERMATOLOGY,"2239 Atlantic Hwy, Lincolnville, Town of, Maine, 04849",04849,Maine,Region 1,Transient non-community system,50,LINCOLNVILLE,Waldo,5,4,7,-69.018828,44.265176,-69.018811,44.26518,-69.019828,-69.017828,44.264176,44.266176
ME0094822,SEBEC COUNTRY STORE,"635 Milo Rd, Sebec, Town of, Maine, 04481",04481,Maine,Region 1,Transient non-community system,36,SEBEC,Piscataquis,5,13,15,-69.096425,45.229277,-69.096441,45.22931,-69.097425,-69.095425,45.228277,45.230277
ME0006657,EAGLE LAKE SPORTING CAMP,"04739, Quimby, Maine",04739,Maine,Region 1,Transient non-community system,124,EAGLE LAKE,Aroostook,3,32,10,-68.59395,47.042685,-68.59395,47.042685,-68.74495,-68.44295,46.891685,47.193685
ME0092307,RAYMOND WOODS TOWNHOUSES,"7 Fay Rd, Scituate, Town of, Massachusetts, 02066",02066,Maine,Region 1,Community water system,50,RAYMOND,Cumberland,9,10,17,-70.742482,42.215716,-70.742331,42.21562,-70.743482,-70.741482,42.214716,42.216716
ME0091500,STARKS WATER DISTRICT,"04911, Starks, Maine",04911,Maine,Region 1,Community water system,55,STARKS,Somerset,5,80,21,-69.893987,44.801394,-69.893987,44.801394,-70.032987,-69.754987,44.662394,44.940394
ME0103657,LITTLE OSSIPEE LAKE CAMPGROUND #2,"875 Foster Rd, Ashby, Town of, Massachusetts, 01431",01431,Maine,Region 1,Transient non-community system,213,WATERBORO,York,3,0,4,-71.78443,42.676273,-71.784971,42.67594,-71.78543,-71.78343,42.675273,42.677273
ME0003657,LITTLE OSSIPEE LAKE CAMPGROUND #1,"875 Foster Rd, Ashby, Town of, Massachusetts, 01431",01431,Maine,Region 1,Transient non-community system,100,WATERBORO,York,4,1,9,-71.78443,42.676273,-71.784971,42.67594,-71.78543,-71.78343,42.675273,42.677273
ME0203657,LITTLE OSSIPEE LAKE CAMPGROUND #3,"875 Foster Rd, Ashby, Town of, Massachusetts, 01431",01431,Maine,Region 1,Transient non-community system,125,WATERBORO,York,3,0,1,-71.78443,42.676273,-71.784971,42.67594,-71.78543,-71.78343,42.675273,42.677273
ME0095570,UNITY BY THE STREAM LLC,"12121 Early Lilacs Path, Clarksville, Maryland, 21029",21029,Maine,Region 1,Community water system,88,UNITY,Waldo,7,37,23,-76.926277,39.208079,-76.926061,39.20817,-76.927277,-76.925277,39.207079,39.209079
ME0008131,LODGE AT PLEASANT POINT,"145 Pleasant Point Rd, Lovell, Town of, Maine, 04051",04051,Maine,Region 1,Transient non-community system,70,LOVELL,Oxford,5,34,9,-70.907195,44.176574,-70.907051,44.17667,-70.908195,-70.906195,44.175574,44.177574
ME0007336,HERMON MHP LLC,"571 Sabattus St, Lewiston, Maine, 04240",04240,Maine,Region 1,Community water system,43,HERMON,Penobscot,13,16,26,-70.186139,44.101853,-70.186131,44.10182,-70.187139,-70.185139,44.100853,44.102853
ME0094894,DOWN EAST LOBSTER POUND,"23 Kings Creek Ct, Bar Harbor, Town of, Maine, 04609",04609,Maine,Region 1,Transient non-community system,180,TRENTON,Hancock,5,8,3,-68.326598,44.427765,-68.326771,44.42784,-68.327598,-68.325598,44.426765,44.428765
ME0092324,RED HOUSE FARM VILLAGE CONDO ASSOCIATION,"48 Richards Way, Saco, Maine, 04072",04072,Maine,Region 1,Transient non-community system,53,NEWRY,Oxford,6,2,16,-70.415851,43.496136,-70.415901,43.49611,-70.416851,-70.414851,43.495136,43.497136
ME0001408,HADLEYS POINT CAMPGROUND,"33 Hadley Point Rd, Bar Harbor, Maine, 04609",04609,Maine,Region 1,Transient non-community system,392,BAR HARBOR,Hancock,18,22,20,-68.315209,44.437387,-68.315209,44.437387,-68.325209,-68.305209,44.427387,44.447387
ME0015149,EAST MACHIAS CAMP MEETING- UPPER CAMP,"04630, East Machias, Maine",04630,Maine,Region 1,Transient non-community system,26,EAST MACHIAS,Washington,4,20,4,-67.394102,44.73501,-67.394102,44.73501,-67.522102,-67.266102,44.60701,44.86301
ME0020883,YORK COUNTY SHELTERS,"George Rd, Alfred, Maine, 04002",04002,Maine,Region 1,Community water system,100,ALFRED,York,4,13,5,-70.71616,43.501703,-70.71616,43.501703,-70.71816,-70.71416,43.499703,43.503703
ME0094938,RIVERDRIVERS CAMPGROUND & LODGING,"04985, Indian Stream, Maine",04985,Maine,Region 1,Transient non-community system,42,THE FORKS PLT,Somerset,5,10,10,-69.970021,45.338592,-69.970021,45.338592,-70.499021,-69.441021,44.809592,45.867592
ME0024567,EUREKA HALL REST,"5 School St, Stockholm, Town of, Maine, 04783",04783,Maine,Region 1,Transient non-community system,150,STOCKHOLM,Aroostook,6,8,7,-68.138742,47.042062,-68.138751,47.04201,-68.139742,-68.137742,47.041062,47.043062
ME0008670,MACS CAMPING AREA LLC,"14 Silver St, Somersworth, New Hampshire, 03878",03878,Maine,Region 1,Transient non-community system,75,POLAND,Androscoggin,8,9,10,-70.865128,43.258239,-70.865128,43.258239,-70.875128,-70.855128,43.248239,43.268239
ME0017737,MT KINEO GOLF COURSE,"04478, Seboomook Twp, Maine",04478,Maine,Region 1,Transient non-community system,214,KINEO TWP,Piscataquis,6,13,10,-69.782223,45.904956,-69.782223,45.904956,-70.451223,-69.113223,45.235956,46.573956
ME0095002,FIDDLEHEAD OUTDOORS LLC,"103 Smith St, Fryeburg, Town of, Maine, 04037",04037,Maine,Region 1,Transient non-community system,165,FRYEBURG,Oxford,3,6,7,-70.976467,44.009349,-70.976641,44.00929,-70.977467,-70.975467,44.008349,44.010349
ME0019326,BALSAM WOODS CAMPGROUND,"112 Pond Rd, Abbot, Maine, 04406",04406,Maine,Region 1,Transient non-community system,236,ABBOT,Piscataquis,4,3,14,-69.515338,45.218033,-69.515338,45.218033,-69.525338,-69.505338,45.208033,45.228033
ME0026785,AROOSTOOK SHRINE CLUB,"04758, Mars Hill, Maine",04758,Maine,Region 1,Transient non-community system,310,PRESQUE ISLE,Aroostook,5,13,11,-67.864552,46.519724,-67.864552,46.519724,-67.944552,-67.784552,46.439724,46.599724
ME0091120,NORTH BERWICK WATER DISTRICT,"03906, North Berwick, Maine",03906,Maine,Region 1,Community water system,1645,NORTH BERWICK,York,9,10,17,-70.738368,43.305457,-70.738368,43.305457,-70.857368,-70.619368,43.186457,43.424457
ME0091570,WASHBURN WATER & SEWER DISTRICT,"22 Hilt St, Washburn, Town of, Maine, 04786",04786,Maine,Region 1,Community water system,750,WASHBURN,Aroostook,9,10,48,-68.164362,46.789848,-68.163261,46.78983,-68.165362,-68.163362,46.788848,46.790848
ME0093800,AOS 93 JEFFERSON VILLAGE SCHOOL,"48 Washington Rd, Jefferson, Town of, Maine, 04348",04348,Maine,Region 1,Non-Transient non-community system,230,JEFFERSON,Lincoln,9,33,25,-69.454699,44.204139,-69.454831,44.20418,-69.455699,-69.453699,44.203139,44.205139
ME0094832,EAST SLOPE CONDOS AT SHAWNEE PEAK,"215 Haskell St, Westbrook, Maine, 04092",04092,Maine,Region 1,Transient non-community system,80,BRIDGTON,Cumberland,6,4,5,-70.347846,43.673388,-70.348071,43.67331,-70.348846,-70.346846,43.672388,43.674388
ME0094811,COASTAL MAINE BOTANICAL GARDENS,"04537, Boothbay, Maine",04537,Maine,Region 1,Non-Transient non-community system,31,BOOTHBAY,Lincoln,7,11,13,-69.595101,43.88392,-69.595101,43.88392,-69.682101,-69.508101,43.79692,43.97092
ME0092509,DAMARISCOTTA MONTESSORI SCHOOL,"93 Center St, Nobleboro, Town of, Maine, 04555",04555,Maine,Region 1,Non-Transient non-community system,112,NOBLEBORO,Lincoln,5,15,12,-69.474738,44.08786,-69.474901,44.08792,-69.475738,-69.473738,44.08686,44.08886
ME0094086,AJS EVERYTHING,"409 Maine St, Stoneham, Town of, Maine, 04231",04231,Maine,Region 1,Transient non-community system,150,STONEHAM,Oxford,5,37,18,-70.812121,44.250336,-70.812041,44.25042,-70.813121,-70.811121,44.249336,44.251336
ME0093846,AOS 93 SOUTH  BRISTOL ELEMENTARY SCHOOL,"2024 ME-129, South Bristol, Town of, Maine, 04568",04568,Maine,Region 1,Non-Transient non-community system,73,SOUTH BRISTOL,Lincoln,4,8,21,-69.560515,43.867858,-69.560501,43.86786,-69.561515,-69.559515,43.866858,43.868858
ME0002346,MOUNTAINSIDE MOBILE HOME PARK,"35 Maurice Ave, Thomaston, Town of, Maine, 04861",04861,Maine,Region 1,Community water system,130,CAMDEN,Knox,10,31,19,-69.189466,44.085,-69.189311,44.08502,-69.190466,-69.188466,44.084,44.086
ME0090815,POND ACRES LLC,"04070, Scarborough, Maine",04070,Maine,Region 1,Community water system,63,MANCHESTER,Kennebec,8,13,34,-70.334232,43.59268,-70.334232,43.59268,-70.339232,-70.329232,43.58768,43.59768
ME0091410,SANFORD WATER DISTRICT,"04073, Sanford, Maine",04073,Maine,Region 1,Community water system,14025,SANFORD,York,29,10,91,-70.780862,43.43706,-70.780862,43.43706,-70.918862,-70.642862,43.29906,43.57506
ME0095650,DIRIGO MOBILE HOME PARK,"280 Riverside Dr, Augusta, Town of, Maine, 04330",04330,Maine,Region 1,Community water system,80,CHINA,Kennebec,6,4,30,-69.759437,44.335251,-69.759481,44.33526,-69.760437,-69.758437,44.334251,44.336251
ME0008583,CASWELL ELEM/AKA DAWN BARNES,"1025 Van Buren Rd, Caswell Plantation, Maine, 04750",04750,Maine,Region 1,Non-Transient non-community system,44,CASWELL,Aroostook,5,41,23,-67.820391,46.979786,-67.820171,46.97969,-67.821391,-67.819391,46.978786,46.980786
ME0003138,HERMON MOUNTAIN INC,"126 George Rd, Prospect, Town of, Maine, 04981",04981,Maine,Region 1,Transient non-community system,130,HERMON,Penobscot,5,19,11,-68.912387,44.529129,-68.912387,44.529129,-68.922387,-68.902387,44.519129,44.539129
ME0008164,OAKWOOD MOBILE COMMUNITY ASSOCIATION,"29 Beech St, Lyman, Town of, Maine, 04002",04002,Maine,Region 1,Community water system,95,LYMAN,York,11,37,29,-70.635827,43.497734,-70.635981,43.49786,-70.636827,-70.634827,43.496734,43.498734
ME0108164,OAKWOOD MOBILE COMMUNITY ASSOCIATION-2,"29 Beech St, Lyman, Town of, Maine, 04002",04002,Maine,Region 1,Community water system,95,LYMAN,York,5,1,4,-70.635827,43.497734,-70.635981,43.49786,-70.636827,-70.634827,43.496734,43.498734
ME0005694,PALMYRA RV RESORT #1 (WOODED),"147 Lang Hill Rd, Palmyra, Town of, Maine, 04965",04965,Maine,Region 1,Transient non-community system,115,PALMYRA,Somerset,6,7,12,-69.351049,44.855108,-69.350831,44.85501,-69.352049,-69.350049,44.854108,44.856108
