PWSID,PWS Name,Approximate Address,Postal,Primacy Agency,EPA Region,PWS Type,Population Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits,Latitude,Longitude,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax
GA1510002,LOCUST GROVE,"30248, Locust Grove, Georgia",30248,Georgia,Region 4,Community water system,5648,LOCUST GROVE,Henry,10,18,3,-84.089842,33.343641,-84.089842,33.343641,-84.239842,-83.939842,33.193641,33.493641
GA0490000,FOLKSTON,"541 First St, Folkston, Georgia, 31537",31537,Georgia,Region 4,Community water system,5940,FOLKSTON,Charlton,8,7,5,-82.007282,30.832322,-82.007551,30.83227,-82.008282,-82.006282,30.831322,30.833322
GA2070053,CAMP KALEO,"463 Old Zebulon Rd, Forsyth, Georgia, 31029",31029,Georgia,Region 4,Transient non-community system,423,FORSYTH,Monroe,4,9,3,-83.978434,32.938176,-83.978434,32.938176,-83.988434,-83.968434,32.928176,32.948176
GA2850002,WEST POINT,"Avenue O, West Point, Georgia, 31833",31833,Georgia,Region 4,Community water system,5800,WEST POINT,Troup,4,12,41,-85.167198,32.871862,-85.167198,32.871862,-85.168198,-85.166198,32.870862,32.872862
GA0290000,RICHMOND HILL,"31324, Richmond Hill, Georgia",31324,Georgia,Region 4,Community water system,12594,RICHMOND HILL,Bryan,14,20,7,-81.309711,31.945822,-81.309711,31.945822,-81.528711,-81.090711,31.726822,32.164822
GA1750014,TRINITY CHRISTIAN SCHOOL,"200 Trinity Rd, Dublin, Georgia, 31021",31021,Georgia,Region 4,Non-Transient non-community system,500,DUBLIN,Laurens,8,36,1,-82.943622,32.5753,-82.943622,32.5753,-82.953622,-82.933622,32.5653,32.5853
GA2710024,CEDAR LANE SUPPER CLUB,"961 US-441, Mc Rae Helena, Georgia, 31055",31055,Georgia,Region 4,Transient non-community system,125,,Telfair,3,3,3,-82.911664,32.025239,-82.911664,32.025239,-82.921664,-82.901664,32.015239,32.035239
GA1550000,"IRWINVILLE WATER WORKS, INC.","1376 Pinetta Rd, Ocilla, Georgia, 31774",31774,Georgia,Region 4,Community water system,168,,Irwin,7,12,3,-83.379457,31.640162,-83.379457,31.640162,-83.389457,-83.369457,31.630162,31.650162
GA1410022,SHOULDERBONE CAMPGROUND,"1931 Malcolm Place Rd SW, Crawfordville, Georgia, 30631",30631,Georgia,Region 4,Transient non-community system,455,SPARTA,Hancock,5,5,3,-82.932059,33.488262,-82.932059,33.488262,-82.942059,-82.922059,33.478262,33.498262
GA2850136,WILD ANIMAL SAFARI,"31822, Pine Mountain, Georgia",31822,Georgia,Region 4,Non-Transient non-community system,264,PINE MOUNTAIN,Troup,2,0,3,-84.858619,32.864838,-84.858619,32.864838,-85.033619,-84.683619,32.689838,33.039838
GA2130036,GLOBAL CONFERENCE CENTER-YOUTH MINISTRY,"40 Black Hawk Trl, Chatsworth, Georgia, 30705",30705,Georgia,Region 4,Transient non-community system,100,CHATSWORTH,Murray,6,11,3,-84.654676,34.773547,-84.654676,34.773547,-84.664676,-84.644676,34.763547,34.783547
GA1130007,DIX LEE`ON ESTATES,"509 Padgett Rd, Senoia, Georgia, 30276",30276,Georgia,Region 4,Community water system,556,,Fayette,9,7,3,-84.504614,33.300745,-84.509921,33.30132,-84.505614,-84.503614,33.299745,33.301745
GA1130009,ROLLING MEADOWS ESTATES,"509 Padgett Rd, Senoia, Georgia, 30276",30276,Georgia,Region 4,Community water system,299,,Fayette,6,4,3,-84.504614,33.300745,-84.509921,33.30132,-84.505614,-84.503614,33.299745,33.301745
GA2890009,"PAVATI WATER COMPANY, LLC","31032, Gray, Georgia",31032,Georgia,Region 4,Community water system,91,,Twiggs,5,23,4,-83.539621,33.00627,-83.539621,33.00627,-83.728621,-83.350621,32.81727,33.19527
GA2330001,POLK COUNTY WATER AUTHORITY,"30125, Cedartown, Georgia",30125,Georgia,Region 4,Community water system,23792,CEDARTOWN,Polk,16,16,28,-85.254764,34.008165,-85.254764,34.008165,-85.421764,-85.087764,33.841165,34.175165
GA1630003,STAPLETON,"30823, Stapleton, Georgia",30823,Georgia,Region 4,Community water system,430,STAPLETON,Jefferson,8,16,3,-82.468371,33.213388,-82.468371,33.213388,-82.605371,-82.331371,33.076388,33.350388
GA1910066,BIG TREE ESTATES,"166 Merion, Saint Simons Island, Georgia, 31522",31522,Georgia,Region 4,Community water system,38,,McIntosh,4,21,5,-81.403115,31.158746,-81.403191,31.15865,-81.404115,-81.402115,31.157746,31.159746
GA0570076,GARLAND MOUNTAIN SPORTING CLAYS,"2618 Garland Mountain Trl, Waleska, Georgia, 30183",30183,Georgia,Region 4,Transient non-community system,25,WALESKA,Cherokee,3,0,1,-84.610619,34.37685,-84.610619,34.37685,-84.620619,-84.600619,34.36685,34.38685
GA0510216,SAVANNAH YACHT CLUB,"730 Bradley Point Rd, Savannah, Georgia, 31410",31410,Georgia,Region 4,Transient non-community system,175,,Chatham,4,14,3,-81.015194,32.020458,-81.014951,32.02025,-81.016194,-81.014194,32.019458,32.021458
GA2410035,SYLVAN LAKE FALLS,"30562, Mountain City, Georgia",30562,Georgia,Region 4,Community water system,429,RABUN GAP,Rabun,10,24,5,-83.384262,34.922221,-83.384262,34.922221,-83.389262,-83.379262,34.917221,34.927221
GA2990019,WAYCROSS-WARE COUNTY IND. PARK,"512 Alice St, Waycross, Georgia, 31501",31501,Georgia,Region 4,Community water system,1254,WAYCROSS,Ware,7,7,3,-82.35795,31.212139,-82.357481,31.21213,-82.35895,-82.35695,31.211139,31.213139
GA1950002,COMER,"30629, Comer, Georgia",30629,Georgia,Region 4,Community water system,1287,COMER,Madison,8,11,5,-83.12383,34.065127,-83.12383,34.065127,-83.24283,-83.00483,33.946127,34.184127
GA1910008,SAPELO WOODS SUBDIVISION,"1064 John Calder Rd NE, Townsend, Georgia, 31331",31331,Georgia,Region 4,Community water system,312,,McIntosh,5,6,4,-81.320362,31.574927,-81.320362,31.574927,-81.330362,-81.310362,31.564927,31.584927
GA2970002,SOCIAL CIRCLE,"166 N Cherokee Rd, Social Circle, Georgia, 30025",30025,Georgia,Region 4,Community water system,4235,SOCIAL CIRCLE,Walton,5,8,17,-83.717827,33.657083,-83.717341,33.65684,-83.718827,-83.716827,33.656083,33.658083
GA1950006,BROWN BROTHERS FARM SUBDIVISION,"30366, Chamblee, Georgia",30366,Georgia,Region 4,Community water system,650,,Madison,12,30,3,-84.298141,33.89641,-84.298141,33.89641,-84.303141,-84.293141,33.89141,33.90141
GA3110107,MOSSY ACRES,"30531, Cornelia, Georgia",30531,Georgia,Region 4,Community water system,154,,White,6,14,1,-83.528299,34.514609,-83.528299,34.514609,-83.677299,-83.379299,34.365609,34.663609
GA1270146,BLYTHE ISLAND REGIONAL PARK,"1725 Reynolds St, Brunswick, Georgia, 31520",31520,Georgia,Region 4,Transient non-community system,252,BRUNSWICK,Glynn,5,5,3,-81.496392,31.152871,-81.495771,31.15298,-81.497392,-81.495392,31.151871,31.153871
GA1950011,WESTBROOK / NORWOOD VILLAGE S/D,"30366, Chamblee, Georgia",30366,Georgia,Region 4,Community water system,421,,Madison,8,36,4,-84.298141,33.89641,-84.298141,33.89641,-84.303141,-84.293141,33.89141,33.90141
GA1950012,HIDDEN FOREST SUBDIVISION,"30366, Chamblee, Georgia",30366,Georgia,Region 4,Community water system,47,,Madison,6,13,5,-84.298141,33.89641,-84.298141,33.89641,-84.303141,-84.293141,33.89141,33.90141
GA1950045,APPLE ACRES-KINGSTON-GATEWOOD,"30366, Chamblee, Georgia",30366,Georgia,Region 4,Community water system,304,,Madison,5,32,4,-84.298141,33.89641,-84.298141,33.89641,-84.303141,-84.293141,33.89141,33.90141
GA1950049,PATTERSON PLACE S/D,"30366, Chamblee, Georgia",30366,Georgia,Region 4,Community water system,138,,Madison,9,26,5,-84.298141,33.89641,-84.298141,33.89641,-84.303141,-84.293141,33.89141,33.90141
GA2190071,WRANGLERS HIDE AWAY,"30366, Chamblee, Georgia",30366,Georgia,Region 4,Community water system,57,,Oconee,6,16,5,-84.298141,33.89641,-84.298141,33.89641,-84.303141,-84.293141,33.89141,33.90141
GA2210050,MEYER`S LAKE SUBDIVISION,"30366, Chamblee, Georgia",30366,Georgia,Region 4,Community water system,44,,Oglethorpe,4,10,3,-84.298141,33.89641,-84.298141,33.89641,-84.303141,-84.293141,33.89141,33.90141
GA2370075,ARROWHEAD LANDING SUBDIVISION,"30366, Chamblee, Georgia",30366,Georgia,Region 4,Community water system,192,,Putnam,12,24,5,-84.298141,33.89641,-84.298141,33.89641,-84.303141,-84.293141,33.89141,33.90141
GA1330014,OCONEE HEIGHTS SUBDIVISION,"30366, Chamblee, Georgia",30366,Georgia,Region 4,Community water system,101,,Greene,6,6,4,-84.298141,33.89641,-84.298141,33.89641,-84.303141,-84.293141,33.89141,33.90141
GA1330016,INDIAN HILL ESTATES SUBDIVISION,"30366, Chamblee, Georgia",30366,Georgia,Region 4,Community water system,393,GREENSBORO,Greene,11,8,5,-84.298141,33.89641,-84.298141,33.89641,-84.303141,-84.293141,33.89141,33.90141
GA1330046,REYNOLDS PLANTATION,"30366, Chamblee, Georgia",30366,Georgia,Region 4,Community water system,7777,,Greene,66,40,6,-84.298141,33.89641,-84.298141,33.89641,-84.303141,-84.293141,33.89141,33.90141
GA1330048,CHEROKEE POINT SUBDIVISION,"30366, Chamblee, Georgia",30366,Georgia,Region 4,Community water system,135,GREENSBORO,Greene,6,4,4,-84.298141,33.89641,-84.298141,33.89641,-84.303141,-84.293141,33.89141,33.90141
GA1330050,EAGLES VIEW,"30366, Chamblee, Georgia",30366,Georgia,Region 4,Community water system,239,,Greene,6,20,4,-84.298141,33.89641,-84.298141,33.89641,-84.303141,-84.293141,33.89141,33.90141
GA1410004,WOODLAND VALLEY SUBDIVISION,"30366, Chamblee, Georgia",30366,Georgia,Region 4,Community water system,663,,Hancock,10,10,3,-84.298141,33.89641,-84.298141,33.89641,-84.303141,-84.293141,33.89141,33.90141
GA1410006,ISLAND CREEK / GLENWOOD SUBDIVISION,"30366, Chamblee, Georgia",30366,Georgia,Region 4,Community water system,785,,Hancock,16,25,4,-84.298141,33.89641,-84.298141,33.89641,-84.303141,-84.293141,33.89141,33.90141
GA1410007,SCENIC SHORES SUBDIVISION,"30366, Chamblee, Georgia",30366,Georgia,Region 4,Community water system,1095,,Hancock,14,15,5,-84.298141,33.89641,-84.298141,33.89641,-84.303141,-84.293141,33.89141,33.90141
GA0590007,SANDY SPRINGS SUBDIVISION,"30366, Chamblee, Georgia",30366,Georgia,Region 4,Community water system,55,,Clarke,4,18,5,-84.298141,33.89641,-84.298141,33.89641,-84.303141,-84.293141,33.89141,33.90141
GA0590055,MINERAL SPRINGS SUBDIVISION,"30366, Chamblee, Georgia",30366,Georgia,Region 4,Community water system,34,,Clarke,4,12,4,-84.298141,33.89641,-84.298141,33.89641,-84.303141,-84.293141,33.89141,33.90141
GA0590070,FOWLER`S MILL SUBDIVISION,"30366, Chamblee, Georgia",30366,Georgia,Region 4,Community water system,122,,Clarke,4,10,4,-84.298141,33.89641,-84.298141,33.89641,-84.303141,-84.293141,33.89141,33.90141
GA1330007,ROCKY CREEK SUBDIVISION,"30366, Chamblee, Georgia",30366,Georgia,Region 4,Community water system,58,GREENSBORO,Greene,6,45,5,-84.298141,33.89641,-84.298141,33.89641,-84.303141,-84.293141,33.89141,33.90141
GA1330008,PARK MILL CROSSING SUBDIVISION,"30366, Chamblee, Georgia",30366,Georgia,Region 4,Community water system,281,,Greene,12,8,6,-84.298141,33.89641,-84.298141,33.89641,-84.303141,-84.293141,33.89141,33.90141
GA1330011,WHISPERING PINES SUBDIVISION,"30366, Chamblee, Georgia",30366,Georgia,Region 4,Community water system,94,GREENSBORO,Greene,7,13,4,-84.298141,33.89641,-84.298141,33.89641,-84.303141,-84.293141,33.89141,33.90141
GA1330012,WALKER CHURCH WATER SYSTEM,"30366, Chamblee, Georgia",30366,Georgia,Region 4,Community water system,788,,Greene,18,32,5,-84.298141,33.89641,-84.298141,33.89641,-84.303141,-84.293141,33.89141,33.90141
GA1330059,TWIN RIVERS-TWIN RIVERS FARMS,"30366, Chamblee, Georgia",30366,Georgia,Region 4,Community water system,140,,Greene,6,7,4,-84.298141,33.89641,-84.298141,33.89641,-84.303141,-84.293141,33.89141,33.90141
GA0090046,LANDS END SUBDIVISION,"30366, Chamblee, Georgia",30366,Georgia,Region 4,Community water system,42,,Baldwin,4,16,6,-84.298141,33.89641,-84.298141,33.89641,-84.303141,-84.293141,33.89141,33.90141
GA0130008,BENT CREEK SUBDIVISION,"30366, Chamblee, Georgia",30366,Georgia,Region 4,Community water system,203,,Barrow,5,22,4,-84.298141,33.89641,-84.298141,33.89641,-84.303141,-84.293141,33.89141,33.90141
GA0090048,ERIN SHORES WATER SYSTEM,"30366, Chamblee, Georgia",30366,Georgia,Region 4,Community water system,83,,Baldwin,6,7,4,-84.298141,33.89641,-84.298141,33.89641,-84.303141,-84.293141,33.89141,33.90141
GA2790003,TOOMBS CENTRAL ELEM. SCHOOL,"6287 US-1 S, Lyons, Georgia, 30436",30436,Georgia,Region 4,Non-Transient non-community system,570,LYONS,Toombs,4,7,3,-82.347739,32.049582,-82.347181,32.0496,-82.348739,-82.346739,32.048582,32.050582
GA0750000,ADEL,"31620, Adel, Georgia",31620,Georgia,Region 4,Community water system,5252,ADEL,Cook,12,3,4,-83.425602,31.137945,-83.425602,31.137945,-83.576602,-83.274602,30.986945,31.288945
GA2370098,PUTNAM COUNTY SCHOOL WATER SYSTEM,"30366, Chamblee, Georgia",30366,Georgia,Region 4,Non-Transient non-community system,908,,Putnam,5,2,1,-84.298141,33.89641,-84.298141,33.89641,-84.303141,-84.293141,33.89141,33.90141
GA2370097,PHOENIX CROSSING  SUBDIVISION,"30366, Chamblee, Georgia",30366,Georgia,Region 4,Community water system,55,,Putnam,6,6,3,-84.298141,33.89641,-84.298141,33.89641,-84.303141,-84.293141,33.89141,33.90141
GA1950065,ROSE HILL SUBDIVISION,"30366, Chamblee, Georgia",30366,Georgia,Region 4,Community water system,68,,Madison,7,8,3,-84.298141,33.89641,-84.298141,33.89641,-84.303141,-84.293141,33.89141,33.90141
GA2210066,PINEWOOD HILLS SUBDIVISION,"30366, Chamblee, Georgia",30366,Georgia,Region 4,Community water system,161,,Oglethorpe,5,6,2,-84.298141,33.89641,-84.298141,33.89641,-84.303141,-84.293141,33.89141,33.90141
GA2570001,TOCCOA,"30577, Toccoa, Georgia",30577,Georgia,Region 4,Community water system,24960,TOCCOA,Stephens,6,11,32,-83.327935,34.575347,-83.327935,34.575347,-83.501935,-83.153935,34.401347,34.749347
GA1190002,FRANKLIN SPRINGS,"30639, Franklin Spgs, Georgia",30639,Georgia,Region 4,Community water system,871,FRANKLIN SPRINGS,Franklin,15,37,5,-83.151034,34.284024,-83.151034,34.284024,-83.156034,-83.146034,34.279024,34.289024
GA0390013,USN-KINGS BAY SUBMARINE BASE,"31547, Kings Bay, Georgia",31547,Georgia,Region 4,Community water system,9730,KINGS BAY (U.S. NAVY),Camden,8,18,4,-81.561277,30.786164,-81.561277,30.786164,-81.642277,-81.480277,30.705164,30.867164
GA2970020,"HILLSIDE VILLAGE MHP, INC.","1296 Magnolia Rdg, Monroe, Georgia, 30655",30655,Georgia,Region 4,Community water system,213,MONROE,Walton,4,44,4,-83.666819,33.790817,-83.666441,33.79088,-83.667819,-83.665819,33.789817,33.791817
GA0750001,CECIL,"31627, Cecil, Georgia",31627,Georgia,Region 4,Community water system,302,CECIL,Cook,7,8,5,-83.393363,31.046061,-83.393363,31.046061,-83.398363,-83.388363,31.041061,31.051061
GA0310025,THE BARN MOBILE HOME PARK,"6 Go Bar Landing Rd, Statesboro, Georgia, 30461",30461,Georgia,Region 4,Community water system,232,STATESBORO,Bulloch,4,12,7,-81.543689,32.467009,-81.543571,32.467,-81.544689,-81.542689,32.466009,32.468009
GA2370013,CEDAR COVE / HICKORY POINT SUBDIVISION,"30366, Chamblee, Georgia",30366,Georgia,Region 4,Community water system,416,,Putnam,9,6,6,-84.298141,33.89641,-84.298141,33.89641,-84.303141,-84.293141,33.89141,33.90141
GA2370057,OCONEE SPRINGS LANDING S/D,"30366, Chamblee, Georgia",30366,Georgia,Region 4,Community water system,346,,Putnam,8,4,5,-84.298141,33.89641,-84.298141,33.89641,-84.303141,-84.293141,33.89141,33.90141
GA2370059,GREAT WATERS AT REYNOLDS PLANTATION,"30366, Chamblee, Georgia",30366,Georgia,Region 4,Community water system,1256,,Putnam,19,23,5,-84.298141,33.89641,-84.298141,33.89641,-84.303141,-84.293141,33.89141,33.90141
GA2370063,WHIPPOORWILL COVE/LOCH HAVEN S/D,"30366, Chamblee, Georgia",30366,Georgia,Region 4,Community water system,211,,Putnam,8,20,5,-84.298141,33.89641,-84.298141,33.89641,-84.303141,-84.293141,33.89141,33.90141
GA2190021,BROOKWOOD ESTATES SUBDIVISION,"30366, Chamblee, Georgia",30366,Georgia,Region 4,Community water system,580,,Oconee,9,7,8,-84.298141,33.89641,-84.298141,33.89641,-84.303141,-84.293141,33.89141,33.90141
GA2190022,OAK GROVE SUBDIVISION,"607 Old Phoenix Rd, Eatonton, Georgia, 31024",31024,Georgia,Region 4,Community water system,112,,Oconee,6,14,4,-83.268966,33.4102,-83.268966,33.4102,-83.278966,-83.258966,33.4002,33.4202
GA2190023,BIRCHMORE HILLS SUBDIVISION,"30366, Chamblee, Georgia",30366,Georgia,Region 4,Community water system,122,WATKINSVILLE,Oconee,7,15,4,-84.298141,33.89641,-84.298141,33.89641,-84.303141,-84.293141,33.89141,33.90141
GA2190026,KILLARNEY WEST SUBDIVISION,"30366, Chamblee, Georgia",30366,Georgia,Region 4,Community water system,99,WATKINSVILLE,Oconee,5,10,4,-84.298141,33.89641,-84.298141,33.89641,-84.303141,-84.293141,33.89141,33.90141
GA2190035,PINEHILL SUBDIVISION,"30366, Chamblee, Georgia",30366,Georgia,Region 4,Community water system,96,WATKINSVILLE,Oconee,6,15,4,-84.298141,33.89641,-84.298141,33.89641,-84.303141,-84.293141,33.89141,33.90141
GA2190045,ELDER HEIGHTS SUBDIVISION,"30366, Chamblee, Georgia",30366,Georgia,Region 4,Community water system,146,WATKINSVILLE,Oconee,6,15,4,-84.298141,33.89641,-84.298141,33.89641,-84.303141,-84.293141,33.89141,33.90141
GA2190003,PLEASANT HILL SUBDIVISION,"30366, Chamblee, Georgia",30366,Georgia,Region 4,Community water system,55,,Oconee,5,35,5,-84.298141,33.89641,-84.298141,33.89641,-84.303141,-84.293141,33.89141,33.90141
GA2190005,INDIAN HILLS SUBDIVISION,"30366, Chamblee, Georgia",30366,Georgia,Region 4,Community water system,86,WATKINSVILLE,Oconee,5,11,4,-84.298141,33.89641,-84.298141,33.89641,-84.303141,-84.293141,33.89141,33.90141
GA2110010,BLUE SPRINGS S/D,"30366, Chamblee, Georgia",30366,Georgia,Region 4,Community water system,138,,Morgan,6,6,6,-84.298141,33.89641,-84.298141,33.89641,-84.303141,-84.293141,33.89141,33.90141
GA2110011,APPALACHEE WOODS SUBDIVISION,"30366, Chamblee, Georgia",30366,Georgia,Region 4,Community water system,292,,Morgan,6,5,6,-84.298141,33.89641,-84.298141,33.89641,-84.303141,-84.293141,33.89141,33.90141
GA1570011,CROOKED CREEK S/D,"30366, Chamblee, Georgia",30366,Georgia,Region 4,Community water system,60,,Jackson,4,42,5,-84.298141,33.89641,-84.298141,33.89641,-84.303141,-84.293141,33.89141,33.90141
GA2370045,RIVER BEND/HORSESHOE BEND,"30366, Chamblee, Georgia",30366,Georgia,Region 4,Community water system,2051,,Putnam,34,38,5,-84.298141,33.89641,-84.298141,33.89641,-84.303141,-84.293141,33.89141,33.90141
GA2370046,LAKE OCONEE PLANTATION S/D,"30366, Chamblee, Georgia",30366,Georgia,Region 4,Community water system,190,,Putnam,10,13,4,-84.298141,33.89641,-84.298141,33.89641,-84.303141,-84.293141,33.89141,33.90141
GA2370051,EAGLES NEST/PARKS MILL LANDING S/D,"30366, Chamblee, Georgia",30366,Georgia,Region 4,Community water system,305,,Putnam,10,9,6,-84.298141,33.89641,-84.298141,33.89641,-84.303141,-84.293141,33.89141,33.90141
GA2190006,NORTHWEST WOODS SUBDIVISION,"30366, Chamblee, Georgia",30366,Georgia,Region 4,Community water system,263,,Oconee,9,13,4,-84.298141,33.89641,-84.298141,33.89641,-84.303141,-84.293141,33.89141,33.90141
GA2190015,WOODLANDS SUBDIVISION/OCONEE VILLAGE APT,"30366, Chamblee, Georgia",30366,Georgia,Region 4,Community water system,236,WATKINSVILLE,Oconee,7,15,5,-84.298141,33.89641,-84.298141,33.89641,-84.303141,-84.293141,33.89141,33.90141
GA2190018,DEERWOOD ESTATES SUBDIVISION,"30366, Chamblee, Georgia",30366,Georgia,Region 4,Community water system,91,WATKINSVILLE,Oconee,6,12,5,-84.298141,33.89641,-84.298141,33.89641,-84.303141,-84.293141,33.89141,33.90141
GA1330065,GREENE HILLS SUBDIVISION,"30366, Chamblee, Georgia",30366,Georgia,Region 4,Community water system,70,,Greene,8,13,4,-84.298141,33.89641,-84.298141,33.89641,-84.303141,-84.293141,33.89141,33.90141
GA2110049,MORGAN ESTATES SUBDIVISION,"30366, Chamblee, Georgia",30366,Georgia,Region 4,Community water system,161,,Morgan,6,7,4,-84.298141,33.89641,-84.298141,33.89641,-84.303141,-84.293141,33.89141,33.90141
GA2370073,OCONEE CROSSING WS (RES.& IND.),"30366, Chamblee, Georgia",30366,Georgia,Region 4,Community water system,2918,,Putnam,39,23,5,-84.298141,33.89641,-84.298141,33.89641,-84.303141,-84.293141,33.89141,33.90141
GA2110055,RIVER WOODS ON LAKE OCONEE S/D,"30366, Chamblee, Georgia",30366,Georgia,Region 4,Community water system,125,,Morgan,10,25,5,-84.298141,33.89641,-84.298141,33.89641,-84.303141,-84.293141,33.89141,33.90141
GA2110056,GRAYSON POINT SUBDIVISION,"30366, Chamblee, Georgia",30366,Georgia,Region 4,Community water system,31,,Morgan,3,1,4,-84.298141,33.89641,-84.298141,33.89641,-84.303141,-84.293141,33.89141,33.90141
GA1770066,OLD STAGE SUBDIVISION,"12 Landings Way, Savannah, Georgia, 31411",31411,Georgia,Region 4,Community water system,159,LEESBURG,Lee,4,8,4,-81.02826,31.948237,-81.02826,31.948237,-81.03826,-81.01826,31.938237,31.958237
GA2730005,WINDSOR SUBDIVISION,"12 Landings Way, Savannah, Georgia, 31411",31411,Georgia,Region 4,Community water system,91,,Terrell,4,50,4,-81.02826,31.948237,-81.02826,31.948237,-81.03826,-81.01826,31.938237,31.958237
GA0110031,APPLE PIE RIDGE SUBDIVISION,"12 Landings Way, Savannah, Georgia, 31411",31411,Georgia,Region 4,Community water system,44,BALDWIN,Banks,2,0,1,-81.02826,31.948237,-81.02826,31.948237,-81.03826,-81.01826,31.938237,31.958237
GA1370055,THE ORCHARD DEVELOPMENT,"12 Landings Way, Savannah, Georgia, 31411",31411,Georgia,Region 4,Community water system,639,,Habersham,16,19,4,-81.02826,31.948237,-81.02826,31.948237,-81.03826,-81.01826,31.938237,31.958237
GA0510033,THE LANDINGS SUBDIVISION,"12 Landings Way, Savannah, Georgia, 31411",31411,Georgia,Region 4,Community water system,11058,SAVANNAH,Chatham,12,4,3,-81.02826,31.948237,-81.02826,31.948237,-81.03826,-81.01826,31.938237,31.958237
