State,County,Expenditures per capita fast food 2012 (PC_FFRSALES12),Units,FIPS,FID
Alaska,Matanuska-Susitna,511.4807882164624,Dollars,2170,556
Alaska,Nome,511.4807882164624,Dollars,2180,571
Alaska,North Slope,511.4807882164624,Dollars,2185,614
Alaska,Northwest Arctic,511.4807882164624,Dollars,2188,638
Alaska,Petersburg,511.4807882164624,Dollars,2195,645
Alaska,Prince of Wales-Hyder,511.4807882164624,Dollars,2198,669
Alaska,Sitka,511.4807882164624,Dollars,2220,679
Alaska,Skagway,511.4807882164624,Dollars,2230,683
Alaska,Southeast Fairbanks,511.4807882164624,Dollars,2240,690
Alaska,Valdez-Cordova,511.4807882164624,Dollars,2261,710
Alaska,Wade Hampton,511.4807882164624,Dollars,2270,725
Alaska,Wrangell,511.4807882164624,Dollars,2275,733
Alaska,Yakutat,511.4807882164624,Dollars,2282,744
Alaska,Yukon-Koyukuk,511.4807882164624,Dollars,2290,753
Arizona,Apache,577.718809326425,Dollars,4001,761
Arizona,Cochise,577.718809326425,Dollars,4003,763
Arizona,Coconino,577.718809326425,Dollars,4005,771
Arizona,Gila,577.718809326425,Dollars,4007,787
Arizona,Graham,577.718809326425,Dollars,4009,0
Arizona,Greenlee,577.718809326425,Dollars,4011,1
Arizona,La Paz,577.718809326425,Dollars,4012,3
Arizona,Maricopa,577.718809326425,Dollars,4013,9
Arizona,Mohave,577.718809326425,Dollars,4015,15
Arizona,Navajo,577.718809326425,Dollars,4017,17
Arizona,Pima,577.718809326425,Dollars,4019,21
Arizona,Pinal,577.718809326425,Dollars,4021,26
Arizona,Santa Cruz,577.718809326425,Dollars,4023,32
Arizona,Yavapai,577.718809326425,Dollars,4025,35
Arizona,Yuma,577.718809326425,Dollars,4027,42
Arkansas,Arkansas,622.6752881862942,Dollars,5001,46
Arkansas,Ashley,622.6752881862942,Dollars,5003,50
Arkansas,Baxter,622.6752881862942,Dollars,5005,54
Arkansas,Benton,622.6752881862942,Dollars,5007,59
Arkansas,Boone,622.6752881862942,Dollars,5009,62
Arkansas,Bradley,622.6752881862942,Dollars,5011,68
Arkansas,Calhoun,622.6752881862942,Dollars,5013,72
Arkansas,Carroll,622.6752881862942,Dollars,5015,74
Arkansas,Chicot,622.6752881862942,Dollars,5017,77
Arkansas,Clark,622.6752881862942,Dollars,5019,86
Arkansas,Clay,622.6752881862942,Dollars,5021,93
Arkansas,Cleburne,622.6752881862942,Dollars,5023,97
Arkansas,Cleveland,622.6752881862942,Dollars,5025,103
Arkansas,Columbia,622.6752881862942,Dollars,5027,107
Arkansas,Conway,622.6752881862942,Dollars,5029,109
Arkansas,Craighead,622.6752881862942,Dollars,5031,114
Arkansas,Crawford,622.6752881862942,Dollars,5033,115
Arkansas,Crittenden,622.6752881862942,Dollars,5035,119
Arkansas,Cross,622.6752881862942,Dollars,5037,124
Arkansas,Dallas,622.6752881862942,Dollars,5039,128
Arkansas,Desha,622.6752881862942,Dollars,5041,130
Arkansas,Drew,622.6752881862942,Dollars,5043,136
Arkansas,Faulkner,622.6752881862942,Dollars,5045,141
Arkansas,Franklin,622.6752881862942,Dollars,5047,144
Arkansas,Fulton,622.6752881862942,Dollars,5049,146
Arkansas,Garland,622.6752881862942,Dollars,5051,151
Arkansas,Grant,622.6752881862942,Dollars,5053,155
Arkansas,Greene,622.6752881862942,Dollars,5055,162
Arkansas,Hempstead,622.6752881862942,Dollars,5057,172
Arkansas,Hot Spring,622.6752881862942,Dollars,5059,184
Arkansas,Howard,622.6752881862942,Dollars,5061,191
Arkansas,Independence,622.6752881862942,Dollars,5063,200
Arkansas,Izard,622.6752881862942,Dollars,5065,203
Arkansas,Jackson,622.6752881862942,Dollars,5067,209
Arkansas,Jefferson,622.6752881862942,Dollars,5069,213
Arkansas,Johnson,622.6752881862942,Dollars,5071,218
Arkansas,Lafayette,622.6752881862942,Dollars,5073,222
Arkansas,Lawrence,622.6752881862942,Dollars,5075,230
Arkansas,Lee,622.6752881862942,Dollars,5077,237
Arkansas,Lincoln,622.6752881862942,Dollars,5079,244
Arkansas,Little River,622.6752881862942,Dollars,5081,251
Arkansas,Logan,622.6752881862942,Dollars,5083,258
Arkansas,Lonoke,622.6752881862942,Dollars,5085,268
Arkansas,Madison,622.6752881862942,Dollars,5087,277
Arkansas,Marion,622.6752881862942,Dollars,5089,282
Arkansas,Miller,622.6752881862942,Dollars,5091,287
Arkansas,Mississippi,622.6752881862942,Dollars,5093,294
Arkansas,Monroe,622.6752881862942,Dollars,5095,300
Arkansas,Montgomery,622.6752881862942,Dollars,5097,304
Arkansas,Nevada,622.6752881862942,Dollars,5099,307
Arkansas,Newton,622.6752881862942,Dollars,5101,311
Arkansas,Ouachita,622.6752881862942,Dollars,5103,316
Arkansas,Perry,622.6752881862942,Dollars,5105,318
Arkansas,Phillips,622.6752881862942,Dollars,5107,322
Arkansas,Pike,622.6752881862942,Dollars,5109,327
Arkansas,Poinsett,622.6752881862942,Dollars,5111,333
Arkansas,Polk,622.6752881862942,Dollars,5113,337
Arkansas,Pope,622.6752881862942,Dollars,5115,340
Arkansas,Prairie,622.6752881862942,Dollars,5117,345
Arkansas,Pulaski,622.6752881862942,Dollars,5119,350
Arkansas,Randolph,622.6752881862942,Dollars,5121,353
Arkansas,St. Francis,622.6752881862942,Dollars,5123,357
Arkansas,Saline,622.6752881862942,Dollars,5125,360
Arkansas,Scott,622.6752881862942,Dollars,5127,364
Arkansas,Searcy,622.6752881862942,Dollars,5129,372
Arkansas,Sebastian,622.6752881862942,Dollars,5131,378
Arkansas,Sevier,622.6752881862942,Dollars,5133,390
Arkansas,Sharp,622.6752881862942,Dollars,5135,394
Arkansas,Stone,622.6752881862942,Dollars,5137,399
Arkansas,Union,622.6752881862942,Dollars,5139,403
Arkansas,Van Buren,622.6752881862942,Dollars,5141,407
Arkansas,Washington,622.6752881862942,Dollars,5143,417
Arkansas,White,622.6752881862942,Dollars,5145,428
Arkansas,Woodruff,622.6752881862942,Dollars,5147,435
Arkansas,Yell,622.6752881862942,Dollars,5149,438
California,Alameda,642.4874574597319,Dollars,6001,457
California,Alpine,642.4874574597319,Dollars,6003,461
California,Amador,642.4874574597319,Dollars,6005,472
California,Butte,642.4874574597319,Dollars,6007,486
California,Calaveras,642.4874574597319,Dollars,6009,489
California,Colusa,642.4874574597319,Dollars,6011,497
California,Contra Costa,642.4874574597319,Dollars,6013,503
California,Del Norte,642.4874574597319,Dollars,6015,511
California,El Dorado,642.4874574597319,Dollars,6017,522
California,Fresno,642.4874574597319,Dollars,6019,527
California,Glenn,642.4874574597319,Dollars,6021,537
California,Humboldt,642.4874574597319,Dollars,6023,551
California,Imperial,642.4874574597319,Dollars,6025,557
California,Inyo,642.4874574597319,Dollars,6027,562
California,Kern,642.4874574597319,Dollars,6029,84
California,Kings,642.4874574597319,Dollars,6031,94
California,Lake,642.4874574597319,Dollars,6033,100
California,Lassen,642.4874574597319,Dollars,6035,104
California,Los Angeles,642.4874574597319,Dollars,6037,139
California,Madera,642.4874574597319,Dollars,6039,153
California,Marin,642.4874574597319,Dollars,6041,168
California,Mariposa,642.4874574597319,Dollars,6043,178
California,Mendocino,642.4874574597319,Dollars,6045,190
California,Merced,642.4874574597319,Dollars,6047,204
California,Modoc,642.4874574597319,Dollars,6049,207
California,Mono,642.4874574597319,Dollars,6051,214
California,Monterey,642.4874574597319,Dollars,6053,228
California,Napa,642.4874574597319,Dollars,6055,236
California,Nevada,642.4874574597319,Dollars,6057,243
California,Orange,642.4874574597319,Dollars,6059,257
California,Placer,642.4874574597319,Dollars,6061,266
California,Plumas,642.4874574597319,Dollars,6063,275
California,Riverside,642.4874574597319,Dollars,6065,281
California,Sacramento,642.4874574597319,Dollars,6067,289
California,San Benito,642.4874574597319,Dollars,6069,295
California,San Bernardino,642.4874574597319,Dollars,6071,302
California,San Diego,642.4874574597319,Dollars,6073,315
California,San Francisco,642.4874574597319,Dollars,6075,331
California,San Joaquin,642.4874574597319,Dollars,6077,339
California,San Luis Obispo,642.4874574597319,Dollars,6079,351
California,San Mateo,642.4874574597319,Dollars,6081,368
California,Santa Barbara,642.4874574597319,Dollars,6083,391
California,Santa Clara,642.4874574597319,Dollars,6085,406
California,Santa Cruz,642.4874574597319,Dollars,6087,415
California,Shasta,642.4874574597319,Dollars,6089,431
California,Sierra,642.4874574597319,Dollars,6091,439
California,Siskiyou,642.4874574597319,Dollars,6093,446
California,Solano,642.4874574597319,Dollars,6095,453
California,Sonoma,642.4874574597319,Dollars,6097,463
California,Stanislaus,642.4874574597319,Dollars,6099,473
California,Sutter,642.4874574597319,Dollars,6101,483
California,Tehama,642.4874574597319,Dollars,6103,492
California,Trinity,642.4874574597319,Dollars,6105,500
California,Tulare,642.4874574597319,Dollars,6107,501
California,Tuolumne,642.4874574597319,Dollars,6109,513
California,Ventura,642.4874574597319,Dollars,6111,521
California,Yolo,642.4874574597319,Dollars,6113,525
California,Yuba,642.4874574597319,Dollars,6115,541
Colorado,Adams,617.951624235132,Dollars,8001,545
Colorado,Alamosa,617.951624235132,Dollars,8003,549
Colorado,Arapahoe,617.951624235132,Dollars,8005,558
Colorado,Archuleta,617.951624235132,Dollars,8007,560
Colorado,Baca,617.951624235132,Dollars,8009,563
Colorado,Bent,617.951624235132,Dollars,8011,564
Colorado,Boulder,617.951624235132,Dollars,8013,570
Colorado,Broomfield,617.951624235132,Dollars,8014,577
Colorado,Chaffee,617.951624235132,Dollars,8015,582
Colorado,Cheyenne,617.951624235132,Dollars,8017,587
Colorado,Clear Creek,617.951624235132,Dollars,8019,591
Colorado,Conejos,617.951624235132,Dollars,8021,596
Colorado,Costilla,617.951624235132,Dollars,8023,599
Colorado,Crowley,617.951624235132,Dollars,8025,605
Colorado,Custer,617.951624235132,Dollars,8027,610
Colorado,Delta,617.951624235132,Dollars,8029,617
Colorado,Denver,617.951624235132,Dollars,8031,628
Colorado,Dolores,617.951624235132,Dollars,8033,636
Colorado,Douglas,617.951624235132,Dollars,8035,644
Colorado,Eagle,617.951624235132,Dollars,8037,648
Colorado,Elbert,617.951624235132,Dollars,8039,655
Colorado,El Paso,617.951624235132,Dollars,8041,661
Colorado,Fremont,617.951624235132,Dollars,8043,664
Colorado,Garfield,617.951624235132,Dollars,8045,667
Colorado,Gilpin,617.951624235132,Dollars,8047,672
Colorado,Grand,617.951624235132,Dollars,8049,677
Colorado,Gunnison,617.951624235132,Dollars,8051,682
Colorado,Hinsdale,617.951624235132,Dollars,8053,688
Colorado,Huerfano,617.951624235132,Dollars,8055,693
Colorado,Jackson,617.951624235132,Dollars,8057,701
Colorado,Jefferson,617.951624235132,Dollars,8059,706
Colorado,Kiowa,617.951624235132,Dollars,8061,711
Colorado,Kit Carson,617.951624235132,Dollars,8063,716
Colorado,Lake,617.951624235132,Dollars,8065,721
Colorado,La Plata,617.951624235132,Dollars,8067,727
Colorado,Larimer,617.951624235132,Dollars,8069,734
Colorado,Las Animas,617.951624235132,Dollars,8071,741
Colorado,Lincoln,617.951624235132,Dollars,8073,747
Colorado,Logan,617.951624235132,Dollars,8075,749
Colorado,Mesa,617.951624235132,Dollars,8077,751
Colorado,Mineral,617.951624235132,Dollars,8079,757
Colorado,Moffat,617.951624235132,Dollars,8081,758
Colorado,Montezuma,617.951624235132,Dollars,8083,766
Colorado,Montrose,617.951624235132,Dollars,8085,769
Colorado,Morgan,617.951624235132,Dollars,8087,775
Colorado,Otero,617.951624235132,Dollars,8089,777
Colorado,Ouray,617.951624235132,Dollars,8091,780
Colorado,Park,617.951624235132,Dollars,8093,782
Colorado,Phillips,617.951624235132,Dollars,8095,785
Colorado,Pitkin,617.951624235132,Dollars,8097,789
Colorado,Prowers,617.951624235132,Dollars,8099,792
Colorado,Pueblo,617.951624235132,Dollars,8101,795
Colorado,Rio Blanco,617.951624235132,Dollars,8103,799
Colorado,Rio Grande,617.951624235132,Dollars,8105,802
Colorado,Routt,617.951624235132,Dollars,8107,809
Colorado,Saguache,617.951624235132,Dollars,8109,811
Colorado,San Juan,617.951624235132,Dollars,8111,347
Colorado,San Miguel,617.951624235132,Dollars,8113,359
Colorado,Sedgwick,617.951624235132,Dollars,8115,366
Colorado,Summit,617.951624235132,Dollars,8117,373
Colorado,Teller,617.951624235132,Dollars,8119,375
Colorado,Washington,617.951624235132,Dollars,8121,377
Colorado,Weld,617.951624235132,Dollars,8123,382
Colorado,Yuma,617.951624235132,Dollars,8125,385
Connecticut,Fairfield,436.6822439664065,Dollars,9001,410
Connecticut,Hartford,436.6822439664065,Dollars,9003,432
Connecticut,Litchfield,436.6822439664065,Dollars,9005,443
Connecticut,Middlesex,436.6822439664065,Dollars,9007,450
Connecticut,New Haven,436.6822439664065,Dollars,9009,466
Connecticut,New London,436.6822439664065,Dollars,9011,517
Connecticut,Tolland,436.6822439664065,Dollars,9013,524
Connecticut,Windham,436.6822439664065,Dollars,9015,529
Delaware,Kent,553.3169838602568,Dollars,10001,532
Delaware,New Castle,553.3169838602568,Dollars,10003,536
Delaware,Sussex,553.3169838602568,Dollars,10005,609
District of Columbia,District of Columbia,1035.3916078727304,Dollars,11001,630
Florida,Alachua,530.2675895225387,Dollars,12001,639
Florida,Baker,530.2675895225387,Dollars,12003,641
Florida,Bay,530.2675895225387,Dollars,12005,658
Florida,Bradford,530.2675895225387,Dollars,12007,665
Florida,Brevard,530.2675895225387,Dollars,12009,686
Florida,Broward,530.2675895225387,Dollars,12011,695
Florida,Calhoun,530.2675895225387,Dollars,12013,699
Florida,Charlotte,530.2675895225387,Dollars,12015,743
Florida,Citrus,530.2675895225387,Dollars,12017,843
Florida,Clay,530.2675895225387,Dollars,12019,852
Florida,Collier,530.2675895225387,Dollars,12021,894
Florida,Columbia,530.2675895225387,Dollars,12023,903
Florida,DeSoto,530.2675895225387,Dollars,12027,906
Florida,Dixie,530.2675895225387,Dollars,12029,918
Florida,Duval,530.2675895225387,Dollars,12031,924
Florida,Escambia,530.2675895225387,Dollars,12033,931
Florida,Flagler,530.2675895225387,Dollars,12035,935
Florida,Franklin,530.2675895225387,Dollars,12037,937
Florida,Gadsden,530.2675895225387,Dollars,12039,938
Florida,Gilchrist,530.2675895225387,Dollars,12041,939
Florida,Glades,530.2675895225387,Dollars,12043,940
Florida,Gulf,530.2675895225387,Dollars,12045,941
Florida,Hamilton,530.2675895225387,Dollars,12047,942
Florida,Hardee,530.2675895225387,Dollars,12049,943
Florida,Hendry,530.2675895225387,Dollars,12051,944
Florida,Hernando,530.2675895225387,Dollars,12053,945
Florida,Highlands,530.2675895225387,Dollars,12055,946
Florida,Hillsborough,530.2675895225387,Dollars,12057,947
Florida,Holmes,530.2675895225387,Dollars,12059,948
Florida,Indian River,530.2675895225387,Dollars,12061,949
Florida,Jackson,530.2675895225387,Dollars,12063,950
Florida,Jefferson,530.2675895225387,Dollars,12065,951
Florida,Lafayette,530.2675895225387,Dollars,12067,952
Florida,Lake,530.2675895225387,Dollars,12069,953
Florida,Lee,530.2675895225387,Dollars,12071,954
Florida,Leon,530.2675895225387,Dollars,12073,955
Florida,Levy,530.2675895225387,Dollars,12075,956
Florida,Liberty,530.2675895225387,Dollars,12077,957
Florida,Madison,530.2675895225387,Dollars,12079,958
Florida,Manatee,530.2675895225387,Dollars,12081,959
Florida,Marion,530.2675895225387,Dollars,12083,960
Florida,Martin,530.2675895225387,Dollars,12085,961
Florida,Miami-Dade,530.2675895225387,Dollars,12086,962
Florida,Monroe,530.2675895225387,Dollars,12087,963
Florida,Nassau,530.2675895225387,Dollars,12089,964
Florida,Okaloosa,530.2675895225387,Dollars,12091,965
Florida,Okeechobee,530.2675895225387,Dollars,12093,966
Florida,Orange,530.2675895225387,Dollars,12095,967
Florida,Osceola,530.2675895225387,Dollars,12097,968
Florida,Palm Beach,530.2675895225387,Dollars,12099,969
Florida,Pasco,530.2675895225387,Dollars,12101,970
Florida,Pinellas,530.2675895225387,Dollars,12103,971
Florida,Polk,530.2675895225387,Dollars,12105,972
Florida,Putnam,530.2675895225387,Dollars,12107,973
Florida,St. Johns,530.2675895225387,Dollars,12109,974
Florida,St. Lucie,530.2675895225387,Dollars,12111,975
Florida,Santa Rosa,530.2675895225387,Dollars,12113,976
Florida,Sarasota,530.2675895225387,Dollars,12115,977
Florida,Seminole,530.2675895225387,Dollars,12117,978
Florida,Sumter,530.2675895225387,Dollars,12119,979
Florida,Suwannee,530.2675895225387,Dollars,12121,980
Florida,Taylor,530.2675895225387,Dollars,12123,981
Florida,Union,530.2675895225387,Dollars,12125,982
Florida,Volusia,530.2675895225387,Dollars,12127,983
Florida,Wakulla,530.2675895225387,Dollars,12129,984
Florida,Walton,530.2675895225387,Dollars,12131,985
Florida,Washington,530.2675895225387,Dollars,12133,986
Georgia,Appling,666.1460080361885,Dollars,13001,987
Georgia,Atkinson,666.1460080361885,Dollars,13003,988
Georgia,Bacon,666.1460080361885,Dollars,13005,989
Georgia,Baker,666.1460080361885,Dollars,13007,990
Georgia,Baldwin,666.1460080361885,Dollars,13009,991
Georgia,Banks,666.1460080361885,Dollars,13011,992
Georgia,Barrow,666.1460080361885,Dollars,13013,993
Georgia,Bartow,666.1460080361885,Dollars,13015,994
Georgia,Ben Hill,666.1460080361885,Dollars,13017,995
Georgia,Berrien,666.1460080361885,Dollars,13019,996
Georgia,Bibb,666.1460080361885,Dollars,13021,997
Georgia,Bleckley,666.1460080361885,Dollars,13023,998
Georgia,Brantley,666.1460080361885,Dollars,13025,999
Georgia,Brooks,666.1460080361885,Dollars,13027,565
Georgia,Bryan,666.1460080361885,Dollars,13029,573
Georgia,Bulloch,666.1460080361885,Dollars,13031,579
Georgia,Burke,666.1460080361885,Dollars,13033,583
Georgia,Butts,666.1460080361885,Dollars,13035,588
Georgia,Calhoun,666.1460080361885,Dollars,13037,592
Georgia,Camden,666.1460080361885,Dollars,13039,603
Georgia,Candler,666.1460080361885,Dollars,13043,616
Georgia,Carroll,666.1460080361885,Dollars,13045,620
Georgia,Catoosa,666.1460080361885,Dollars,13047,626
Georgia,Charlton,666.1460080361885,Dollars,13049,635
Georgia,Chatham,666.1460080361885,Dollars,13051,646
Georgia,Chattahoochee,666.1460080361885,Dollars,13053,656
Georgia,Chattooga,666.1460080361885,Dollars,13055,659
Georgia,Cherokee,666.1460080361885,Dollars,13057,662
Georgia,Clarke,666.1460080361885,Dollars,13059,666
Georgia,Clay,666.1460080361885,Dollars,13061,670
Georgia,Clayton,666.1460080361885,Dollars,13063,673
Georgia,Clinch,666.1460080361885,Dollars,13065,676
Georgia,Cobb,666.1460080361885,Dollars,13067,680
Georgia,Coffee,666.1460080361885,Dollars,13069,684
Georgia,Colquitt,666.1460080361885,Dollars,13071,689
Georgia,Columbia,666.1460080361885,Dollars,13073,692
Georgia,Cook,666.1460080361885,Dollars,13075,697
Georgia,Coweta,666.1460080361885,Dollars,13077,700
Georgia,Crawford,666.1460080361885,Dollars,13079,704
Georgia,Crisp,666.1460080361885,Dollars,13081,707
Georgia,Dade,666.1460080361885,Dollars,13083,708
Georgia,Dawson,666.1460080361885,Dollars,13085,713
Georgia,Decatur,666.1460080361885,Dollars,13087,714
Georgia,DeKalb,666.1460080361885,Dollars,13089,718
Georgia,Dodge,666.1460080361885,Dollars,13091,720
Georgia,Dooly,666.1460080361885,Dollars,13093,724
Georgia,Dougherty,666.1460080361885,Dollars,13095,728
Georgia,Douglas,666.1460080361885,Dollars,13097,731
Georgia,Early,666.1460080361885,Dollars,13099,735
Georgia,Echols,666.1460080361885,Dollars,13101,737
Georgia,Effingham,666.1460080361885,Dollars,13103,742
Georgia,Elbert,666.1460080361885,Dollars,13105,746
Georgia,Emanuel,666.1460080361885,Dollars,13107,750
Georgia,Evans,666.1460080361885,Dollars,13109,754
Georgia,Fannin,666.1460080361885,Dollars,13111,755
Georgia,Fayette,666.1460080361885,Dollars,13113,760
Georgia,Floyd,666.1460080361885,Dollars,13115,764
Georgia,Forsyth,666.1460080361885,Dollars,13117,768
Georgia,Franklin,666.1460080361885,Dollars,13119,772
Georgia,Fulton,666.1460080361885,Dollars,13121,779
Georgia,Gilmer,666.1460080361885,Dollars,13123,781
Georgia,Glascock,666.1460080361885,Dollars,13125,783
Georgia,Glynn,666.1460080361885,Dollars,13127,793
Georgia,Gordon,666.1460080361885,Dollars,13129,796
Georgia,Grady,666.1460080361885,Dollars,13131,797
Georgia,Greene,666.1460080361885,Dollars,13133,800
Georgia,Gwinnett,666.1460080361885,Dollars,13135,804
Georgia,Habersham,666.1460080361885,Dollars,13137,806
Georgia,Hall,666.1460080361885,Dollars,13139,808
Georgia,Hancock,666.1460080361885,Dollars,13141,810
Georgia,Haralson,666.1460080361885,Dollars,13143,813
Georgia,Harris,666.1460080361885,Dollars,13145,814
Georgia,Hart,666.1460080361885,Dollars,13147,816
Georgia,Heard,666.1460080361885,Dollars,13149,817
Georgia,Henry,666.1460080361885,Dollars,13151,820
Georgia,Houston,666.1460080361885,Dollars,13153,823
Georgia,Irwin,666.1460080361885,Dollars,13155,825
Georgia,Jackson,666.1460080361885,Dollars,13157,828
Georgia,Jasper,666.1460080361885,Dollars,13159,830
Georgia,Jeff Davis,666.1460080361885,Dollars,13161,832
Georgia,Jefferson,666.1460080361885,Dollars,13163,834
Georgia,Jenkins,666.1460080361885,Dollars,13165,835
Georgia,Johnson,666.1460080361885,Dollars,13167,837
Georgia,Jones,666.1460080361885,Dollars,13169,839
Georgia,Lamar,666.1460080361885,Dollars,13171,841
Georgia,Lanier,666.1460080361885,Dollars,13173,845
Georgia,Laurens,666.1460080361885,Dollars,13175,847
Georgia,Lee,666.1460080361885,Dollars,13177,849
Georgia,Liberty,666.1460080361885,Dollars,13179,855
Georgia,Lincoln,666.1460080361885,Dollars,13181,857
Georgia,Long,666.1460080361885,Dollars,13183,860
Georgia,Lowndes,666.1460080361885,Dollars,13185,863
Georgia,Lumpkin,666.1460080361885,Dollars,13187,865
Georgia,McDuffie,666.1460080361885,Dollars,13189,868
Georgia,McIntosh,666.1460080361885,Dollars,13191,871
Georgia,Macon,666.1460080361885,Dollars,13193,874
Georgia,Madison,666.1460080361885,Dollars,13195,875
Georgia,Marion,666.1460080361885,Dollars,13197,877
Georgia,Meriwether,666.1460080361885,Dollars,13199,879
Georgia,Miller,666.1460080361885,Dollars,13201,881
Georgia,Mitchell,666.1460080361885,Dollars,13205,883
Georgia,Monroe,666.1460080361885,Dollars,13207,885
Georgia,Montgomery,666.1460080361885,Dollars,13209,887
Georgia,Morgan,666.1460080361885,Dollars,13211,890
Georgia,Murray,666.1460080361885,Dollars,13213,892
Georgia,Muscogee,666.1460080361885,Dollars,13215,896
Georgia,Newton,666.1460080361885,Dollars,13217,899
Georgia,Oconee,666.1460080361885,Dollars,13219,901
Georgia,Oglethorpe,666.1460080361885,Dollars,13221,905
Georgia,Paulding,666.1460080361885,Dollars,13223,908
Georgia,Peach,666.1460080361885,Dollars,13225,910
Georgia,Pickens,666.1460080361885,Dollars,13227,912
Georgia,Pierce,666.1460080361885,Dollars,13229,915
