State,County,Children low access to store 2010 (LACCESS_CHILD10),Units,FIPS,FID
Arkansas,Phillips,2219.30056277669,Count,5107,322
Arkansas,Pike,476.985369884887,Count,5109,327
Arkansas,Poinsett,694.349392699826,Count,5111,333
Arkansas,Polk,1910.29228499139,Count,5113,337
Arkansas,Pope,1843.06722688233,Count,5115,340
Arkansas,Prairie,128.937556325143,Count,5117,345
Arkansas,Pulaski,28548.6301946444,Count,5119,350
Arkansas,Randolph,1279.4178828566,Count,5121,353
Arkansas,St. Francis,1781.11591276618,Count,5123,357
Arkansas,Saline,6104.70892775355,Count,5125,360
Arkansas,Scott,455.788080962803,Count,5127,364
Arkansas,Searcy,549.264536327066,Count,5129,372
Arkansas,Sebastian,4313.02036348432,Count,5131,378
Arkansas,Sevier,1757.25185025376,Count,5133,390
Arkansas,Sharp,645.865142963434,Count,5135,394
Arkansas,Stone,676.560701198978,Count,5137,399
Arkansas,Union,2207.9983017473,Count,5139,403
Arkansas,Van Buren,462.24090856676,Count,5141,407
Arkansas,Washington,10621.5807249384,Count,5143,417
Arkansas,White,2779.86031369112,Count,5145,428
Arkansas,Woodruff,71.6656349954624,Count,5147,435
Arkansas,Yell,329.882362266701,Count,5149,438
California,Alameda,38405.4185889439,Count,6001,457
California,Alpine,114.068937717663,Count,6003,461
California,Amador,352.075228391226,Count,6005,472
California,Butte,10506.356909572,Count,6007,486
California,Calaveras,870.416392459327,Count,6009,489
California,Colusa,405.733320534148,Count,6011,497
California,Contra Costa,47922.6793297599,Count,6013,503
California,Del Norte,1788.51391344209,Count,6015,511
California,El Dorado,12413.9877802274,Count,6017,522
California,Fresno,35399.4335030748,Count,6019,527
California,Glenn,984.01506740928,Count,6021,537
California,Humboldt,4400.84525558478,Count,6023,551
California,Imperial,6138.9058240901,Count,6025,557
California,Inyo,1499.47997848695,Count,6027,562
California,Kern,35824.7741749482,Count,6029,84
California,Kings,7155.50451297735,Count,6031,94
California,Lake,2394.62644365834,Count,6033,100
California,Lassen,1798.78679908127,Count,6035,104
California,Los Angeles,149646.971851812,Count,6037,139
California,Madera,8352.3130715021,Count,6039,153
California,Marin,7844.01733033871,Count,6041,168
California,Mariposa,453.648139453542,Count,6043,178
California,Mendocino,3466.53563242026,Count,6045,190
California,Merced,12061.4344983085,Count,6047,204
California,Modoc,654.880583519868,Count,6049,207
California,Mono,1368.40135845006,Count,6051,214
California,Monterey,12325.960322882,Count,6053,228
California,Napa,3913.98769608221,Count,6055,236
California,Nevada,4651.21150650938,Count,6057,243
California,Orange,51273.2295984742,Count,6059,257
California,Placer,12673.272343587,Count,6061,266
California,Plumas,286.147335343382,Count,6063,275
California,Riverside,118031.407029301,Count,6065,281
California,Sacramento,47071.4220331107,Count,6067,289
California,San Benito,2612.99901012107,Count,6069,295
California,San Bernardino,127680.736718258,Count,6071,302
California,San Diego,100183.254799123,Count,6073,315
California,San Francisco,6136.10084660196,Count,6075,331
California,San Joaquin,22980.1933837099,Count,6077,339
California,San Luis Obispo,9159.27204685414,Count,6079,351
California,San Mateo,19144.3051586279,Count,6081,368
California,Santa Barbara,12922.9050257062,Count,6083,391
California,Santa Clara,42049.9686914547,Count,6085,406
California,Santa Cruz,7721.11518615559,Count,6087,415
California,Shasta,9127.30344055571,Count,6089,431
California,Sierra,509.816308254303,Count,6091,439
California,Siskiyou,1674.99706520388,Count,6093,446
California,Solano,22479.4373965639,Count,6095,453
California,Sonoma,16310.5680741274,Count,6097,463
California,Stanislaus,20200.4854594845,Count,6099,473
California,Sutter,9600.35137345002,Count,6101,483
California,Tehama,2305.31087876759,Count,6103,492
California,Trinity,322.105756994091,Count,6105,500
California,Tulare,21200.3374024964,Count,6107,501
California,Tuolumne,3187.00036200637,Count,6109,513
California,Ventura,31334.5009019027,Count,6111,521
California,Yolo,4422.21446726041,Count,6113,525
California,Yuba,4904.64287540744,Count,6115,541
Colorado,Adams,18639.5604271072,Count,8001,545
Colorado,Alamosa,291.42429055284,Count,8003,549
Colorado,Arapahoe,25122.5777807765,Count,8005,558
Colorado,Archuleta,549.757614772152,Count,8007,560
Colorado,Baca,201.665883715608,Count,8009,563
Colorado,Bent,282.766169533588,Count,8011,564
Colorado,Boulder,11570.427301339,Count,8013,570
Colorado,Broomfield,2462.85427958269,Count,8014,577
Colorado,Chaffee,198.302694425655,Count,8015,582
Colorado,Cheyenne,156.199602384931,Count,8017,587
Colorado,Clear Creek,192.856624047408,Count,8019,591
Colorado,Conejos,120.226636368598,Count,8021,596
Colorado,Costilla,735.395557577747,Count,8023,599
Colorado,Crowley,563.271538702497,Count,8025,605
Colorado,Custer,174.89962516318,Count,8027,610
Colorado,Delta,350.402536739086,Count,8029,617
Colorado,Denver,22310.2815658723,Count,8031,628
Colorado,Dolores,83.8312464402363,Count,8033,636
Colorado,Douglas,15904.8715518994,Count,8035,644
Colorado,Eagle,2002.55625457259,Count,8037,648
Colorado,Elbert,1672.63863872774,Count,8039,655
Colorado,El Paso,45194.5821486497,Count,8041,661
Colorado,Fremont,2570.77894694986,Count,8043,664
Colorado,Garfield,3297.82166516549,Count,8045,667
Colorado,Gilpin,0.0,Count,8047,672
Colorado,Grand,748.169460134851,Count,8049,677
Colorado,Gunnison,295.27819818185,Count,8051,682
Colorado,Hinsdale,168.000000044741,Count,8053,688
Colorado,Huerfano,387.064422315936,Count,8055,693
Colorado,Jackson,66.124707083104,Count,8057,701
Colorado,Jefferson,30495.6326986269,Count,8059,706
Colorado,Kiowa,314.000000674863,Count,8061,711
Colorado,Kit Carson,552.733215703358,Count,8063,716
Colorado,Lake,1304.81889703372,Count,8065,721
Colorado,La Plata,1548.07104499719,Count,8067,727
Colorado,Larimer,15594.6987057298,Count,8069,734
Colorado,Las Animas,1258.87981068285,Count,8071,741
Colorado,Lincoln,298.209913627505,Count,8073,747
Colorado,Logan,1135.48803965628,Count,8075,749
Colorado,Mesa,11823.4959344133,Count,8077,751
Colorado,Mineral,96.9620090366797,Count,8079,757
Colorado,Moffat,914.087839031062,Count,8081,758
Colorado,Montezuma,1241.78188381073,Count,8083,766
Colorado,Montrose,2221.37222256356,Count,8085,769
Colorado,Morgan,1146.87590384912,Count,8087,775
Colorado,Otero,1375.11264310546,Count,8089,777
Colorado,Ouray,43.5980242429598,Count,8091,780
Colorado,Park,1734.46939674775,Count,8093,782
Colorado,Phillips,360.97017924373,Count,8095,785
Colorado,Pitkin,316.980290602906,Count,8097,789
Colorado,Prowers,1020.75289551455,Count,8099,792
Colorado,Pueblo,16629.3771405813,Count,8101,795
Colorado,Rio Blanco,119.372666762991,Count,8103,799
Colorado,Rio Grande,200.142431135286,Count,8105,802
Colorado,Routt,1200.64239045555,Count,8107,809
Colorado,Saguache,1381.73429732681,Count,8109,811
Colorado,San Juan,127.418047013332,Count,8111,347
Colorado,San Miguel,128.139858996105,Count,8113,359
Colorado,Sedgwick,79.1779710492607,Count,8115,366
Colorado,Summit,1624.41577693105,Count,8117,373
Colorado,Teller,1340.19449126729,Count,8119,375
Colorado,Washington,634.915416281726,Count,8121,377
Colorado,Weld,10831.557618127,Count,8123,382
Colorado,Yuma,602.738857336146,Count,8125,385
Connecticut,Fairfield,68883.3071084275,Count,9001,410
Connecticut,Hartford,62099.153876781,Count,9003,432
Connecticut,Litchfield,7112.92579426661,Count,9005,443
Connecticut,Middlesex,12059.8422461453,Count,9007,450
Connecticut,New Haven,56138.1780299528,Count,9009,466
Connecticut,New London,16503.3918588007,Count,9011,517
Connecticut,Tolland,8359.175781191,Count,9013,524
Connecticut,Windham,5090.57157955438,Count,9015,529
Delaware,Kent,7649.58789703286,Count,10001,532
Delaware,New Castle,38366.6034557331,Count,10003,536
Delaware,Sussex,6634.15298770505,Count,10005,609
District of Columbia,District of Columbia,3930.12223937515,Count,11001,630
Florida,Alachua,9497.64604046197,Count,12001,639
Florida,Baker,2141.26561413494,Count,12003,641
Florida,Bay,14327.0633334496,Count,12005,658
Florida,Bradford,335.188767505286,Count,12007,665
Florida,Brevard,44239.3395462814,Count,12009,686
Florida,Broward,45745.5683270715,Count,12011,695
Florida,Calhoun,765.561415387395,Count,12013,699
Florida,Charlotte,10436.0353481907,Count,12015,743
Florida,Citrus,6795.42166906521,Count,12017,843
Florida,Clay,11042.9525912475,Count,12019,852
Florida,Collier,16074.2759184011,Count,12021,894
Florida,Columbia,2785.90677252076,Count,12023,903
Florida,DeSoto,917.480151859894,Count,12027,906
Florida,Dixie,133.016328202235,Count,12029,918
Florida,Duval,52361.5605836725,Count,12031,924
Florida,Escambia,25159.4923238109,Count,12033,931
Florida,Flagler,6983.98314330152,Count,12035,935
Florida,Franklin,48.8191590268536,Count,12037,937
Florida,Gadsden,1513.23029070313,Count,12039,938
Florida,Gilchrist,17.0736002090707,Count,12041,939
Florida,Glades,613.591656853875,Count,12043,940
Florida,Gulf,456.747619029215,Count,12045,941
Florida,Hamilton,729.652586145953,Count,12047,942
Florida,Hardee,2256.35903023777,Count,12049,943
Florida,Hendry,2560.72969205116,Count,12051,944
Florida,Hernando,10952.5952193947,Count,12053,945
Florida,Highlands,7095.75393136686,Count,12055,946
Florida,Hillsborough,74670.3220910943,Count,12057,947
Florida,Holmes,898.945590299652,Count,12059,948
Florida,Indian River,11429.3572487209,Count,12061,949
Florida,Jackson,673.018297773962,Count,12063,950
Florida,Jefferson,463.244767378106,Count,12065,951
Florida,Lafayette,156.664790973801,Count,12067,952
Florida,Lake,18478.8388973656,Count,12069,953
Florida,Lee,35011.6673814236,Count,12071,954
Florida,Leon,19539.9975503578,Count,12073,955
Florida,Levy,726.675243527408,Count,12075,956
Florida,Liberty,617.02981088552,Count,12077,957
Florida,Madison,984.745446091667,Count,12079,958
Florida,Manatee,12245.0341044352,Count,12081,959
Florida,Marion,16735.2994217783,Count,12083,960
Florida,Martin,7533.76259936289,Count,12085,961
Florida,Miami-Dade,39930.7063479494,Count,12086,962
Florida,Monroe,3830.28002435328,Count,12087,963
Florida,Nassau,3562.47295162217,Count,12089,964
Florida,Okaloosa,14677.935362659,Count,12091,965
Florida,Okeechobee,4163.91079751087,Count,12093,966
Florida,Orange,53886.0694710805,Count,12095,967
Florida,Osceola,14408.6984776606,Count,12097,968
Florida,Palm Beach,58135.3927684557,Count,12099,969
Florida,Pasco,21799.3843975347,Count,12101,970
Florida,Pinellas,28886.1288278642,Count,12103,971
Florida,Polk,43587.7560543398,Count,12105,972
Florida,Putnam,4471.29192506944,Count,12107,973
Florida,St. Johns,10042.5481435115,Count,12109,974
Florida,St. Lucie,20539.2283425722,Count,12111,975
Florida,Santa Rosa,15622.8224889718,Count,12113,976
Florida,Sarasota,15635.270489203,Count,12115,977
Florida,Seminole,33704.4853090268,Count,12117,978
Florida,Sumter,800.892941276048,Count,12119,979
Florida,Suwannee,1581.66630165779,Count,12121,980
Florida,Taylor,1093.16312141229,Count,12123,981
Florida,Union,440.303469088751,Count,12125,982
Florida,Volusia,28107.2709947916,Count,12127,983
Florida,Wakulla,58.0916570115243,Count,12129,984
Florida,Walton,2362.08720501188,Count,12131,985
Florida,Washington,1994.43134621982,Count,12133,986
Georgia,Appling,837.089670257152,Count,13001,987
Georgia,Atkinson,553.821739939058,Count,13003,988
Georgia,Bacon,198.772492636467,Count,13005,989
Georgia,Baker,592.562355765059,Count,13007,990
Georgia,Baldwin,1865.040890919,Count,13009,991
Georgia,Banks,469.017971477497,Count,13011,992
Georgia,Barrow,2818.92600303181,Count,13013,993
Georgia,Bartow,9174.13623628905,Count,13015,994
Georgia,Ben Hill,1063.86534622564,Count,13017,995
Georgia,Berrien,659.450015584348,Count,13019,996
Georgia,Bibb,9374.70310366805,Count,13021,997
Georgia,Bleckley,236.795963778412,Count,13023,998
Georgia,Brantley,774.230219733151,Count,13025,999
Georgia,Brooks,355.337822475575,Count,13027,565
Georgia,Bryan,1205.99024466309,Count,13029,573
Georgia,Bulloch,1832.94795656289,Count,13031,579
Georgia,Burke,601.92229553508,Count,13033,583
Georgia,Butts,298.174317423836,Count,13035,588
Georgia,Calhoun,201.193261229096,Count,13037,592
Georgia,Camden,5249.8509710563,Count,13039,603
Georgia,Candler,193.843709959347,Count,13043,616
Georgia,Carroll,6651.84527024831,Count,13045,620
Georgia,Catoosa,6222.39806426314,Count,13047,626
Georgia,Charlton,883.385806488262,Count,13049,635
Georgia,Chatham,11765.8532312245,Count,13051,646
Georgia,Chattahoochee,1912.60046770051,Count,13053,656
Georgia,Chattooga,352.346985281913,Count,13055,659
Georgia,Cherokee,17347.357542777,Count,13057,662
Georgia,Clarke,8896.14971698916,Count,13059,666
Georgia,Clay,6.6461466407618,Count,13061,670
Georgia,Clayton,29704.2623179699,Count,13063,673
Georgia,Clinch,112.724562094327,Count,13065,676
Georgia,Cobb,73959.3862438708,Count,13067,680
Georgia,Coffee,1886.71209596373,Count,13069,684
Georgia,Colquitt,2198.59877328212,Count,13071,689
Georgia,Columbia,5711.37006223387,Count,13073,692
Georgia,Cook,654.820455633624,Count,13075,697
Georgia,Coweta,8874.53064626199,Count,13077,700
Georgia,Crawford,0.984977873441494,Count,13079,704
Georgia,Crisp,2082.3991372599,Count,13081,707
Georgia,Dade,149.051145852383,Count,13083,708
Georgia,Dawson,0.0,Count,13085,713
Georgia,Decatur,1134.31297113692,Count,13087,714
Georgia,DeKalb,47018.112371933,Count,13089,718
Georgia,Dodge,128.455897831045,Count,13091,720
Georgia,Dooly,788.298322677528,Count,13093,724
Georgia,Dougherty,10427.706891792,Count,13095,728
Georgia,Douglas,11943.7744293957,Count,13097,731
Georgia,Early,298.944296208798,Count,13099,735
Georgia,Echols,52.0372160777409,Count,13101,737
Georgia,Effingham,1781.22370890826,Count,13103,742
Georgia,Elbert,682.637845583699,Count,13105,746
Georgia,Emanuel,1633.15941218268,Count,13107,750
Georgia,Evans,184.81502729241,Count,13109,754
Georgia,Fannin,4.15259227601928,Count,13111,755
Georgia,Fayette,11223.5876370302,Count,13113,760
Georgia,Floyd,5093.60890453822,Count,13115,764
Georgia,Forsyth,15685.6891875226,Count,13117,768
Georgia,Franklin,87.9044697223653,Count,13119,772
Georgia,Fulton,53239.3990842861,Count,13121,779
Georgia,Gilmer,252.839259605122,Count,13123,781
Georgia,Glascock,556.161110542369,Count,13125,783
Georgia,Glynn,4970.28371139839,Count,13127,793
Georgia,Gordon,1978.8586768477,Count,13129,796
Georgia,Grady,636.398004487731,Count,13131,797
Georgia,Greene,130.048275300751,Count,13133,800
Georgia,Gwinnett,76046.7096665463,Count,13135,804
Georgia,Habersham,2182.45948215358,Count,13137,806
Georgia,Hall,13973.6392853338,Count,13139,808
Georgia,Hancock,271.912414647454,Count,13141,810
Georgia,Haralson,305.560204077105,Count,13143,813
Georgia,Harris,57.0622344881776,Count,13145,814
Georgia,Hart,193.400577664909,Count,13147,816
Georgia,Heard,111.668897376803,Count,13149,817
Georgia,Henry,19920.8609498093,Count,13151,820
Georgia,Houston,13887.5250489996,Count,13153,823
Georgia,Irwin,123.464107773483,Count,13155,825
Georgia,Jackson,159.348239393614,Count,13157,828
Georgia,Jasper,243.249765801011,Count,13159,830
Georgia,Jeff Davis,523.282575820087,Count,13161,832
Georgia,Jefferson,92.7699070420808,Count,13163,834
Georgia,Jenkins,258.194007751421,Count,13165,835
Georgia,Johnson,508.258361469676,Count,13167,837
Georgia,Jones,484.058165485616,Count,13169,839
Georgia,Lamar,228.237579210781,Count,13171,841
Georgia,Lanier,140.117019008569,Count,13173,845
Georgia,Laurens,1280.68461622042,Count,13175,847
Georgia,Lee,1566.47916821569,Count,13177,849
Georgia,Liberty,7988.69026953871,Count,13179,855
Georgia,Lincoln,63.8171061209633,Count,13181,857
Georgia,Long,434.853574229229,Count,13183,860
Georgia,Lowndes,5162.46778031039,Count,13185,863
Georgia,Lumpkin,76.1957255838009,Count,13187,865
Georgia,McDuffie,636.111813108521,Count,13189,868
Georgia,McIntosh,239.771805739225,Count,13191,871
Georgia,Macon,282.596327860283,Count,13193,874
Georgia,Madison,176.088192426163,Count,13195,875
Georgia,Marion,1975.49704224637,Count,13197,877
Georgia,Meriwether,83.9695429343265,Count,13199,879
Georgia,Miller,42.809257342057,Count,13201,881
Georgia,Mitchell,916.027269905372,Count,13205,883
Georgia,Monroe,592.63583497839,Count,13207,885
Georgia,Montgomery,232.467316451592,Count,13209,887
Georgia,Morgan,873.105491532577,Count,13211,890
Georgia,Murray,1537.47528864716,Count,13213,892
Georgia,Muscogee,16538.5406777236,Count,13215,896
Georgia,Newton,7521.28663859962,Count,13217,899
Georgia,Oconee,2641.46071207727,Count,13219,901
Georgia,Oglethorpe,125.802848409505,Count,13221,905
Georgia,Paulding,10402.0200254652,Count,13223,908
Georgia,Peach,1447.32902388172,Count,13225,910
Georgia,Pickens,474.433818514837,Count,13227,912
Georgia,Pierce,567.323614083535,Count,13229,915
Georgia,Pike,0.0,Count,13231,7
Georgia,Polk,1249.8385846952,Count,13233,8
Georgia,Pulaski,291.642488306415,Count,13235,11
Georgia,Putnam,149.668481652381,Count,13237,13
Georgia,Quitman,188.894500251859,Count,13239,16
Georgia,Rabun,17.9311356170682,Count,13241,18
Georgia,Randolph,92.8298998279116,Count,13243,23
Georgia,Richmond,16941.0623002319,Count,13245,24
Georgia,Rockdale,10845.3417763541,Count,13247,28
Georgia,Schley,7.20762016635854,Count,13249,31
Georgia,Screven,843.434053145599,Count,13251,34
Georgia,Seminole,143.662269119334,Count,13253,38
Georgia,Spalding,2794.05729789359,Count,13255,41
Georgia,Stephens,612.230128333681,Count,13257,45
Georgia,Stewart,206.941645020581,Count,13259,48
Georgia,Sumter,1655.48891329788,Count,13261,52
Georgia,Talbot,51.8525619218467,Count,13263,57
Georgia,Taliaferro,206.372204507656,Count,13265,60
Georgia,Tattnall,221.452313596847,Count,13267,63
Georgia,Taylor,85.375874582245,Count,13269,69
Georgia,Telfair,311.328201574011,Count,13271,75
Georgia,Terrell,24.4948339192761,Count,13273,78
Georgia,Thomas,3143.425508691,Count,13275,83
Georgia,Tift,1071.01640796574,Count,13277,87
Georgia,Toombs,1253.04751384255,Count,13279,91
Georgia,Towns,0.0,Count,13281,95
Georgia,Treutlen,219.49880245814,Count,13283,102
Georgia,Troup,2615.24600908474,Count,13285,105
Georgia,Turner,168.145357237309,Count,13287,108
Georgia,Twiggs,22.5150690065778,Count,13289,116
Georgia,Union,0.897887112223543,Count,13291,120
Georgia,Upson,1246.23304364323,Count,13293,123
Georgia,Walker,4221.64999793489,Count,13295,126
Georgia,Walton,4401.76487490958,Count,13297,127
Georgia,Ware,2884.76015894236,Count,13299,132
Georgia,Warren,15.7472820055209,Count,13301,135
Georgia,Washington,956.94796608702,Count,13303,143
Georgia,Wayne,2228.51943633325,Count,13305,147
Georgia,Webster,15.8893295244197,Count,13307,149
Georgia,Wheeler,2.83166745427297,Count,13309,154
Georgia,White,0.0,Count,13311,157
Georgia,Whitfield,8496.02593088784,Count,13313,159
Georgia,Wilcox,17.3468288423392,Count,13315,163
Georgia,Wilkes,700.111109850402,Count,13317,167
Georgia,Wilkinson,394.293500685042,Count,13319,169
Georgia,Worth,636.37794881843,Count,13321,173
