State,County,Low income & low access to store 2010 (LACCESS_LOWI10),Units,FIPS,FID
Arkansas,Lonoke,4335.15926359541,Count,5085,268
Arkansas,Madison,1882.89837308826,Count,5087,277
Arkansas,Marion,915.989827437144,Count,5089,282
Arkansas,Miller,4293.47984905844,Count,5091,287
Arkansas,Mississippi,3196.36777786395,Count,5093,294
Arkansas,Monroe,509.032093517322,Count,5095,300
Arkansas,Montgomery,935.195047384425,Count,5097,304
Arkansas,Nevada,976.324296101133,Count,5099,307
Arkansas,Newton,1264.28226594575,Count,5101,311
Arkansas,Ouachita,4030.57836684723,Count,5103,316
Arkansas,Perry,539.995309367368,Count,5105,318
Arkansas,Phillips,5233.73349423126,Count,5107,322
Arkansas,Pike,1029.59798678508,Count,5109,327
Arkansas,Poinsett,1347.72618691159,Count,5111,333
Arkansas,Polk,3894.53827402312,Count,5113,337
Arkansas,Pope,3648.97523134233,Count,5115,340
Arkansas,Prairie,139.70588525693,Count,5117,345
Arkansas,Pulaski,38731.9137050262,Count,5119,350
Arkansas,Randolph,2546.68505748245,Count,5121,353
Arkansas,St. Francis,4144.56535069993,Count,5123,357
Arkansas,Saline,6593.07152205216,Count,5125,360
Arkansas,Scott,832.479143898493,Count,5127,364
Arkansas,Searcy,1567.5797825384,Count,5129,372
Arkansas,Sebastian,6657.2389413035,Count,5131,378
Arkansas,Sevier,3387.20207830423,Count,5133,390
Arkansas,Sharp,1524.99234117107,Count,5135,394
Arkansas,Stone,1531.84474702578,Count,5137,399
Arkansas,Union,4659.16090487306,Count,5139,403
Arkansas,Van Buren,1121.94082609767,Count,5141,407
Arkansas,Washington,14822.908366833,Count,5143,417
Arkansas,White,4469.69185779057,Count,5145,428
Arkansas,Woodruff,178.438723328421,Count,5147,435
Arkansas,Yell,772.563133589089,Count,5149,438
California,Alameda,24226.6857777942,Count,6001,457
California,Alpine,152.611751970149,Count,6003,461
California,Amador,1199.90154114515,Count,6005,472
California,Butte,15882.0118465724,Count,6007,486
California,Calaveras,978.595279877146,Count,6009,489
California,Colusa,574.525634748494,Count,6011,497
California,Contra Costa,28361.3141386418,Count,6013,503
California,Del Norte,2923.17594938827,Count,6015,511
California,El Dorado,8605.35690293467,Count,6017,522
California,Fresno,50728.9135565389,Count,6019,527
California,Glenn,1501.22642003011,Count,6021,537
California,Humboldt,8754.33185477454,Count,6023,551
California,Imperial,14044.2742509584,Count,6025,557
California,Inyo,1998.82036458762,Count,6027,562
California,Kern,45375.1390682282,Count,6029,84
California,Kings,8628.90045144292,Count,6031,94
California,Lake,5000.79638390054,Count,6033,100
California,Lassen,10371.1951879163,Count,6035,104
California,Los Angeles,139368.94311753,Count,6037,139
California,Madera,11364.8438388681,Count,6039,153
California,Marin,4989.11861171212,Count,6041,168
California,Mariposa,1080.50974292823,Count,6043,178
California,Mendocino,6573.66995532553,Count,6045,190
California,Merced,14080.4084027299,Count,6047,204
California,Modoc,1452.18288904288,Count,6049,207
California,Mono,1157.72048691244,Count,6051,214
California,Monterey,12941.46361115,Count,6053,228
California,Napa,3608.63731363328,Count,6055,236
California,Nevada,5276.84426113821,Count,6057,243
California,Orange,28839.8499629138,Count,6059,257
California,Placer,7802.77076046685,Count,6061,266
California,Plumas,356.946187641614,Count,6063,275
California,Riverside,135289.836542098,Count,6065,281
California,Sacramento,51932.3200099585,Count,6067,289
California,San Benito,1645.179402437,Count,6069,295
California,San Bernardino,151878.68280016,Count,6071,302
California,San Diego,84421.1348664894,Count,6073,315
California,San Francisco,11090.356150829,Count,6075,331
California,San Joaquin,24554.7984686638,Count,6077,339
California,San Luis Obispo,10756.5245608378,Count,6079,351
California,San Mateo,11018.9752034527,Count,6081,368
California,Santa Barbara,12537.5633981817,Count,6083,391
California,Santa Clara,22555.7658151036,Count,6085,406
California,Santa Cruz,10587.3385401569,Count,6087,415
California,Shasta,13137.4698528943,Count,6089,431
California,Sierra,694.744637811573,Count,6091,439
California,Siskiyou,3791.45698628164,Count,6093,446
California,Solano,16815.7944354202,Count,6095,453
California,Sonoma,18498.8082232989,Count,6097,463
California,Stanislaus,24816.136661107,Count,6099,473
California,Sutter,9889.55722529112,Count,6101,483
California,Tehama,5159.14265493882,Count,6103,492
California,Trinity,941.995888948654,Count,6105,500
California,Tulare,35621.5554999069,Count,6107,501
California,Tuolumne,4811.22346572545,Count,6109,513
California,Ventura,20325.0925367188,Count,6111,521
California,Yolo,4710.65373033732,Count,6113,525
California,Yuba,8543.72940767689,Count,6115,541
Colorado,Adams,20005.3485986064,Count,8001,545
Colorado,Alamosa,419.276544044406,Count,8003,549
Colorado,Arapahoe,20242.1671471784,Count,8005,558
Colorado,Archuleta,935.37737182024,Count,8007,560
Colorado,Baca,316.256774566116,Count,8009,563
Colorado,Bent,822.479013567921,Count,8011,564
Colorado,Boulder,8372.25670693687,Count,8013,570
Colorado,Broomfield,715.892532884416,Count,8014,577
Colorado,Chaffee,330.812446530876,Count,8015,582
Colorado,Cheyenne,212.137491460666,Count,8017,587
Colorado,Clear Creek,215.869570102424,Count,8019,591
Colorado,Conejos,182.125482140029,Count,8021,596
Colorado,Costilla,1950.50086421293,Count,8023,599
Colorado,Crowley,1745.11253497723,Count,8025,605
Colorado,Custer,347.133688762232,Count,8027,610
Colorado,Delta,514.792617413477,Count,8029,617
Colorado,Denver,38267.2469530556,Count,8031,628
Colorado,Dolores,178.521178926932,Count,8033,636
Colorado,Douglas,4548.35971951585,Count,8035,644
Colorado,Eagle,2206.64380484055,Count,8037,648
Colorado,Elbert,1508.97164513402,Count,8039,655
Colorado,El Paso,53849.6355502181,Count,8041,661
Colorado,Fremont,4849.17037867267,Count,8043,664
Colorado,Garfield,2710.4197760463,Count,8045,667
Colorado,Gilpin,0.0,Count,8047,672
Colorado,Grand,635.727119604648,Count,8049,677
Colorado,Gunnison,327.608736332055,Count,8051,682
Colorado,Hinsdale,225.833855052412,Count,8053,688
Colorado,Huerfano,753.538660400812,Count,8055,693
Colorado,Jackson,112.788490722811,Count,8057,701
Colorado,Jefferson,23021.2927931505,Count,8059,706
Colorado,Kiowa,498.17536120678,Count,8061,711
Colorado,Kit Carson,694.983800931285,Count,8063,716
Colorado,Lake,1939.87185842503,Count,8065,721
Colorado,La Plata,2280.81581353871,Count,8067,727
Colorado,Larimer,15306.8207840746,Count,8069,734
Colorado,Las Animas,2318.10532684274,Count,8071,741
Colorado,Lincoln,369.664566060783,Count,8073,747
Colorado,Logan,1395.50669465733,Count,8075,749
Colorado,Mesa,12915.9336499881,Count,8077,751
Colorado,Mineral,160.408015636479,Count,8079,757
Colorado,Moffat,904.855492454137,Count,8081,758
Colorado,Montezuma,1970.9717556573,Count,8083,766
Colorado,Montrose,3436.80102979017,Count,8085,769
Colorado,Morgan,1500.78003596906,Count,8087,775
Colorado,Otero,3077.74446275077,Count,8089,777
Colorado,Ouray,71.8334989723415,Count,8091,780
Colorado,Park,1896.55980230244,Count,8093,782
Colorado,Phillips,408.117932585862,Count,8095,785
Colorado,Pitkin,269.530747982001,Count,8097,789
Colorado,Prowers,1883.43021311639,Count,8099,792
Colorado,Pueblo,25452.0791942973,Count,8101,795
Colorado,Rio Blanco,155.230627379003,Count,8103,799
Colorado,Rio Grande,278.497015455393,Count,8105,802
Colorado,Routt,1189.26404428331,Count,8107,809
Colorado,Saguache,3142.90026398962,Count,8109,811
Colorado,San Juan,135.605005346806,Count,8111,347
Colorado,San Miguel,98.4414707660705,Count,8113,359
Colorado,Sedgwick,107.982165284088,Count,8115,366
Colorado,Summit,1715.53446523818,Count,8117,373
Colorado,Teller,1086.16841358284,Count,8119,375
Colorado,Washington,919.481074759917,Count,8121,377
Colorado,Weld,12083.6955430424,Count,8123,382
Colorado,Yuma,684.678949563379,Count,8125,385
Connecticut,Fairfield,23507.135937246,Count,9001,410
Connecticut,Hartford,37738.352688167,Count,9003,432
Connecticut,Litchfield,3243.53775654498,Count,9005,443
Connecticut,Middlesex,7716.14198426784,Count,9007,450
Connecticut,New Haven,34591.4187350452,Count,9009,466
Connecticut,New London,12057.0424792572,Count,9011,517
Connecticut,Tolland,12995.9826237112,Count,9013,524
Connecticut,Windham,7306.93557503547,Count,9015,529
Delaware,Kent,7845.44140085792,Count,10001,532
Delaware,New Castle,34982.9160757925,Count,10003,536
Delaware,Sussex,9681.73191382998,Count,10005,609
District of Columbia,District of Columbia,5764.58430485651,Count,11001,630
Florida,Alachua,17767.1859378631,Count,12001,639
Florida,Baker,3475.19614441408,Count,12003,641
Florida,Bay,16270.0301636155,Count,12005,658
Florida,Bradford,653.762433203907,Count,12007,665
Florida,Brevard,58461.9169441382,Count,12009,686
Florida,Broward,48197.6296061507,Count,12011,695
Florida,Calhoun,1932.40872930711,Count,12013,699
Florida,Charlotte,19165.8357838082,Count,12015,743
Florida,Citrus,15266.9027575484,Count,12017,843
Florida,Clay,10501.2842016989,Count,12019,852
Florida,Collier,26187.9693248593,Count,12021,894
Florida,Columbia,5143.24599818818,Count,12023,903
Florida,DeSoto,1979.88955406901,Count,12027,906
Florida,Dixie,501.091393946822,Count,12029,918
Florida,Duval,59336.1345086658,Count,12031,924
Florida,Escambia,38563.0398869803,Count,12033,931
Florida,Flagler,9805.73974746675,Count,12035,935
Florida,Franklin,155.90739974586,Count,12037,937
Florida,Gadsden,2691.45970795988,Count,12039,938
Florida,Gilchrist,31.2113047403109,Count,12041,939
Florida,Glades,931.700219690117,Count,12043,940
Florida,Gulf,952.81061135116,Count,12045,941
Florida,Hamilton,1526.96098336537,Count,12047,942
Florida,Hardee,5624.54038405892,Count,12049,943
Florida,Hendry,5608.79998341402,Count,12051,944
Florida,Hernando,18225.4155936148,Count,12053,945
Florida,Highlands,15676.4679884821,Count,12055,946
Florida,Hillsborough,86438.20186854,Count,12057,947
Florida,Holmes,2008.53212515679,Count,12059,948
Florida,Indian River,20147.2511188595,Count,12061,949
Florida,Jackson,1165.01304001016,Count,12063,950
Florida,Jefferson,1260.32330744048,Count,12065,951
Florida,Lafayette,143.691449465972,Count,12067,952
Florida,Lake,27368.9328726781,Count,12069,953
Florida,Lee,55611.6512813524,Count,12071,954
Florida,Leon,22749.3037002636,Count,12073,955
Florida,Levy,1797.79482484017,Count,12075,956
Florida,Liberty,648.046734739368,Count,12077,957
Florida,Madison,1679.0424499601,Count,12079,958
Florida,Manatee,18524.575188679,Count,12081,959
Florida,Marion,28304.2033116841,Count,12083,960
Florida,Martin,10787.5056182295,Count,12085,961
Florida,Miami-Dade,45349.0165745983,Count,12086,962
Florida,Monroe,6315.63222486359,Count,12087,963
Florida,Nassau,5484.94115736905,Count,12089,964
Florida,Okaloosa,14930.605572616,Count,12091,965
Florida,Okeechobee,8594.89166721316,Count,12093,966
Florida,Orange,70016.0510946141,Count,12095,967
Florida,Osceola,21025.3064030186,Count,12097,968
Florida,Palm Beach,64463.2446553702,Count,12099,969
Florida,Pasco,33872.0825733381,Count,12101,970
Florida,Pinellas,45426.7031978742,Count,12103,971
Florida,Polk,64229.7640146325,Count,12105,972
Florida,Putnam,9355.79979174035,Count,12107,973
Florida,St. Johns,10897.0101416841,Count,12109,974
Florida,St. Lucie,29932.4308887148,Count,12111,975
Florida,Santa Rosa,15518.4639730934,Count,12113,976
Florida,Sarasota,24548.7133036549,Count,12115,977
Florida,Seminole,30080.0839649896,Count,12117,978
Florida,Sumter,2476.83138225875,Count,12119,979
Florida,Suwannee,3473.7107848874,Count,12121,980
Florida,Taylor,2270.40036088499,Count,12123,981
Florida,Union,1492.59372691253,Count,12125,982
Florida,Volusia,46274.95117207,Count,12127,983
Florida,Wakulla,95.1300275093606,Count,12129,984
Florida,Walton,3982.95642614052,Count,12131,985
Florida,Washington,4834.47852529051,Count,12133,986
Georgia,Appling,1065.0821346206,Count,13001,987
Georgia,Atkinson,914.956637734356,Count,13003,988
Georgia,Bacon,302.918319780991,Count,13005,989
Georgia,Baker,1501.61750693673,Count,13007,990
Georgia,Baldwin,3922.00136327047,Count,13009,991
Georgia,Banks,669.69577878155,Count,13011,992
Georgia,Barrow,3972.71210927357,Count,13013,993
Georgia,Bartow,11603.4544154815,Count,13015,994
Georgia,Ben Hill,2152.8845433756,Count,13017,995
Georgia,Berrien,1196.16166613516,Count,13019,996
Georgia,Bibb,12047.330743813,Count,13021,997
Georgia,Bleckley,363.370375928327,Count,13023,998
Georgia,Brantley,1016.60437589972,Count,13025,999
Georgia,Brooks,640.132157691954,Count,13027,565
Georgia,Bryan,579.320277062798,Count,13029,573
Georgia,Bulloch,7153.21979833955,Count,13031,579
Georgia,Burke,1273.48540950992,Count,13033,583
Georgia,Butts,289.333291085757,Count,13035,588
Georgia,Calhoun,624.263359723566,Count,13037,592
Georgia,Camden,5667.33119247016,Count,13039,603
Georgia,Candler,413.69405908001,Count,13043,616
Georgia,Carroll,11812.3754432955,Count,13045,620
Georgia,Catoosa,7085.36342379862,Count,13047,626
Georgia,Charlton,1344.63149022374,Count,13049,635
Georgia,Chatham,15553.8377697832,Count,13051,646
Georgia,Chattahoochee,2446.37371775968,Count,13053,656
Georgia,Chattooga,1001.732809102,Count,13055,659
Georgia,Cherokee,12793.1091315799,Count,13057,662
Georgia,Clarke,24971.2668632318,Count,13059,666
Georgia,Clay,33.8159058864112,Count,13061,670
Georgia,Clayton,36997.2576625435,Count,13063,673
Georgia,Clinch,203.391520624451,Count,13065,676
Georgia,Cobb,59477.5921147633,Count,13067,680
Georgia,Coffee,3405.91842279897,Count,13069,684
Georgia,Colquitt,3722.71664284153,Count,13071,689
Georgia,Columbia,2751.09314979249,Count,13073,692
Georgia,Cook,936.194317041109,Count,13075,697
Georgia,Coweta,8712.47134037877,Count,13077,700
Georgia,Crawford,5.17240657484945,Count,13079,704
Georgia,Crisp,4455.09799925695,Count,13081,707
Georgia,Dade,231.322007578274,Count,13083,708
Georgia,Dawson,0.0,Count,13085,713
Georgia,Decatur,1891.67257659449,Count,13087,714
Georgia,DeKalb,58821.6146706227,Count,13089,718
Georgia,Dodge,251.243559058785,Count,13091,720
Georgia,Dooly,2298.66773926026,Count,13093,724
Georgia,Dougherty,19438.2024529867,Count,13095,728
Georgia,Douglas,13320.3775846755,Count,13097,731
Georgia,Early,609.946631149497,Count,13099,735
Georgia,Echols,108.814818517686,Count,13101,737
Georgia,Effingham,2092.66835919183,Count,13103,742
Georgia,Elbert,1636.91579034311,Count,13105,746
Georgia,Emanuel,3506.08217974017,Count,13107,750
Georgia,Evans,210.592446003022,Count,13109,754
Georgia,Fannin,9.06694009370864,Count,13111,755
Georgia,Fayette,7246.43808107106,Count,13113,760
Georgia,Floyd,9557.07721291696,Count,13115,764
Georgia,Forsyth,6382.44894502169,Count,13117,768
Georgia,Franklin,310.543030161606,Count,13119,772
Georgia,Fulton,59245.4706973551,Count,13121,779
Georgia,Gilmer,636.018490020545,Count,13123,781
Georgia,Glascock,899.904480704785,Count,13125,783
Georgia,Glynn,7011.57711427715,Count,13127,793
Georgia,Gordon,3170.99990010415,Count,13129,796
Georgia,Grady,1343.68068323692,Count,13131,797
Georgia,Greene,272.435233117127,Count,13133,800
Georgia,Gwinnett,61811.5868428751,Count,13135,804
Georgia,Habersham,4670.08542659768,Count,13137,806
Georgia,Hall,17792.7588682652,Count,13139,808
Georgia,Hancock,1693.76517325275,Count,13141,810
Georgia,Haralson,518.158590073464,Count,13143,813
Georgia,Harris,61.2421431442635,Count,13145,814
Georgia,Hart,484.447110164445,Count,13147,816
Georgia,Heard,175.879589960387,Count,13149,817
Georgia,Henry,15401.7353307259,Count,13151,820
Georgia,Houston,13164.3085740044,Count,13153,823
Georgia,Irwin,253.944751232297,Count,13155,825
Georgia,Jackson,278.697950706352,Count,13157,828
Georgia,Jasper,409.763633105633,Count,13159,830
Georgia,Jeff Davis,889.588757358748,Count,13161,832
Georgia,Jefferson,165.775348738289,Count,13163,834
Georgia,Jenkins,583.008038288929,Count,13165,835
Georgia,Johnson,758.000441841664,Count,13167,837
Georgia,Jones,949.116495334712,Count,13169,839
Georgia,Lamar,374.65199274975,Count,13171,841
Georgia,Lanier,245.427649747374,Count,13173,845
Georgia,Laurens,2344.63693072315,Count,13175,847
Georgia,Lee,1073.28966183605,Count,13177,849
Georgia,Liberty,11294.3881457737,Count,13179,855
Georgia,Lincoln,281.513201058893,Count,13181,857
Georgia,Long,721.953285939652,Count,13183,860
Georgia,Lowndes,9752.94065360484,Count,13185,863
Georgia,Lumpkin,171.303683556953,Count,13187,865
Georgia,McDuffie,966.418057540091,Count,13189,868
Georgia,McIntosh,522.338905165755,Count,13191,871
Georgia,Macon,1320.61262094225,Count,13193,874
Georgia,Madison,383.167924907962,Count,13195,875
Georgia,Marion,3645.15581403546,Count,13197,877
Georgia,Meriwether,174.290398602141,Count,13199,879
Georgia,Miller,120.14168103593,Count,13201,881
Georgia,Mitchell,2250.08652985255,Count,13205,883
Georgia,Monroe,1096.42177448317,Count,13207,885
Georgia,Montgomery,537.472893270788,Count,13209,887
Georgia,Morgan,1365.75136928975,Count,13211,890
Georgia,Murray,2434.98442930039,Count,13213,892
Georgia,Muscogee,24209.6186041843,Count,13215,896
Georgia,Newton,9264.10562264081,Count,13217,899
Georgia,Oconee,1762.04150135658,Count,13219,901
Georgia,Oglethorpe,228.310073973161,Count,13221,905
Georgia,Paulding,8367.34107383709,Count,13223,908
Georgia,Peach,2453.17846220514,Count,13225,910
Georgia,Pickens,708.01298611178,Count,13227,912
Georgia,Pierce,751.458067013066,Count,13229,915
Georgia,Pike,0.0,Count,13231,7
Georgia,Polk,2259.05542238658,Count,13233,8
Georgia,Pulaski,621.400975466466,Count,13235,11
Georgia,Putnam,291.028442130159,Count,13237,13
Georgia,Quitman,586.44387373653,Count,13239,16
Georgia,Rabun,23.7124906514173,Count,13241,18
Georgia,Randolph,256.573519103183,Count,13243,23
Georgia,Richmond,25075.3725067362,Count,13245,24
Georgia,Rockdale,11360.1780708207,Count,13247,28
Georgia,Schley,26.7749465383604,Count,13249,31
Georgia,Screven,1347.13462776139,Count,13251,34
Georgia,Seminole,258.227203949607,Count,13253,38
Georgia,Spalding,4508.82132662646,Count,13255,41
Georgia,Stephens,1408.55290260577,Count,13257,45
Georgia,Stewart,407.852621208051,Count,13259,48
Georgia,Sumter,3093.92507597781,Count,13261,52
Georgia,Talbot,175.290688491165,Count,13263,57
Georgia,Taliaferro,754.344306381938,Count,13265,60
Georgia,Tattnall,379.187575721409,Count,13267,63
Georgia,Taylor,441.969182657237,Count,13269,69
Georgia,Telfair,587.039985454715,Count,13271,75
Georgia,Terrell,41.6844265280301,Count,13273,78
Georgia,Thomas,6253.17371562533,Count,13275,83
Georgia,Tift,2298.26045136923,Count,13277,87
Georgia,Toombs,2366.1275729196,Count,13279,91
Georgia,Towns,0.517500271089375,Count,13281,95
Georgia,Treutlen,553.529925669198,Count,13283,102
Georgia,Troup,4280.50359177076,Count,13285,105
Georgia,Turner,408.373779132701,Count,13287,108
Georgia,Twiggs,71.0218288623421,Count,13289,116
Georgia,Union,2.70057137962431,Count,13291,120
Georgia,Upson,2222.26919652923,Count,13293,123
Georgia,Walker,7193.2414365995,Count,13295,126
Georgia,Walton,5772.78929234926,Count,13297,127
Georgia,Ware,5127.91374474256,Count,13299,132
Georgia,Warren,45.8216099413166,Count,13301,135
Georgia,Washington,3329.35574303297,Count,13303,143
Georgia,Wayne,3819.93672382298,Count,13305,147
Georgia,Webster,32.6585343081074,Count,13307,149
Georgia,Wheeler,3.85905571012745,Count,13309,154
Georgia,White,0.0,Count,13311,157
Georgia,Whitfield,12590.0557707472,Count,13313,159
Georgia,Wilcox,33.6231663074286,Count,13315,163
Georgia,Wilkes,1763.72664788747,Count,13317,167
