State,County,American Indian or Alaska Native low access to store 2015 (LACCESS_NHNA15),Units,FIPS,FID
Arkansas,Chicot,10.0000000271284,Count,5017,77
Arkansas,Clark,33.3117467358679,Count,5019,86
Arkansas,Clay,2.27656408477924,Count,5021,93
Arkansas,Cleburne,17.0179932347951,Count,5023,97
Arkansas,Cleveland,13.9999997431546,Count,5025,103
Arkansas,Columbia,27.8442178296514,Count,5027,107
Arkansas,Conway,20.9949575124638,Count,5029,109
Arkansas,Craighead,66.8912556796422,Count,5031,114
Arkansas,Crawford,174.730721968883,Count,5033,115
Arkansas,Crittenden,22.4657136098758,Count,5035,119
Arkansas,Cross,9.46416469772521,Count,5037,124
Arkansas,Dallas,13.0095390562419,Count,5039,128
Arkansas,Desha,11.131484212161,Count,5041,130
Arkansas,Drew,8.98868824064323,Count,5043,136
Arkansas,Faulkner,87.300183035346,Count,5045,141
Arkansas,Franklin,20.8596415180255,Count,5047,144
Arkansas,Fulton,12.3014231886068,Count,5049,146
Arkansas,Garland,161.397528032278,Count,5051,151
Arkansas,Grant,13.937040755729,Count,5053,155
Arkansas,Greene,37.2449319380117,Count,5055,162
Arkansas,Hempstead,24.2442827107437,Count,5057,172
Arkansas,Hot Spring,33.8604809996077,Count,5059,184
Arkansas,Howard,52.9122584892139,Count,5061,191
Arkansas,Independence,19.9422267674004,Count,5063,200
Arkansas,Izard,3.35474071076897,Count,5065,203
Arkansas,Jackson,11.3760155315176,Count,5067,209
Arkansas,Jefferson,30.1276917577094,Count,5069,213
Arkansas,Johnson,11.4419619463273,Count,5071,218
Arkansas,Lafayette,3.75920307188535,Count,5073,222
Arkansas,Lawrence,27.4878990887973,Count,5075,230
Arkansas,Lee,11.5868607648074,Count,5077,237
Arkansas,Lincoln,7.07572389056804,Count,5079,244
Arkansas,Little River,22.7778520055543,Count,5081,251
Arkansas,Logan,29.8412686513802,Count,5083,258
Arkansas,Lonoke,61.11855820659,Count,5085,268
Arkansas,Madison,41.1043850793311,Count,5087,277
Arkansas,Marion,14.0064712506429,Count,5089,282
Arkansas,Miller,99.5228775675259,Count,5091,287
Arkansas,Mississippi,16.5958407344297,Count,5093,294
Arkansas,Monroe,1.72801703631012,Count,5095,300
Arkansas,Montgomery,16.0449532055957,Count,5097,304
Arkansas,Nevada,7.94300909558478,Count,5099,307
Arkansas,Newton,36.8066953969871,Count,5101,311
Arkansas,Ouachita,21.8601238480423,Count,5103,316
Arkansas,Perry,7.16109124071477,Count,5105,318
Arkansas,Phillips,21.5908957893553,Count,5107,322
Arkansas,Pike,28.0501974631138,Count,5109,327
Arkansas,Poinsett,31.4142800593454,Count,5111,333
Arkansas,Polk,146.506327081322,Count,5113,337
Arkansas,Pope,35.7439406973481,Count,5115,340
Arkansas,Prairie,12.0867789068143,Count,5117,345
Arkansas,Pulaski,449.409636298057,Count,5119,350
Arkansas,Randolph,38.765002983319,Count,5121,353
Arkansas,St. Francis,46.0493682420428,Count,5123,357
Arkansas,Saline,129.193383601745,Count,5125,360
Arkansas,Scott,51.6641920119932,Count,5127,364
Arkansas,Searcy,42.4614725400868,Count,5129,372
Arkansas,Sebastian,230.817774051313,Count,5131,378
Arkansas,Sevier,71.1321351518736,Count,5133,390
Arkansas,Sharp,35.129591854562,Count,5135,394
Arkansas,Stone,30.5501359182613,Count,5137,399
Arkansas,Union,35.7554154812269,Count,5139,403
Arkansas,Van Buren,13.6438070812328,Count,5141,407
Arkansas,Washington,303.522377261145,Count,5143,417
Arkansas,White,68.1171534688944,Count,5145,428
Arkansas,Woodruff,0.0,Count,5147,435
Arkansas,Yell,19.0877521342671,Count,5149,438
California,Alameda,435.030355047689,Count,6001,457
California,Alpine,24.852767571454,Count,6003,461
California,Amador,95.9376681410213,Count,6005,472
California,Butte,914.690050691475,Count,6007,486
California,Calaveras,79.6592754225476,Count,6009,489
California,Colusa,61.9261988252871,Count,6011,497
California,Contra Costa,873.906739977529,Count,6013,503
California,Del Norte,955.907232954983,Count,6015,511
California,El Dorado,551.483673275555,Count,6017,522
California,Fresno,1611.22294656484,Count,6019,527
California,Glenn,185.058369393437,Count,6021,537
California,Humboldt,996.641856240148,Count,6023,551
California,Imperial,390.708604167355,Count,6025,557
California,Inyo,985.635581243588,Count,6027,562
California,Kern,1592.52419393727,Count,6029,84
California,Kings,305.018416272898,Count,6031,94
California,Lake,575.410174485187,Count,6033,100
California,Lassen,484.593548379666,Count,6035,104
California,Los Angeles,3943.96420264391,Count,6037,139
California,Madera,657.406864336983,Count,6039,153
California,Marin,112.914601227278,Count,6041,168
California,Mariposa,85.8116388077208,Count,6043,178
California,Mendocino,690.749623891975,Count,6045,190
California,Merced,401.112424377603,Count,6047,204
California,Modoc,144.568092663976,Count,6049,207
California,Mono,252.414238421438,Count,6051,214
California,Monterey,527.488589938918,Count,6053,228
California,Napa,98.6243862553868,Count,6055,236
California,Nevada,254.555953141253,Count,6057,243
California,Orange,643.422625668149,Count,6059,257
California,Placer,444.393896201136,Count,6061,266
California,Plumas,31.3684058326249,Count,6063,275
California,Riverside,4259.10977322601,Count,6065,281
California,Sacramento,1688.8131888985,Count,6067,289
California,San Benito,93.5652471578344,Count,6069,295
California,San Bernardino,5020.11774079152,Count,6071,302
California,San Diego,3034.52514371333,Count,6073,315
California,San Francisco,45.152357460267,Count,6075,331
California,San Joaquin,794.774437084697,Count,6077,339
California,San Luis Obispo,355.72839909936,Count,6079,351
California,San Mateo,206.497480050493,Count,6081,368
California,Santa Barbara,652.755413968996,Count,6083,391
California,Santa Clara,688.549992684028,Count,6085,406
California,Santa Cruz,276.743789530075,Count,6087,415
California,Shasta,1193.91320708172,Count,6089,431
California,Sierra,40.9902630173249,Count,6091,439
California,Siskiyou,489.914562139053,Count,6093,446
California,Solano,442.26006286173,Count,6095,453
California,Sonoma,870.902330547513,Count,6097,463
California,Stanislaus,683.667809330018,Count,6099,473
California,Sutter,389.022081920226,Count,6101,483
California,Tehama,309.400779710694,Count,6103,492
California,Trinity,105.885134762065,Count,6105,500
California,Tulare,995.714872163083,Count,6107,501
California,Tuolumne,304.351819671116,Count,6109,513
California,Ventura,1024.23977764398,Count,6111,521
California,Yolo,180.826973624079,Count,6113,525
California,Yuba,442.397717668664,Count,6115,541
Colorado,Adams,794.550903657373,Count,8001,545
Colorado,Alamosa,19.4268990916316,Count,8003,549
Colorado,Arapahoe,433.450814620268,Count,8005,558
Colorado,Archuleta,90.2917591967393,Count,8007,560
Colorado,Baca,15.639130758895,Count,8009,563
Colorado,Bent,34.6866276033257,Count,8011,564
Colorado,Boulder,308.292861350776,Count,8013,570
Colorado,Broomfield,101.005370757586,Count,8014,577
Colorado,Chaffee,9.29234108904598,Count,8015,582
Colorado,Cheyenne,5.00000004487811,Count,8017,587
Colorado,Clear Creek,18.9530669723149,Count,8019,591
Colorado,Conejos,4.53682089158014,Count,8021,596
Colorado,Costilla,103.999999715778,Count,8023,599
Colorado,Crowley,6.99999999487773,Count,8025,605
Colorado,Custer,7.653107674997,Count,8027,610
Colorado,Delta,17.667159039426,Count,8029,617
Colorado,Denver,782.073316344533,Count,8031,628
Colorado,Dolores,59.9999997176595,Count,8033,636
Colorado,Douglas,211.414402658948,Count,8035,644
Colorado,Eagle,39.501809684774,Count,8037,648
Colorado,Elbert,41.0617020873978,Count,8039,655
Colorado,El Paso,1526.29191648967,Count,8041,661
Colorado,Fremont,236.442695236554,Count,8043,664
Colorado,Garfield,168.18780087038,Count,8045,667
Colorado,Gilpin,0.0,Count,8047,672
Colorado,Grand,0.0,Count,8049,677
Colorado,Gunnison,13.5428182437568,Count,8051,682
Colorado,Hinsdale,2.99999987956835,Count,8053,688
Colorado,Huerfano,30.0985571421467,Count,8055,693
Colorado,Jackson,2.76058642917383,Count,8057,701
Colorado,Jefferson,812.86174467382,Count,8059,706
Colorado,Kiowa,7.00000000387558,Count,8061,711
Colorado,Kit Carson,1.00000006232585,Count,8063,716
Colorado,Lake,9.96553542799427,Count,8065,721
Colorado,La Plata,153.554664681211,Count,8067,727
Colorado,Larimer,411.918029990281,Count,8069,734
Colorado,Las Animas,175.575363681753,Count,8071,741
Colorado,Lincoln,1.00000002689194,Count,8073,747
Colorado,Logan,20.1697034170452,Count,8075,749
Colorado,Mesa,497.537373307036,Count,8077,751
Colorado,Mineral,0.0,Count,8079,757
Colorado,Moffat,36.8598670519734,Count,8081,758
Colorado,Montezuma,1614.14129736678,Count,8083,766
Colorado,Montrose,109.869203282718,Count,8085,769
Colorado,Morgan,15.2318378305599,Count,8087,775
Colorado,Otero,103.335384927673,Count,8089,777
Colorado,Ouray,2.74363647394239,Count,8091,780
Colorado,Park,96.3654356952391,Count,8093,782
Colorado,Phillips,1.00028187199496,Count,8095,785
Colorado,Pitkin,8.41376757787043,Count,8097,789
Colorado,Prowers,30.0600485253849,Count,8099,792
Colorado,Pueblo,989.919234447104,Count,8101,795
Colorado,Rio Blanco,6.99768704823279,Count,8103,799
Colorado,Rio Grande,21.7772980689083,Count,8105,802
Colorado,Routt,18.0186791112232,Count,8107,809
Colorado,Saguache,16.3005115656012,Count,8109,811
Colorado,San Juan,1.99999998230487,Count,8111,347
Colorado,San Miguel,2.26212450933008,Count,8113,359
Colorado,Sedgwick,1.0,Count,8115,366
Colorado,Summit,28.5706464824807,Count,8117,373
Colorado,Teller,17.4065984795652,Count,8119,375
Colorado,Washington,1.99999989930522,Count,8121,377
Colorado,Weld,392.594330382413,Count,8123,382
Colorado,Yuma,14.3869426069432,Count,8125,385
Connecticut,Fairfield,342.475182266373,Count,9001,410
Connecticut,Hartford,384.434853457162,Count,9003,432
Connecticut,Litchfield,75.2767081682372,Count,9005,443
Connecticut,Middlesex,65.7817090575425,Count,9007,450
Connecticut,New Haven,405.235360629066,Count,9009,466
Connecticut,New London,748.581279862023,Count,9011,517
Connecticut,Tolland,89.6663594767867,Count,9013,524
Connecticut,Windham,100.870794251583,Count,9015,529
Delaware,Kent,159.971755205028,Count,10001,532
Delaware,New Castle,318.101621477991,Count,10003,536
Delaware,Sussex,233.223469796211,Count,10005,609
District of Columbia,District of Columbia,42.355688186828,Count,11001,630
Florida,Alachua,109.909687896217,Count,12001,639
Florida,Baker,21.7982683474843,Count,12003,641
Florida,Bay,383.281445600229,Count,12005,658
Florida,Bradford,4.33165599254426,Count,12007,665
Florida,Brevard,891.405578625529,Count,12009,686
Florida,Broward,369.969519408885,Count,12011,695
Florida,Calhoun,27.8398379649734,Count,12013,699
Florida,Charlotte,145.735248812041,Count,12015,743
Florida,Citrus,131.177603554795,Count,12017,843
Florida,Clay,202.666705959422,Count,12019,852
Florida,Collier,375.892258042333,Count,12021,894
Florida,Columbia,78.7667061498942,Count,12023,903
Florida,DeSoto,18.664829441966,Count,12027,906
Florida,Dixie,2.95157572797689,Count,12029,918
Florida,Duval,846.606404732515,Count,12031,924
Florida,Escambia,851.555866325135,Count,12033,931
Florida,Flagler,101.801368204259,Count,12035,935
Florida,Franklin,0.212364930099284,Count,12037,937
Florida,Gadsden,6.70031323801959,Count,12039,938
Florida,Gilchrist,0.0,Count,12041,939
Florida,Glades,544.201836334284,Count,12043,940
Florida,Gulf,11.9046865703913,Count,12045,941
Florida,Hamilton,12.2589529047091,Count,12047,942
Florida,Hardee,34.7532933763922,Count,12049,943
Florida,Hendry,449.995539546929,Count,12051,944
Florida,Hernando,186.532509085881,Count,12053,945
Florida,Highlands,173.483578398195,Count,12055,946
Florida,Hillsborough,1113.10895341094,Count,12057,947
Florida,Holmes,19.5938093979402,Count,12059,948
Florida,Indian River,109.628686575507,Count,12061,949
Florida,Jackson,21.801246441653,Count,12063,950
Florida,Jefferson,4.45381766063974,Count,12065,951
Florida,Lafayette,0.906080952147022,Count,12067,952
Florida,Lake,316.971905319863,Count,12069,953
Florida,Lee,497.099439741225,Count,12071,954
Florida,Leon,222.724050298134,Count,12073,955
Florida,Levy,20.8813297884416,Count,12075,956
Florida,Liberty,12.787622678306,Count,12077,957
Florida,Madison,14.3333349703833,Count,12079,958
Florida,Manatee,213.976197083241,Count,12081,959
Florida,Marion,317.004246067143,Count,12083,960
Florida,Martin,81.8886606556364,Count,12085,961
Florida,Miami-Dade,186.880145242512,Count,12086,962
Florida,Monroe,75.1456513884077,Count,12087,963
Florida,Nassau,79.9243818838859,Count,12089,964
Florida,Okaloosa,312.890679180393,Count,12091,965
Florida,Okeechobee,157.517273364926,Count,12093,966
Florida,Orange,828.197180518125,Count,12095,967
Florida,Osceola,312.981968319027,Count,12097,968
Florida,Palm Beach,451.79693418156,Count,12099,969
Florida,Pasco,375.251251235553,Count,12101,970
Florida,Pinellas,348.47505246945,Count,12103,971
Florida,Polk,824.503501310877,Count,12105,972
Florida,Putnam,53.3321590554347,Count,12107,973
Florida,St. Johns,144.868220554938,Count,12109,974
Florida,St. Lucie,340.072884947474,Count,12111,975
Florida,Santa Rosa,496.757956775722,Count,12113,976
Florida,Sarasota,212.304814152578,Count,12115,977
Florida,Seminole,289.794223229888,Count,12117,978
Florida,Sumter,36.0697185378976,Count,12119,979
Florida,Suwannee,16.2565692299686,Count,12121,980
Florida,Taylor,46.8778792294158,Count,12123,981
Florida,Union,5.20522022929799,Count,12125,982
Florida,Volusia,622.107543490122,Count,12127,983
Florida,Wakulla,5.67473702526058,Count,12129,984
Florida,Walton,115.745169957811,Count,12131,985
Florida,Washington,140.614845779042,Count,12133,986
Georgia,Appling,7.09164659968519,Count,13001,987
Georgia,Atkinson,16.3029467687011,Count,13003,988
Georgia,Bacon,1.70360697805882,Count,13005,989
Georgia,Baker,7.00000006662566,Count,13007,990
Georgia,Baldwin,17.5486139587042,Count,13009,991
Georgia,Banks,0.0,Count,13011,992
Georgia,Barrow,33.6104160197865,Count,13013,993
Georgia,Bartow,120.795377255818,Count,13015,994
Georgia,Ben Hill,4.80037000076845,Count,13017,995
Georgia,Berrien,6.90973367987838,Count,13019,996
Georgia,Bibb,91.658152915973,Count,13021,997
Georgia,Bleckley,1.06042220443487,Count,13023,998
Georgia,Brantley,0.0024060137802735,Count,13025,999
Georgia,Brooks,4.15360556857195,Count,13027,565
Georgia,Bryan,30.1902512986708,Count,13029,573
Georgia,Bulloch,7.51992667811282,Count,13031,579
Georgia,Burke,8.31644837962767,Count,13033,583
Georgia,Butts,1.88022671733052,Count,13035,588
Georgia,Calhoun,2.00000011286465,Count,13037,592
Georgia,Camden,118.169092888935,Count,13039,603
Georgia,Candler,0.303520292043686,Count,13043,616
Georgia,Carroll,101.914283611478,Count,13045,620
Georgia,Catoosa,86.1394148194195,Count,13047,626
Georgia,Charlton,9.20270145956601,Count,13049,635
Georgia,Chatham,144.475425413918,Count,13051,646
Georgia,Chattahoochee,76.0496752212857,Count,13053,656
Georgia,Chattooga,0.0985110476613045,Count,13055,659
Georgia,Cherokee,232.82173851069,Count,13057,662
Georgia,Clarke,106.964728307296,Count,13059,666
Georgia,Clay,7.9999998222047,Count,13061,670
Georgia,Clayton,319.575478267147,Count,13063,673
Georgia,Clinch,17.7313871369679,Count,13065,676
Georgia,Cobb,914.041615636597,Count,13067,680
Georgia,Coffee,6.22543265229615,Count,13069,684
Georgia,Colquitt,49.804400149229,Count,13071,689
Georgia,Columbia,77.0215197693403,Count,13073,692
Georgia,Cook,1.89506699971389,Count,13075,697
Georgia,Coweta,93.2858184229872,Count,13077,700
Georgia,Crawford,0.0918407116384969,Count,13079,704
Georgia,Crisp,0.596886501647532,Count,13081,707
Georgia,Dade,0.781564862001687,Count,13083,708
Georgia,Dawson,1.77546889225937,Count,13085,713
Georgia,Decatur,21.5468297751082,Count,13087,714
Georgia,DeKalb,328.294460483691,Count,13089,718
Georgia,Dodge,0.380903051234782,Count,13091,720
Georgia,Dooly,0.0,Count,13093,724
Georgia,Dougherty,80.1306291571236,Count,13095,728
Georgia,Douglas,125.176721167048,Count,13097,731
Georgia,Early,4.47888314111573,Count,13099,735
Georgia,Echols,15.5420399434233,Count,13101,737
Georgia,Effingham,30.0971557601881,Count,13103,742
Georgia,Elbert,14.8427940084948,Count,13105,746
Georgia,Emanuel,11.5873599380575,Count,13107,750
Georgia,Evans,0.0,Count,13109,754
Georgia,Fannin,2.08767229318619,Count,13111,755
Georgia,Fayette,108.82721616813,Count,13113,760
Georgia,Floyd,69.1784034811353,Count,13115,764
Georgia,Forsyth,135.336818679487,Count,13117,768
Georgia,Franklin,0.196962209418416,Count,13119,772
Georgia,Fulton,438.701848896811,Count,13121,779
Georgia,Gilmer,3.78439155744854,Count,13123,781
Georgia,Glascock,6.13823545564082,Count,13125,783
Georgia,Glynn,50.8933653074542,Count,13127,793
Georgia,Gordon,58.3219666862456,Count,13129,796
Georgia,Grady,7.46940381941022,Count,13131,797
Georgia,Greene,2.8898952434829,Count,13133,800
Georgia,Gwinnett,914.865595342267,Count,13135,804
Georgia,Habersham,59.4622999345884,Count,13137,806
Georgia,Hall,185.20674569899,Count,13139,808
Georgia,Hancock,11.3793868517532,Count,13141,810
Georgia,Haralson,3.12941561732441,Count,13143,813
Georgia,Harris,2.64024504180998,Count,13145,814
Georgia,Hart,6.71031459679944,Count,13147,816
Georgia,Heard,0.0795648582279682,Count,13149,817
Georgia,Henry,179.202915423444,Count,13151,820
Georgia,Houston,165.818333338667,Count,13153,823
Georgia,Irwin,0.0,Count,13155,825
Georgia,Jackson,14.2003090844955,Count,13157,828
Georgia,Jasper,17.4877441055123,Count,13159,830
Georgia,Jeff Davis,1.2282502123395,Count,13161,832
Georgia,Jefferson,0.0,Count,13163,834
Georgia,Jenkins,0.0083373654633761,Count,13165,835
Georgia,Johnson,2.00000000558794,Count,13167,837
Georgia,Jones,4.39119072345784,Count,13169,839
Georgia,Lamar,5.91049420465754,Count,13171,841
Georgia,Lanier,0.401619833894074,Count,13173,845
Georgia,Laurens,11.7448347128357,Count,13175,847
Georgia,Lee,8.06302788856556,Count,13177,849
Georgia,Liberty,184.825449871099,Count,13179,855
Georgia,Lincoln,3.08890372954556,Count,13181,857
Georgia,Long,14.1979741420364,Count,13183,860
Georgia,Lowndes,120.496006112527,Count,13185,863
Georgia,Lumpkin,1.59025086835027,Count,13187,865
Georgia,McDuffie,1.81150168711974,Count,13189,868
Georgia,McIntosh,3.04756734026887,Count,13191,871
Georgia,Macon,8.86039899103343,Count,13193,874
Georgia,Madison,2.0,Count,13195,875
Georgia,Marion,0.0,Count,13197,877
Georgia,Meriwether,4.21416908886749,Count,13199,879
Georgia,Miller,0.0893429170100717,Count,13201,881
Georgia,Mitchell,0.257191420765594,Count,13205,883
Georgia,Monroe,9.70809309748893,Count,13207,885
Georgia,Montgomery,0.0,Count,13209,887
Georgia,Morgan,2.47325470548822,Count,13211,890
Georgia,Murray,26.7243854498374,Count,13213,892
Georgia,Muscogee,235.14142545533,Count,13215,896
Georgia,Newton,42.9525201053647,Count,13217,899
Georgia,Oconee,14.0216772202075,Count,13219,901
Georgia,Oglethorpe,0.976077478148909,Count,13221,905
Georgia,Paulding,111.259402604166,Count,13223,908
Georgia,Peach,14.3063018069952,Count,13225,910
Georgia,Pickens,4.02381875435822,Count,13227,912
Georgia,Pierce,16.043036808147,Count,13229,915
Georgia,Pike,0.0,Count,13231,7
Georgia,Polk,14.2520889677107,Count,13233,8
Georgia,Pulaski,3.91467360034585,Count,13235,11
Georgia,Putnam,1.46899804845452,Count,13237,13
Georgia,Quitman,1.08339669523048,Count,13239,16
Georgia,Rabun,0.0,Count,13241,18
Georgia,Randolph,0.0235622022300959,Count,13243,23
Georgia,Richmond,287.255788041815,Count,13245,24
Georgia,Rockdale,129.580174600976,Count,13247,28
Georgia,Schley,0.0,Count,13249,31
Georgia,Screven,7.27732607593316,Count,13251,34
Georgia,Seminole,1.94101951783523,Count,13253,38
Georgia,Spalding,15.2678613492353,Count,13255,41
Georgia,Stephens,10.1768525674415,Count,13257,45
Georgia,Stewart,0.982821209094254,Count,13259,48
Georgia,Sumter,8.61214057428879,Count,13261,52
Georgia,Talbot,1.99999998222484,Count,13263,57
Georgia,Taliaferro,1.91316281957552,Count,13265,60
Georgia,Tattnall,1.69567023724085,Count,13267,63
Georgia,Taylor,0.821477605350083,Count,13269,69
Georgia,Telfair,0.0,Count,13271,75
Georgia,Terrell,0.651206731796265,Count,13273,78
Georgia,Thomas,50.318023472228,Count,13275,83
Georgia,Tift,6.94578171607975,Count,13277,87
Georgia,Toombs,12.8759258948558,Count,13279,91
Georgia,Towns,0.0,Count,13281,95
Georgia,Treutlen,0.0,Count,13283,102
Georgia,Troup,31.435214939549,Count,13285,105
Georgia,Turner,1.17812077678842,Count,13287,108
Georgia,Twiggs,0.0,Count,13289,116
Georgia,Union,0.401546386128757,Count,13291,120
Georgia,Upson,15.910512039256,Count,13293,123
Georgia,Walker,36.2196420223991,Count,13295,126
Georgia,Walton,34.8686869394878,Count,13297,127
Georgia,Ware,35.1836342019524,Count,13299,132
Georgia,Warren,0.266007996397093,Count,13301,135
Georgia,Washington,4.42871977258619,Count,13303,143
Georgia,Wayne,33.5426425096884,Count,13305,147
Georgia,Webster,0.0,Count,13307,149
Georgia,Wheeler,0.0,Count,13309,154
Georgia,White,0,Count,13311,157
Georgia,Whitfield,180.816024343013,Count,13313,159
Georgia,Wilcox,0.0,Count,13315,163
Georgia,Wilkes,0.0,Count,13317,167
Georgia,Wilkinson,3.99999996271799,Count,13319,169
Georgia,Worth,4.38479238422588,Count,13321,173
